"","m","behavior","gender","age","country","education","actual","actual.log","ResponseId.wave1.wave1","estimate.wave1","income.wave1","estimation.bias.wave1","estimation.bias.log.wave1","absolute.error.wave1","absolute.error.log.wave1","estimate.log.wave1","climate_concern.wave1","concern.scaled.wave1","ResponseId.wave1","numeracy.f","certainty","estimate.wave2","estimation.bias.wave2","estimation.bias.log.wave2","absolute.error.wave2","absolute.error.log.wave2","estimate.log.wave2","climate_concern.wave2","concern.scaled.wave2","Duration.wave1","ResponseId.wave1.wave2","household_size","politicalorientation_1","Duration.wave2","ResponseId.wave2","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"1896",229320605936763,"washing","female",53,"Germany","obligatory school",127,2.10380372095596,"R_3ek309VHljstLtw",200,"2'500- 4'000€
<4'300- 5'899CHF",1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.30102999566398,3.5,-1.42118226600985,"R_2QtcKsYZWhhqqjS","numeracy low",1,200,1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.30102999566398,3.25,-1.55418719211823,3486,"R_3ek309VHljstLtw",2,6,2288,"R_2QtcKsYZWhhqqjS","> 4'000€
>5'900 CHF",58,38,"okay"
"1897",229320605936769,"dishwasher","male",57,"Germany","degree",74,1.86923171973098,"R_bx4MDwAhY2SADXr",100,"> 4'000€
>5'900 CHF",1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,2,3.25,-1.67118226600985,"R_PO4Wl2GCAwaZpXr","numeracy high",4,100,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,2,4.5,-0.304187192118227,1044,"R_bx4MDwAhY2SADXr",4,5,966,"R_PO4Wl2GCAwaZpXr","> 4'000€
>5'900 CHF",17,16,"okay"
"1898",229320605936769,"dryer","male",57,"Germany","degree",1088,3.03662889536216,"R_bx4MDwAhY2SADXr",200,"> 4'000€
>5'900 CHF",0.183823529411765,-0.73559889969818,0.183823529411765,0.73559889969818,2.30102999566398,3.25,-1.67118226600985,"R_PO4Wl2GCAwaZpXr","numeracy high",5,2000,1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.30102999566398,4.5,-0.304187192118227,1044,"R_bx4MDwAhY2SADXr",4,5,966,"R_PO4Wl2GCAwaZpXr","> 4'000€
>5'900 CHF",17,16,"okay"
"1899",229320605936769,"fridge","male",57,"Germany","degree",52,1.7160033436348,"R_bx4MDwAhY2SADXr",100,"> 4'000€
>5'900 CHF",1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,2,3.25,-1.67118226600985,"R_PO4Wl2GCAwaZpXr","numeracy high",4,300,5.76923076923077,0.761117911084863,5.76923076923077,0.761117911084863,2.47712125471966,4.5,-0.304187192118227,1044,"R_bx4MDwAhY2SADXr",4,5,966,"R_PO4Wl2GCAwaZpXr","> 4'000€
>5'900 CHF",17,16,"okay"
"1900",229320605936769,"hairdryer","male",57,"Germany","degree",128,2.10720996964787,"R_bx4MDwAhY2SADXr",500,"> 4'000€
>5'900 CHF",3.90625,0.59176003468815,3.90625,0.59176003468815,2.69897000433602,3.25,-1.67118226600985,"R_PO4Wl2GCAwaZpXr","numeracy high",3,150,1.171875,0.0688812894078129,1.171875,0.0688812894078129,2.17609125905568,4.5,-0.304187192118227,1044,"R_bx4MDwAhY2SADXr",4,5,966,"R_PO4Wl2GCAwaZpXr","> 4'000€
>5'900 CHF",17,16,"okay"
"1901",229320605936769,"heating","male",57,"Germany","degree",1141,3.05728564441821,"R_bx4MDwAhY2SADXr",400,"> 4'000€
>5'900 CHF",0.35056967572305,-0.455225653090252,0.35056967572305,0.455225653090252,2.60205999132796,3.25,-1.67118226600985,"R_PO4Wl2GCAwaZpXr","numeracy high",3,1500,1.31463628396144,0.118805614637467,1.31463628396144,0.118805614637467,3.17609125905568,4.5,-0.304187192118227,1044,"R_bx4MDwAhY2SADXr",4,5,966,"R_PO4Wl2GCAwaZpXr","> 4'000€
>5'900 CHF",17,16,"okay"
"1902",229320605936769,"light","male",57,"Germany","degree",358,2.55388302664387,"R_bx4MDwAhY2SADXr",300,"> 4'000€
>5'900 CHF",0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.47712125471966,3.25,-1.67118226600985,"R_PO4Wl2GCAwaZpXr","numeracy high",3,500,1.39664804469274,0.145086977692144,1.39664804469274,0.145086977692144,2.69897000433602,4.5,-0.304187192118227,1044,"R_bx4MDwAhY2SADXr",4,5,966,"R_PO4Wl2GCAwaZpXr","> 4'000€
>5'900 CHF",17,16,"okay"
"1903",229320605936769,"shower","male",57,"Germany","degree",1186,3.07408468902824,"R_bx4MDwAhY2SADXr",200,"> 4'000€
>5'900 CHF",0.168634064080944,-0.773054693364263,0.168634064080944,0.773054693364263,2.30102999566398,3.25,-1.67118226600985,"R_PO4Wl2GCAwaZpXr","numeracy high",3,1000,0.843170320404722,-0.0740846890282438,0.843170320404722,0.0740846890282438,3,4.5,-0.304187192118227,1044,"R_bx4MDwAhY2SADXr",4,5,966,"R_PO4Wl2GCAwaZpXr","> 4'000€
>5'900 CHF",17,16,"okay"
"1904",229320605936769,"washing","male",57,"Germany","degree",127,2.10380372095596,"R_bx4MDwAhY2SADXr",100,"> 4'000€
>5'900 CHF",0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2,3.25,-1.67118226600985,"R_PO4Wl2GCAwaZpXr","numeracy high",3,500,3.93700787401575,0.595166283380062,3.93700787401575,0.595166283380062,2.69897000433602,4.5,-0.304187192118227,1044,"R_bx4MDwAhY2SADXr",4,5,966,"R_PO4Wl2GCAwaZpXr","> 4'000€
>5'900 CHF",17,16,"okay"
"1905",229320605936770,"dishwasher","female",52,"Germany","middle school",74,1.86923171973098,"R_2YJM7Vy6fmCyYg3",200,"> 4'000€
>5'900 CHF",2.7027027027027,0.431798275933005,2.7027027027027,0.431798275933005,2.30102999566398,4,-0.921182266009852,"R_3imMpTgiTh7IFze","numeracy low",2,10,0.135135135135135,-0.869231719730976,0.135135135135135,0.869231719730976,1,3,-1.80418719211823,1994,"R_2YJM7Vy6fmCyYg3",2,5,658,"R_3imMpTgiTh7IFze","> 4'000€
>5'900 CHF",33,10,"okay"
"1906",229320605936770,"dryer","female",52,"Germany","middle school",1088,3.03662889536216,"R_2YJM7Vy6fmCyYg3",400,"> 4'000€
>5'900 CHF",0.367647058823529,-0.434568904034199,0.367647058823529,0.434568904034199,2.60205999132796,4,-0.921182266009852,"R_3imMpTgiTh7IFze","numeracy low",2,300,0.275735294117647,-0.559507640642499,0.275735294117647,0.559507640642499,2.47712125471966,3,-1.80418719211823,1994,"R_2YJM7Vy6fmCyYg3",2,5,658,"R_3imMpTgiTh7IFze","> 4'000€
>5'900 CHF",33,10,"okay"
"1907",229320605936770,"fridge","female",52,"Germany","middle school",52,1.7160033436348,"R_2YJM7Vy6fmCyYg3",100,"> 4'000€
>5'900 CHF",1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,2,4,-0.921182266009852,"R_3imMpTgiTh7IFze","numeracy low",3,700,13.4615384615385,1.12909469637946,13.4615384615385,1.12909469637946,2.84509804001426,3,-1.80418719211823,1994,"R_2YJM7Vy6fmCyYg3",2,5,658,"R_3imMpTgiTh7IFze","> 4'000€
>5'900 CHF",33,10,"okay"
"1908",229320605936770,"hairdryer","female",52,"Germany","middle school",128,2.10720996964787,"R_2YJM7Vy6fmCyYg3",50,"> 4'000€
>5'900 CHF",0.390625,-0.40823996531185,0.390625,0.40823996531185,1.69897000433602,4,-0.921182266009852,"R_3imMpTgiTh7IFze","numeracy low",3,5,0.0390625,-1.40823996531185,0.0390625,1.40823996531185,0.698970004336019,3,-1.80418719211823,1994,"R_2YJM7Vy6fmCyYg3",2,5,658,"R_3imMpTgiTh7IFze","> 4'000€
>5'900 CHF",33,10,"okay"
"1909",229320605936770,"heating","female",52,"Germany","middle school",1141,3.05728564441821,"R_2YJM7Vy6fmCyYg3",500,"> 4'000€
>5'900 CHF",0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,2.69897000433602,4,-0.921182266009852,"R_3imMpTgiTh7IFze","numeracy low",2,800,0.7011393514461,-0.154195657426271,0.7011393514461,0.154195657426271,2.90308998699194,3,-1.80418719211823,1994,"R_2YJM7Vy6fmCyYg3",2,5,658,"R_3imMpTgiTh7IFze","> 4'000€
>5'900 CHF",33,10,"okay"
"1910",229320605936770,"light","female",52,"Germany","middle school",358,2.55388302664387,"R_2YJM7Vy6fmCyYg3",100,"> 4'000€
>5'900 CHF",0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2,4,-0.921182266009852,"R_3imMpTgiTh7IFze","numeracy low",2,400,1.11731843575419,0.048176964684088,1.11731843575419,0.048176964684088,2.60205999132796,3,-1.80418719211823,1994,"R_2YJM7Vy6fmCyYg3",2,5,658,"R_3imMpTgiTh7IFze","> 4'000€
>5'900 CHF",33,10,"okay"
"1911",229320605936770,"shower","female",52,"Germany","middle school",1186,3.07408468902824,"R_2YJM7Vy6fmCyYg3",300,"> 4'000€
>5'900 CHF",0.252951096121417,-0.596963434308581,0.252951096121417,0.596963434308581,2.47712125471966,4,-0.921182266009852,"R_3imMpTgiTh7IFze","numeracy low",2,600,0.505902192242833,-0.2959334386446,0.505902192242833,0.2959334386446,2.77815125038364,3,-1.80418719211823,1994,"R_2YJM7Vy6fmCyYg3",2,5,658,"R_3imMpTgiTh7IFze","> 4'000€
>5'900 CHF",33,10,"okay"
"1912",229320605936770,"washing","female",52,"Germany","middle school",127,2.10380372095596,"R_2YJM7Vy6fmCyYg3",300,"> 4'000€
>5'900 CHF",2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.47712125471966,4,-0.921182266009852,"R_3imMpTgiTh7IFze","numeracy low",2,300,2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.47712125471966,3,-1.80418719211823,1994,"R_2YJM7Vy6fmCyYg3",2,5,658,"R_3imMpTgiTh7IFze","> 4'000€
>5'900 CHF",33,10,"okay"
"1913",229320605937798,"dishwasher","male",45,"Germany","degree",74,1.86923171973098,"R_RLAVaQHCHLgHOhj",75,"> 4'000€
>5'900 CHF",1.01351351351351,0.00582954366072389,1.01351351351351,0.00582954366072389,1.8750612633917,6,1.07881773399015,"R_C15NoNUfs7onvvr","numeracy high",4,25,0.337837837837838,-0.471291711058939,0.337837837837838,0.471291711058939,1.39794000867204,6,1.19581280788177,1857,"R_RLAVaQHCHLgHOhj",5,6,11850,"R_C15NoNUfs7onvvr","> 4'000€
>5'900 CHF",30,197,"okay"
"1914",229320605937798,"dryer","male",45,"Germany","degree",1088,3.03662889536216,"R_RLAVaQHCHLgHOhj",150,"> 4'000€
>5'900 CHF",0.137867647058824,-0.86053763630648,0.137867647058824,0.86053763630648,2.17609125905568,6,1.07881773399015,"R_C15NoNUfs7onvvr","numeracy high",3,300,0.275735294117647,-0.559507640642499,0.275735294117647,0.559507640642499,2.47712125471966,6,1.19581280788177,1857,"R_RLAVaQHCHLgHOhj",5,6,11850,"R_C15NoNUfs7onvvr","> 4'000€
>5'900 CHF",30,197,"okay"
"1915",229320605937798,"fridge","male",45,"Germany","degree",52,1.7160033436348,"R_RLAVaQHCHLgHOhj",200,"> 4'000€
>5'900 CHF",3.84615384615385,0.585026652029182,3.84615384615385,0.585026652029182,2.30102999566398,6,1.07881773399015,"R_C15NoNUfs7onvvr","numeracy high",3,100,1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,2,6,1.19581280788177,1857,"R_RLAVaQHCHLgHOhj",5,6,11850,"R_C15NoNUfs7onvvr","> 4'000€
>5'900 CHF",30,197,"okay"
"1916",229320605937798,"hairdryer","male",45,"Germany","degree",128,2.10720996964787,"R_RLAVaQHCHLgHOhj",50,"> 4'000€
>5'900 CHF",0.390625,-0.40823996531185,0.390625,0.40823996531185,1.69897000433602,6,1.07881773399015,"R_C15NoNUfs7onvvr","numeracy high",5,250,1.953125,0.290730039024169,1.953125,0.290730039024169,2.39794000867204,6,1.19581280788177,1857,"R_RLAVaQHCHLgHOhj",5,6,11850,"R_C15NoNUfs7onvvr","> 4'000€
>5'900 CHF",30,197,"okay"
"1917",229320605937798,"heating","male",45,"Germany","degree",1141,3.05728564441821,"R_RLAVaQHCHLgHOhj",1500,"> 4'000€
>5'900 CHF",1.31463628396144,0.118805614637467,1.31463628396144,0.118805614637467,3.17609125905568,6,1.07881773399015,"R_C15NoNUfs7onvvr","numeracy high",4,700,0.613496932515337,-0.212187604403958,0.613496932515337,0.212187604403958,2.84509804001426,6,1.19581280788177,1857,"R_RLAVaQHCHLgHOhj",5,6,11850,"R_C15NoNUfs7onvvr","> 4'000€
>5'900 CHF",30,197,"okay"
"1918",229320605937798,"light","male",45,"Germany","degree",358,2.55388302664387,"R_RLAVaQHCHLgHOhj",10,"> 4'000€
>5'900 CHF",0.0279329608938547,-1.55388302664387,0.0279329608938547,1.55388302664387,1,6,1.07881773399015,"R_C15NoNUfs7onvvr","numeracy high",2,10,0.0279329608938547,-1.55388302664387,0.0279329608938547,1.55388302664387,1,6,1.19581280788177,1857,"R_RLAVaQHCHLgHOhj",5,6,11850,"R_C15NoNUfs7onvvr","> 4'000€
>5'900 CHF",30,197,"okay"
"1919",229320605937798,"shower","male",45,"Germany","degree",1186,3.07408468902824,"R_RLAVaQHCHLgHOhj",100,"> 4'000€
>5'900 CHF",0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,2,6,1.07881773399015,"R_C15NoNUfs7onvvr","numeracy high",4,200,0.168634064080944,-0.773054693364263,0.168634064080944,0.773054693364263,2.30102999566398,6,1.19581280788177,1857,"R_RLAVaQHCHLgHOhj",5,6,11850,"R_C15NoNUfs7onvvr","> 4'000€
>5'900 CHF",30,197,"okay"
"1920",229320605937798,"washing","male",45,"Germany","degree",127,2.10380372095596,"R_RLAVaQHCHLgHOhj",150,"> 4'000€
>5'900 CHF",1.18110236220472,0.0722875380997243,1.18110236220472,0.0722875380997243,2.17609125905568,6,1.07881773399015,"R_C15NoNUfs7onvvr","numeracy high",4,300,2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.47712125471966,6,1.19581280788177,1857,"R_RLAVaQHCHLgHOhj",5,6,11850,"R_C15NoNUfs7onvvr","> 4'000€
>5'900 CHF",30,197,"okay"
"1921",229320605937806,"dishwasher","male",50,"Germany","degree",74,1.86923171973098,"R_XodnNQgdsehAQBb",1500,"> 4'000€
>5'900 CHF",20.2702702702703,1.30685953932471,20.2702702702703,1.30685953932471,3.17609125905568,2.25,-2.67118226600985,"R_2rwvaT72ZJEiKlI","numeracy low",3,1500,20.2702702702703,1.30685953932471,20.2702702702703,1.30685953932471,3.17609125905568,1.75,-3.05418719211823,1043,"R_XodnNQgdsehAQBb",2,7,752,"R_2rwvaT72ZJEiKlI","> 4'000€
>5'900 CHF",17,12,"okay"
"1922",229320605937806,"dryer","male",50,"Germany","degree",1088,3.03662889536216,"R_XodnNQgdsehAQBb",1500,"> 4'000€
>5'900 CHF",1.37867647058824,0.13946236369352,1.37867647058824,0.13946236369352,3.17609125905568,2.25,-2.67118226600985,"R_2rwvaT72ZJEiKlI","numeracy low",4,2000,1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.30102999566398,1.75,-3.05418719211823,1043,"R_XodnNQgdsehAQBb",2,7,752,"R_2rwvaT72ZJEiKlI","> 4'000€
>5'900 CHF",17,12,"okay"
"1923",229320605937806,"fridge","male",50,"Germany","degree",52,1.7160033436348,"R_XodnNQgdsehAQBb",1000,"> 4'000€
>5'900 CHF",19.2307692307692,1.2839966563652,19.2307692307692,1.2839966563652,3,2.25,-2.67118226600985,"R_2rwvaT72ZJEiKlI","numeracy low",4,3000,57.6923076923077,1.76111791108486,57.6923076923077,1.76111791108486,3.47712125471966,1.75,-3.05418719211823,1043,"R_XodnNQgdsehAQBb",2,7,752,"R_2rwvaT72ZJEiKlI","> 4'000€
>5'900 CHF",17,12,"okay"
"1924",229320605937806,"hairdryer","male",50,"Germany","degree",128,2.10720996964787,"R_XodnNQgdsehAQBb",1000,"> 4'000€
>5'900 CHF",7.8125,0.892790030352132,7.8125,0.892790030352132,3,2.25,-2.67118226600985,"R_2rwvaT72ZJEiKlI","numeracy low",3,1600,12.5,1.09691001300806,12.5,1.09691001300806,3.20411998265592,1.75,-3.05418719211823,1043,"R_XodnNQgdsehAQBb",2,7,752,"R_2rwvaT72ZJEiKlI","> 4'000€
>5'900 CHF",17,12,"okay"
"1925",229320605937806,"heating","male",50,"Germany","degree",1141,3.05728564441821,"R_XodnNQgdsehAQBb",600,"> 4'000€
>5'900 CHF",0.525854513584575,-0.279134394034571,0.525854513584575,0.279134394034571,2.77815125038364,2.25,-2.67118226600985,"R_2rwvaT72ZJEiKlI","numeracy low",4,3000,2.62927256792287,0.419835610301448,2.62927256792287,0.419835610301448,3.47712125471966,1.75,-3.05418719211823,1043,"R_XodnNQgdsehAQBb",2,7,752,"R_2rwvaT72ZJEiKlI","> 4'000€
>5'900 CHF",17,12,"okay"
"1926",229320605937806,"light","male",50,"Germany","degree",358,2.55388302664387,"R_XodnNQgdsehAQBb",500,"> 4'000€
>5'900 CHF",1.39664804469274,0.145086977692144,1.39664804469274,0.145086977692144,2.69897000433602,2.25,-2.67118226600985,"R_2rwvaT72ZJEiKlI","numeracy low",3,2300,6.42458100558659,0.807844809373718,6.42458100558659,0.807844809373718,3.36172783601759,1.75,-3.05418719211823,1043,"R_XodnNQgdsehAQBb",2,7,752,"R_2rwvaT72ZJEiKlI","> 4'000€
>5'900 CHF",17,12,"okay"
"1927",229320605937806,"shower","male",50,"Germany","degree",1186,3.07408468902824,"R_XodnNQgdsehAQBb",300,"> 4'000€
>5'900 CHF",0.252951096121417,-0.596963434308581,0.252951096121417,0.596963434308581,2.47712125471966,2.25,-2.67118226600985,"R_2rwvaT72ZJEiKlI","numeracy low",4,1800,1.5177065767285,0.181187816075062,1.5177065767285,0.181187816075062,3.25527250510331,1.75,-3.05418719211823,1043,"R_XodnNQgdsehAQBb",2,7,752,"R_2rwvaT72ZJEiKlI","> 4'000€
>5'900 CHF",17,12,"okay"
"1928",229320605937806,"washing","male",50,"Germany","degree",127,2.10380372095596,"R_XodnNQgdsehAQBb",700,"> 4'000€
>5'900 CHF",5.51181102362205,0.7412943190583,5.51181102362205,0.7412943190583,2.84509804001426,2.25,-2.67118226600985,"R_2rwvaT72ZJEiKlI","numeracy low",4,2500,19.6850393700787,1.29413628771608,19.6850393700787,1.29413628771608,3.39794000867204,1.75,-3.05418719211823,1043,"R_XodnNQgdsehAQBb",2,7,752,"R_2rwvaT72ZJEiKlI","> 4'000€
>5'900 CHF",17,12,"okay"
"1929",229320605938843,"dishwasher","female",51,"Germany","obligatory school",74,1.86923171973098,"R_3fvpEgn6pnVLrgJ",500,"<1'500€
<3'100CHF",6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,2.69897000433602,5.25,0.328817733990148,"R_Oa2I8oxbxmFJgWd","numeracy low",3,200,2.7027027027027,0.431798275933005,2.7027027027027,0.431798275933005,2.30102999566398,5.5,0.695812807881773,1715,"R_3fvpEgn6pnVLrgJ",1,5,1326,"R_Oa2I8oxbxmFJgWd","<1'500€
<3'100CHF",28,22,"okay"
"1930",229320605938843,"dryer","female",51,"Germany","obligatory school",1088,3.03662889536216,"R_3fvpEgn6pnVLrgJ",800,"<1'500€
<3'100CHF",0.735294117647059,-0.133538908370217,0.735294117647059,0.133538908370217,2.90308998699194,5.25,0.328817733990148,"R_Oa2I8oxbxmFJgWd","numeracy low",4,1000,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3,5.5,0.695812807881773,1715,"R_3fvpEgn6pnVLrgJ",1,5,1326,"R_Oa2I8oxbxmFJgWd","<1'500€
<3'100CHF",28,22,"okay"
"1931",229320605938843,"fridge","female",51,"Germany","obligatory school",52,1.7160033436348,"R_3fvpEgn6pnVLrgJ",600,"<1'500€
<3'100CHF",11.5384615384615,1.06214790674884,11.5384615384615,1.06214790674884,2.77815125038364,5.25,0.328817733990148,"R_Oa2I8oxbxmFJgWd","numeracy low",2,500,9.61538461538461,0.98296666070122,9.61538461538461,0.98296666070122,2.69897000433602,5.5,0.695812807881773,1715,"R_3fvpEgn6pnVLrgJ",1,5,1326,"R_Oa2I8oxbxmFJgWd","<1'500€
<3'100CHF",28,22,"okay"
"1932",229320605938843,"hairdryer","female",51,"Germany","obligatory school",128,2.10720996964787,"R_3fvpEgn6pnVLrgJ",600,"<1'500€
<3'100CHF",4.6875,0.670941280735775,4.6875,0.670941280735775,2.77815125038364,5.25,0.328817733990148,"R_Oa2I8oxbxmFJgWd","numeracy low",4,50,0.390625,-0.40823996531185,0.390625,0.40823996531185,1.69897000433602,5.5,0.695812807881773,1715,"R_3fvpEgn6pnVLrgJ",1,5,1326,"R_Oa2I8oxbxmFJgWd","<1'500€
<3'100CHF",28,22,"okay"
"1933",229320605938843,"heating","female",51,"Germany","obligatory school",1141,3.05728564441821,"R_3fvpEgn6pnVLrgJ",500,"<1'500€
<3'100CHF",0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,2.69897000433602,5.25,0.328817733990148,"R_Oa2I8oxbxmFJgWd","numeracy low",4,20,0.0175284837861525,-1.75625564875423,0.0175284837861525,1.75625564875423,1.30102999566398,5.5,0.695812807881773,1715,"R_3fvpEgn6pnVLrgJ",1,5,1326,"R_Oa2I8oxbxmFJgWd","<1'500€
<3'100CHF",28,22,"okay"
"1934",229320605938843,"light","female",51,"Germany","obligatory school",358,2.55388302664387,"R_3fvpEgn6pnVLrgJ",500,"<1'500€
<3'100CHF",1.39664804469274,0.145086977692144,1.39664804469274,0.145086977692144,2.69897000433602,5.25,0.328817733990148,"R_Oa2I8oxbxmFJgWd","numeracy low",4,50,0.139664804469274,-0.854913022307856,0.139664804469274,0.854913022307856,1.69897000433602,5.5,0.695812807881773,1715,"R_3fvpEgn6pnVLrgJ",1,5,1326,"R_Oa2I8oxbxmFJgWd","<1'500€
<3'100CHF",28,22,"okay"
"1935",229320605938843,"shower","female",51,"Germany","obligatory school",1186,3.07408468902824,"R_3fvpEgn6pnVLrgJ",400,"<1'500€
<3'100CHF",0.337268128161889,-0.472024697700281,0.337268128161889,0.472024697700281,2.60205999132796,5.25,0.328817733990148,"R_Oa2I8oxbxmFJgWd","numeracy low",4,100,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,2,5.5,0.695812807881773,1715,"R_3fvpEgn6pnVLrgJ",1,5,1326,"R_Oa2I8oxbxmFJgWd","<1'500€
<3'100CHF",28,22,"okay"
"1936",229320605938843,"washing","female",51,"Germany","obligatory school",127,2.10380372095596,"R_3fvpEgn6pnVLrgJ",400,"<1'500€
<3'100CHF",3.1496062992126,0.498256270372006,3.1496062992126,0.498256270372006,2.60205999132796,5.25,0.328817733990148,"R_Oa2I8oxbxmFJgWd","numeracy low",4,300,2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.47712125471966,5.5,0.695812807881773,1715,"R_3fvpEgn6pnVLrgJ",1,5,1326,"R_Oa2I8oxbxmFJgWd","<1'500€
<3'100CHF",28,22,"okay"
"1937",229320605938852,"dishwasher","male",75,"Germany","degree",74,1.86923171973098,"R_rdw8w7IoZs4Xvod",200,"> 4'000€
>5'900 CHF",2.7027027027027,0.431798275933005,2.7027027027027,0.431798275933005,2.30102999566398,5.25,0.328817733990148,"R_3ku0qDr8bQu8PFW","numeracy low",4,700,9.45945945945946,0.975866320283281,9.45945945945946,0.975866320283281,2.84509804001426,3.25,-1.55418719211823,1627,"R_rdw8w7IoZs4Xvod",1,7,1666,"R_3ku0qDr8bQu8PFW","> 4'000€
>5'900 CHF",27,27,"okay"
"1938",229320605938852,"dryer","male",75,"Germany","degree",1088,3.03662889536216,"R_rdw8w7IoZs4Xvod",200,"> 4'000€
>5'900 CHF",0.183823529411765,-0.73559889969818,0.183823529411765,0.73559889969818,2.30102999566398,5.25,0.328817733990148,"R_3ku0qDr8bQu8PFW","numeracy low",3,1500,1.37867647058824,0.13946236369352,1.37867647058824,0.13946236369352,3.17609125905568,3.25,-1.55418719211823,1627,"R_rdw8w7IoZs4Xvod",1,7,1666,"R_3ku0qDr8bQu8PFW","> 4'000€
>5'900 CHF",27,27,"okay"
"1939",229320605938852,"fridge","male",75,"Germany","degree",52,1.7160033436348,"R_rdw8w7IoZs4Xvod",100,"> 4'000€
>5'900 CHF",1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,2,5.25,0.328817733990148,"R_3ku0qDr8bQu8PFW","numeracy low",4,500,9.61538461538461,0.98296666070122,9.61538461538461,0.98296666070122,2.69897000433602,3.25,-1.55418719211823,1627,"R_rdw8w7IoZs4Xvod",1,7,1666,"R_3ku0qDr8bQu8PFW","> 4'000€
>5'900 CHF",27,27,"okay"
"1940",229320605938852,"hairdryer","male",75,"Germany","degree",128,2.10720996964787,"R_rdw8w7IoZs4Xvod",50,"> 4'000€
>5'900 CHF",0.390625,-0.40823996531185,0.390625,0.40823996531185,1.69897000433602,5.25,0.328817733990148,"R_3ku0qDr8bQu8PFW","numeracy low",4,2000,15.625,1.19382002601611,15.625,1.19382002601611,3.30102999566398,3.25,-1.55418719211823,1627,"R_rdw8w7IoZs4Xvod",1,7,1666,"R_3ku0qDr8bQu8PFW","> 4'000€
>5'900 CHF",27,27,"okay"
"1941",229320605938852,"heating","male",75,"Germany","degree",1141,3.05728564441821,"R_rdw8w7IoZs4Xvod",200,"> 4'000€
>5'900 CHF",0.175284837861525,-0.756255648754233,0.175284837861525,0.756255648754233,2.30102999566398,5.25,0.328817733990148,"R_3ku0qDr8bQu8PFW","numeracy low",4,500,0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,2.69897000433602,3.25,-1.55418719211823,1627,"R_rdw8w7IoZs4Xvod",1,7,1666,"R_3ku0qDr8bQu8PFW","> 4'000€
>5'900 CHF",27,27,"okay"
"1942",229320605938852,"light","male",75,"Germany","degree",358,2.55388302664387,"R_rdw8w7IoZs4Xvod",200,"> 4'000€
>5'900 CHF",0.558659217877095,-0.252853030979893,0.558659217877095,0.252853030979893,2.30102999566398,5.25,0.328817733990148,"R_3ku0qDr8bQu8PFW","numeracy low",4,300,0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.47712125471966,3.25,-1.55418719211823,1627,"R_rdw8w7IoZs4Xvod",1,7,1666,"R_3ku0qDr8bQu8PFW","> 4'000€
>5'900 CHF",27,27,"okay"
"1943",229320605938852,"shower","male",75,"Germany","degree",1186,3.07408468902824,"R_rdw8w7IoZs4Xvod",100,"> 4'000€
>5'900 CHF",0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,2,5.25,0.328817733990148,"R_3ku0qDr8bQu8PFW","numeracy low",4,400,0.337268128161889,-0.472024697700281,0.337268128161889,0.472024697700281,2.60205999132796,3.25,-1.55418719211823,1627,"R_rdw8w7IoZs4Xvod",1,7,1666,"R_3ku0qDr8bQu8PFW","> 4'000€
>5'900 CHF",27,27,"okay"
"1944",229320605938852,"washing","male",75,"Germany","degree",127,2.10380372095596,"R_rdw8w7IoZs4Xvod",200,"> 4'000€
>5'900 CHF",1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.30102999566398,5.25,0.328817733990148,"R_3ku0qDr8bQu8PFW","numeracy low",4,400,3.1496062992126,0.498256270372006,3.1496062992126,0.498256270372006,2.60205999132796,3.25,-1.55418719211823,1627,"R_rdw8w7IoZs4Xvod",1,7,1666,"R_3ku0qDr8bQu8PFW","> 4'000€
>5'900 CHF",27,27,"okay"
