"","ResponseId.wave1","mean.est.bias","mean.abs.error","Conf.level","Trad.lower","Trad.upper","binary","m","frequency_device_4","frequency_device_1","frequency_device_2","frequency_device_3","Duration.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes","climate_concern","concern.scaled","mean.freq","mean.freq.clean","freq.binary"
"527","R_3DuWsXOXRqlPJNe",0.121,0.512,0.95,0.176,0.848,"over",229409893599427,2,3,3,2,378,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,9,1973,"R_299MMOiAM0CwBhl",38,"<1'500- 2'499€
3'100-4'299CHF",6,32,"speeder",5.25,0.4875,2.5,2.66666666666667,"high"
"528","R_3dVWb8y2Jw8tFrk",0.68,0.699,0.95,0.286,1.11,"over",229410206643426,1,3,2,3,495,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,4,1218,"R_27xmPUAjYoTlGbO",40,"> 4'000€
>5'900 CHF",8,20,"okay",5.75,0.9875,2.25,2.66666666666667,"high"
"529","R_3Dw1D1pkDP6BenA",-1.08,1.08,0.95,0.561,1.59,"under",229256171971796,3,2,1,2,821,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,7,659,"R_3FJ4SXnN81puDee",21,"> 4'000€
>5'900 CHF",13,10,"okay",2.75,-2.0125,2,1.66666666666667,"high"
"530","R_3e84hhl4sckQPFE",0.142,0.383,0.95,0.117,0.648,"over",229677069775046,1,1,1,2,1451,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,3,1503,"R_SObJB6oNtVkHEGJ",66,"2'500- 4'000€
<4'300- 5'899CHF",24,25,"okay",5.25,0.4875,1.25,1.33333333333333,"low"
"531","R_3EA57iob7rXBswf",-1.16,1.16,0.95,0.598,1.72,"under",229677069768795,1,1,1,3,689,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,947,"R_1f3YXfeCEsOPSlV",74,"2'500- 4'000€
<4'300- 5'899CHF",11,15,"okay",5.75,0.9875,1.5,1.66666666666667,"high"
"532","R_3EaFN06P2NHS6bC",-0.448,0.521,0.95,0.114,0.928,"under",229410206763230,1,2,1,3,854,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,1354,"R_2ClkLRn8oBGXLKv",51,"<1'500- 2'499€
3'100-4'299CHF",14,22,"okay",4.75,-0.0125000000000002,1.75,2,"high"
"533","R_3eavi4Grn0LOQQz",0.189,0.45,0.95,0.187,0.713,"over",229320605949033,1,1,1,3,1247,"female","Germany","<1'500€
<3'100CHF","obligatory school",2,6,1355,"R_1q97VY7HVIAyFYv",65,"<1'500€
<3'100CHF",20,22,"okay",4.25,-0.5125,1.5,1.66666666666667,"high"
"534","R_3ebnID09JFlJTeF",0.193,0.398,0.95,0.132,0.664,"over",229678093260930,2,1,1,1,1815,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,2430,"R_2t673KXh7dRiqrM",75,"<1'500- 2'499€
3'100-4'299CHF",30,40,"okay",5.25,0.4875,1.25,1,"low"
"535","R_3EF4W42AP3JqbNQ",0.336,0.595,0.95,0.195,0.994,"over",229242295759045,2,2,1,1,1454,"female","Germany","<1'500€
<3'100CHF","middle school",3,5,2268,"R_2woYgEWJfj0UZPI",44,"<1'500€
<3'100CHF",24,37,"okay",6,1.2375,1.5,1.33333333333333,"low"
"536","R_3EGccqupxv5YC29",0.284,0.761,0.95,0.397,1.13,"over",229166416663673,1,3,1,3,1506,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,3,1124,"R_31gXaeWDD8YXO0m",42,"> 4'000€
>5'900 CHF",25,18,"okay",5,0.2375,2,2.33333333333333,"high"
"537","R_3egCMFrdwh16DEi",-0.684,0.731,0.95,0.23,1.23,"under",229937963274473,3,1,1,1,1571,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,8,1714,"R_2xRFAHf3m984KjF",67,"<1'500- 2'499€
3'100-4'299CHF",26,28,"okay",3.75,-1.0125,1.5,1,"low"
"538","R_3EhflsDKTC83CQE",0.62,0.653,0.95,0.223,1.08,"over",229758454067427,2,2,1,3,1200,"female","Switzerland","<1'500€
<3'100CHF","degree",2,7,1753,"R_3m32qTstvhmJ84V",58,"<1'500€
<3'100CHF",20,29,"okay",3.75,-1.0125,2,2,"high"
"539","R_3ek309VHljstLtw",0.00477,0.377,0.95,0.148,0.606,"over",229320605936763,2,1,1,2,3486,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2288,"R_2QtcKsYZWhhqqjS",53,"> 4'000€
>5'900 CHF",58,38,"okay",3.5,-1.2625,1.5,1.33333333333333,"low"
"540","R_3em2IQx1ybTeZrd",-0.408,0.724,0.95,0.184,1.26,"under",229410206775296,1,3,3,3,16026,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,10409,"R_21adMr6FTICq8w7",36,"> 4'000€
>5'900 CHF",267,173,"okay",4,-0.7625,2.5,3,"high"
"541","R_3Emuny9GTE1FmCf",-0.533,0.723,0.95,0.332,1.11,"under",229242295738457,1,2,2,2,1101,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,8,945,"R_2dKehFZ6Q0ZuvKP",48,"> 4'000€
>5'900 CHF",18,15,"okay",4.25,-0.5125,1.75,2,"high"
"542","R_3EnxvY3Ng7ZsNp3",-1.14,1.14,0.95,0.667,1.61,"under",229256171956357,3,3,3,3,479,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,9,1104,"R_3xiQlLLXaUO4hpL",42,"> 4'000€
>5'900 CHF",7,18,"speeder",5,0.2375,3,3,"high"
"543","R_3Eo4jX1Nnqba5Fj",0.175,0.512,0.95,0.296,0.729,"over",229410207402117,3,3,3,3,2788,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,4,938,"R_12FvkBHjq90xjcH",45,"> 4'000€
>5'900 CHF",46,15,"okay",5.75,0.9875,3,3,"high"
"544","R_3ergTTY9rUQZYUY",-1.05,1.05,0.95,0.504,1.6,"under",229242449960063,2,2,1,2,970,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay",6,1.2375,1.75,1.66666666666667,"high"
"545","R_3erHi0xaIRt1tb6",0.229,0.567,0.95,0.149,0.986,"over",229677069755556,1,1,1,1,588,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,693,"R_2zkHxDkIP71xNiD",63,"2'500- 4'000€
<4'300- 5'899CHF",9,11,"okay",4.75,-0.0125000000000002,1,1,"low"
"546","R_3erVxLye9zFQbKQ",0.893,0.977,0.95,0.52,1.43,"over",229678093098051,1,2,1,2,1046,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,1258,"R_2yeC9fRUTFi5tqO",63,"2'500- 4'000€
<4'300- 5'899CHF",17,20,"okay",6,1.2375,1.5,1.66666666666667,"high"
"547","R_3et0HZY9sIweyYf",-0.342,0.57,0.95,0.207,0.932,"under",229320606076969,3,2,1,1,789,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,4,1290,"R_Ojb00lbYS8tDBZf",29,"2'500- 4'000€
<4'300- 5'899CHF",13,21,"okay",6,1.2375,1.75,1.33333333333333,"low"
"548","R_3EtMhQgNqG3dSW9",0.167,0.34,0.95,0.052,0.628,"over",229409893554332,2,2,1,2,905,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,3,1372,"R_2tsOukjyCaVxQ9e",65,"> 4'000€
>5'900 CHF",15,22,"okay",5.25,0.4875,1.75,1.66666666666667,"high"
"549","R_3Eu17CSWhkIYwbv",0.074,0.397,0.95,0.158,0.637,"over",229320605945902,1,2,1,3,1980,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",3,1,4271,"R_1FxPHFim5fqJQQ6",68,"<1'500- 2'499€
3'100-4'299CHF",33,71,"okay",6,1.2375,1.75,2,"high"
"550","R_3EW1frGAbS632mA",-1.74,1.74,0.95,1.27,2.21,"under",229321438155991,1,2,2,3,386,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,5,4928,"R_V3kGA2IGHML65wJ",25,"<1'500- 2'499€
3'100-4'299CHF",6,82,"speeder",4,-0.7625,2,2.33333333333333,"high"
"551","R_3exy0uqptjVnF9F",0.0936,0.484,0.95,0.223,0.745,"over",229409893571812,1,1,1,1,905,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1539,"R_2ZJOTPwKV2KkrMS",51,"2'500- 4'000€
<4'300- 5'899CHF",15,25,"okay",5.75,0.9875,1,1,"low"
"552","R_3EzmKs6aYLSYddF",-1.43,1.43,0.95,0.905,1.96,"under",229255657947177,2,3,1,2,345,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,729,"R_1hL4QuHA0nQNs2o",30,"2'500- 4'000€
<4'300- 5'899CHF",5,12,"speeder",4,-0.7625,2,2,"high"
"553","R_3F4LBaNf9XlC0U2",-1.38,1.38,0.95,0.83,1.93,"under",229321437758588,1,1,2,3,428,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,7,348,"R_2DS6locshkb2hM4",34,"2'500- 4'000€
<4'300- 5'899CHF",7,5,"speeder",3.5,-1.2625,1.75,2,"high"
"554","R_3F51HV2oo6MXsOu",-0.137,0.609,0.95,0.349,0.868,"under",229409893559298,1,2,1,1,1004,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1449,"R_ps0do9IuOyRiWQ1",61,"<1'500- 2'499€
3'100-4'299CHF",16,24,"okay",4.25,-0.5125,1.25,1.33333333333333,"low"
"555","R_3faHxEgZR5K4AJH",-0.317,0.429,0.95,0.11,0.747,"under",229320605950078,1,1,1,1,3023,"male","Germany","<1'500€
<3'100CHF","degree",1,3,1813,"R_12sVgKODDmKQl7T",25,"<1'500- 2'499€
3'100-4'299CHF",50,30,"okay",5.75,0.9875,1,1,"low"
"556","R_3fAW9A9PUOTPSRY",0.66,0.723,0.95,0.213,1.23,"over",229166416658444,1,2,2,3,874,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,1417,"R_1mltiMTeFeXLWJB",49,"> 4'000€
>5'900 CHF",14,23,"okay",6,1.2375,2,2.33333333333333,"high"
"557","R_3fCC8ucc5RnZ1VV",0.493,0.586,0.95,0.268,0.905,"over",229255657932836,1,2,2,2,967,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,2,888,"R_vpKZaC6pOjVvcxr",26,"<1'500- 2'499€
3'100-4'299CHF",16,14,"okay",3.75,-1.0125,1.75,2,"high"
"558","R_3ffPXWQN4a5pytn",-0.868,0.939,0.95,0.563,1.32,"under",229166066770991,1,2,1,1,697,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,886,"R_3nAgm8GpHtzVUDU",69,"<1'500- 2'499€
3'100-4'299CHF",11,14,"okay",5,0.2375,1.25,1.33333333333333,"low"
"559","R_3fiTHcHYD6kYayJ",-0.44,0.543,0.95,0.168,0.919,"under",229678093336703,1,1,1,2,579,"female","Switzerland","<1'500€
<3'100CHF","degree",1,6,872,"R_2th9gAtAIbanbIK",44,"<1'500€
<3'100CHF",9,14,"okay",2.5,-2.2625,1.25,1.33333333333333,"low"
"560","R_3FJbQ5OqKHz10jE",-0.142,0.545,0.95,0.261,0.829,"under",229409893602310,2,3,2,3,1279,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",5,7,1302,"R_1gtGpBozpmrbv6x",49,"> 4'000€
>5'900 CHF",21,21,"okay",6,1.2375,2.5,2.66666666666667,"high"
"561","R_3fk6vs8uR5E62Lj",-0.407,0.513,0.95,0.17,0.856,"under",229255657931784,1,3,1,3,803,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",4,7,841,"R_2THMWSSD3Kxxxy0",46,"<1'500- 2'499€
3'100-4'299CHF",13,14,"okay",5.5,0.7375,2,2.33333333333333,"high"
"562","R_3fOb75fcNvI7EOb",0.132,0.429,0.95,0.207,0.652,"over",229677069801542,1,3,2,3,862,"male","Germany","> 4'000€
>5'900 CHF","degree",4,2,982,"R_1loWPZTW4yf5XH7",54,"> 4'000€
>5'900 CHF",14,16,"okay",6,1.2375,2.25,2.66666666666667,"high"
"563","R_3FORg56rf1EKsyC",0.42,0.858,0.95,0.517,1.2,"over",229409893551197,2,2,1,2,1633,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,8717,"R_1mUwQ8WDbVXY7Bc",60,"> 4'000€
>5'900 CHF",27,145,"okay",6,1.2375,1.75,1.66666666666667,"high"
"564","R_3fpCT6vXz1qo6e5",-1.27,1.27,0.95,0.826,1.71,"under",229242449957957,1,1,1,1,829,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,348,"R_3FLhPWrwM4sq1Rv",54,"<1'500- 2'499€
3'100-4'299CHF",13,5,"speeder",4.75,-0.0125000000000002,1,1,"low"
"565","R_3FQecw6aCDx1shm",-0.283,0.805,0.95,0.311,1.3,"under",229678093326426,1,2,1,1,3536,"male","Switzerland","<1'500€
<3'100CHF","degree",1,4,1780,"R_1Km3m54TPU3JKM1",59,"<1'500€
<3'100CHF",58,29,"okay",6,1.2375,1.25,1.33333333333333,"low"
"566","R_3FRPo2Zf2GA2xHI",0.453,0.58,0.95,0.209,0.951,"over",229321437768842,1,2,2,2,3592,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,4001,"R_9ZzhUuoYYB1pHK9",76,"<1'500€
<3'100CHF",59,66,"okay",5.75,0.9875,1.75,2,"high"
"567","R_3fT913iGhVJfLu9",0.256,0.371,0.95,0.167,0.575,"over",229409893590069,2,2,1,3,1092,"female","Germany","> 4'000€
>5'900 CHF","degree",2,4,4184,"R_3fV6xhcxV8bOpff",58,"> 4'000€
>5'900 CHF",18,69,"okay",6,1.2375,2,2,"high"
"568","R_3fvpEgn6pnVLrgJ",0.28,0.521,0.95,0.251,0.792,"over",229320605938843,1,2,1,2,1715,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,1326,"R_Oa2I8oxbxmFJgWd",51,"<1'500€
<3'100CHF",28,22,"okay",5.25,0.4875,1.5,1.66666666666667,"high"
"569","R_3fW33TCtP6kVx1T",-1.05,1.05,0.95,0.543,1.55,"under",229242295775457,1,3,2,2,7394,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,5,1459,"R_1QltThrqzdt4ppe",38,"2'500- 4'000€
<4'300- 5'899CHF",123,24,"okay",3.5,-1.2625,2,2.33333333333333,"high"
"570","R_3FWIowXYcQQuTtm",-0.305,0.576,0.95,0.28,0.873,"under",229678093426755,1,2,1,2,467,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,408,"R_3GoDYngOwvRFlVe",40,"<1'500- 2'499€
3'100-4'299CHF",7,6,"speeder",5.25,0.4875,1.5,1.66666666666667,"high"
"571","R_3fxDHe5zipJwTU7",-0.0329,0.429,0.95,0.265,0.593,"under",229255657931005,2,1,1,2,1040,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,7742,"R_2ROlNuBvXLmCi1x",56,"<1'500- 2'499€
3'100-4'299CHF",17,129,"okay",6,1.2375,1.5,1.33333333333333,"low"
"572","R_3g02bcIpWgCvGPQ",-1.4,1.4,0.95,0.882,1.92,"under",229255657941170,1,2,2,3,7128,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,4,1506,"R_3L7muBEyUDuUPvc",22,"<1'500- 2'499€
3'100-4'299CHF",118,25,"okay",6,1.2375,2,2.33333333333333,"high"
"573","R_3G1dEpQidltZ7UV",0.289,0.501,0.95,0.2,0.803,"over",229678093439187,1,2,1,2,4695,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",3,3,1048,"R_2yrOKnTx9VJIJYc",45,"2'500- 4'000€
<4'300- 5'899CHF",78,17,"okay",5.25,0.4875,1.5,1.66666666666667,"high"
"574","R_3G3WlwN39JkIQgE",-0.0172,0.488,0.95,0.274,0.703,"under",229242449971312,1,2,2,2,1249,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",3,4,958,"R_3MF2TwU91RhiPHD",34,"<1'500€
<3'100CHF",20,15,"okay",5.25,0.4875,1.75,2,"high"
"575","R_3g5brc9bkrNMBRO",0.433,0.515,0.95,0.257,0.773,"over",229409893563467,2,2,1,3,1004,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,8,2216,"R_3IXfO6cjcY5pjY5",63,"> 4'000€
>5'900 CHF",16,36,"okay",5.75,0.9875,2,2,"high"
"576","R_3g7PdyeJYmUqgqL",-0.599,0.782,0.95,0.416,1.15,"under",229242449970265,1,1,1,2,1960,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,1,2091,"R_1rP3xwHOfSB3Xfm",57,"> 4'000€
>5'900 CHF",32,34,"okay",6,1.2375,1.25,1.33333333333333,"low"
"577","R_3G8pt8Wr04bbf0j",0.473,0.537,0.95,0.172,0.901,"over",229242449975493,1,2,1,1,1102,"male","Switzerland","> 4'000€
>5'900 CHF","degree",1,4,1530,"R_3lQDx1cB3wc76j8",44,"> 4'000€
>5'900 CHF",18,25,"okay",4.5,-0.2625,1.25,1.33333333333333,"low"
"578","R_3GBUvUfh9Q3gNlv",0.06,0.38,0.95,0.0928,0.667,"over",229678093284551,1,1,1,1,2525,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,4,3919,"R_3Qy41xx43VBVI2J",56,"<1'500€
<3'100CHF",42,65,"okay",6,1.2375,1,1,"low"
"579","R_3GE294eZpd1Fd3b",-0.24,0.559,0.95,0.0993,1.02,"under",229242449961107,2,1,1,1,1383,"male","Switzerland","> 4'000€
>5'900 CHF","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay",4.25,-0.5125,1.25,1,"low"
"580","R_3GfFGdrjJRUqybx",-0.187,0.539,0.95,0.174,0.903,"under",229166416666812,1,1,1,1,686,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,1093,"R_3soja05ifxsWkQq",25,"<1'500- 2'499€
3'100-4'299CHF",11,18,"okay",4,-0.7625,1,1,"low"
"581","R_3Gg0rh96RhxMnrW",-0.376,0.722,0.95,0.348,1.1,"under",229677069779187,2,2,2,3,979,"female","Germany","> 4'000€
>5'900 CHF","degree",2,6,959,"R_23eQRGUU63p5ape",53,"> 4'000€
>5'900 CHF",16,15,"okay",2.5,-2.2625,2.25,2.33333333333333,"high"
"582","R_3GjRdkDUeZzBSiE",-0.151,0.261,0.95,0.0278,0.495,"under",229242449962151,1,1,1,1,1146,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay",4.5,-0.2625,1,1,"low"
"583","R_3GkuEkULXiMZYtc",0.582,0.656,0.95,0.197,1.12,"over",229256171715723,2,1,1,1,1270,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,5,998,"R_DOjumlkZTjVHRn3",61,"<1'500- 2'499€
3'100-4'299CHF",21,16,"okay",3.75,-1.0125,1.25,1,"low"
"584","R_3GoztoHsxpKssWb",-0.49,0.549,0.95,0.151,0.948,"under",229242295766083,1,1,1,1,2862,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,12525,"R_1obhGxLMCpTIdSk",46,"<1'500- 2'499€
3'100-4'299CHF",47,208,"okay",6,1.2375,1,1,"low"
"585","R_3gUFyQf7Rr82fjq",0.678,0.752,0.95,0.334,1.17,"over",229166066772029,1,2,1,1,1290,"male","Germany","> 4'000€
>5'900 CHF","middle school",4,2,1555,"R_xsifixdM2f3FCTf",43,"> 4'000€
>5'900 CHF",21,25,"okay",6,1.2375,1.25,1.33333333333333,"low"
"586","R_3gXXt1W2K8Pos3x",0.311,0.769,0.95,0.301,1.24,"over",229166066778296,2,2,1,2,1123,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,1239,"R_1Frcm9brNvhVz0E",59,"> 4'000€
>5'900 CHF",18,20,"okay",6,1.2375,1.75,1.66666666666667,"high"
"587","R_3h48pm23ScLHRj8",0.0681,0.423,0.95,0.103,0.743,"over",229320605946954,2,2,2,3,583,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",5,8,866,"R_3QMf8uuRLtb0h5Y",30,"<1'500- 2'499€
3'100-4'299CHF",9,14,"okay",4.5,-0.2625,2.25,2.33333333333333,"high"
"588","R_3haa92gLJ7b3TlA",-0.0116,0.451,0.95,0.303,0.599,"under",229166066790561,3,2,1,3,957,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,7,1137,"R_1P5chxMcINlG3fJ",33,"2'500- 4'000€
<4'300- 5'899CHF",15,18,"okay",4.25,-0.5125,2.25,2,"high"
"589","R_3HAg4bflYU3dIBZ",0.507,0.665,0.95,0.232,1.1,"over",229255657958647,2,1,1,1,1082,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,6920,"R_2BerMsevklfK0C6",28,"<1'500- 2'499€
3'100-4'299CHF",18,115,"okay",3,-1.7625,1.25,1,"low"
"590","R_3hbHzzIb2p5LFeV",-0.23,0.533,0.95,0.2,0.866,"under",229242449970251,1,2,2,2,1188,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,1700,"R_yjvkrUjn49WQFHj",75,"> 4'000€
>5'900 CHF",19,28,"okay",5.25,0.4875,1.75,2,"high"
"591","R_3hclMbURMmsEgfp",-0.44,0.543,0.95,0.168,0.919,"under",229321437763714,1,2,1,3,1541,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,5,1203,"R_2QX1hhnet3fuiW3",31,"2'500- 4'000€
<4'300- 5'899CHF",25,20,"okay",4,-0.7625,1.75,2,"high"
"592","R_3hg9rxVP0W2bBdv",0.15,0.499,0.95,0.187,0.811,"over",229409893551190,1,2,1,3,798,"female","Germany","<1'500€
<3'100CHF","middle school",1,3,700,"R_d5Svv8gnZ7XR1PX",54,"<1'500€
<3'100CHF",13,11,"okay",5.5,0.7375,1.75,2,"high"
"593","R_3Hh9qBdHRm0Ca0i",0.167,0.52,0.95,0.276,0.765,"over",229937963365458,1,2,2,1,1746,"female","Switzerland","<1'500€
<3'100CHF","middle school",2,4,2050,"R_2rBhEUCs1BqXxvI",55,"<1'500- 2'499€
3'100-4'299CHF",29,34,"okay",6,1.2375,1.5,1.66666666666667,"high"
"594","R_3HXooKTTwVg4kvF",0.405,0.684,0.95,0.229,1.14,"over",229677069783101,1,2,1,3,866,"female","Germany","> 4'000€
>5'900 CHF","degree",2,2,1022,"R_1LU8zd8gVQJ9Ymv",33,"> 4'000€
>5'900 CHF",14,17,"okay",6,1.2375,1.75,2,"high"
"595","R_3HYp55D45PFLzNr",-0.732,0.732,0.95,0.222,1.24,"under",229320605953210,1,1,1,2,786,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,811,"R_1pWi3TQiCGOmyri",37,"<1'500€
<3'100CHF",13,13,"okay",4.25,-0.5125,1.25,1.33333333333333,"low"
"596","R_3HZXQEqTEPPcrCv",1.04,1.04,0.95,0.566,1.51,"over",229166416661595,2,2,2,2,339,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,468,"R_21mI02FOGglKo1o",26,"> 4'000€
>5'900 CHF",5,7,"speeder",3,-1.7625,2,2,"high"
"597","R_3I0IFRDlqrf2tcd",-0.728,0.8,0.95,0.256,1.34,"under",229677069769846,1,2,2,2,977,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,5,1291,"R_3fK6spotRorDdrN",71,"2'500- 4'000€
<4'300- 5'899CHF",16,21,"okay",5.75,0.9875,1.75,2,"high"
"598","R_3IbFB1uZogY5uRE",0.185,0.402,0.95,0.128,0.676,"over",229242449972339,2,3,2,3,659,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,5,1167,"R_1LuhzYh0vCqcqBC",34,"> 4'000€
>5'900 CHF",10,19,"okay",3.75,-1.0125,2.5,2.66666666666667,"high"
"599","R_3iD1T8NlCZIuSSn",0.56,0.602,0.95,0.174,1.03,"over",229166066823206,1,3,3,3,1602,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,3,1437,"R_wKMS5f4HdQYL8Zj",19,"2'500- 4'000€
<4'300- 5'899CHF",26,23,"okay",1,-3.7625,2.5,3,"high"
"600","R_3iIladJJr4E5gnV",0.695,0.714,0.95,0.252,1.18,"over",229409893632013,1,2,1,1,1002,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,1686,"R_2f7EYCGtNOb2AiY",64,"<1'500- 2'499€
3'100-4'299CHF",16,28,"okay",6,1.2375,1.25,1.33333333333333,"low"
"601","R_3iOMuOrAkAbtEJ2",0.124,0.55,0.95,0.228,0.871,"over",229409893579895,1,1,1,1,3852,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,1147,"R_3PMmGs7hhZ3d5jS",66,"2'500- 4'000€
<4'300- 5'899CHF",64,19,"okay",6,1.2375,1,1,"low"
"602","R_3IQALOx3VPabIO9",0.604,0.604,0.95,0.208,1,"over",229242449982547,1,1,1,2,2732,"male","Switzerland","<1'500€
<3'100CHF","degree",1,8,1571,"R_BremVIKM3Mz3PEJ",59,"<1'500€
<3'100CHF",45,26,"okay",3.75,-1.0125,1.25,1.33333333333333,"low"
"603","R_3ir8n4NRfkgYQfY",0.62,0.643,0.95,0.236,1.05,"over",229321438072898,2,2,2,2,1993,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,8679,"R_Q66WJgz1sXwZz33",25,"2'500- 4'000€
<4'300- 5'899CHF",33,144,"okay",3.5,-1.2625,2,2,"high"
"604","R_3iRaw3Ijg0YgqDl",0.0765,0.925,0.95,0.372,1.48,"over",229242450017359,1,2,2,3,2283,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,3,1703,"R_3gXFwb5Rj3GeayC",38,"<1'500- 2'499€
3'100-4'299CHF",38,28,"okay",6,1.2375,2,2.33333333333333,"high"
"605","R_3IRbzcUp1vk5qmZ",0.285,0.503,0.95,0.167,0.839,"over",229321437737054,1,2,1,3,736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,"R_ctDsV86N4F35z6p",23,"<1'500€
<3'100CHF",12,12,"okay",6,1.2375,1.75,2,"high"
"606","R_3IRfQog8wLv6Z2l",0.114,0.444,0.95,0.202,0.687,"over",229409893555364,1,2,2,2,620,"male","Germany","> 4'000€
>5'900 CHF","degree",2,3,838,"R_XOg10LwL1qoLu25",64,"> 4'000€
>5'900 CHF",10,13,"okay",5.25,0.4875,1.75,2,"high"
"607","R_3isYhi6yhVinQCi",0.183,0.415,0.95,0.0827,0.746,"over",229678093384755,1,2,1,1,999,"female","Switzerland","<1'500€
<3'100CHF","degree",1,5,1318,"R_2qlSogoBK0vIz2z",42,"<1'500€
<3'100CHF",16,21,"okay",5,0.2375,1.25,1.33333333333333,"low"
"608","R_3ITeahDbcDVDfZw",0.761,0.869,0.95,0.327,1.41,"over",229321437554799,1,1,1,1,1384,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,1652,"R_uwsz0gXGHX7JS5b",46,"<1'500- 2'499€
3'100-4'299CHF",23,27,"okay",5,0.2375,1,1,"low"
