m,(Intercept),wavewave2,co2-30% CO2,tax+6%,energieabhaengigkeit+20%,zeitpunktin 7 years,wave,gender,age,country,income,education,concern.scaled
229321437941882,1.2598108713936351,0.08374653219906461,0.5006047961634061,-3.00705030629356,0.28101258793613304,0.7982155157967545,wave1,male,41,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,1.0788177339901477
229321437941882,1.2598108713936351,0.08374653219906461,0.5006047961634061,-3.00705030629356,0.28101258793613304,0.7982155157967545,wave2,male,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.6958128078817731
229321437994179,1.5345354606532893,0.08374653219906461,0.5132259903920002,-6.295215237544535,0.4266356794679322,0.6279358706108589,wave2,male,25,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,-1.8041871921182269
229321437994179,1.5345354606532893,0.08374653219906461,0.5132259903920002,-6.295215237544535,0.4266356794679322,0.6279358706108589,wave1,male,25,Switzerland,"<1'500€
<3'100CHF",degree,-0.9211822660098523
229321438035199,-1.251538879828844,0.08374653219906461,0.08763217459479794,-1.5415758171487224,0.24947463324694763,-1.1042999326611813,wave2,female,43,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,-1.3041871921182269
229321438035199,-1.251538879828844,0.08374653219906461,0.08763217459479794,-1.5415758171487224,0.24947463324694763,-1.1042999326611813,wave1,female,43,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,-0.4211822660098523
229321438075977,-0.6571325591008241,0.08374653219906461,0.17746644943986334,-0.5475344868732064,0.23935474730173162,-1.9469926095753713,wave1,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,-1.4211822660098523
229321438075977,-0.6571325591008241,0.08374653219906461,0.17746644943986334,-0.5475344868732064,0.23935474730173162,-1.9469926095753713,wave2,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,-1.0541871921182269
229321438098546,1.5475677302309117,0.08374653219906461,0.521502493452368,-2.3569010333674134,0.3215202673650074,-1.2621387667073336,wave1,female,26,Switzerland,"> 4'000€
>5'900 CHF",middle school,-0.6711822660098523
229321438098546,1.5475677302309117,0.08374653219906461,0.521502493452368,-2.3569010333674134,0.3215202673650074,-1.2621387667073336,wave2,female,26,Switzerland,"> 4'000€
>5'900 CHF",middle school,-0.5541871921182269
229321438104706,1.4781831009927102,0.08374653219906461,0.4818739057094003,-2.590516796119398,0.38053229092181734,-3.0041746694892177,wave1,female,24,Switzerland,"<1'500€
<3'100CHF",middle school,1.0788177339901477
229321438104706,1.4781831009927102,0.08374653219906461,0.4818739057094003,-2.590516796119398,0.38053229092181734,-3.0041746694892177,wave2,female,24,Switzerland,"<1'500€
<3'100CHF",middle school,1.1958128078817731
229321438125234,1.1721352997101127,0.08374653219906461,0.4780805376312038,-1.6925121396441656,0.26917002280938795,-0.5784842790483316,wave2,female,30,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,-1.0541871921182269
229321438125234,1.1721352997101127,0.08374653219906461,0.4780805376312038,-1.6925121396441656,0.26917002280938795,-0.5784842790483316,wave1,female,30,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-0.1711822660098523
229321438159066,0.45607090577013865,0.08374653219906461,0.3699486752491794,-2.6285077867992346,0.27452386208548757,0.2948673188251063,wave1,female,20,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,-0.1711822660098523
229321438159066,0.45607090577013865,0.08374653219906461,0.3699486752491794,-2.6285077867992346,0.27452386208548757,0.2948673188251063,wave2,female,20,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,0.19581280788177313
229321438161117,2.208105321889641,0.08374653219906461,0.5907113601515326,-5.831500632100924,0.4808454866782977,-1.578255780686276,wave1,male,26,Switzerland,"> 4'000€
>5'900 CHF",degree,0.5788177339901477
229321438161117,2.208105321889641,0.08374653219906461,0.5907113601515326,-5.831500632100924,0.4808454866782977,-1.578255780686276,wave2,male,26,Switzerland,"> 4'000€
>5'900 CHF",degree,0.44581280788177313
229321438164192,0.7557096465572357,0.08374653219906461,0.3876139906764287,-5.111402751222359,0.39261617338904764,-0.20211349234853815,wave1,female,32,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-1.1711822660098523
229321438164192,0.7557096465572357,0.08374653219906461,0.3876139906764287,-5.111402751222359,0.39261617338904764,-0.20211349234853815,wave2,female,32,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-0.5541871921182269
229321438210114,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave2,female,27,Switzerland,"<1'500€
<3'100CHF",middle school,-0.05418719211822687
229321438210114,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave1,female,27,Switzerland,"<1'500€
<3'100CHF",middle school,0.8288177339901477
229321438243967,1.4918172887637464,0.08374653219906461,0.5029153604075105,-2.4505856403746376,0.3419550299941564,-1.850794927210122,wave1,female,22,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,1.0788177339901477
229321438243967,1.4918172887637464,0.08374653219906461,0.5029153604075105,-2.4505856403746376,0.3419550299941564,-1.850794927210122,wave2,female,22,Switzerland,"<1'500€
<3'100CHF",middle school,1.1958128078817731
229321438287057,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave1,male,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,-0.9211822660098523
229321438287057,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave2,male,25,Switzerland,"<1'500€
<3'100CHF",degree,0.19581280788177313
229321438289110,1.8390881288913614,0.08374653219906461,0.59098389703456,-1.2011485642042783,0.2491947390693094,-0.36000074141498195,wave1,female,60,Switzerland,"<1'500€
<3'100CHF",obligatory school,0.8288177339901477
229321438289110,1.8390881288913614,0.08374653219906461,0.59098389703456,-1.2011485642042783,0.2491947390693094,-0.36000074141498195,wave2,female,60,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,1.1958128078817731
229321438291162,3.2909636776542657,0.08374653219906461,0.7930751104440763,-3.9192819791901563,0.3862087823647634,-0.627212476147125,wave2,female,26,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,0.44581280788177313
229321438291162,3.2909636776542657,0.08374653219906461,0.7930751104440763,-3.9192819791901563,0.3862087823647634,-0.627212476147125,wave1,female,26,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,0.3288177339901477
229321438291163,3.898660313632698,0.08374653219906461,0.9099280327350809,-0.9858418079255076,0.2832761916055651,-0.9679758580764116,wave1,female,21,Switzerland,"<1'500€
<3'100CHF",middle school,-0.4211822660098523
229321438291163,3.898660313632698,0.08374653219906461,0.9099280327350809,-0.9858418079255076,0.2832761916055651,-0.9679758580764116,wave2,female,21,Switzerland,"<1'500€
<3'100CHF",middle school,-0.8041871921182269
229321438308355,-0.21493157999183055,0.08374653219906461,0.23571045874101143,-4.162857467405462,0.3550908590190557,-0.6365788936021519,wave2,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,1.1958128078817731
229321438308355,-0.21493157999183055,0.08374653219906461,0.23571045874101143,-4.162857467405462,0.3550908590190557,-0.6365788936021519,wave1,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,-0.6711822660098523
229321438312457,1.726065644686586,0.08374653219906461,0.5417693587473685,-2.345563157257981,0.33622134201669834,-1.7674899283952517,wave1,female,23,Switzerland,"> 4'000€
>5'900 CHF",middle school,-0.1711822660098523
229321438312457,1.726065644686586,0.08374653219906461,0.5417693587473685,-2.345563157257981,0.33622134201669834,-1.7674899283952517,wave2,female,23,Switzerland,"> 4'000€
>5'900 CHF",middle school,1.1958128078817731
229321438315541,1.2312430965155141,0.08374653219906461,0.4910262330082865,-0.8922801039936998,0.243742933497999,-0.8045027619447997,wave1,male,35,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.8288177339901477
229321438315541,1.2312430965155141,0.08374653219906461,0.4910262330082865,-0.8922801039936998,0.243742933497999,-0.8045027619447997,wave2,male,35,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,-1.0541871921182269
229321438330936,3.898660313632698,0.08374653219906461,0.9099280327350809,-0.9858418079255076,0.2832761916055651,-0.9679758580764116,wave1,female,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,1.0788177339901477
229321438330936,3.898660313632698,0.08374653219906461,0.9099280327350809,-0.9858418079255076,0.2832761916055651,-0.9679758580764116,wave2,female,25,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.1958128078817731
229321438343251,2.6183362410654083,0.08374653219906461,0.6740267445752801,-2.445638801458922,0.3697041063825633,-2.33952009308737,wave2,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,1.1958128078817731
229321438343251,2.6183362410654083,0.08374653219906461,0.6740267445752801,-2.445638801458922,0.3697041063825633,-2.33952009308737,wave1,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,1.0788177339901477
229321438363760,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave1,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.9211822660098523
229321438363760,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave2,female,27,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-0.8041871921182269
229321438376071,3.332181957083769,0.08374653219906461,0.8115445317542408,-3.8221636529600755,0.36229248445879486,0.09354884863818747,wave1,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,1.0788177339901477
229321438376071,3.332181957083769,0.08374653219906461,0.8115445317542408,-3.8221636529600755,0.36229248445879486,0.09354884863818747,wave2,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,1.1958128078817731
229321438387356,3.2859825776779354,0.08374653219906461,0.8072856944161386,-2.7340740661539646,0.3275053968025323,-0.3113436977470412,wave1,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,0.8288177339901477
229321438387356,3.2859825776779354,0.08374653219906461,0.8072856944161386,-2.7340740661539646,0.3275053968025323,-0.3113436977470412,wave2,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,0.44581280788177313
229409893551190,1.266304477505961,0.08374653219906461,0.44714913473893114,-5.069220202820186,0.4418584037367059,-1.666300549904128,wave2,female,54,Germany,"<1'500€
<3'100CHF",middle school,0.19581280788177313
229409893551190,1.266304477505961,0.08374653219906461,0.44714913473893114,-5.069220202820186,0.4418584037367059,-1.666300549904128,wave1,female,54,Germany,"<1'500€
<3'100CHF",middle school,0.5788177339901477
229409893551191,1.8704584363647583,0.08374653219906461,0.53122581446944,-5.351443258940867,0.4768211060905135,-2.2523596727257,wave1,female,62,Germany,"<1'500€
<3'100CHF",obligatory school,0.07881773399014769
229409893551191,1.8704584363647583,0.08374653219906461,0.53122581446944,-5.351443258940867,0.4768211060905135,-2.2523596727257,wave2,female,62,Germany,"<1'500€
<3'100CHF",obligatory school,0.19581280788177313
229409893551197,1.5502990323420511,0.08374653219906461,0.5266382666808769,-0.03609743828536782,0.2550103323089453,-2.2781532809149536,wave1,female,60,Germany,"> 4'000€
>5'900 CHF",degree,1.0788177339901477
229409893551197,1.5502990323420511,0.08374653219906461,0.5266382666808769,-0.03609743828536782,0.2550103323089453,-2.2781532809149536,wave2,female,60,Germany,"> 4'000€
>5'900 CHF",degree,1.1958128078817731
229409893551200,-2.33164128035299,0.08374653219906461,-0.08962112529398358,-2.370838642100206,0.2669734059653679,-1.0174526042677723,wave1,female,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,-0.9211822660098523
229409893551200,-2.33164128035299,0.08374653219906461,-0.08962112529398358,-2.370838642100206,0.2669734059653679,-1.0174526042677723,wave2,female,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,-0.5541871921182269
229409893552235,2.466494945018286,0.08374653219906461,0.6378137349015722,-4.271078076448459,0.43241451622770904,-2.0512213454709167,wave2,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,-1.8041871921182269
229409893552235,2.466494945018286,0.08374653219906461,0.6378137349015722,-4.271078076448459,0.43241451622770904,-2.0512213454709167,wave1,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,-0.9211822660098523
229409893552237,2.96337039582364,0.08374653219906461,0.731155107216166,-0.2689802494148288,0.31495038305730877,-3.416658315697497,wave2,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.1958128078817731
229409893552237,2.96337039582364,0.08374653219906461,0.731155107216166,-0.2689802494148288,0.31495038305730877,-3.416658315697497,wave1,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.0788177339901477
229409893553280,0.8371132188753537,0.08374653219906461,0.41987182978242066,-4.374698920029706,0.33919883702313214,0.6407823723885038,wave1,female,62,Germany,"> 4'000€
>5'900 CHF",obligatory school,0.5788177339901477
229409893553280,0.8371132188753537,0.08374653219906461,0.41987182978242066,-4.374698920029706,0.33919883702313214,0.6407823723885038,wave2,female,62,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.1958128078817731
229409893553285,-1.3644399409986754,0.08374653219906461,0.07830589169604601,-4.147952477026357,0.29256225943196684,0.9891710288146602,wave1,male,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.6711822660098523
229409893553285,-1.3644399409986754,0.08374653219906461,0.07830589169604601,-4.147952477026357,0.29256225943196684,0.9891710288146602,wave2,male,52,Germany,"> 4'000€
>5'900 CHF",middle school,-0.30418719211822687
229409893555364,-2.33164128035299,0.08374653219906461,-0.08962112529398358,-2.370838642100206,0.2669734059653679,-1.0174526042677723,wave1,male,64,Germany,"> 4'000€
>5'900 CHF",degree,0.3288177339901477
229409893555364,-2.33164128035299,0.08374653219906461,-0.08962112529398358,-2.370838642100206,0.2669734059653679,-1.0174526042677723,wave2,male,64,Germany,"> 4'000€
>5'900 CHF",degree,1.1958128078817731
229409893555368,2.960685693070716,0.08374653219906461,0.6939507564888598,-1.0462982938610708,0.40576653507713206,-5.405911870297418,wave2,male,57,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.1958128078817731
229409893555368,2.960685693070716,0.08374653219906461,0.6939507564888598,-1.0462982938610708,0.40576653507713206,-5.405911870297418,wave1,male,57,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.0788177339901477
229409893555379,3.0789428228492124,0.08374653219906461,0.7490596766239686,-3.185067309691247,0.38846127165547195,-1.766225258741584,wave1,male,44,Germany,"> 4'000€
>5'900 CHF",degree,-2.1711822660098523
229409893555379,3.0789428228492124,0.08374653219906461,0.7490596766239686,-3.185067309691247,0.38846127165547195,-1.766225258741584,wave2,male,44,Germany,"> 4'000€
>5'900 CHF",degree,-1.0541871921182269
229409893556412,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave1,female,60,Germany,"> 4'000€
>5'900 CHF",obligatory school,-0.1711822660098523
229409893556412,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave2,female,60,Germany,"> 4'000€
>5'900 CHF",obligatory school,-0.30418719211822687
229409893556414,0.6746570660106047,0.08374653219906461,0.39004168001229206,0.27739974852564053,0.22983120376614455,-2.2896223499663595,wave1,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.0788177339901477
229409893556414,0.6746570660106047,0.08374653219906461,0.39004168001229206,0.27739974852564053,0.22983120376614455,-2.2896223499663595,wave2,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.1958128078817731
229409893556415,0.6126512179176661,0.08374653219906461,0.402336048560047,-2.217727732578157,0.24718828754950384,0.6077296093239202,wave2,male,77,Germany,"> 4'000€
>5'900 CHF",obligatory school,0.9458128078817731
229409893556415,0.6126512179176661,0.08374653219906461,0.402336048560047,-2.217727732578157,0.24718828754950384,0.6077296093239202,wave1,male,77,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.3288177339901477
229409893557466,0.20863923693104658,0.08374653219906461,0.3334659210281564,-0.9745091031049409,0.22018972493285627,-0.41552400246006216,wave1,female,65,Germany,"<1'500€
<3'100CHF",obligatory school,0.3288177339901477
229409893557466,0.20863923693104658,0.08374653219906461,0.3334659210281564,-0.9745091031049409,0.22018972493285627,-0.41552400246006216,wave2,female,65,Germany,"<1'500€
<3'100CHF",obligatory school,-0.5541871921182269
229409893558495,-2.33164128035299,0.08374653219906461,-0.08962112529398358,-2.370838642100206,0.2669734059653679,-1.0174526042677723,wave1,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-1.4211822660098523
229409893558495,-2.33164128035299,0.08374653219906461,-0.08962112529398358,-2.370838642100206,0.2669734059653679,-1.0174526042677723,wave2,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-1.5541871921182269
229409893558497,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave1,female,53,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.0788177339901477
229409893558497,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave2,female,53,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.1958128078817731
229409893558499,2.467442423020226,0.08374653219906461,0.663173256006267,-5.936726852869749,0.42384106393984805,0.576904170483834,wave2,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.1958128078817731
229409893558499,2.467442423020226,0.08374653219906461,0.663173256006267,-5.936726852869749,0.42384106393984805,0.576904170483834,wave1,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.0788177339901477
229409893558502,2.1295618832482606,0.08374653219906461,0.6147346706348635,-1.2707315883522448,0.2984998112356902,-1.8000839022518096,wave2,male,73,Germany,"> 4'000€
>5'900 CHF",degree,0.44581280788177313
229409893558502,2.1295618832482606,0.08374653219906461,0.6147346706348635,-1.2707315883522448,0.2984998112356902,-1.8000839022518096,wave1,male,73,Germany,"> 4'000€
>5'900 CHF",degree,1.0788177339901477
229409893559298,2.3552114002106204,0.08374653219906461,0.6190454011073229,-6.18733457693906,0.48182609187538816,-1.0433455472825077,wave1,male,61,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.6711822660098523
229409893559298,2.3552114002106204,0.08374653219906461,0.6190454011073229,-6.18733457693906,0.48182609187538816,-1.0433455472825077,wave2,male,61,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.5541871921182269
229409893559548,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave1,male,60,Germany,"> 4'000€
>5'900 CHF",middle school,0.3288177339901477
229409893559548,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave2,male,60,Germany,"> 4'000€
>5'900 CHF",middle school,-0.05418719211822687
229409893560330,1.1389605932065594,0.08374653219906461,0.4553735713852519,-0.4921252957583775,0.2731992283276394,-2.4237371104100935,wave1,male,75,Germany,"> 4'000€
>5'900 CHF",degree,-0.1711822660098523
229409893560330,1.1389605932065594,0.08374653219906461,0.4553735713852519,-0.4921252957583775,0.2731992283276394,-2.4237371104100935,wave2,male,75,Germany,"> 4'000€
>5'900 CHF",degree,0.44581280788177313
229409893561373,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave2,male,36,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.1958128078817731
229409893561373,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave1,male,36,Germany,"> 4'000€
>5'900 CHF",obligatory school,0.8288177339901477
229409893561381,1.952646791114843,0.08374653219906461,0.5301388130548056,-2.43832602816145,0.4358234757513304,-4.881116488761718,wave1,female,67,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.0788177339901477
229409893561381,1.952646791114843,0.08374653219906461,0.5301388130548056,-2.43832602816145,0.4358234757513304,-4.881116488761718,wave2,female,67,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.1958128078817731
229409893562422,2.5855924682583096,0.08374653219906461,0.6316907506928829,-2.66393956420262,0.4478907078480249,-4.6818499090848436,wave1,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.0788177339901477
229409893562422,2.5855924682583096,0.08374653219906461,0.6316907506928829,-2.66393956420262,0.4478907078480249,-4.6818499090848436,wave2,female,47,Germany,"> 4'000€
>5'900 CHF",middle school,1.1958128078817731
229409893563459,1.3849724206931096,0.08374653219906461,0.5057130650690509,-0.5768369779535405,0.2529916977958935,-1.5865910701034456,wave1,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.6711822660098523
229409893563459,1.3849724206931096,0.08374653219906461,0.5057130650690509,-0.5768369779535405,0.2529916977958935,-1.5865910701034456,wave2,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-1.3041871921182269
229409893563467,2.709605065647409,0.08374653219906461,0.6624176174791849,-2.9200852980926983,0.4330525770045301,-3.788575972797275,wave2,female,63,Germany,"> 4'000€
>5'900 CHF",middle school,1.1958128078817731
229409893563467,2.709605065647409,0.08374653219906461,0.6624176174791849,-2.9200852980926983,0.4330525770045301,-3.788575972797275,wave1,female,63,Germany,"> 4'000€
>5'900 CHF",middle school,0.8288177339901477
229409893563468,1.7642245169815576,0.08374653219906461,0.530124816908705,-2.4976306504497483,0.37712721298572177,-2.8749409020497607,wave1,female,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.0788177339901477
229409893563468,1.7642245169815576,0.08374653219906461,0.530124816908705,-2.4976306504497483,0.37712721298572177,-2.8749409020497607,wave2,female,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.1958128078817731
229409893565555,-0.16725015940812282,0.08374653219906461,0.24785703910199886,-4.334710272349397,0.3501632967078111,-0.2257724014399367,wave1,male,70,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,-0.6711822660098523
229409893565555,-0.16725015940812282,0.08374653219906461,0.24785703910199886,-4.334710272349397,0.3501632967078111,-0.2257724014399367,wave2,male,70,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,-0.8041871921182269
229409893566597,3.082904234653263,0.08374653219906461,0.7144234839687984,-2.09047853401607,0.430305311531398,-4.729243036945167,wave1,male,32,Germany,"> 4'000€
>5'900 CHF",obligatory school,0.8288177339901477
229409893566597,3.082904234653263,0.08374653219906461,0.7144234839687984,-2.09047853401607,0.430305311531398,-4.729243036945167,wave2,male,32,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.1958128078817731
229409893567644,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave2,male,68,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.1958128078817731
229409893567644,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave1,male,68,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.0788177339901477
229409893567654,-0.7910063631029871,0.08374653219906461,0.17588427738812162,0.4136095316002586,0.17770120077838208,-1.2190171207835498,wave1,female,56,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.0788177339901477
229409893567654,-0.7910063631029871,0.08374653219906461,0.17588427738812162,0.4136095316002586,0.17770120077838208,-1.2190171207835498,wave2,female,56,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-0.05418719211822687
229409893568680,1.5345354606532893,0.08374653219906461,0.5132259903920002,-6.295215237544535,0.4266356794679322,0.6279358706108589,wave1,male,46,Germany,"> 4'000€
>5'900 CHF",middle school,-1.1711822660098523
229409893568680,1.5345354606532893,0.08374653219906461,0.5132259903920002,-6.295215237544535,0.4266356794679322,0.6279358706108589,wave2,male,46,Germany,"> 4'000€
>5'900 CHF",middle school,-1.5541871921182269
229409893568695,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave1,female,60,Germany,"> 4'000€
>5'900 CHF",degree,1.0788177339901477
229409893568695,2.7154936324346997,0.08374653219906461,0.6491612484290352,-0.5204689371712585,0.40284931066943075,-6.116979448006268,wave2,female,60,Germany,"> 4'000€
>5'900 CHF",degree,1.1958128078817731
229409893569726,1.9825398850445493,0.08374653219906461,0.5976471306485123,-2.1547069672746098,0.3064072515426912,-0.8829917204226135,wave2,male,45,Germany,"> 4'000€
>5'900 CHF",middle school,1.1958128078817731
229409893569726,1.9825398850445493,0.08374653219906461,0.5976471306485123,-2.1547069672746098,0.3064072515426912,-0.8829917204226135,wave1,male,45,Germany,"> 4'000€
>5'900 CHF",middle school,0.8288177339901477
229409893570762,2.464939323847191,0.08374653219906461,0.6149447653483753,-2.5547103681539345,0.43894131443377077,-4.585272650989028,wave2,male,43,Germany,"> 4'000€
>5'900 CHF",obligatory school,0.9458128078817731
229409893570762,2.464939323847191,0.08374653219906461,0.6149447653483753,-2.5547103681539345,0.43894131443377077,-4.585272650989028,wave1,male,43,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.0788177339901477
229409893570768,-1.6823076461898796,0.08374653219906461,0.02805852553231586,-1.1808898151096296,0.2170321697132103,-0.7231735102941188,wave2,female,50,Germany,"<1'500€
<3'100CHF",obligatory school,1.1958128078817731
229409893570768,-1.6823076461898796,0.08374653219906461,0.02805852553231586,-1.1808898151096296,0.2170321697132103,-0.7231735102941188,wave1,female,50,Germany,"<1'500€
<3'100CHF",obligatory school,0.5788177339901477
229409893571809,2.4674424230202265,0.08374653219906461,0.6631732560062671,-5.93672685286975,0.4238410639398481,0.5769041704838331,wave2,male,50,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.19581280788177313
229409893571809,2.4674424230202265,0.08374653219906461,0.6631732560062671,-5.93672685286975,0.4238410639398481,0.5769041704838331,wave1,male,50,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.1711822660098523
229409893572842,1.1035653898104365,0.08374653219906461,0.49115674746460974,-0.4661208455920254,0.1896651654011594,0.3232419584168864,wave2,male,35,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,1.1958128078817731
229409893572842,1.1035653898104365,0.08374653219906461,0.49115674746460974,-0.4661208455920254,0.1896651654011594,0.3232419584168864,wave1,male,35,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,0.07881773399014769
229409893572855,1.449454370261683,0.08374653219906461,0.4913327405860539,-5.76799739834852,0.4302549868900307,-0.24511861925494882,wave2,female,64,Germany,"> 4'000€
>5'900 CHF",degree,1.1958128078817731
229409893572855,1.449454370261683,0.08374653219906461,0.4913327405860539,-5.76799739834852,0.4302549868900307,-0.24511861925494882,wave1,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.0788177339901477
229409893573634,3.5277841546646442,0.08374653219906461,0.7970659738598102,-4.387081089525403,0.46651831861627496,-2.5844475306761705,wave2,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.1958128078817731
229409893573634,3.5277841546646442,0.08374653219906461,0.7970659738598102,-4.387081089525403,0.46651831861627496,-2.5844475306761705,wave1,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.0788177339901477
