"","m","ResponseId.wave1.x","mean.est.bias.wave1","mean.abs.error.wave1","binary.x","ResponseId.wave2","ResponseId.x","mean.est.bias.wave2","mean.abs.error.wave2","binary.y","numeracy.f","error.diff","error.diff.2","error.diff.f","Duration.wave1","ResponseId.wave1.y","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"314",229321438098546,"R_26lt8YAsRBjSSkx",0.85,0.85,"over","R_ToAwS1lLBvXxWW5","R_ToAwS1lLBvXxWW5",0.283,0.466,"over","numeracy high",0.384,0.4,"decreased error",1015,"R_26lt8YAsRBjSSkx","female","Switzerland","> 4'000€
>5'900 CHF","middle school",5,7,903,"R_ToAwS1lLBvXxWW5",26,"> 4'000€
>5'900 CHF",16,15,"okay"
"315",229321438104706,"R_3Qo4RcpLrzI1Aul",0.864,0.864,"over","R_Dq0pgiK5mRsKU81","R_Dq0pgiK5mRsKU81",0.773,0.815,"over","numeracy low",0.049,0,"no change",1036,"R_3Qo4RcpLrzI1Aul","female","Switzerland","<1'500€
<3'100CHF","middle school",1,4,1157,"R_Dq0pgiK5mRsKU81",24,"<1'500€
<3'100CHF",17,19,"okay"
"316",229321438125234,"R_2ARWpxcD2tBg6mr",-0.217,0.605,"under","R_3lUpoBEtzy9drZD","R_3lUpoBEtzy9drZD",0.305,0.54,"over","numeracy low",0.065,0.1,"decreased error",807,"R_2ARWpxcD2tBg6mr","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,738,"R_3lUpoBEtzy9drZD",30,"> 4'000€
>5'900 CHF",13,12,"okay"
"317",229321438159066,"R_2rkonJe65fP5KJc",-0.731,0.791,"under","R_3LYXqMeVnadDV9q","R_3LYXqMeVnadDV9q",0.435,0.762,"over","numeracy low",0.029,0,"no change",873,"R_2rkonJe65fP5KJc","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,4,727,"R_3LYXqMeVnadDV9q",20,"> 4'000€
>5'900 CHF",14,12,"okay"
"318",229321438161117,"R_pT3EwTuf1SxdkTT",-0.245,0.436,"under","R_33sDgCJtJ211JGG","R_33sDgCJtJ211JGG",-0.485,0.725,"under","numeracy high",-0.289,-0.3,"increased error",867,"R_pT3EwTuf1SxdkTT","male","Switzerland","> 4'000€
>5'900 CHF","degree",3,7,1071,"R_33sDgCJtJ211JGG",26,"> 4'000€
>5'900 CHF",14,17,"okay"
"319",229321438164192,"R_qCSrsgKBELjoqFr",-0.14,0.602,"under","R_1i3WThj1PPLv7sg","R_1i3WThj1PPLv7sg",0.716,0.865,"over","numeracy low",-0.263,-0.3,"increased error",1573,"R_qCSrsgKBELjoqFr","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,7,1611,"R_1i3WThj1PPLv7sg",32,"2'500- 4'000€
<4'300- 5'899CHF",26,26,"okay"
"320",229321438210114,"R_1gNlZZdQIAPxbdw",0.455,0.762,"over","R_2SoeQbtedg9U7A9","R_2SoeQbtedg9U7A9",0.414,0.522,"over","numeracy low",0.24,0.2,"decreased error",1101,"R_1gNlZZdQIAPxbdw","female","Switzerland","<1'500€
<3'100CHF","middle school",1,7,881,"R_2SoeQbtedg9U7A9",27,"<1'500€
<3'100CHF",18,14,"okay"
"321",229321438243967,"R_1FBk1b6s6Ugkr97",0.123,0.541,"over","R_2OZmN3GX1csFnvS","R_2OZmN3GX1csFnvS",0.618,0.644,"over","numeracy low",-0.103,-0.1,"increased error",1116,"R_1FBk1b6s6Ugkr97","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,1653,"R_2OZmN3GX1csFnvS",22,"<1'500€
<3'100CHF",18,27,"okay"
"322",229321438287057,"R_z2OjTI6ALu00OnD",-0.706,1.11,"under","R_1QrwLMIn7K2GhNN","R_1QrwLMIn7K2GhNN",0.559,0.823,"over","numeracy high",0.287,0.3,"decreased error",1815,"R_z2OjTI6ALu00OnD","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,1919,"R_1QrwLMIn7K2GhNN",25,"<1'500€
<3'100CHF",30,31,"okay"
"323",229321438289110,"R_2eVHaP99y0kDK1c",0.511,0.716,"over","R_2QYGfMYzAouv17p","R_2QYGfMYzAouv17p",0.674,0.823,"over","numeracy low",-0.107,-0.1,"increased error",1679,"R_2eVHaP99y0kDK1c","female","Switzerland","<1'500€
<3'100CHF","obligatory school",2,4,1544,"R_2QYGfMYzAouv17p",60,"<1'500- 2'499€
3'100-4'299CHF",27,25,"okay"
"324",229321438291162,"R_3j38lHPlwwyS4X2",-0.414,0.712,"under","R_1dyNNy7i0IogXjW","R_1dyNNy7i0IogXjW",0.0415,0.571,"over","numeracy low",0.141,0.1,"decreased error",2071,"R_3j38lHPlwwyS4X2","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,1272,"R_1dyNNy7i0IogXjW",26,"<1'500- 2'499€
3'100-4'299CHF",34,21,"okay"
"325",229321438291163,"R_vVnQq2iaaEV95jb",-0.551,0.643,"under","R_3JedFD408eCUXoU","R_3JedFD408eCUXoU",0.638,0.746,"over","numeracy low",-0.103,-0.1,"increased error",1064,"R_vVnQq2iaaEV95jb","female","Switzerland","<1'500€
<3'100CHF","middle school",4,6,1422,"R_3JedFD408eCUXoU",21,"<1'500€
<3'100CHF",17,23,"okay"
"326",229321438308355,"R_2E6Tq5gpEy3lxsv",0.167,0.491,"over","R_2EudHnKol1N7utZ","R_2EudHnKol1N7utZ",-1.36,1.36,"under","numeracy low",-0.869,-0.9,"increased error",594,"R_2E6Tq5gpEy3lxsv","female","Switzerland","<1'500€
<3'100CHF","obligatory school",4,2,297,"R_2EudHnKol1N7utZ",19,"<1'500€
<3'100CHF",9,4,"speeder"
"327",229321438312457,"R_3mIZQ7fAUEXJsZ3",0.611,0.668,"over","R_1K41lGNotMQuaYo","R_1K41lGNotMQuaYo",-0.278,0.559,"under","numeracy low",0.109,0.1,"decreased error",1417,"R_3mIZQ7fAUEXJsZ3","female","Switzerland","> 4'000€
>5'900 CHF","middle school",4,8,1080,"R_1K41lGNotMQuaYo",23,"> 4'000€
>5'900 CHF",23,18,"okay"
"328",229321438315541,"R_6KfWCtRpRvT3ggF",-0.307,0.675,"under","R_12LqzQngtlo94Le","R_12LqzQngtlo94Le",0.373,0.631,"over","numeracy high",0.044,0,"no change",562,"R_6KfWCtRpRvT3ggF","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,5,1350,"R_12LqzQngtlo94Le",35,"> 4'000€
>5'900 CHF",9,22,"okay"
"329",229321438330936,"R_1H8LLFUTNt7leVR",-0.223,0.464,"under","R_2D6c4MB4OoCIkDm","R_2D6c4MB4OoCIkDm",0.148,0.4,"over","numeracy high",0.064,0.1,"decreased error",1270,"R_1H8LLFUTNt7leVR","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,1280,"R_2D6c4MB4OoCIkDm",25,"2'500- 4'000€
<4'300- 5'899CHF",21,21,"okay"
"330",229321438343251,"R_2TKS87c4h8yApTA",-0.213,0.714,"under","R_1Eh4vp1pfF8GFJb","R_1Eh4vp1pfF8GFJb",-0.00162,0.368,"under","numeracy high",0.346,0.3,"decreased error",1467,"R_2TKS87c4h8yApTA","female","Switzerland","<1'500€
<3'100CHF","middle school",1,3,1414,"R_1Eh4vp1pfF8GFJb",29,"<1'500€
<3'100CHF",24,23,"okay"
"331",229321438363760,"R_3JKoDCr9qlPtI5O",0.457,0.565,"over","R_1QlrekUmzTk0Wbq","R_1QlrekUmzTk0Wbq",0.542,0.585,"over","numeracy low",-0.02,0,"no change",1649,"R_3JKoDCr9qlPtI5O","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,2658,"R_1QlrekUmzTk0Wbq",27,"2'500- 4'000€
<4'300- 5'899CHF",27,44,"okay"
"332",229321438376071,"R_1rf8RkKm64iSMMO",0.758,0.773,"over","R_2WAJRrWbWwkXh4E","R_2WAJRrWbWwkXh4E",0.158,0.67,"over","numeracy high",0.103,0.1,"decreased error",1243,"R_1rf8RkKm64iSMMO","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,3,1241,"R_2WAJRrWbWwkXh4E",27,"<1'500- 2'499€
3'100-4'299CHF",20,20,"okay"
"333",229321438387356,"R_25tgtjEGT1tmYni",-0.195,0.623,"under","R_1F97pVdAYa0AR1X","R_1F97pVdAYa0AR1X",-0.071,0.506,"under","numeracy low",0.117,0.1,"decreased error",674,"R_25tgtjEGT1tmYni","female","Switzerland","<1'500€
<3'100CHF","middle school",1,5,837,"R_1F97pVdAYa0AR1X",29,"<1'500€
<3'100CHF",11,13,"okay"
"334",229409893551190,"R_3hg9rxVP0W2bBdv",0.15,0.499,"over","R_d5Svv8gnZ7XR1PX","R_d5Svv8gnZ7XR1PX",0.0105,0.468,"over","numeracy low",0.031,0,"no change",798,"R_3hg9rxVP0W2bBdv","female","Germany","<1'500€
<3'100CHF","middle school",1,3,700,"R_d5Svv8gnZ7XR1PX",54,"<1'500€
<3'100CHF",13,11,"okay"
"335",229409893551191,"R_22tTxe5Wf46p8v3",-0.00999,0.619,"under","R_2P4JBo0bhSklWm8","R_2P4JBo0bhSklWm8",-0.283,0.471,"under","numeracy low",0.148,0.1,"decreased error",8386,"R_22tTxe5Wf46p8v3","female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,848,"R_2P4JBo0bhSklWm8",62,"<1'500€
<3'100CHF",139,14,"okay"
"336",229409893551197,"R_3FORg56rf1EKsyC",0.42,0.858,"over","R_1mUwQ8WDbVXY7Bc","R_1mUwQ8WDbVXY7Bc",0.689,0.746,"over","numeracy high",0.112,0.1,"decreased error",1633,"R_3FORg56rf1EKsyC","female","Germany","> 4'000€
>5'900 CHF","degree",2,5,8717,"R_1mUwQ8WDbVXY7Bc",60,"> 4'000€
>5'900 CHF",27,145,"okay"
"337",229409893551200,"R_3oYGk0oFoKvLtzl",0.326,0.795,"over","R_3QXeVyZkmzNceBN","R_3QXeVyZkmzNceBN",0.183,0.5,"over","numeracy high",0.295,0.3,"decreased error",2138,"R_3oYGk0oFoKvLtzl","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,7,2717,"R_3QXeVyZkmzNceBN",47,"<1'500- 2'499€
3'100-4'299CHF",35,45,"okay"
"338",229409893552235,"R_tPLRXslSCSIIrAZ",-0.0485,0.54,"under","R_3rUHdtjaXvtIvz2","R_3rUHdtjaXvtIvz2",-0.193,0.565,"under","numeracy low",-0.0249999999999999,0,"no change",794,"R_tPLRXslSCSIIrAZ","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,1000,"R_3rUHdtjaXvtIvz2",39,"2'500- 4'000€
<4'300- 5'899CHF",13,16,"okay"
"339",229409893552237,"R_2uyor5CnrGzVwLP",0.392,0.575,"over","R_1C4mhyAltGnXD7Q","R_1C4mhyAltGnXD7Q",-0.452,0.609,"under","numeracy low",-0.034,0,"no change",1103,"R_2uyor5CnrGzVwLP","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,2,1434,"R_1C4mhyAltGnXD7Q",70,"2'500- 4'000€
<4'300- 5'899CHF",18,23,"okay"
"340",229409893553280,"R_1MWyS3TUczp278V",-0.206,0.855,"under","R_2AYJXywwVu6QGs3","R_2AYJXywwVu6QGs3",-1.38,1.38,"under","numeracy low",-0.525,-0.5,"increased error",2913,"R_1MWyS3TUczp278V","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,5,752,"R_2AYJXywwVu6QGs3",62,"> 4'000€
>5'900 CHF",48,12,"okay"
"341",229409893553285,"R_3rPydNfjakAlFnL",0.56,0.602,"over","R_3lFcUWnw4BZ5vmK","R_3lFcUWnw4BZ5vmK",0.00477,0.292,"over","numeracy high",0.31,0.3,"decreased error",480,"R_3rPydNfjakAlFnL","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,696,"R_3lFcUWnw4BZ5vmK",52,"> 4'000€
>5'900 CHF",8,11,"okay"
"342",229409893555364,"R_3IRfQog8wLv6Z2l",0.114,0.444,"over","R_XOg10LwL1qoLu25","R_XOg10LwL1qoLu25",-0.13,0.425,"under","numeracy low",0.019,0,"no change",620,"R_3IRfQog8wLv6Z2l","male","Germany","> 4'000€
>5'900 CHF","degree",2,3,838,"R_XOg10LwL1qoLu25",64,"> 4'000€
>5'900 CHF",10,13,"okay"
"343",229409893555368,"R_1ozl0QYygIw2niA",0.18,0.477,"over","R_27k8PbNPolq0QAU","R_27k8PbNPolq0QAU",-0.0485,0.632,"under","numeracy high",-0.155,-0.2,"increased error",1811,"R_1ozl0QYygIw2niA","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,1791,"R_27k8PbNPolq0QAU",57,"2'500- 4'000€
<4'300- 5'899CHF",30,29,"okay"
"344",229409893555379,"R_3JeLqCpCZJ4m1X8",0.162,0.489,"over","R_2s1MfU0zDpR0Jca","R_2s1MfU0zDpR0Jca",-0.32,0.547,"under","numeracy high",-0.058,-0.1,"increased error",1235,"R_3JeLqCpCZJ4m1X8","male","Germany","> 4'000€
>5'900 CHF","degree",1,7,1011,"R_2s1MfU0zDpR0Jca",44,"> 4'000€
>5'900 CHF",20,16,"okay"
"345",229409893556412,"R_3n7ordFES5aQFbd",0.154,0.6,"over","R_1qX9y9uKlkCAb4j","R_1qX9y9uKlkCAb4j",0.352,0.494,"over","numeracy high",0.106,0.1,"decreased error",714,"R_3n7ordFES5aQFbd","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,1117,"R_1qX9y9uKlkCAb4j",60,"> 4'000€
>5'900 CHF",11,18,"okay"
"346",229409893556414,"R_12DTHefOjls1akp",-0.179,0.467,"under","R_yEXDxhzyve1juHD","R_yEXDxhzyve1juHD",0.156,0.399,"over","numeracy low",0.068,0.1,"decreased error",1025,"R_12DTHefOjls1akp","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,1282,"R_yEXDxhzyve1juHD",39,"2'500- 4'000€
<4'300- 5'899CHF",17,21,"okay"
"347",229409893556415,"R_1rdfPw9w9wywNly",0.824,0.824,"over","R_2qsbwlWVgx3U2Ga","R_2qsbwlWVgx3U2Ga",0.489,0.541,"over","numeracy low",0.283,0.3,"decreased error",1486,"R_1rdfPw9w9wywNly","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,6308,"R_2qsbwlWVgx3U2Ga",77,"> 4'000€
>5'900 CHF",24,105,"okay"
"348",229409893557466,"R_bmjQH4KlClbZu7L",-1.14,1.14,"under","R_2RXiWR7wst6Q1iP","R_2RXiWR7wst6Q1iP",-1.22,1.22,"under","numeracy low",-0.0800000000000001,-0.1,"increased error",3592,"R_bmjQH4KlClbZu7L","female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,3508,"R_2RXiWR7wst6Q1iP",65,"<1'500€
<3'100CHF",59,58,"okay"
"349",229409893558495,"R_2q9IHqiHtkEFt79",-0.533,0.533,"under","R_1mw9V9ozzWi1LAn","R_1mw9V9ozzWi1LAn",-1.39,1.39,"under","numeracy low",-0.857,-0.9,"increased error",1287,"R_2q9IHqiHtkEFt79","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1244,"R_1mw9V9ozzWi1LAn",70,"2'500- 4'000€
<4'300- 5'899CHF",21,20,"okay"
"350",229409893558497,"R_1F4k8KPay3Z7kp4",0.204,0.482,"over","R_PBTyt7WzyZvjzhv","R_PBTyt7WzyZvjzhv",0.0618,0.422,"over","numeracy high",0.06,0.1,"decreased error",1425,"R_1F4k8KPay3Z7kp4","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1615,"R_PBTyt7WzyZvjzhv",53,"2'500- 4'000€
<4'300- 5'899CHF",23,26,"okay"
"351",229409893558499,"R_1l51CHacIzAAOYr",-0.204,0.357,"under","R_blT9RFPb7Be5eRr","R_blT9RFPb7Be5eRr",-0.12,0.543,"under","numeracy low",-0.186,-0.2,"increased error",1410,"R_1l51CHacIzAAOYr","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1705,"R_blT9RFPb7Be5eRr",60,"2'500- 4'000€
<4'300- 5'899CHF",23,28,"okay"
"352",229409893558502,"R_122NLeAz7IQz6Db",0.521,0.535,"over","R_24pwPmPBXaNb1Jp","R_24pwPmPBXaNb1Jp",0.805,0.908,"over","numeracy low",-0.373,-0.4,"increased error",985,"R_122NLeAz7IQz6Db","male","Germany","> 4'000€
>5'900 CHF","degree",2,7,1151,"R_24pwPmPBXaNb1Jp",73,"> 4'000€
>5'900 CHF",16,19,"okay"
"353",229409893559298,"R_3F51HV2oo6MXsOu",-0.137,0.609,"under","R_ps0do9IuOyRiWQ1","R_ps0do9IuOyRiWQ1",0.238,0.431,"over","numeracy low",0.178,0.2,"decreased error",1004,"R_3F51HV2oo6MXsOu","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1449,"R_ps0do9IuOyRiWQ1",61,"<1'500- 2'499€
3'100-4'299CHF",16,24,"okay"
"354",229409893559548,"R_QhTYlHh4BjieNG1",-0.476,0.597,"under","R_Ab5K7H4yk2GvGPn","R_Ab5K7H4yk2GvGPn",-0.565,0.579,"under","numeracy low",0.018,0,"no change",1243,"R_QhTYlHh4BjieNG1","male","Germany","> 4'000€
>5'900 CHF","middle school",2,4,1187,"R_Ab5K7H4yk2GvGPn",60,"> 4'000€
>5'900 CHF",20,19,"okay"
"355",229409893560330,"R_1CpbbcLiMzHifTD",0.317,0.446,"over","R_2tbb14YphaE4xH6","R_2tbb14YphaE4xH6",-0.0705,0.371,"under","numeracy low",0.075,0.1,"decreased error",2423,"R_1CpbbcLiMzHifTD","male","Germany","> 4'000€
>5'900 CHF","degree",2,3,10563,"R_2tbb14YphaE4xH6",75,"> 4'000€
>5'900 CHF",40,176,"okay"
"356",229409893561373,"R_3mJcyAkG7X9Gqel",-0.239,0.611,"under","R_3fZs2X9Bkox4pig","R_3fZs2X9Bkox4pig",0.0182,0.39,"over","numeracy low",0.221,0.2,"decreased error",688,"R_3mJcyAkG7X9Gqel","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,788,"R_3fZs2X9Bkox4pig",36,"2'500- 4'000€
<4'300- 5'899CHF",11,13,"okay"
"357",229409893561381,"R_pQrbEXhp0JUxzQ5",0.213,0.605,"over","R_2AG1H1VH5t5XhR1","R_2AG1H1VH5t5XhR1",-0.289,0.575,"under","numeracy low",0.03,0,"no change",959,"R_pQrbEXhp0JUxzQ5","female","Germany","> 4'000€
>5'900 CHF","obligatory school",5,5,1083,"R_2AG1H1VH5t5XhR1",67,"> 4'000€
>5'900 CHF",15,18,"okay"
"358",229409893562422,"R_3ozNcUtSC2durX2",0.167,0.508,"over","R_1n0hU9OFnulf6DQ","R_1n0hU9OFnulf6DQ",0.386,0.793,"over","numeracy low",-0.285,-0.3,"increased error",1710,"R_3ozNcUtSC2durX2","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,5,1257,"R_1n0hU9OFnulf6DQ",47,"> 4'000€
>5'900 CHF",28,20,"okay"
"359",229409893563459,"R_56b3rzqNRgjfHXj",0.211,0.82,"over","R_1FFDYiR7B3bxAQw","R_1FFDYiR7B3bxAQw",-0.386,0.65,"under","numeracy low",0.17,0.2,"decreased error",2161,"R_56b3rzqNRgjfHXj","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,5,927,"R_1FFDYiR7B3bxAQw",47,"2'500- 4'000€
<4'300- 5'899CHF",36,15,"okay"
"360",229409893563467,"R_3g5brc9bkrNMBRO",0.433,0.515,"over","R_3IXfO6cjcY5pjY5","R_3IXfO6cjcY5pjY5",0.192,0.682,"over","numeracy low",-0.167,-0.2,"increased error",1004,"R_3g5brc9bkrNMBRO","female","Germany","> 4'000€
>5'900 CHF","middle school",2,8,2216,"R_3IXfO6cjcY5pjY5",63,"> 4'000€
>5'900 CHF",16,36,"okay"
"361",229409893563468,"R_3jfzT7WP5HxcBKx",0.202,0.469,"over","R_2RVM3Ml3yrbHgEd","R_2RVM3Ml3yrbHgEd",-0.0804,0.262,"under","numeracy low",0.207,0.2,"decreased error",2067,"R_3jfzT7WP5HxcBKx","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,1799,"R_2RVM3Ml3yrbHgEd",68,"2'500- 4'000€
<4'300- 5'899CHF",34,29,"okay"
"362",229409893565555,"R_2CO2PyLQ0hXJVAk",-0.188,0.703,"under","R_PM2SPU5OqQOPebn","R_PM2SPU5OqQOPebn",-0.543,0.623,"under","numeracy high",0.08,0.1,"decreased error",1705,"R_2CO2PyLQ0hXJVAk","male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,6,3376,"R_PM2SPU5OqQOPebn",70,"<1'500- 2'499€
3'100-4'299CHF",28,56,"okay"
"363",229409893566597,"R_3KoN0ess4bPK8mS",0.572,0.572,"over","R_2aCzseQ1RcQVYH4","R_2aCzseQ1RcQVYH4",-0.204,0.37,"under","numeracy low",0.202,0.2,"decreased error",1932,"R_3KoN0ess4bPK8mS","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,4,1747,"R_2aCzseQ1RcQVYH4",32,"> 4'000€
>5'900 CHF",32,29,"okay"
"364",229409893567644,"R_1Hi6v3EBgholEqM",-0.0428,0.531,"under","R_W9DhX6A0Itwctt7","R_W9DhX6A0Itwctt7",-0.398,0.519,"under","numeracy high",0.012,0,"no change",1571,"R_1Hi6v3EBgholEqM","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,5,1550,"R_W9DhX6A0Itwctt7",68,"> 4'000€
>5'900 CHF",26,25,"okay"
"365",229409893567654,"R_123mcZ5Ghsa8y8U",-0.378,0.674,"under","R_2pVN9xJPvGeQwTl","R_2pVN9xJPvGeQwTl",0.117,0.293,"over","numeracy low",0.381,0.4,"decreased error",1347,"R_123mcZ5Ghsa8y8U","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,9,1337,"R_2pVN9xJPvGeQwTl",56,"2'500- 4'000€
<4'300- 5'899CHF",22,22,"okay"
"366",229409893568680,"R_1LBcVCh8pm4Wlva",-0.67,0.67,"under","R_3QFrmHKrdNNttqa","R_3QFrmHKrdNNttqa",-0.57,0.641,"under","numeracy low",0.029,0,"no change",3278,"R_1LBcVCh8pm4Wlva","male","Germany","> 4'000€
>5'900 CHF","middle school",2,6,4134,"R_3QFrmHKrdNNttqa",46,"> 4'000€
>5'900 CHF",54,68,"okay"
"367",229409893568695,"R_DC2Y31RhrgXdq2l",0.165,0.555,"over","R_2aFwdSvQ5kee5F5","R_2aFwdSvQ5kee5F5",0.285,0.869,"over","numeracy low",-0.314,-0.3,"increased error",1200,"R_DC2Y31RhrgXdq2l","female","Germany","> 4'000€
>5'900 CHF","degree",2,3,1265,"R_2aFwdSvQ5kee5F5",60,"> 4'000€
>5'900 CHF",20,21,"okay"
"368",229409893569726,"R_vkwQtf0JK6KmhZ7",0.799,0.799,"over","R_spYzqIGhHy1QNSV","R_spYzqIGhHy1QNSV",0.61,0.628,"over","numeracy low",0.171,0.2,"decreased error",880,"R_vkwQtf0JK6KmhZ7","male","Germany","> 4'000€
>5'900 CHF","middle school",3,5,644,"R_spYzqIGhHy1QNSV",45,"> 4'000€
>5'900 CHF",14,10,"okay"
"369",229409893570762,"R_3m9PmtY3H8o50hi",-0.982,1.01,"under","R_2v16SgaYMHNBq6S","R_2v16SgaYMHNBq6S",0.311,0.59,"over","numeracy low",0.42,0.4,"decreased error",1103,"R_3m9PmtY3H8o50hi","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,3,1099,"R_2v16SgaYMHNBq6S",43,"> 4'000€
>5'900 CHF",18,18,"okay"
"370",229409893570768,"R_cGcZqyuNa9pLbdT",-0.0643,0.584,"under","R_3EFEwrUIE8Kac63","R_3EFEwrUIE8Kac63",-0.741,0.741,"under","numeracy low",-0.157,-0.2,"increased error",652,"R_cGcZqyuNa9pLbdT","female","Germany","<1'500€
<3'100CHF","obligatory school",1,6,703,"R_3EFEwrUIE8Kac63",50,"<1'500€
<3'100CHF",10,11,"okay"
"371",229409893571809,"R_2SAHXl8MohUbUiF",0.318,0.469,"over","R_1pY7VZtwZ0xvste","R_1pY7VZtwZ0xvste",0.167,0.324,"over","numeracy low",0.145,0.1,"decreased error",1323,"R_2SAHXl8MohUbUiF","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1991,"R_1pY7VZtwZ0xvste",50,"<1'500- 2'499€
3'100-4'299CHF",22,33,"okay"
"372",229409893572842,"R_2Pbst8kdZluDtvH",-0.638,1.03,"under","R_1j9BySKkUls71SL","R_1j9BySKkUls71SL",0.265,0.425,"over","numeracy low",0.605,0.6,"decreased error",1044,"R_2Pbst8kdZluDtvH","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,6,6751,"R_1j9BySKkUls71SL",35,"<1'500- 2'499€
3'100-4'299CHF",17,112,"okay"
"373",229409893572855,"R_2EhtC7RpoGqCbe4",-0.0621,0.5,"under","R_10ZbpT2snlVjOtf","R_10ZbpT2snlVjOtf",-0.408,0.589,"under","numeracy low",-0.089,-0.1,"increased error",2923,"R_2EhtC7RpoGqCbe4","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,3083,"R_10ZbpT2snlVjOtf",64,"> 4'000€
>5'900 CHF",48,51,"okay"
"374",229409893573634,"R_SW8meRihHCg4Ty9",0.733,0.751,"over","R_sBWpaqbVldDifhD","R_sBWpaqbVldDifhD",0.0545,0.468,"over","numeracy low",0.283,0.3,"decreased error",2996,"R_SW8meRihHCg4Ty9","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,1004,"R_sBWpaqbVldDifhD",60,"2'500- 4'000€
<4'300- 5'899CHF",49,16,"okay"
"375",229409893573885,"R_25XCGvSK7fFBeWQ",-0.44,0.543,"under","R_1Bw9BeGQL8DHYUF","R_1Bw9BeGQL8DHYUF",-0.63,0.853,"under","numeracy low",-0.31,-0.3,"increased error",277,"R_25XCGvSK7fFBeWQ","male","Germany","> 4'000€
>5'900 CHF","no formal education",4,7,652,"R_1Bw9BeGQL8DHYUF",38,"> 4'000€
>5'900 CHF",4,10,"speeder"
"376",229409893573887,"R_3dSScqXqMRYGrp2",-0.0771,0.669,"under","R_2EczmD5SwSzay4A","R_2EczmD5SwSzay4A",0.287,0.665,"over","numeracy low",0.004,0,"no change",915,"R_3dSScqXqMRYGrp2","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"377",229409893574672,"R_2yqIknklBoBJSSa",-0.221,0.526,"under","R_24cprR80Slkcffl","R_24cprR80Slkcffl",-0.118,0.443,"under","numeracy high",0.083,0.1,"decreased error",2568,"R_2yqIknklBoBJSSa","female","Germany","> 4'000€
>5'900 CHF","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"378",229409893574678,"R_2qr4N1GYDyUsOZy",0.623,0.65,"over","R_3Dv9CIgzor6PPpz","R_3Dv9CIgzor6PPpz",-1.61,1.61,"under","numeracy low",-0.96,-1,"increased error",810,"R_2qr4N1GYDyUsOZy","female","Germany","> 4'000€
>5'900 CHF","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
