"","ResponseId","m","Sum","gender","country","education","household_size","Duration.wave2","age","income.wave2","Minutes.wave2","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"263","R_2s1MfU0zDpR0Jca",229409893555379,2,"male","Germany","degree",1,1011,44,"> 4'000€
>5'900 CHF",16,"okay",3.75,-1.05418719211823,0,0,0,1,0,0,1,0.285714285714286
"264","R_2s1p24MNKJ6pXqN",229410206617741,4,"male","Switzerland","obligatory school",1,794,57,"<1'500€
<3'100CHF",13,"okay",4,-0.804187192118227,1,1,1,0,0,0,1,0.571428571428571
"265","R_2S2hLsZH1WfTg51",229256171968702,6,"female","Switzerland","degree",2,756,43,"> 4'000€
>5'900 CHF",12,"okay",6,1.19581280788177,1,0,1,1,1,1,1,0.857142857142857
"266","R_2s56lo4tG3fLjIQ",229256171644062,3,"male","Switzerland","degree",4,1455,64,"> 4'000€
>5'900 CHF",24,"okay",4,-0.804187192118227,0,0,1,0,0,1,1,0.428571428571429
"267","R_2S8EuuoWZ1zlEUd",229166066833642,4,"male","Germany","middle school",4,730,20,"2'500- 4'000€
<4'300- 5'899CHF",12,"okay",6,1.19581280788177,0,0,1,1,0,1,1,0.571428571428571
"268","R_2SHzrbVeMibq1Gl",229242295756956,2,"female","Germany","middle school",1,3851,45,"2'500- 4'000€
<4'300- 5'899CHF",64,"okay",6,1.19581280788177,0,0,0,0,0,1,1,0.285714285714286
"269","R_2SoeQbtedg9U7A9",229321438210114,0,"female","Switzerland","middle school",1,881,27,"<1'500€
<3'100CHF",14,"okay",4.75,-0.0541871921182269,0,0,0,0,0,0,0,0
"270","R_2sZMR3HZgebyC7G",229409893578856,2,"female","Germany","degree",4,717,33,"> 4'000€
>5'900 CHF",11,"okay",5.75,0.945812807881773,0,0,1,0,0,0,1,0.285714285714286
"271","R_2t673KXh7dRiqrM",229678093260930,4,"female","Switzerland","obligatory school",1,2430,75,"<1'500- 2'499€
3'100-4'299CHF",40,"okay",5,0.195812807881773,0,1,1,0,0,1,1,0.571428571428571
"272","R_2t9y2YhFbxge3FX",229242450002154,2,"female","Switzerland","degree",4,3219,26,"> 4'000€
>5'900 CHF",53,"okay",6,1.19581280788177,0,0,1,0,0,0,1,0.285714285714286
"273","R_2tAodbyDXek1lmO",229678093431930,7,"female","Switzerland","middle school",1,2122,53,"2'500- 4'000€
<4'300- 5'899CHF",35,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"274","R_2tbb14YphaE4xH6",229409893560330,0,"male","Germany","degree",2,10563,75,"> 4'000€
>5'900 CHF",176,"okay",5.25,0.445812807881773,0,0,0,0,0,0,0,0
"275","R_2th9gAtAIbanbIK",229678093336703,1,"female","Switzerland","degree",1,872,44,"<1'500€
<3'100CHF",14,"okay",3,-1.80418719211823,0,0,1,0,0,0,0,0.142857142857143
"276","R_2THMWSSD3Kxxxy0",229255657931784,5,"female","Germany","no formal education",4,841,46,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",5.75,0.945812807881773,0,1,1,0,1,1,1,0.714285714285714
"277","R_2TR9UuVKt2Jw0Ai",229320605943813,6,"male","Germany","obligatory school",4,533,40,"<1'500- 2'499€
3'100-4'299CHF",8,"okay",3.25,-1.55418719211823,1,0,1,1,1,1,1,0.857142857142857
"278","R_2trlsJrfwYEN5I7",229409893614815,3,"male","Germany","degree",5,702,42,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",4.5,-0.304187192118227,0,1,1,0,1,0,0,0.428571428571429
"279","R_2tunXP6UyGFpYHU",229678093130942,0,"female","Switzerland","middle school",2,1129,41,"2'500- 4'000€
<4'300- 5'899CHF",18,"okay",2.25,-2.55418719211823,0,0,0,0,0,0,0,0
"280","R_2TXIK6VleUaA37H",229242450014215,5,"male","Switzerland","obligatory school",1,2242,59,"<1'500€
<3'100CHF",37,"okay",6,1.19581280788177,0,1,1,0,1,1,1,0.714285714285714
"281","R_2tzlX1mX1CPkNHm",229242449963187,1,"male","Switzerland","degree",1,825,56,"<1'500€
<3'100CHF",13,"okay",6,1.19581280788177,0,0,0,0,0,0,1,0.142857142857143
"282","R_2U4JJgoRrHPqxRx",229242295811148,3,"female","Germany","middle school",3,984,43,"<1'500€
<3'100CHF",16,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"283","R_2uFsFqQJzrSQ0IV",229409893589023,4,"male","Germany","degree",2,1927,69,"> 4'000€
>5'900 CHF",32,"okay",6,1.19581280788177,0,1,1,1,0,1,0,0.571428571428571
"284","R_2uInyNC7MnrJsWt",229677069757645,1,"male","Germany","obligatory school",2,973,71,"2'500- 4'000€
<4'300- 5'899CHF",16,"okay",6,1.19581280788177,0,0,1,0,0,0,0,0.142857142857143
"285","R_2uOMTtyh1bXg9ty",230296025033849,7,"male","Switzerland","middle school",4,825,23,"<1'500€
<3'100CHF",13,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"286","R_2uTLa7HMnc5Gs9E",229255657997387,2,"female","Germany","degree",1,1415,28,"<1'500- 2'499€
3'100-4'299CHF",23,"okay",3.75,-1.05418719211823,0,1,0,1,0,0,0,0.285714285714286
"287","R_2UVPhEcZkIqzMpj",229677069789327,4,"male","Germany","degree",2,939,55,"2'500- 4'000€
<4'300- 5'899CHF",15,"okay",5.5,0.695812807881773,0,1,1,1,0,0,1,0.571428571428571
"288","R_2uyAjmplIniR3LB",229410206981135,3,"male","Switzerland","obligatory school",2,940,35,"2'500- 4'000€
<4'300- 5'899CHF",15,"okay",4,-0.804187192118227,0,1,0,0,0,1,1,0.428571428571429
"289","R_2v0yEORbEoaCcvW",229242295753826,3,"female","Germany","middle school",1,1648,45,"2'500- 4'000€
<4'300- 5'899CHF",27,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"290","R_2v16SgaYMHNBq6S",229409893570762,6,"male","Germany","obligatory school",2,1099,43,"> 4'000€
>5'900 CHF",18,"okay",5.75,0.945812807881773,1,1,1,1,1,1,0,0.857142857142857
"291","R_2v2Ea5eT240inrU",229320605953211,2,"male","Germany","degree",4,579,36,"> 4'000€
>5'900 CHF",9,"okay",1,-3.80418719211823,0,1,0,0,1,0,0,0.285714285714286
"292","R_2V8sidAyrLfM799",230469411964067,4,"male","Switzerland","middle school",4,721,58,"2'500- 4'000€
<4'300- 5'899CHF",12,"okay",5.25,0.445812807881773,0,1,1,1,1,0,0,0.571428571428571
"293","R_2VEBV1FZqbQzJh9",229166416662627,3,"male","Switzerland","degree",4,15418,40,"> 4'000€
>5'900 CHF",256,"okay",4,-0.804187192118227,0,0,1,0,1,0,1,0.428571428571429
"294","R_2Vr5HURfk3ALUOy",229321437921368,5,"male","Switzerland","obligatory school",4,967,26,"<1'500- 2'499€
3'100-4'299CHF",16,"okay",4,-0.804187192118227,1,0,1,1,1,0,1,0.714285714285714
"295","R_2VsQH2SgvmwEvPl",229255657966698,0,"female","Germany","middle school",1,936,25,"<1'500- 2'499€
3'100-4'299CHF",15,"okay",5.25,0.445812807881773,0,0,0,0,0,0,0,0
"296","R_2VxLGUSM0lfPof1",229255657934918,7,"female","Germany","degree",2,949,57,"2'500- 4'000€
<4'300- 5'899CHF",15,"okay",5.75,0.945812807881773,1,1,1,1,1,1,1,1
"297","R_2vZhhzJLS8XEt1K",229678093381676,3,"male","Switzerland","obligatory school",1,1642,50,"<1'500€
<3'100CHF",27,"okay",3,-1.80418719211823,0,1,1,0,0,0,1,0.428571428571429
"298","R_2w7AymsBq0kFlRS",229256171907291,3,"male","Switzerland","obligatory school",2,1013,22,"2'500- 4'000€
<4'300- 5'899CHF",16,"speeder",4.75,-0.0541871921182269,0,1,1,0,0,0,1,0.428571428571429
"299","R_2WAJRrWbWwkXh4E",229321438376071,1,"female","Switzerland","degree",1,1241,27,"<1'500- 2'499€
3'100-4'299CHF",20,"okay",6,1.19581280788177,0,0,0,0,0,0,1,0.142857142857143
"300","R_2WCGRS3itljeTiz",229321437547620,3,"male","Switzerland","degree",3,1188,53,"> 4'000€
>5'900 CHF",19,"okay",3,-1.80418719211823,0,0,1,0,1,0,1,0.428571428571429
"301","R_2WHAkr9jjTRTfWF",229242295745754,3,"female","Germany","middle school",4,2285,34,"2'500- 4'000€
<4'300- 5'899CHF",38,"okay",4.25,-0.554187192118227,0,0,1,0,1,0,1,0.428571428571429
"302","R_2WNnfEbzmLI06mJ",229855352035555,0,"female","Germany","no formal education",3,857,63,"> 4'000€
>5'900 CHF",14,"okay",4.25,-0.554187192118227,0,0,0,0,0,0,0,0
"303","R_2woYgEWJfj0UZPI",229242295759045,7,"female","Germany","middle school",3,2268,44,"<1'500€
<3'100CHF",37,"okay",5.5,0.695812807881773,1,1,1,1,1,1,1,1
"304","R_2wt1y2Xbl9pcLpW",229678093404309,1,"female","Switzerland","degree",3,573,40,"<1'500€
<3'100CHF",9,"okay",5.75,0.945812807881773,0,0,1,0,0,0,0,0.142857142857143
"305","R_2WTlibDKLH1wBQv",229242295739490,6,"male","Germany","middle school",1,2610,37,"<1'500- 2'499€
3'100-4'299CHF",43,"okay",4.5,-0.304187192118227,0,1,1,1,1,1,1,0.857142857142857
"306","R_2X4FuYhXmC8ywIK",229256171743437,7,"male","Switzerland","degree",4,1343,36,"> 4'000€
>5'900 CHF",22,"okay",5,0.195812807881773,1,1,1,1,1,1,1,1
"307","R_2XiIXFvRQQWAgP4",229242449955882,3,"female","Switzerland","middle school",3,1000,42,"> 4'000€
>5'900 CHF",16,"okay",5,0.195812807881773,0,0,1,1,1,0,0,0.428571428571429
"308","R_2xK4m6fzER4JIVP",229320605936754,2,"male","Germany","obligatory school",2,1466,55,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",4.75,-0.0541871921182269,0,0,1,0,1,0,0,0.285714285714286
"309","R_2xRFAHf3m984KjF",229937963274473,3,"male","Switzerland","middle school",1,1714,67,"<1'500- 2'499€
3'100-4'299CHF",28,"okay",3.75,-1.05418719211823,0,0,1,0,0,1,1,0.428571428571429
"310","R_2xS2aNnxwYu52vT",229678093440224,6,"female","Switzerland","middle school",3,809,31,"> 4'000€
>5'900 CHF",13,"okay",6,1.19581280788177,0,1,1,1,1,1,1,0.857142857142857
"311","R_2Y9WhVvkCDyq3KU",229758453882067,2,"male","Switzerland","obligatory school",1,1059,69,"<1'500- 2'499€
3'100-4'299CHF",17,"okay",5.5,0.695812807881773,0,0,1,0,1,0,0,0.285714285714286
"312","R_2ya14O4rS4r6z6L",229678093158445,4,"male","Switzerland","middle school",1,1171,41,"2'500- 4'000€
<4'300- 5'899CHF",19,"okay",5.5,0.695812807881773,0,0,1,0,1,1,1,0.571428571428571
"313","R_2YEre5bJYfgYrBC",229321437994179,1,"male","Switzerland","degree",5,860,25,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",3,-1.80418719211823,0,0,1,0,0,0,0,0.142857142857143
"314","R_2YJ3yYatdij6rX1",229320605935718,2,"male","Germany","degree",2,1874,58,"> 4'000€
>5'900 CHF",31,"okay",5,0.195812807881773,0,0,1,0,0,0,1,0.285714285714286
"315","R_2YKwMWQVUVMr2UE",229410207207669,0,"male","Switzerland","middle school",2,980,31,"2'500- 4'000€
<4'300- 5'899CHF",16,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"316","R_2YLoY951ZogozTf",229255657939099,0,"male","Germany","obligatory school",4,1244,22,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"317","R_2YmNX6Oye45BteD",229678093252715,4,"female","Switzerland","obligatory school",1,1328,71,"<1'500- 2'499€
3'100-4'299CHF",22,"okay",6,1.19581280788177,0,1,1,0,1,0,1,0.571428571428571
"318","R_2YQxuPlsGNs1gax",230469411989522,1,"male","Switzerland","no formal education",2,1859,63,"> 4'000€
>5'900 CHF",30,"okay",4.25,-0.554187192118227,0,0,0,0,0,0,1,0.142857142857143
"319","R_2yrOKnTx9VJIJYc",229678093439187,2,"female","Switzerland","degree",3,1048,45,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",5.75,0.945812807881773,0,0,1,0,0,0,1,0.285714285714286
"320","R_2YSB2Ar1L0afUeM",229166416665777,7,"female","Switzerland","obligatory school",1,1164,56,"2'500- 4'000€
<4'300- 5'899CHF",19,"okay",4.75,-0.0541871921182269,1,1,1,1,1,1,1,1
"321","R_2ZCBDZDzOb6z8WQ",229242449974438,1,"female","Switzerland","obligatory school",2,1468,41,"<1'500€
<3'100CHF",24,"okay",6,1.19581280788177,0,0,1,0,0,0,0,0.142857142857143
"322","R_2zcJgAqnxH8Y4yS",229321437762688,6,"female","Switzerland","obligatory school",2,649,42,"<1'500- 2'499€
3'100-4'299CHF",10,"okay",5,0.195812807881773,1,1,1,0,1,1,1,0.857142857142857
"323","R_2zD6fkfpFXgQBFe",229409893614812,2,"female","Germany","middle school",2,968,32,"> 4'000€
>5'900 CHF",16,"okay",4.5,-0.304187192118227,0,0,1,0,0,0,1,0.285714285714286
"324","R_2zMd9bkt5QQ0oyj",229409893584066,4,"male","Germany","degree",1,835,30,"<1'500€
<3'100CHF",13,"okay",5.25,0.445812807881773,0,0,1,0,1,1,1,0.571428571428571
"325","R_2ZOinPgmmbRwYkw",229409893587987,2,"male","Germany","middle school",4,874,31,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.195812807881773,0,0,1,0,0,0,1,0.285714285714286
"326","R_2ZOLtO5eQcxaywi",229256171630718,4,"female","Switzerland","middle school",1,1590,64,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4.5,-0.304187192118227,0,0,1,0,1,1,1,0.571428571428571
"327","R_2ZQvMICyBHJJC25",229166066792658,4,"male","Germany","no formal education",1,1520,57,"<1'500€
<3'100CHF",25,"okay",5.25,0.445812807881773,0,1,1,0,1,0,1,0.571428571428571
"328","R_2ZTsNN6kZ9cVYHV",229255657980998,0,"female","Germany","middle school",4,1553,22,"<1'500€
<3'100CHF",25,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"329","R_2zx96JsJgGlf2Gl",229937963436224,7,"female","Switzerland","obligatory school",3,1803,45,"<1'500€
<3'100CHF",30,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"330","R_300O2DUnqnIyEq8",229255657984125,3,"female","Germany","middle school",4,4114,21,"> 4'000€
>5'900 CHF",68,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"331","R_3018SSHXTKbMgat",229242449967117,7,"female","Switzerland","no formal education",2,1062,65,"<1'500€
<3'100CHF",17,"okay",5.5,0.695812807881773,1,1,1,1,1,1,1,1
"332","R_30bGOYP8zubfggO",229678093404311,7,"male","Switzerland","middle school",2,2048,80,"<1'500- 2'499€
3'100-4'299CHF",34,"okay",5.75,0.945812807881773,1,1,1,1,1,1,1,1
"333","R_30fcPq6axMgBolc",229255657938040,7,"male","Germany","degree",2,917,51,"> 4'000€
>5'900 CHF",15,"okay",5.5,0.695812807881773,1,1,1,1,1,1,1,1
"334","R_30jwO1Q51T1Oqua",229678093115531,1,"male","Switzerland","obligatory school",1,866,52,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",5.75,0.945812807881773,0,0,0,0,0,0,1,0.142857142857143
"335","R_30kjJ6aflGnLwCZ",229855352053806,2,"female","Germany","degree",2,1964,67,"> 4'000€
>5'900 CHF",32,"okay",5.75,0.945812807881773,0,0,1,0,0,0,1,0.285714285714286
"336","R_31d46rHYvYh3VrS",229255657949260,7,"male","Germany","middle school",2,1115,49,"2'500- 4'000€
<4'300- 5'899CHF",18,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"337","R_31gXaeWDD8YXO0m",229166416663673,3,"male","Switzerland","obligatory school",4,1124,42,"> 4'000€
>5'900 CHF",18,"okay",4.25,-0.554187192118227,0,0,1,0,0,1,1,0.428571428571429
"338","R_31nkaGKfULADQcy",229677069804668,2,"male","Germany","obligatory school",2,1259,59,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",5.25,0.445812807881773,0,0,1,0,0,0,1,0.285714285714286
"339","R_31szBB0IAUEKR80",230469411984631,6,"male","Switzerland","degree",3,805,66,"> 4'000€
>5'900 CHF",13,"okay",3.75,-1.05418719211823,0,1,1,1,1,1,1,0.857142857142857
"340","R_3257tFfOjV1jKwQ",229242295749654,1,"male","Germany","no formal education",2,840,56,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",3,-1.80418719211823,0,0,1,0,0,0,0,0.142857142857143
"341","R_331IDX0zbNRfPC5",229678093162569,1,"female","Switzerland","obligatory school",2,903,73,"<1'500- 2'499€
3'100-4'299CHF",15,"okay",5.75,0.945812807881773,0,0,1,0,0,0,0,0.142857142857143
"342","R_331Q8LFmRVzV6sG",229320605935711,4,"male","Germany","obligatory school",2,1340,58,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",3.75,-1.05418719211823,1,0,1,0,0,1,1,0.571428571428571
"343","R_33DNS6quldJesE7",229255657944311,2,"female","Germany","middle school",2,1026,27,"> 4'000€
>5'900 CHF",17,"okay",6,1.19581280788177,0,0,1,0,1,0,0,0.285714285714286
"344","R_33sDgCJtJ211JGG",229321438161117,3,"male","Switzerland","degree",3,1071,26,"> 4'000€
>5'900 CHF",17,"okay",5.25,0.445812807881773,0,1,1,0,1,0,0,0.428571428571429
"345","R_3CINlYRwGPISJ35",229855352125597,7,"female","Germany","degree",2,1557,68,"> 4'000€
>5'900 CHF",25,"okay",3.5,-1.30418719211823,1,1,1,1,1,1,1,1
"346","R_3D22i7cfYJncBeS",229677069787271,3,"male","Germany","degree",2,1117,62,"<1'500- 2'499€
3'100-4'299CHF",18,"okay",5.5,0.695812807881773,0,0,1,0,1,0,1,0.428571428571429
"347","R_3D2zYtpdbhtT6vH",229166416657657,2,"female","Switzerland","obligatory school",2,1633,39,"> 4'000€
>5'900 CHF",27,"okay",6,1.19581280788177,0,0,0,0,1,0,1,0.285714285714286
"348","R_3D6L59mSw4oauWc",229409893587973,0,"male","Germany","obligatory school",1,2289,64,"2'500- 4'000€
<4'300- 5'899CHF",38,"okay",4.5,-0.304187192118227,0,0,0,0,0,0,0,0
"349","R_3D8h1NrjCM66rpq",229678093212684,1,"male","Switzerland","obligatory school",1,1338,45,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",2.75,-2.05418719211823,0,0,1,0,0,0,0,0.142857142857143
"350","R_3dDFByZJ9WiRRnb",229242450031736,7,"female","Switzerland","degree",4,318,36,"> 4'000€
>5'900 CHF",5,"speeder",4.75,-0.0541871921182269,1,1,1,1,1,1,1,1
"351","R_3dG2OSaM6IKem2B",229678093102160,4,"female","Switzerland","obligatory school",1,1748,64,"<1'500€
<3'100CHF",29,"okay",3.5,-1.30418719211823,0,1,1,0,1,0,1,0.571428571428571
"352","R_3Dv9CIgzor6PPpz",229409893574678,0,"female","Germany","degree",2,789,58,"> 4'000€
>5'900 CHF",13,"okay",3,-1.80418719211823,0,0,0,0,0,0,0,0
"353","R_3dWXqIgiMohp3v6",229321437858830,3,"female","Switzerland","no formal education",2,528,19,"<1'500- 2'499€
3'100-4'299CHF",8,"okay",6,1.19581280788177,0,0,1,0,0,1,1,0.428571428571429
"354","R_3e1TqdtfLQhf4L2",229255657940131,2,"male","Germany","degree",2,858,28,"<1'500- 2'499€
3'100-4'299CHF",14,"speeder",6,1.19581280788177,0,0,1,0,0,0,1,0.285714285714286
"355","R_3eagtAH5SJ1436B",229410207311898,2,"male","Switzerland","degree",1,1070,46,"> 4'000€
>5'900 CHF",17,"okay",5.5,0.695812807881773,0,0,0,0,0,1,1,0.285714285714286
"356","R_3EaPiC8QBqrdCzv",229677069756595,4,"female","Germany","middle school",1,568,61,"2'500- 4'000€
<4'300- 5'899CHF",9,"okay",5,0.195812807881773,0,0,0,1,1,1,1,0.571428571428571
"357","R_3EDOF5X2jihdhSP",229255657942218,4,"male","Germany","middle school",2,1384,50,"2'500- 4'000€
<4'300- 5'899CHF",23,"okay",3,-1.80418719211823,0,1,1,0,1,0,1,0.571428571428571
"358","R_3EFEwrUIE8Kac63",229409893570768,7,"female","Germany","obligatory school",1,703,50,"<1'500€
<3'100CHF",11,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"359","R_3EgThIVtlqB8ZFN",229242450025714,6,"male","Switzerland","middle school",4,1486,51,"> 4'000€
>5'900 CHF",24,"okay",6,1.19581280788177,0,1,1,1,1,1,1,0.857142857142857
"360","R_3EmcbAxB2fgWfm5",229678093294826,5,"female","Switzerland","degree",2,811,64,"2'500- 4'000€
<4'300- 5'899CHF",13,"okay",6,1.19581280788177,0,0,1,1,1,1,1,0.714285714285714
"361","R_3eXIx145q24P5ct",229255658041440,2,"female","Germany","middle school",2,875,23,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",3.25,-1.55418719211823,0,0,1,0,0,0,1,0.285714285714286
"362","R_3exXU5InBRQRN4u",229256171776032,5,"female","Switzerland","obligatory school",1,1086,23,"<1'500€
<3'100CHF",18,"okay",5.25,0.445812807881773,0,0,1,1,1,1,1,0.714285714285714
"363","R_3fpDyJOpJ1Eg7nH",229758454231173,0,"male","Switzerland","no formal education",1,1529,60,"<1'500€
<3'100CHF",25,"okay",3.75,-1.05418719211823,0,0,0,0,0,0,0,0
"364","R_3FRKYX9SsnpvlPA",229256171770896,5,"female","Switzerland","obligatory school",1,1688,38,"<1'500€
<3'100CHF",28,"okay",5,0.195812807881773,0,1,1,1,1,0,1,0.714285714285714
"365","R_3fTRdl9Y4HIzfQI",229242449966323,2,"male","Switzerland","degree",2,794,38,"2'500- 4'000€
<4'300- 5'899CHF",13,"okay",5.5,0.695812807881773,0,0,1,0,0,0,1,0.285714285714286
"366","R_3fV6xhcxV8bOpff",229409893590069,6,"female","Germany","degree",2,4184,58,"> 4'000€
>5'900 CHF",69,"okay",6,1.19581280788177,0,1,1,1,1,1,1,0.857142857142857
"367","R_3fZs2X9Bkox4pig",229409893561373,7,"male","Germany","obligatory school",2,788,36,"2'500- 4'000€
<4'300- 5'899CHF",13,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"368","R_3g18M4zbTwAqVh1",229320606018720,2,"male","Germany","obligatory school",2,1831,26,"2'500- 4'000€
<4'300- 5'899CHF",30,"okay",6,1.19581280788177,0,0,1,0,1,0,0,0.285714285714286
"369","R_3G6sJVzV6kfEKOa",229255657932820,7,"female","Germany","degree",2,1819,54,"> 4'000€
>5'900 CHF",30,"okay",4.5,-0.304187192118227,1,1,1,1,1,1,1,1
"370","R_3GBwXjMcRyWH99O",229409893636180,5,"male","Germany","middle school",4,697,32,"<1'500- 2'499€
3'100-4'299CHF",11,"okay",3.5,-1.30418719211823,1,1,1,1,1,0,0,0.714285714285714
"371","R_3gL5PLi3c3Tyn7l",229256171707512,3,"male","Switzerland","degree",4,1523,25,"> 4'000€
>5'900 CHF",25,"okay",6,1.19581280788177,0,1,1,0,0,0,1,0.428571428571429
"372","R_3GpNBQ5CgxNdsMz",229678093165654,3,"male","Switzerland","degree",1,1579,52,"<1'500- 2'499€
3'100-4'299CHF",26,"okay",3.75,-1.05418719211823,0,0,1,0,0,1,1,0.428571428571429
"373","R_3GvpTnsgO0dN7v3",229937962964147,1,"female","Switzerland","middle school",1,1053,71,"<1'500- 2'499€
3'100-4'299CHF",17,"okay",5.75,0.945812807881773,0,0,0,0,0,0,1,0.142857142857143
"374","R_3gXFwb5Rj3GeayC",229242450017359,0,"female","Switzerland","obligatory school",3,1703,38,"<1'500- 2'499€
3'100-4'299CHF",28,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"375","R_3gYIjoJuMp5WMCS",229410207067333,2,"male","Switzerland","obligatory school",1,1878,73,"<1'500- 2'499€
3'100-4'299CHF",31,"okay",5.25,0.445812807881773,0,0,1,0,0,0,1,0.285714285714286
"376","R_3gZRuNUJsE7IDtm",229677069763602,5,"male","Germany","middle school",2,1025,62,"> 4'000€
>5'900 CHF",17,"okay",6,1.19581280788177,0,1,1,1,1,0,1,0.714285714285714
"377","R_3HFoTLJEFC5wC4x",229678093166682,5,"female","Switzerland","obligatory school",2,1744,40,"2'500- 4'000€
<4'300- 5'899CHF",29,"okay",6,1.19581280788177,1,0,1,1,0,1,1,0.714285714285714
"378","R_3hg7VuBZdF9ke2k",229758453977189,3,"male","Switzerland","degree",2,1217,65,"<1'500€
<3'100CHF",20,"okay",5.75,0.945812807881773,0,0,1,0,1,0,1,0.428571428571429
"379","R_3HGnvl8ph4ituaK",229409893589029,3,"male","Germany","obligatory school",2,1660,68,"2'500- 4'000€
<4'300- 5'899CHF",27,"okay",4,-0.804187192118227,0,1,1,0,0,0,1,0.428571428571429
"380","R_3HnNy5J0bdL2Jlz",229409893580943,2,"female","Germany","degree",1,560,32,"<1'500€
<3'100CHF",9,"okay",5.5,0.695812807881773,0,0,1,0,1,0,0,0.285714285714286
"381","R_3hrrjVoBCW5aVLN",229409893576768,6,"male","Germany","degree",3,917,50,"> 4'000€
>5'900 CHF",15,"okay",6,1.19581280788177,0,1,1,1,1,1,1,0.857142857142857
"382","R_3HRXDzTH4lYxD57",229242295779354,4,"female","Germany","middle school",3,1567,55,"> 4'000€
>5'900 CHF",26,"okay",6,1.19581280788177,0,1,1,0,1,0,1,0.571428571428571
"383","R_3HTDoD3sdEXRJ69",229855352055869,0,"female","Germany","obligatory school",2,1323,61,"> 4'000€
>5'900 CHF",22,"okay",1.25,-3.55418719211823,0,0,0,0,0,0,0,0
"384","R_3hubsLzXrSdsisz",229255657937001,0,"male","Germany","obligatory school",3,3778,44,"<1'500- 2'499€
3'100-4'299CHF",62,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"385","R_3hxUPG9N0GYg3od",229937963133014,6,"female","Switzerland","middle school",1,992,57,"<1'500€
<3'100CHF",16,"okay",5.75,0.945812807881773,1,0,1,1,1,1,1,0.857142857142857
"386","R_3imMpTgiTh7IFze",229320605936770,0,"female","Germany","middle school",2,658,52,"> 4'000€
>5'900 CHF",10,"okay",3,-1.80418719211823,0,0,0,0,0,0,0,0
"387","R_3iq9Qrw3esWRHLJ",229320606005406,0,"male","Germany","middle school",1,887,28,"<1'500€
<3'100CHF",14,"okay",4.25,-0.554187192118227,0,0,0,0,0,0,0,0
"388","R_3IXfO6cjcY5pjY5",229409893563467,0,"female","Germany","middle school",2,2216,63,"> 4'000€
>5'900 CHF",36,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"389","R_3J8CArQnsceZPxX",229256171870273,2,"female","Switzerland","middle school",3,2319,28,"2'500- 4'000€
<4'300- 5'899CHF",38,"okay",5,0.195812807881773,0,0,1,0,1,0,0,0.285714285714286
"390","R_3jd276FCkxUx0jk",229242449955883,6,"male","Switzerland","degree",1,1050,65,"> 4'000€
>5'900 CHF",17,"okay",3.75,-1.05418719211823,1,1,1,1,1,0,1,0.857142857142857
"391","R_3JdS6G2oeyURtlh",229256171575321,7,"male","Switzerland","obligatory school",2,2398,63,"2'500- 4'000€
<4'300- 5'899CHF",39,"okay",4,-0.804187192118227,1,1,1,1,1,1,1,1
"392","R_3JedFD408eCUXoU",229321438291163,3,"female","Switzerland","middle school",4,1422,21,"<1'500€
<3'100CHF",23,"okay",4,-0.804187192118227,0,1,1,0,0,0,1,0.428571428571429
"393","R_3Jfm7oG4vSdjKOY",229242295868534,2,"male","Germany","obligatory school",2,828,41,"> 4'000€
>5'900 CHF",13,"okay",4,-0.804187192118227,0,0,1,0,1,0,0,0.285714285714286
"394","R_3Jx6MbfEXTvKxDI",229242449961112,0,"male","Switzerland","obligatory school",1,1112,63,"<1'500€
<3'100CHF",18,"okay",5.5,0.695812807881773,0,0,0,0,0,0,0,0
