"","m","wave","country","gender","age","income.wave1","income.wave2","education","numeracy.f","error.diff.f","mean.abs.error","mean.est.bias"
"612",229321437763714,"wave2","Switzerland","female",31,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",1.35,-0.803
"613",229321437858830,"wave1","Switzerland","female",19,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy high","increased error",0.852,0.852
"614",229321437858830,"wave2","Switzerland","female",19,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy high","increased error",0.915,0.527
"615",229321437921368,"wave1","Switzerland","male",26,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.798,-0.247
"616",229321437921368,"wave2","Switzerland","male",26,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.577,0.105
"617",229321437924448,"wave1","Switzerland","male",37,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.759,0.759
"618",229321437924448,"wave2","Switzerland","male",37,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.565,0.292
"619",229321437941882,"wave1","Switzerland","male",41,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.961,-0.856
"620",229321437941882,"wave2","Switzerland","male",41,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.82,0.801
"621",229321437994179,"wave1","Switzerland","male",25,"<1'500€
<3'100CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.583,-0.105
"622",229321437994179,"wave2","Switzerland","male",25,"<1'500€
<3'100CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.596,0.596
"623",229321438035199,"wave1","Switzerland","female",43,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.454,0.135
"624",229321438035199,"wave2","Switzerland","female",43,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",1.15,-1.04
"625",229321438075977,"wave1","Switzerland","female",19,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.697,0.315
"626",229321438075977,"wave2","Switzerland","female",19,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.808,-0.0784
"627",229321438098546,"wave1","Switzerland","female",26,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.85,0.85
"628",229321438098546,"wave2","Switzerland","female",26,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.466,0.283
"629",229321438104706,"wave1","Switzerland","female",24,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","no change",0.864,0.864
"630",229321438104706,"wave2","Switzerland","female",24,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","no change",0.815,0.773
"631",229321438125234,"wave1","Switzerland","female",30,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.605,-0.217
"632",229321438125234,"wave2","Switzerland","female",30,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.54,0.305
"633",229321438159066,"wave1","Switzerland","female",20,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.791,-0.731
"634",229321438159066,"wave2","Switzerland","female",20,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.762,0.435
"635",229321438161117,"wave1","Switzerland","male",26,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.436,-0.245
"636",229321438161117,"wave2","Switzerland","male",26,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.725,-0.485
"637",229321438164192,"wave1","Switzerland","female",32,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.602,-0.14
"638",229321438164192,"wave2","Switzerland","female",32,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.865,0.716
"639",229321438210114,"wave1","Switzerland","female",27,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","decreased error",0.762,0.455
"640",229321438210114,"wave2","Switzerland","female",27,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","decreased error",0.522,0.414
"641",229321438243967,"wave1","Switzerland","female",22,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","middle school","numeracy low","increased error",0.541,0.123
"642",229321438243967,"wave2","Switzerland","female",22,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","middle school","numeracy low","increased error",0.644,0.618
"643",229321438287057,"wave1","Switzerland","male",25,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","degree","numeracy high","decreased error",1.11,-0.706
"644",229321438287057,"wave2","Switzerland","male",25,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","degree","numeracy high","decreased error",0.823,0.559
"645",229321438289110,"wave1","Switzerland","female",60,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.716,0.511
"646",229321438289110,"wave2","Switzerland","female",60,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.823,0.674
"647",229321438291162,"wave1","Switzerland","female",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.712,-0.414
"648",229321438291162,"wave2","Switzerland","female",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.571,0.0415
"649",229321438291163,"wave1","Switzerland","female",21,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","increased error",0.643,-0.551
"650",229321438291163,"wave2","Switzerland","female",21,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","increased error",0.746,0.638
"651",229321438308355,"wave1","Switzerland","female",19,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.491,0.167
"652",229321438308355,"wave2","Switzerland","female",19,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",1.36,-1.36
"653",229321438312457,"wave1","Switzerland","female",23,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.668,0.611
"654",229321438312457,"wave2","Switzerland","female",23,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.559,-0.278
"655",229321438315541,"wave1","Switzerland","male",35,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","no change",0.675,-0.307
"656",229321438315541,"wave2","Switzerland","male",35,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","no change",0.631,0.373
"657",229321438330936,"wave1","Switzerland","female",25,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.464,-0.223
"658",229321438330936,"wave2","Switzerland","female",25,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.4,0.148
"659",229321438343251,"wave1","Switzerland","female",29,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy high","decreased error",0.714,-0.213
"660",229321438343251,"wave2","Switzerland","female",29,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy high","decreased error",0.368,-0.00162
"661",229321438363760,"wave1","Switzerland","female",27,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.565,0.457
"662",229321438363760,"wave2","Switzerland","female",27,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.585,0.542
"663",229321438376071,"wave1","Switzerland","female",27,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.773,0.758
"664",229321438376071,"wave2","Switzerland","female",27,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.67,0.158
"665",229321438387356,"wave1","Switzerland","female",29,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","decreased error",0.623,-0.195
"666",229321438387356,"wave2","Switzerland","female",29,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","decreased error",0.506,-0.071
"667",229409893551190,"wave1","Germany","female",54,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","no change",0.499,0.15
"668",229409893551190,"wave2","Germany","female",54,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","no change",0.468,0.0105
"669",229409893551191,"wave1","Germany","female",62,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","decreased error",0.619,-0.00999
"670",229409893551191,"wave2","Germany","female",62,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","decreased error",0.471,-0.283
"671",229409893551197,"wave1","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.858,0.42
"672",229409893551197,"wave2","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.746,0.689
"673",229409893551200,"wave1","Germany","female",47,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",0.795,0.326
"674",229409893551200,"wave2","Germany","female",47,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",0.5,0.183
"675",229409893552235,"wave1","Germany","female",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.54,-0.0485
"676",229409893552235,"wave2","Germany","female",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.565,-0.193
"677",229409893552237,"wave1","Germany","male",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.575,0.392
"678",229409893552237,"wave2","Germany","male",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.609,-0.452
"679",229409893553280,"wave1","Germany","female",62,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.855,-0.206
"680",229409893553280,"wave2","Germany","female",62,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",1.38,-1.38
"681",229409893553285,"wave1","Germany","male",52,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.602,0.56
"682",229409893553285,"wave2","Germany","male",52,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.292,0.00477
"683",229409893555364,"wave1","Germany","male",64,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.444,0.114
"684",229409893555364,"wave2","Germany","male",64,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.425,-0.13
"685",229409893555368,"wave1","Germany","male",57,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.477,0.18
"686",229409893555368,"wave2","Germany","male",57,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.632,-0.0485
"687",229409893555379,"wave1","Germany","male",44,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.489,0.162
"688",229409893555379,"wave2","Germany","male",44,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.547,-0.32
"689",229409893556412,"wave1","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","decreased error",0.6,0.154
"690",229409893556412,"wave2","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","decreased error",0.494,0.352
"691",229409893556414,"wave1","Germany","female",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.467,-0.179
"692",229409893556414,"wave2","Germany","female",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.399,0.156
"693",229409893556415,"wave1","Germany","male",77,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.824,0.824
"694",229409893556415,"wave2","Germany","male",77,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.541,0.489
"695",229409893557466,"wave1","Germany","female",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",1.14,-1.14
"696",229409893557466,"wave2","Germany","female",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",1.22,-1.22
"697",229409893558495,"wave1","Germany","male",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.533,-0.533
"698",229409893558495,"wave2","Germany","male",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",1.39,-1.39
"699",229409893558497,"wave1","Germany","female",53,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.482,0.204
"700",229409893558497,"wave2","Germany","female",53,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.422,0.0618
"701",229409893558499,"wave1","Germany","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.357,-0.204
"702",229409893558499,"wave2","Germany","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.543,-0.12
"703",229409893558502,"wave1","Germany","male",73,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.535,0.521
"704",229409893558502,"wave2","Germany","male",73,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.908,0.805
"705",229409893559298,"wave1","Germany","male",61,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.609,-0.137
"706",229409893559298,"wave2","Germany","male",61,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.431,0.238
"707",229409893559548,"wave1","Germany","male",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.597,-0.476
"708",229409893559548,"wave2","Germany","male",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.579,-0.565
"709",229409893560330,"wave1","Germany","male",75,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.446,0.317
"710",229409893560330,"wave2","Germany","male",75,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.371,-0.0705
"711",229409893561373,"wave1","Germany","male",36,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.611,-0.239
"712",229409893561373,"wave2","Germany","male",36,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.39,0.0182
"713",229409893561381,"wave1","Germany","female",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.605,0.213
"714",229409893561381,"wave2","Germany","female",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.575,-0.289
"715",229409893562422,"wave1","Germany","female",47,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.508,0.167
"716",229409893562422,"wave2","Germany","female",47,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.793,0.386
"717",229409893563459,"wave1","Germany","female",47,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.82,0.211
"718",229409893563459,"wave2","Germany","female",47,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.65,-0.386
"719",229409893563467,"wave1","Germany","female",63,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.515,0.433
"720",229409893563467,"wave2","Germany","female",63,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.682,0.192
"721",229409893563468,"wave1","Germany","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.469,0.202
"722",229409893563468,"wave2","Germany","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.262,-0.0804
"723",229409893565555,"wave1","Germany","male",70,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.703,-0.188
"724",229409893565555,"wave2","Germany","male",70,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.623,-0.543
"725",229409893566597,"wave1","Germany","male",32,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.572,0.572
"726",229409893566597,"wave2","Germany","male",32,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.37,-0.204
"727",229409893567644,"wave1","Germany","male",68,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","no change",0.531,-0.0428
"728",229409893567644,"wave2","Germany","male",68,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","no change",0.519,-0.398
"729",229409893567654,"wave1","Germany","female",56,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.674,-0.378
"730",229409893567654,"wave2","Germany","female",56,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.293,0.117
"731",229409893568680,"wave1","Germany","male",46,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.67,-0.67
"732",229409893568680,"wave2","Germany","male",46,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.641,-0.57
"733",229409893568695,"wave1","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.555,0.165
"734",229409893568695,"wave2","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.869,0.285
"735",229409893569726,"wave1","Germany","male",45,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.799,0.799
"736",229409893569726,"wave2","Germany","male",45,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.628,0.61
"737",229409893570762,"wave1","Germany","male",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",1.01,-0.982
"738",229409893570762,"wave2","Germany","male",43,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.59,0.311
"739",229409893570768,"wave1","Germany","female",50,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.584,-0.0643
"740",229409893570768,"wave2","Germany","female",50,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.741,-0.741
"741",229409893571809,"wave1","Germany","male",50,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.469,0.318
"742",229409893571809,"wave2","Germany","male",50,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.324,0.167
"743",229409893572842,"wave1","Germany","male",35,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",1.03,-0.638
"744",229409893572842,"wave2","Germany","male",35,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.425,0.265
"745",229409893572855,"wave1","Germany","female",64,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.5,-0.0621
"746",229409893572855,"wave2","Germany","female",64,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.589,-0.408
"747",229409893573634,"wave1","Germany","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.751,0.733
"748",229409893573634,"wave2","Germany","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.468,0.0545
"749",229409893573885,"wave1","Germany","male",38,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy low","increased error",0.543,-0.44
"750",229409893573885,"wave2","Germany","male",38,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy low","increased error",0.853,-0.63
"751",229409893573887,"wave1","Germany","female",47,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","no change",0.669,-0.0771
"752",229409893573887,"wave2","Germany","female",47,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","no change",0.665,0.287
"753",229409893574672,"wave1","Germany","female",41,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.526,-0.221
"754",229409893574672,"wave2","Germany","female",41,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.443,-0.118
"755",229409893574678,"wave1","Germany","female",58,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.65,0.623
"756",229409893574678,"wave2","Germany","female",58,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",1.61,-1.61
"757",229409893574681,"wave1","Germany","female",63,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.415,0.169
"758",229409893574681,"wave2","Germany","female",63,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.485,0.446
"759",229409893574684,"wave1","Germany","female",67,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy high","no change",0.393,-0.12
"760",229409893574684,"wave2","Germany","female",67,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy high","no change",0.387,0.234
"761",229409893576768,"wave1","Germany","male",50,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.482,0.343
"762",229409893576768,"wave2","Germany","male",50,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.616,0.602
"763",229409893578856,"wave1","Germany","female",33,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.717,-0.717
"764",229409893578856,"wave2","Germany","female",33,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.744,-0.283
"765",229409893579886,"wave1","Germany","female",56,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.783,0.783
"766",229409893579886,"wave2","Germany","female",56,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.389,0.291
"767",229409893579895,"wave1","Germany","female",66,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","no change",0.55,0.124
"768",229409893579895,"wave2","Germany","female",66,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","no change",0.501,0.261
"769",229409893580933,"wave1","Germany","female",35,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.869,-0.798
"770",229409893580933,"wave2","Germany","female",35,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.375,-0.0285
"771",229409893580943,"wave1","Germany","female",32,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.699,0.68
"772",229409893580943,"wave2","Germany","female",32,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.624,0.581
"773",229409893581988,"wave1","Germany","female",66,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.518,-0.17
"774",229409893581988,"wave2","Germany","female",66,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.427,0.0446
"775",229409893583024,"wave1","Germany","male",47,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.269,-0.235
"776",229409893583024,"wave2","Germany","male",47,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.366,0.0948
"777",229409893584066,"wave1","Germany","male",30,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","no change",0.367,-0.0584
"778",229409893584066,"wave2","Germany","male",30,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","no change",0.396,0.148
