"","ResponseId.wave1","mean.est.bias","mean.abs.error","Conf.level","Trad.lower","Trad.upper","binary","m","frequency_device_4","frequency_device_1","frequency_device_2","frequency_device_3","Duration.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes","climate_concern","concern.scaled","mean.freq","mean.freq.clean","freq.binary"
"160","R_27JPdjUCRJVPpPD",-0.67,0.79,0.95,0.239,1.34,"under",229677069755553,1,1,1,1,1195,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,6,974,"R_3NFkiMPlq1ujKz7",62,"2'500- 4'000€
<4'300- 5'899CHF",19,16,"okay",5.75,0.828817733990148,1,1,"low"
"161","R_27paz7ivFJBQEwk",-1.32,1.32,0.95,0.756,1.89,"under",229410207207669,2,2,2,2,1145,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,7,980,"R_2YKwMWQVUVMr2UE",31,"2'500- 4'000€
<4'300- 5'899CHF",19,16,"okay",4.5,-0.421182266009852,2,2,"high"
"162","R_28UI6S5JgZB4fRG",-0.0386,0.27,0.95,0.102,0.437,"under",229409893614815,2,2,3,2,544,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,3,702,"R_2trlsJrfwYEN5I7",42,"2'500- 4'000€
<4'300- 5'899CHF",9,11,"okay",4.75,-0.171182266009852,2.25,2.33333333333333,"high"
"163","R_29iyunHJ5FsrRr3",-0.12,0.51,0.95,0.274,0.746,"under",229409893603348,1,1,1,1,3700,"male","Germany","<1'500€
<3'100CHF","middle school",1,6,1516,"R_DkR6Ku8TUssOSel",46,"<1'500€
<3'100CHF",61,25,"okay",1.75,-3.17118226600985,1,1,"low"
"164","R_2ag9KO7neo6tVIm",0.523,0.541,0.95,0.18,0.902,"over",229256171581482,1,1,1,2,626,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",3,3,948,"R_3khTb6ohZTEw1uj",56,"> 4'000€
>5'900 CHF",10,15,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"165","R_2ahLJVgIViB6bu6",0.886,0.886,0.95,0.441,1.33,"over",229321437739104,2,1,1,1,682,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,7,906,"R_1MK61RcnsRnWNLS",58,"2'500- 4'000€
<4'300- 5'899CHF",11,15,"okay",3,-1.92118226600985,1.25,1,"low"
"166","R_2aIvH7bEKgmeRSd",0.38,0.597,0.95,0.212,0.982,"over",229256171622503,1,2,2,3,1595,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,1116,"R_3pkY5QiTao68mOf",41,"> 4'000€
>5'900 CHF",26,18,"okay",4.5,-0.421182266009852,2,2.33333333333333,"high"
"167","R_2AMfF4aom3GcQs1",-0.365,0.662,0.95,0.358,0.966,"under",229678093138135,1,1,1,1,768,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,3493,"R_cUssRwZ7X6KVAKR",42,"2'500- 4'000€
<4'300- 5'899CHF",12,58,"okay",5,0.0788177339901477,1,1,"low"
"168","R_2AMhKoUk1l2B7aY",-0.303,0.458,0.95,0.179,0.737,"under",229256171741387,1,2,1,1,1169,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,1519,"R_RCgfxvMaSTFEMEx",26,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay",5.25,0.328817733990148,1.25,1.33333333333333,"low"
"169","R_2ANL6TUtu4Hof3w",-0.67,0.809,0.95,0.371,1.25,"under",229409893614809,1,1,1,1,877,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,1394,"R_3PMDY8ouNSnNQBG",52,"> 4'000€
>5'900 CHF",14,23,"okay",3,-1.92118226600985,1,1,"low"
"170","R_2aOZbvUCWCaZgT8",0.108,0.481,0.95,0.169,0.792,"over",229678093275314,2,1,1,1,13989,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,1475,"R_3lPRoXD0peSUgP1",68,"2'500- 4'000€
<4'300- 5'899CHF",233,24,"okay",5,0.0788177339901477,1.25,1,"low"
"171","R_2AQG0rzvUe5a4kM",0.789,0.789,0.95,0.328,1.25,"over",229255657932828,1,3,1,3,1079,"female","Germany","> 4'000€
>5'900 CHF","degree",4,7,1704,"R_3MuHWM5gnFAahwf",60,"2'500- 4'000€
<4'300- 5'899CHF",17,28,"okay",5.25,0.328817733990148,2,2.33333333333333,"high"
"172","R_2ARWpxcD2tBg6mr",-0.217,0.605,0.95,0.187,1.02,"under",229321438125234,1,2,2,2,807,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,738,"R_3lUpoBEtzy9drZD",30,"> 4'000€
>5'900 CHF",13,12,"okay",4.75,-0.171182266009852,1.75,2,"high"
"173","R_2AS87J6lireNMJW",0.61,0.61,0.95,0.151,1.07,"over",229758454236304,1,2,2,3,634,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",5,3,909,"R_2ghsWopwxNyadTb",44,"<1'500- 2'499€
3'100-4'299CHF",10,15,"okay",3.25,-1.67118226600985,2,2.33333333333333,"high"
"174","R_2Bas2WO0yoM9QdK",-0.651,0.651,0.95,0.196,1.11,"under",229242295848169,1,2,1,3,1225,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,2248,"R_1OwNrBIiXECqoyG",67,"2'500- 4'000€
<4'300- 5'899CHF",20,37,"okay",5,0.0788177339901477,1.75,2,"high"
"175","R_2BfYn1I2a51vRhw",0.0246,0.216,0.95,0.107,0.324,"over",229677069770882,3,2,3,3,2085,"male","Germany","> 4'000€
>5'900 CHF","middle school",4,4,1520,"R_5pvosAPSGgsbplv",55,"> 4'000€
>5'900 CHF",34,25,"okay",5.25,0.328817733990148,2.75,2.66666666666667,"high"
"176","R_2bJDToiRAL3MEMM",0.567,0.66,0.95,0.327,0.993,"over",229255658040397,2,2,2,3,1497,"female","Germany","> 4'000€
>5'900 CHF","degree",3,2,1517,"R_seaXQMZjWZEuFVv",42,"> 4'000€
>5'900 CHF",24,25,"okay",5.25,0.328817733990148,2.25,2.33333333333333,"high"
"177","R_2BnFF7O0UemP6bn",-0.164,0.361,0.95,0.147,0.574,"under",229166066821130,1,1,1,2,1319,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,829,"R_1KXEGN3b38r2ypb",36,"<1'500- 2'499€
3'100-4'299CHF",21,13,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"178","R_2bNQX6i4Gfq2gKY",0.748,0.787,0.95,0.288,1.29,"over",229855351994463,3,2,1,2,1094,"female","Germany","> 4'000€
>5'900 CHF","no formal education",2,7,1077,"R_3MxtBVkHFb0eckC",62,"> 4'000€
>5'900 CHF",18,17,"okay",6,1.07881773399015,2,1.66666666666667,"high"
"179","R_2BqCqINqXblVi4A",0.601,0.695,0.95,0.27,1.12,"over",229937962964147,1,1,1,2,984,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,8,1053,"R_3GvpTnsgO0dN7v3",71,"<1'500- 2'499€
3'100-4'299CHF",16,17,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"180","R_2bUdU71myo1l20P",0.307,0.407,0.95,0.089,0.725,"over",229410207311898,1,2,1,1,1471,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,4,1070,"R_3eagtAH5SJ1436B",46,"> 4'000€
>5'900 CHF",24,17,"okay",5.75,0.828817733990148,1.25,1.33333333333333,"low"
"181","R_2bWrFPxwlUFwasN",-0.158,0.478,0.95,0.132,0.824,"under",229256171870273,1,2,1,3,1100,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,5,2319,"R_3J8CArQnsceZPxX",28,"2'500- 4'000€
<4'300- 5'899CHF",18,38,"okay",4.75,-0.171182266009852,1.75,2,"high"
"182","R_2c0CCOxpaH46dQP",-0.336,0.479,0.95,0.0106,0.948,"under",229677069796587,2,1,1,1,1651,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,3427,"R_9XkdSTL43hLrWg1",65,"<1'500- 2'499€
3'100-4'299CHF",27,57,"okay",6,1.07881773399015,1.25,1,"low"
"183","R_2c57RvqIlGbiyW3",0.307,0.978,0.95,0.539,1.42,"over",229320605952170,1,2,1,1,1529,"female","Germany","<1'500€
<3'100CHF","degree",3,6,2238,"R_1gnF5xx7LiG6Ey4",62,"<1'500€
<3'100CHF",25,37,"okay",4.25,-0.671182266009852,1.25,1.33333333333333,"low"
"184","R_2cBDYRcdwlr6tJe",0.469,0.648,0.95,0.316,0.98,"over",229166066803864,1,1,1,1,1514,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,4,2083,"R_10xEptLaoi40BlX",67,"2'500- 4'000€
<4'300- 5'899CHF",25,34,"okay",5.5,0.578817733990148,1,1,"low"
"185","R_2Ce0NgCH6zpMRJb",-1.62,1.62,0.95,1.15,2.09,"under",229255657984125,1,2,2,3,926,"female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,4114,"R_300O2DUnqnIyEq8",21,"> 4'000€
>5'900 CHF",15,68,"okay",5.75,0.828817733990148,2,2.33333333333333,"high"
"186","R_2CeJTzNjSsx2qQD",-0.58,0.727,0.95,0.414,1.04,"under",229320605935718,1,1,1,1,1459,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,1874,"R_2YJ3yYatdij6rX1",58,"> 4'000€
>5'900 CHF",24,31,"okay",5,0.0788177339901477,1,1,"low"
"187","R_2CeRAdFGYdyKpNa",-0.343,0.637,0.95,0.18,1.09,"under",229937963154540,1,2,2,2,1749,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,1792,"R_1rMMLys7a9QDlKp",43,"<1'500- 2'499€
3'100-4'299CHF",29,29,"okay",4.75,-0.171182266009852,1.75,2,"high"
"188","R_2CO2PyLQ0hXJVAk",-0.188,0.703,0.95,0.243,1.16,"under",229409893565555,2,2,1,2,1705,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,6,3376,"R_PM2SPU5OqQOPebn",70,"<1'500- 2'499€
3'100-4'299CHF",28,56,"okay",4.25,-0.671182266009852,1.75,1.66666666666667,"high"
"189","R_2CWJaPOnrUPAZRO",-0.552,0.698,0.95,0.123,1.27,"under",229410206789674,1,1,1,2,731,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1389,"R_1cTvFzZh8rAXZLM",30,"> 4'000€
>5'900 CHF",12,23,"okay",5,0.0788177339901477,1.25,1.33333333333333,"low"
"190","R_2D0HsJW89BCf2CJ",-0.19,0.543,0.95,0.132,0.955,"under",229678093130942,1,1,1,2,6757,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,8,1129,"R_2tunXP6UyGFpYHU",41,"2'500- 4'000€
<4'300- 5'899CHF",112,18,"okay",2.25,-2.67118226600985,1.25,1.33333333333333,"low"
"191","R_2dFLAg1r8gfesUi",-0.168,0.595,0.95,0.203,0.987,"under",229677069789327,1,2,1,2,838,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,939,"R_2UVPhEcZkIqzMpj",55,"2'500- 4'000€
<4'300- 5'899CHF",13,15,"okay",5.25,0.328817733990148,1.5,1.66666666666667,"high"
"192","R_2dHkl1F6JWDWwxd",0.0374,0.491,0.95,0.315,0.667,"over",229242450031736,2,2,3,2,828,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,8,318,"R_3dDFByZJ9WiRRnb",36,"> 4'000€
>5'900 CHF",13,5,"speeder",5.5,0.578817733990148,2.25,2.33333333333333,"high"
"193","R_2DMjCJGfAwhN96U",0.183,0.589,0.95,0.244,0.935,"over",229409893587973,1,1,1,1,13634,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,2289,"R_3D6L59mSw4oauWc",64,"2'500- 4'000€
<4'300- 5'899CHF",227,38,"okay",3.5,-1.42118226600985,1,1,"low"
"194","R_2dmTN9FJIaj61fb",0.521,0.654,0.95,0.259,1.05,"over",229242295791846,1,2,2,2,760,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",4,6,696,"R_2aGDROz7N2AxH8J",39,"2'500- 4'000€
<4'300- 5'899CHF",12,11,"okay",5.5,0.578817733990148,1.75,2,"high"
"195","R_2dXrCgiGyoz4vxp",-0.208,0.48,0.95,0.261,0.699,"under",229256171962526,2,2,1,1,2707,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,8281,"R_3O3nOZtgpHg6gaK",39,"> 4'000€
>5'900 CHF",45,138,"okay",6,1.07881773399015,1.5,1.33333333333333,"low"
"196","R_2dyI7M4jUgDJyVI",0.211,0.851,0.95,0.336,1.37,"over",229678093404309,1,2,1,2,934,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,6,573,"R_2wt1y2Xbl9pcLpW",40,"<1'500€
<3'100CHF",15,9,"okay",4,-0.921182266009852,1.5,1.66666666666667,"high"
"197","R_2E0smvzVa5RkXjW",0.414,0.63,0.95,0.263,0.997,"over",229678093236281,1,2,1,1,1641,"male","Switzerland","<1'500€
<3'100CHF","degree",1,2,1246,"R_3Kwkto5OYOMGaGx",72,"<1'500€
<3'100CHF",27,20,"okay",4.5,-0.421182266009852,1.25,1.33333333333333,"low"
"198","R_2E6Tq5gpEy3lxsv",0.167,0.491,0.95,0.301,0.68,"over",229321438308355,1,2,1,2,594,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",4,2,297,"R_2EudHnKol1N7utZ",19,"<1'500€
<3'100CHF",9,4,"speeder",4.25,-0.671182266009852,1.5,1.66666666666667,"high"
"199","R_2e8rPRQ3Tf6hpC0",-0.0648,0.754,0.95,0.357,1.15,"under",229166066799696,1,2,1,1,2921,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,5,939,"R_3Pe0emppqE6grrU",41,"<1'500- 2'499€
3'100-4'299CHF",48,15,"okay",4.75,-0.171182266009852,1.25,1.33333333333333,"low"
"200","R_2EAdFWU1xsp70SE",0.904,0.904,0.95,0.472,1.34,"over",230469411958921,1,2,1,1,1326,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,2625,"R_1F95ZqBmJuJUOkw",75,"> 4'000€
>5'900 CHF",22,43,"okay",5,0.0788177339901477,1.25,1.33333333333333,"low"
"201","R_2EBhClLUXMckvNP",0.411,0.682,0.95,0.339,1.02,"over",229677069755550,1,1,1,2,1083,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,1582,"R_2fxg9AHWtBi2GBP",77,"2'500- 4'000€
<4'300- 5'899CHF",18,26,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"202","R_2EEuiLLUQlAKcEz",-0.289,0.561,0.95,0.352,0.769,"under",229166066789519,1,2,2,1,481,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,382,"R_ZKQs1KphaxQxIbf",25,"<1'500- 2'499€
3'100-4'299CHF",8,6,"speeder",1.75,-3.17118226600985,1.5,1.66666666666667,"high"
"203","R_2EGABATwmRGCMaX",-0.0584,0.367,0.95,0.177,0.557,"under",229409893584066,2,1,1,1,725,"male","Germany","<1'500€
<3'100CHF","degree",1,6,835,"R_2zMd9bkt5QQ0oyj",30,"<1'500€
<3'100CHF",12,13,"okay",5.25,0.328817733990148,1.25,1,"low"
"204","R_2EhFk9vlQYPpHee",-0.255,0.401,0.95,0.104,0.699,"under",229678093111417,2,1,1,2,950,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,849,"R_2RaD1qLsjvheOt2",46,"2'500- 4'000€
<4'300- 5'899CHF",15,14,"okay",4,-0.921182266009852,1.5,1.33333333333333,"low"
"205","R_2EhtC7RpoGqCbe4",-0.0621,0.5,0.95,0.269,0.731,"under",229409893572855,1,2,1,1,2923,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,3083,"R_10ZbpT2snlVjOtf",64,"> 4'000€
>5'900 CHF",48,51,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"206","R_2Ei8K9LjcjDieE9",-0.285,0.55,0.95,0.153,0.947,"under",229409893598399,1,1,1,2,1632,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,5,2097,"R_3P7edDRGQnc2Fot",42,"<1'500- 2'499€
3'100-4'299CHF",27,34,"okay",5.5,0.578817733990148,1.25,1.33333333333333,"low"
"207","R_2EiZqFF8frpKsNn",0.0747,0.518,0.95,0.228,0.807,"over",230469411962007,1,1,1,2,874,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",2,5,1002,"R_Wc9R39yolT7MThT",55,"> 4'000€
>5'900 CHF",14,16,"okay",4.75,-0.171182266009852,1.25,1.33333333333333,"low"
"208","R_2ePGhUSWhjV9inV",-0.731,0.764,0.95,0.25,1.28,"under",229242295744700,1,2,2,2,1672,"male","Germany","<1'500€
<3'100CHF","obligatory school",2,5,1803,"R_1QrpE21fw7QXXYu",60,"<1'500€
<3'100CHF",27,30,"okay",6,1.07881773399015,1.75,2,"high"
"209","R_2eVHaP99y0kDK1c",0.511,0.716,0.95,0.224,1.21,"over",229321438289110,3,3,2,3,1679,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",2,4,1544,"R_2QYGfMYzAouv17p",60,"<1'500- 2'499€
3'100-4'299CHF",27,25,"okay",5.75,0.828817733990148,2.75,2.66666666666667,"high"
"210","R_2Evp2buY7Uor84e",-0.243,0.525,0.95,0.0896,0.96,"under",229255657932820,1,2,1,1,1049,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,1819,"R_3G6sJVzV6kfEKOa",54,"> 4'000€
>5'900 CHF",17,30,"okay",4.5,-0.421182266009852,1.25,1.33333333333333,"low"
"211","R_2f7CBh1lJf4ruTO",-0.721,0.824,0.95,0.267,1.38,"under",229242295744711,1,1,1,1,575,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,2020,"R_3memv651G9uTAZj",37,"<1'500- 2'499€
3'100-4'299CHF",9,33,"okay",6,1.07881773399015,1,1,"low"
"212","R_2fa3tzzYgAN6xyI",-1.44,1.44,0.95,0.968,1.91,"under",229937962990809,1,1,1,1,663,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,1166,"R_OwY0BjyA8AlUB3z",58,"2'500- 4'000€
<4'300- 5'899CHF",11,19,"okay",3.75,-1.17118226600985,1,1,"low"
"213","R_2foMNPrTSlORSmT",0.68,0.699,0.95,0.209,1.19,"over",229409893580943,1,1,1,1,560,"female","Germany","<1'500€
<3'100CHF","degree",1,4,560,"R_3HnNy5J0bdL2Jlz",32,"<1'500€
<3'100CHF",9,9,"okay",5.5,0.578817733990148,1,1,"low"
"214","R_2fuNpV3D3K5D2hH",0.0523,0.519,0.95,0.297,0.741,"over",229320605935728,1,2,1,2,916,"male","Germany","> 4'000€
>5'900 CHF","degree",3,3,1235,"R_1FDpeUrcOgJSNxf",65,"> 4'000€
>5'900 CHF",15,20,"okay",6,1.07881773399015,1.5,1.66666666666667,"high"
"215","R_2hjRh8rlcPAgJEZ",-0.148,0.495,0.95,0.261,0.73,"under",229410206617741,1,1,1,1,625,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,9,794,"R_2s1p24MNKJ6pXqN",57,"<1'500€
<3'100CHF",10,13,"okay",3.75,-1.17118226600985,1,1,"low"
"216","R_2OHnw7eiEYDNkMB",-0.39,0.62,0.95,0.0358,1.2,"under",229321437575305,2,1,1,1,1314,"male","Switzerland","<1'500€
<3'100CHF","degree",1,6,1588,"R_1g8sB1oxmSUbqac",73,"<1'500€
<3'100CHF",21,26,"okay",4.75,-0.171182266009852,1.25,1,"low"
"217","R_2ONqk47gdZJglgM",-0.592,0.639,0.95,0.234,1.04,"under",229321437507604,1,1,1,2,869,"female","Switzerland","<1'500€
<3'100CHF","no formal education",2,6,11501,"R_1mn6nqlgVzfC7By",50,"<1'500€
<3'100CHF",14,191,"okay",4,-0.921182266009852,1.25,1.33333333333333,"low"
"218","R_2OTofi6rpYevv5M",-0.517,0.74,0.95,0.451,1.03,"under",229678093431933,1,2,2,3,905,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,7,1252,"R_1gznfQwU0vN5Ydh",32,"2'500- 4'000€
<4'300- 5'899CHF",15,20,"okay",2.5,-2.42118226600985,2,2.33333333333333,"high"
"219","R_2PAnGcUY9OHQY0i",-0.151,0.552,0.95,0.249,0.855,"under",229677069786216,1,2,1,1,1031,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,738,"R_9Lwbu0dX4GYTTdT",34,"> 4'000€
>5'900 CHF",17,12,"okay",5.5,0.578817733990148,1.25,1.33333333333333,"low"
"220","R_2Pbst8kdZluDtvH",-0.638,1.03,0.95,0.375,1.69,"under",229409893572842,1,1,1,1,1044,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,6,6751,"R_1j9BySKkUls71SL",35,"<1'500- 2'499€
3'100-4'299CHF",17,112,"okay",5,0.0788177339901477,1,1,"low"
"221","R_2PnuGLktFgYFVth",-0.751,0.822,0.95,0.411,1.23,"under",229677069770890,1,1,1,1,1375,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,2,1445,"R_2P6WvCjxDtRXpfh",70,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay",6,1.07881773399015,1,1,"low"
"222","R_2PwhR3qIr4XLkco",0.564,0.677,0.95,0.219,1.14,"over",229242295843984,1,2,1,2,545,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,5,678,"R_1rAhq8JtngWYhI1",49,"> 4'000€
>5'900 CHF",9,11,"okay",4.5,-0.421182266009852,1.5,1.66666666666667,"high"
"223","R_2q9IHqiHtkEFt79",-0.533,0.533,0.95,0.261,0.804,"under",229409893558495,2,2,2,2,1287,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1244,"R_1mw9V9ozzWi1LAn",70,"2'500- 4'000€
<4'300- 5'899CHF",21,20,"okay",3.5,-1.42118226600985,2,2,"high"
"224","R_2QmmNeJLwl06yxm",0.217,0.577,0.95,0.194,0.96,"over",229410207341703,1,2,2,3,2093,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",5,5,1555,"R_UfM3vqPCw8zV58l",47,"2'500- 4'000€
<4'300- 5'899CHF",34,25,"okay",6,1.07881773399015,2,2.33333333333333,"high"
"225","R_2Qnsay2GAENyGmu",-0.0982,0.547,0.95,0.0672,1.03,"under",229242450009233,1,2,1,1,798,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,6,709,"R_DvGNooOqCLbTfUt",34,"> 4'000€
>5'900 CHF",13,11,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"226","R_2qr4N1GYDyUsOZy",0.623,0.65,0.95,0.163,1.14,"over",229409893574678,2,2,2,2,810,"female","Germany","> 4'000€
>5'900 CHF","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay",2.5,-2.42118226600985,2,2,"high"
"227","R_2QrlEjdJybtooPQ",-0.483,0.603,0.95,0.238,0.969,"under",229677069755561,1,2,1,2,1515,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1534,"R_3oHgVo6YiH2NtEO",60,"2'500- 4'000€
<4'300- 5'899CHF",25,25,"okay",5.5,0.578817733990148,1.5,1.66666666666667,"high"
"228","R_2qyee8RYNHe83N3",0.184,0.531,0.95,0.412,0.65,"over",229166416660547,2,2,1,1,8076,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,8,1610,"R_1BnkeWb8Yt6wKJz",59,"<1'500€
<3'100CHF",134,26,"okay",5.25,0.328817733990148,1.5,1.33333333333333,"low"
"229","R_2R1zKMVHMSfa4z7",-0.923,0.923,0.95,0.582,1.27,"under",229678093141220,1,1,1,1,796,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,885,"R_TowBIbjzMvWm63v",59,"2'500- 4'000€
<4'300- 5'899CHF",13,14,"okay",4.75,-0.171182266009852,1,1,"low"
"230","R_2rD5JnSOvonHkaY",-0.521,0.866,0.95,0.257,1.47,"under",229242295738453,1,2,1,3,1582,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,3,2126,"R_22y2tZsREaqt265",63,"> 4'000€
>5'900 CHF",26,35,"okay",4.75,-0.171182266009852,1.75,2,"high"
"231","R_2rj8UoPO5LJwv1f",0.418,0.472,0.95,0.0691,0.875,"over",229242295798887,1,1,1,2,1928,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1305,"R_1JUrVGo4h0DuwTF",61,"<1'500- 2'499€
3'100-4'299CHF",32,21,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"232","R_2rjd6OSW7yoXCFy",-0.474,0.647,0.95,0.218,1.08,"under",229937963517143,1,2,1,1,1620,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,5,1728,"R_uwVUl5YWIGbnhiF",75,"> 4'000€
>5'900 CHF",27,28,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"233","R_2rkonJe65fP5KJc",-0.731,0.791,0.95,0.285,1.3,"under",229321438159066,2,2,1,3,873,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,4,727,"R_3LYXqMeVnadDV9q",20,"> 4'000€
>5'900 CHF",14,12,"okay",4.75,-0.171182266009852,2,2,"high"
"234","R_2rx5p2njpd38417",-0.23,0.527,0.95,0.216,0.837,"under",229677069757653,2,2,2,2,1095,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,1152,"R_1odmUPPKrKX7yt0",64,"2'500- 4'000€
<4'300- 5'899CHF",18,19,"okay",6,1.07881773399015,2,2,"high"
"235","R_2S0OQ3IueOsiMy9",-0.804,0.852,0.95,0.406,1.3,"under",229321437668352,1,1,1,1,832,"male","Switzerland","<1'500€
<3'100CHF","no formal education",3,6,1080,"R_3KHlnf4QUvxSqJv",43,"<1'500- 2'499€
3'100-4'299CHF",13,18,"okay",2,-2.92118226600985,1,1,"low"
"236","R_2SAHXl8MohUbUiF",0.318,0.469,0.95,0.203,0.736,"over",229409893571809,1,1,1,1,1323,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1991,"R_1pY7VZtwZ0xvste",50,"<1'500- 2'499€
3'100-4'299CHF",22,33,"okay",4.75,-0.171182266009852,1,1,"low"
"237","R_2sbx1HBRGkytKUq",-1.38,1.38,0.95,0.867,1.89,"under",229678093228064,2,2,1,2,1353,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,1874,"R_1dH1iYOib9kW6Yk",71,"<1'500- 2'499€
3'100-4'299CHF",22,31,"okay",5.75,0.828817733990148,1.75,1.66666666666667,"high"
"238","R_2ScqPeJlMLfKPBn",-1.11,1.11,0.95,0.647,1.57,"under",229242449957965,2,1,1,1,381,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,2650,"R_xaojQs1GzLg4Tol",34,"> 4'000€
>5'900 CHF",6,44,"speeder",1,-3.92118226600985,1.25,1,"low"
"239","R_2SJPRlqQcQIOxkn",-0.26,0.373,0.95,0.0901,0.657,"under",229409893617680,3,2,1,2,6085,"male","Germany","> 4'000€
>5'900 CHF","degree",2,2,969,"R_1E9U1jO9sggxQfj",41,"> 4'000€
>5'900 CHF",101,16,"okay",6,1.07881773399015,2,1.66666666666667,"high"
