"","m","ResponseId.x","co2","tax","energieabhaengigkeit","zeitpunkt","counter","response","Duration.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","age","Minutes.wave1","Minutes.wave2","Minutes","decision","emotions.re.pos","emotions.re.pos.scaled","emotions.re.neg.scaled","emotions.crisis.neg.tot","emotions.crisis.neg.tot.sc","trust.gov","trust.gov.scaled","trust.info.media","trust.info.gov","climate_concern","concern.scaled","ResponseId.wave1","V1","V2","difference"
"4780",229321437677579,"R_1oImsaAeBtJQuJd","-15% CO2","+1%","+20%","in 7 Jahren",6,"Dagegen",2475,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,8,940,36,41,15,"okay",0,1,-3.4528384279476,-1.41528384279476,4.33333333333333,0.467596628886951,1,-2.69103568320279,1,1,2.75,-2.17118226600985,"R_1oImsaAeBtJQuJd",0.738933110783949,1.60276020074804,"0"
"4781",229321437677579,"R_1oImsaAeBtJQuJd","-15% CO2","+6%","+20%","in 7 Jahren",7,"Dagegen",2475,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,8,940,36,41,15,"okay",0,1,-3.4528384279476,-1.41528384279476,4.33333333333333,0.467596628886951,1,-2.69103568320279,1,1,2.75,-2.17118226600985,"R_1oImsaAeBtJQuJd",0.738933110783949,1.60276020074804,"0"
"4782",229321437677579,"R_1oImsaAeBtJQuJd","-15% CO2","+1%","+10%","in 7 Jahren",12,"Dagegen",2475,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,8,940,36,41,15,"okay",0,1,-3.4528384279476,-1.41528384279476,4.33333333333333,0.467596628886951,1,-2.69103568320279,1,1,2.75,-2.17118226600985,"R_1oImsaAeBtJQuJd",0.738933110783949,1.60276020074804,"0"
"4783",229321437677579,"R_1oImsaAeBtJQuJd","-30% CO2","+6%","+20%","in 1 Jahr    ",0,"Dagegen",2475,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,8,940,36,41,15,"okay",0,1,-3.4528384279476,-1.41528384279476,4.33333333333333,0.467596628886951,1,-2.69103568320279,1,1,2.75,-2.17118226600985,"R_1oImsaAeBtJQuJd",0.738933110783949,1.60276020074804,"0"
"4784",229321437677579,"R_1oImsaAeBtJQuJd","-15% CO2","+6%","+10%","in 1 Jahr    ",3,"Dagegen",2475,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,8,940,36,41,15,"okay",0,1,-3.4528384279476,-1.41528384279476,4.33333333333333,0.467596628886951,1,-2.69103568320279,1,1,2.75,-2.17118226600985,"R_1oImsaAeBtJQuJd",0.738933110783949,1.60276020074804,"0"
"4785",229321437681681,"R_DP6oaIAjatZuWKR","-15% CO2","+1%","+10%","in 7 Jahren",1,"Dafür",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",1,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4786",229321437681681,"R_DP6oaIAjatZuWKR","-15% CO2","+1%","+10%","in 1 Jahr    ",2,"Dafür",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",1,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4787",229321437681681,"R_DP6oaIAjatZuWKR","-15% CO2","+6%","+10%","in 1 Jahr    ",0,"Dagegen",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",0,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4788",229321437681681,"R_DP6oaIAjatZuWKR","-15% CO2","+6%","+20%","in 1 Jahr    ",14,"Dagegen",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",0,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4789",229321437681681,"R_DP6oaIAjatZuWKR","-15% CO2","+1%","+20%","in 7 Jahren",7,"Dafür",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",1,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4790",229321437681681,"R_DP6oaIAjatZuWKR","-30% CO2","+1%","+20%","in 1 Jahr    ",5,"Dafür",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",1,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4791",229321437681681,"R_DP6oaIAjatZuWKR","-15% CO2","+6%","+20%","in 7 Jahren",8,"Dagegen",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",0,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4792",229321437681681,"R_DP6oaIAjatZuWKR","-30% CO2","+6%","+20%","in 7 Jahren",6,"Dagegen",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",0,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4793",229321437681681,"R_DP6oaIAjatZuWKR","-30% CO2","+1%","+10%","in 1 Jahr    ",3,"Dafür",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",1,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4794",229321437681681,"R_DP6oaIAjatZuWKR","-30% CO2","+6%","+10%","in 7 Jahren",10,"Dagegen",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",0,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4795",229321437681681,"R_DP6oaIAjatZuWKR","-30% CO2","+1%","+10%","in 7 Jahren",9,"Dafür",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",1,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4796",229321437681681,"R_DP6oaIAjatZuWKR","-30% CO2","+1%","+20%","in 7 Jahren",12,"Dafür",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",1,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4797",229321437681681,"R_DP6oaIAjatZuWKR","-30% CO2","+6%","+20%","in 1 Jahr    ",15,"Dagegen",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",0,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4798",229321437681681,"R_DP6oaIAjatZuWKR","-15% CO2","+1%","+20%","in 1 Jahr    ",13,"Dafür",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",1,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4799",229321437681681,"R_DP6oaIAjatZuWKR","-15% CO2","+6%","+10%","in 7 Jahren",4,"Dagegen",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",0,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4800",229321437681681,"R_DP6oaIAjatZuWKR","-30% CO2","+6%","+10%","in 1 Jahr    ",11,"Dagegen",713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,23,11,13,"okay",0,4.5,0.0471615720524019,2.58471615720524,3.66666666666667,-0.199070037779715,4.33333333333333,0.642297650130547,2,5,4.75,-0.171182266009852,"R_DP6oaIAjatZuWKR",0.738329469940514,1.61155072775103,"0"
"4801",229321437701161,"R_3DjQ9uCmrnB5ll3","-30% CO2","+6%","+10%","in 7 Jahren",8,"Dafür",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",1,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4802",229321437701161,"R_3DjQ9uCmrnB5ll3","-15% CO2","+6%","+20%","in 1 Jahr    ",1,"Dagegen",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",0,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4803",229321437701161,"R_3DjQ9uCmrnB5ll3","-15% CO2","+6%","+10%","in 1 Jahr    ",11,"Dagegen",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",0,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4804",229321437701161,"R_3DjQ9uCmrnB5ll3","-15% CO2","+6%","+20%","in 7 Jahren",5,"Dafür",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",1,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4805",229321437701161,"R_3DjQ9uCmrnB5ll3","-15% CO2","+1%","+20%","in 7 Jahren",15,"Dagegen",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",0,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4806",229321437701161,"R_3DjQ9uCmrnB5ll3","-30% CO2","+1%","+20%","in 7 Jahren",6,"Dagegen",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",0,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4807",229321437701161,"R_3DjQ9uCmrnB5ll3","-30% CO2","+6%","+10%","in 1 Jahr    ",10,"Dagegen",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",0,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4808",229321437701161,"R_3DjQ9uCmrnB5ll3","-30% CO2","+6%","+20%","in 7 Jahren",3,"Dafür",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",1,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4809",229321437701161,"R_3DjQ9uCmrnB5ll3","-30% CO2","+1%","+10%","in 1 Jahr    ",13,"Dagegen",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",0,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4810",229321437701161,"R_3DjQ9uCmrnB5ll3","-15% CO2","+1%","+20%","in 1 Jahr    ",7,"Dafür",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",1,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4811",229321437701161,"R_3DjQ9uCmrnB5ll3","-30% CO2","+6%","+20%","in 1 Jahr    ",4,"Dagegen",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",0,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4812",229321437701161,"R_3DjQ9uCmrnB5ll3","-30% CO2","+1%","+10%","in 7 Jahren",2,"Dafür",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",1,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4813",229321437701161,"R_3DjQ9uCmrnB5ll3","-30% CO2","+1%","+20%","in 1 Jahr    ",12,"Dafür",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",1,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4814",229321437701161,"R_3DjQ9uCmrnB5ll3","-15% CO2","+1%","+10%","in 1 Jahr    ",14,"Dafür",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",1,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4815",229321437701161,"R_3DjQ9uCmrnB5ll3","-15% CO2","+6%","+10%","in 7 Jahren",0,"Dafür",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",1,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4816",229321437701161,"R_3DjQ9uCmrnB5ll3","-15% CO2","+1%","+10%","in 7 Jahren",9,"Dafür",670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,43,11,34,"okay",1,3.5,-0.952838427947598,1.08471615720524,4.33333333333333,0.467596628886951,4,0.308964316797214,2,3,5.5,0.578817733990148,"R_3DjQ9uCmrnB5ll3",1.0672866702823,1.18272273940713,"0"
"4817",229321437719617,"R_2Y37hooYg88WmXQ","-30% CO2","+6%","+10%","in 1 Jahr    ",9,"Dagegen",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",0,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4818",229321437719617,"R_2Y37hooYg88WmXQ","-15% CO2","+1%","+10%","in 7 Jahren",3,"Dafür",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",1,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4819",229321437719617,"R_2Y37hooYg88WmXQ","-30% CO2","+6%","+10%","in 7 Jahren",5,"Dagegen",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",0,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4820",229321437719617,"R_2Y37hooYg88WmXQ","-15% CO2","+6%","+20%","in 1 Jahr    ",0,"Dagegen",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",0,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4821",229321437719617,"R_2Y37hooYg88WmXQ","-30% CO2","+1%","+20%","in 7 Jahren",2,"Dafür",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",1,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4822",229321437719617,"R_2Y37hooYg88WmXQ","-30% CO2","+6%","+20%","in 1 Jahr    ",1,"Dagegen",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",0,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4823",229321437719617,"R_2Y37hooYg88WmXQ","-15% CO2","+1%","+20%","in 7 Jahren",7,"Dagegen",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",0,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4824",229321437719617,"R_2Y37hooYg88WmXQ","-15% CO2","+1%","+10%","in 1 Jahr    ",4,"Dafür",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",1,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4825",229321437719617,"R_2Y37hooYg88WmXQ","-30% CO2","+1%","+10%","in 7 Jahren",10,"Dafür",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",1,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4826",229321437719617,"R_2Y37hooYg88WmXQ","-15% CO2","+1%","+20%","in 1 Jahr    ",14,"Dafür",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",1,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4827",229321437719617,"R_2Y37hooYg88WmXQ","-15% CO2","+6%","+10%","in 1 Jahr    ",8,"Dagegen",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",0,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4828",229321437719617,"R_2Y37hooYg88WmXQ","-30% CO2","+6%","+20%","in 7 Jahren",11,"Dagegen",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",0,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4829",229321437719617,"R_2Y37hooYg88WmXQ","-15% CO2","+6%","+10%","in 7 Jahren",15,"Dagegen",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",0,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4830",229321437719617,"R_2Y37hooYg88WmXQ","-30% CO2","+1%","+10%","in 1 Jahr    ",13,"Dafür",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",1,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4831",229321437719617,"R_2Y37hooYg88WmXQ","-15% CO2","+6%","+20%","in 7 Jahren",12,"Dagegen",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",0,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4832",229321437719617,"R_2Y37hooYg88WmXQ","-30% CO2","+1%","+20%","in 1 Jahr    ",6,"Dafür",1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,41,18,16,"okay",1,5,0.547161572052402,-0.91528384279476,4,0.134263295553618,4.33333333333333,0.642297650130547,4,4,5.5,0.578817733990148,"R_2Y37hooYg88WmXQ",0.893503731446125,1.39605580155062,"0"
"4833",229321437737054,"R_3IRbzcUp1vk5qmZ","-30% CO2","+6%","+20%","in 7 Jahren",14,"Dafür",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",1,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
"4834",229321437737054,"R_3IRbzcUp1vk5qmZ","-15% CO2","+6%","+20%","in 7 Jahren",8,"Dafür",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",1,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
"4835",229321437737054,"R_3IRbzcUp1vk5qmZ","-15% CO2","+1%","+20%","in 7 Jahren",9,"Dafür",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",1,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
"4836",229321437737054,"R_3IRbzcUp1vk5qmZ","-30% CO2","+1%","+20%","in 1 Jahr    ",3,"Dafür",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",1,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
"4837",229321437737054,"R_3IRbzcUp1vk5qmZ","-15% CO2","+6%","+20%","in 1 Jahr    ",6,"Dafür",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",1,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
"4838",229321437737054,"R_3IRbzcUp1vk5qmZ","-30% CO2","+1%","+10%","in 1 Jahr    ",2,"Dafür",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",1,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
"4839",229321437737054,"R_3IRbzcUp1vk5qmZ","-30% CO2","+6%","+10%","in 7 Jahren",4,"Dagegen",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",0,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
"4840",229321437737054,"R_3IRbzcUp1vk5qmZ","-30% CO2","+6%","+10%","in 1 Jahr    ",12,"Dafür",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",1,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
"4841",229321437737054,"R_3IRbzcUp1vk5qmZ","-15% CO2","+1%","+20%","in 1 Jahr    ",7,"Dafür",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",1,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
"4842",229321437737054,"R_3IRbzcUp1vk5qmZ","-15% CO2","+6%","+10%","in 7 Jahren",11,"Dafür",736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,23,12,12,"okay",1,3,-1.4528384279476,0.58471615720524,4.33333333333333,0.467596628886951,5,1.30896431679721,5,5,6,1.07881773399015,"R_3IRbzcUp1vk5qmZ",0.908691696685085,1.41777762256383,"0"
