"","ResponseId","verhalten","similarity","verhalten2","v2","v1","similarity.2"
"18959","R_3FRKYX9SsnpvlPA","ed",5,"ed","d","e",5
"18960","R_3FRKYX9SsnpvlPA","fe",9,"fe","e","f",1
"18961","R_3fTRdl9Y4HIzfQI","ab",4,"ab","b","a",6
"18962","R_3fTRdl9Y4HIzfQI","ac",5,"ac","c","a",5
"18963","R_3fTRdl9Y4HIzfQI","ad",7,"ad","d","a",3
"18964","R_3fTRdl9Y4HIzfQI","ae",5,"ae","e","a",5
"18965","R_3fTRdl9Y4HIzfQI","af",5,"af","f","a",5
"18966","R_3fTRdl9Y4HIzfQI","bc",4,"bc","c","b",6
"18967","R_3fTRdl9Y4HIzfQI","bd",9,"bd","d","b",1
"18968","R_3fTRdl9Y4HIzfQI","be",7,"be","e","b",3
"18969","R_3fTRdl9Y4HIzfQI","bf",7,"bf","f","b",3
"18970","R_3fTRdl9Y4HIzfQI","cd",7,"cd","d","c",3
"18971","R_3fTRdl9Y4HIzfQI","ce",3,"ce","e","c",7
"18972","R_3fTRdl9Y4HIzfQI","cf",4,"cf","f","c",6
"18973","R_3fTRdl9Y4HIzfQI","de",7,"de","e","d",3
"18974","R_3fTRdl9Y4HIzfQI","df",6,"df","f","d",4
"18975","R_3fTRdl9Y4HIzfQI","ef",6,"ef","f","e",4
"18976","R_3fTRdl9Y4HIzfQI","fa",5,"fa","a","f",5
"18977","R_3fTRdl9Y4HIzfQI","ea",5,"ea","a","e",5
"18978","R_3fTRdl9Y4HIzfQI","da",7,"da","a","d",3
"18979","R_3fTRdl9Y4HIzfQI","ca",5,"ca","a","c",5
"18980","R_3fTRdl9Y4HIzfQI","ba",4,"ba","a","b",6
"18981","R_3fTRdl9Y4HIzfQI","fb",7,"fb","b","f",3
"18982","R_3fTRdl9Y4HIzfQI","eb",7,"eb","b","e",3
"18983","R_3fTRdl9Y4HIzfQI","db",9,"db","b","d",1
"18984","R_3fTRdl9Y4HIzfQI","cb",4,"cb","b","c",6
"18985","R_3fTRdl9Y4HIzfQI","fc",4,"fc","c","f",6
"18986","R_3fTRdl9Y4HIzfQI","ec",3,"ec","c","e",7
"18987","R_3fTRdl9Y4HIzfQI","dc",7,"dc","c","d",3
"18988","R_3fTRdl9Y4HIzfQI","fd",6,"fd","d","f",4
"18989","R_3fTRdl9Y4HIzfQI","ed",7,"ed","d","e",3
"18990","R_3fTRdl9Y4HIzfQI","fe",6,"fe","e","f",4
"18991","R_3fUbnGBqSy0bvjw","ab",7,"ab","b","a",3
"18992","R_3fUbnGBqSy0bvjw","ac",3,"ac","c","a",7
"18993","R_3fUbnGBqSy0bvjw","ad",7,"ad","d","a",3
"18994","R_3fUbnGBqSy0bvjw","ae",6,"ae","e","a",4
"18995","R_3fUbnGBqSy0bvjw","af",7,"af","f","a",3
"18996","R_3fUbnGBqSy0bvjw","bc",3,"bc","c","b",7
"18997","R_3fUbnGBqSy0bvjw","bd",7,"bd","d","b",3
"18998","R_3fUbnGBqSy0bvjw","be",7,"be","e","b",3
"18999","R_3fUbnGBqSy0bvjw","bf",7,"bf","f","b",3
"19000","R_3fUbnGBqSy0bvjw","cd",7,"cd","d","c",3
"19001","R_3fUbnGBqSy0bvjw","ce",3,"ce","e","c",7
"19002","R_3fUbnGBqSy0bvjw","cf",3,"cf","f","c",7
"19003","R_3fUbnGBqSy0bvjw","de",7,"de","e","d",3
"19004","R_3fUbnGBqSy0bvjw","df",3,"df","f","d",7
"19005","R_3fUbnGBqSy0bvjw","ef",7,"ef","f","e",3
"19006","R_3fUbnGBqSy0bvjw","fa",7,"fa","a","f",3
"19007","R_3fUbnGBqSy0bvjw","ea",6,"ea","a","e",4
"19008","R_3fUbnGBqSy0bvjw","da",7,"da","a","d",3
"19009","R_3fUbnGBqSy0bvjw","ca",3,"ca","a","c",7
"19010","R_3fUbnGBqSy0bvjw","ba",7,"ba","a","b",3
"19011","R_3fUbnGBqSy0bvjw","fb",7,"fb","b","f",3
"19012","R_3fUbnGBqSy0bvjw","eb",7,"eb","b","e",3
"19013","R_3fUbnGBqSy0bvjw","db",7,"db","b","d",3
"19014","R_3fUbnGBqSy0bvjw","cb",3,"cb","b","c",7
"19015","R_3fUbnGBqSy0bvjw","fc",3,"fc","c","f",7
"19016","R_3fUbnGBqSy0bvjw","ec",3,"ec","c","e",7
"19017","R_3fUbnGBqSy0bvjw","dc",7,"dc","c","d",3
"19018","R_3fUbnGBqSy0bvjw","fd",3,"fd","d","f",7
"19019","R_3fUbnGBqSy0bvjw","ed",7,"ed","d","e",3
"19020","R_3fUbnGBqSy0bvjw","fe",7,"fe","e","f",3
"19021","R_3fV6xhcxV8bOpff","ab",1,"ab","b","a",9
"19022","R_3fV6xhcxV8bOpff","ac",4,"ac","c","a",6
"19023","R_3fV6xhcxV8bOpff","ad",1,"ad","d","a",9
"19024","R_3fV6xhcxV8bOpff","ae",9,"ae","e","a",1
"19025","R_3fV6xhcxV8bOpff","af",9,"af","f","a",1
"19026","R_3fV6xhcxV8bOpff","bc",9,"bc","c","b",1
"19027","R_3fV6xhcxV8bOpff","bd",9,"bd","d","b",1
"19028","R_3fV6xhcxV8bOpff","be",1,"be","e","b",9
"19029","R_3fV6xhcxV8bOpff","bf",1,"bf","f","b",9
"19030","R_3fV6xhcxV8bOpff","cd",9,"cd","d","c",1
"19031","R_3fV6xhcxV8bOpff","ce",1,"ce","e","c",9
"19032","R_3fV6xhcxV8bOpff","cf",6,"cf","f","c",4
"19033","R_3fV6xhcxV8bOpff","de",1,"de","e","d",9
"19034","R_3fV6xhcxV8bOpff","df",1,"df","f","d",9
"19035","R_3fV6xhcxV8bOpff","ef",9,"ef","f","e",1
"19036","R_3fV6xhcxV8bOpff","fa",9,"fa","a","f",1
"19037","R_3fV6xhcxV8bOpff","ea",9,"ea","a","e",1
"19038","R_3fV6xhcxV8bOpff","da",1,"da","a","d",9
"19039","R_3fV6xhcxV8bOpff","ca",4,"ca","a","c",6
"19040","R_3fV6xhcxV8bOpff","ba",1,"ba","a","b",9
"19041","R_3fV6xhcxV8bOpff","fb",1,"fb","b","f",9
"19042","R_3fV6xhcxV8bOpff","eb",1,"eb","b","e",9
"19043","R_3fV6xhcxV8bOpff","db",9,"db","b","d",1
"19044","R_3fV6xhcxV8bOpff","cb",9,"cb","b","c",1
"19045","R_3fV6xhcxV8bOpff","fc",6,"fc","c","f",4
"19046","R_3fV6xhcxV8bOpff","ec",1,"ec","c","e",9
"19047","R_3fV6xhcxV8bOpff","dc",9,"dc","c","d",1
"19048","R_3fV6xhcxV8bOpff","fd",1,"fd","d","f",9
"19049","R_3fV6xhcxV8bOpff","ed",1,"ed","d","e",9
"19050","R_3fV6xhcxV8bOpff","fe",9,"fe","e","f",1
"19051","R_3fvEhgj92ikm5oc","ab",3,"ab","b","a",7
"19052","R_3fvEhgj92ikm5oc","ac",3,"ac","c","a",7
"19053","R_3fvEhgj92ikm5oc","ad",9,"ad","d","a",1
"19054","R_3fvEhgj92ikm5oc","ae",9,"ae","e","a",1
"19055","R_3fvEhgj92ikm5oc","af",9,"af","f","a",1
"19056","R_3fvEhgj92ikm5oc","bc",3,"bc","c","b",7
"19057","R_3fvEhgj92ikm5oc","bd",5,"bd","d","b",5
"19058","R_3fvEhgj92ikm5oc","be",5,"be","e","b",5
"19059","R_3fvEhgj92ikm5oc","bf",3,"bf","f","b",7
"19060","R_3fvEhgj92ikm5oc","cd",5,"cd","d","c",5
"19061","R_3fvEhgj92ikm5oc","ce",1,"ce","e","c",9
"19062","R_3fvEhgj92ikm5oc","cf",3,"cf","f","c",7
"19063","R_3fvEhgj92ikm5oc","de",9,"de","e","d",1
"19064","R_3fvEhgj92ikm5oc","df",9,"df","f","d",1
"19065","R_3fvEhgj92ikm5oc","ef",9,"ef","f","e",1
"19066","R_3fvEhgj92ikm5oc","fa",9,"fa","a","f",1
"19067","R_3fvEhgj92ikm5oc","ea",9,"ea","a","e",1
"19068","R_3fvEhgj92ikm5oc","da",9,"da","a","d",1
"19069","R_3fvEhgj92ikm5oc","ca",3,"ca","a","c",7
"19070","R_3fvEhgj92ikm5oc","ba",3,"ba","a","b",7
"19071","R_3fvEhgj92ikm5oc","fb",3,"fb","b","f",7
"19072","R_3fvEhgj92ikm5oc","eb",5,"eb","b","e",5
"19073","R_3fvEhgj92ikm5oc","db",5,"db","b","d",5
"19074","R_3fvEhgj92ikm5oc","cb",3,"cb","b","c",7
"19075","R_3fvEhgj92ikm5oc","fc",3,"fc","c","f",7
"19076","R_3fvEhgj92ikm5oc","ec",1,"ec","c","e",9
"19077","R_3fvEhgj92ikm5oc","dc",5,"dc","c","d",5
"19078","R_3fvEhgj92ikm5oc","fd",9,"fd","d","f",1
"19079","R_3fvEhgj92ikm5oc","ed",9,"ed","d","e",1
"19080","R_3fvEhgj92ikm5oc","fe",9,"fe","e","f",1
"19081","R_3fZs2X9Bkox4pig","ab",5,"ab","b","a",5
"19082","R_3fZs2X9Bkox4pig","ac",5,"ac","c","a",5
"19083","R_3fZs2X9Bkox4pig","ad",6,"ad","d","a",4
"19084","R_3fZs2X9Bkox4pig","ae",8,"ae","e","a",2
"19085","R_3fZs2X9Bkox4pig","af",7,"af","f","a",3
"19086","R_3fZs2X9Bkox4pig","bc",5,"bc","c","b",5
"19087","R_3fZs2X9Bkox4pig","bd",5,"bd","d","b",5
"19088","R_3fZs2X9Bkox4pig","be",6,"be","e","b",4
"19089","R_3fZs2X9Bkox4pig","bf",6,"bf","f","b",4
"19090","R_3fZs2X9Bkox4pig","cd",4,"cd","d","c",6
"19091","R_3fZs2X9Bkox4pig","ce",4,"ce","e","c",6
"19092","R_3fZs2X9Bkox4pig","cf",4,"cf","f","c",6
"19093","R_3fZs2X9Bkox4pig","de",7,"de","e","d",3
"19094","R_3fZs2X9Bkox4pig","df",6,"df","f","d",4
"19095","R_3fZs2X9Bkox4pig","ef",9,"ef","f","e",1
"19096","R_3fZs2X9Bkox4pig","fa",7,"fa","a","f",3
"19097","R_3fZs2X9Bkox4pig","ea",8,"ea","a","e",2
"19098","R_3fZs2X9Bkox4pig","da",6,"da","a","d",4
"19099","R_3fZs2X9Bkox4pig","ca",5,"ca","a","c",5
"19100","R_3fZs2X9Bkox4pig","ba",5,"ba","a","b",5
"19101","R_3fZs2X9Bkox4pig","fb",6,"fb","b","f",4
"19102","R_3fZs2X9Bkox4pig","eb",6,"eb","b","e",4
"19103","R_3fZs2X9Bkox4pig","db",5,"db","b","d",5
"19104","R_3fZs2X9Bkox4pig","cb",5,"cb","b","c",5
"19105","R_3fZs2X9Bkox4pig","fc",4,"fc","c","f",6
"19106","R_3fZs2X9Bkox4pig","ec",4,"ec","c","e",6
"19107","R_3fZs2X9Bkox4pig","dc",4,"dc","c","d",6
"19108","R_3fZs2X9Bkox4pig","fd",6,"fd","d","f",4
"19109","R_3fZs2X9Bkox4pig","ed",7,"ed","d","e",3
"19110","R_3fZs2X9Bkox4pig","fe",9,"fe","e","f",1
"19111","R_3g18M4zbTwAqVh1","ab",6,"ab","b","a",4
"19112","R_3g18M4zbTwAqVh1","ac",1,"ac","c","a",9
"19113","R_3g18M4zbTwAqVh1","ad",1,"ad","d","a",9
"19114","R_3g18M4zbTwAqVh1","ae",6,"ae","e","a",4
"19115","R_3g18M4zbTwAqVh1","af",3,"af","f","a",7
"19116","R_3g18M4zbTwAqVh1","bc",9,"bc","c","b",1
"19117","R_3g18M4zbTwAqVh1","bd",1,"bd","d","b",9
"19118","R_3g18M4zbTwAqVh1","be",1,"be","e","b",9
"19119","R_3g18M4zbTwAqVh1","bf",9,"bf","f","b",1
"19120","R_3g18M4zbTwAqVh1","cd",9,"cd","d","c",1
"19121","R_3g18M4zbTwAqVh1","ce",1,"ce","e","c",9
"19122","R_3g18M4zbTwAqVh1","cf",2,"cf","f","c",8
"19123","R_3g18M4zbTwAqVh1","de",1,"de","e","d",9
"19124","R_3g18M4zbTwAqVh1","df",8,"df","f","d",2
"19125","R_3g18M4zbTwAqVh1","ef",9,"ef","f","e",1
"19126","R_3g18M4zbTwAqVh1","fa",3,"fa","a","f",7
"19127","R_3g18M4zbTwAqVh1","ea",6,"ea","a","e",4
"19128","R_3g18M4zbTwAqVh1","da",1,"da","a","d",9
"19129","R_3g18M4zbTwAqVh1","ca",1,"ca","a","c",9
"19130","R_3g18M4zbTwAqVh1","ba",6,"ba","a","b",4
"19131","R_3g18M4zbTwAqVh1","fb",9,"fb","b","f",1
"19132","R_3g18M4zbTwAqVh1","eb",1,"eb","b","e",9
"19133","R_3g18M4zbTwAqVh1","db",1,"db","b","d",9
"19134","R_3g18M4zbTwAqVh1","cb",9,"cb","b","c",1
"19135","R_3g18M4zbTwAqVh1","fc",2,"fc","c","f",8
"19136","R_3g18M4zbTwAqVh1","ec",1,"ec","c","e",9
"19137","R_3g18M4zbTwAqVh1","dc",9,"dc","c","d",1
"19138","R_3g18M4zbTwAqVh1","fd",8,"fd","d","f",2
"19139","R_3g18M4zbTwAqVh1","ed",1,"ed","d","e",9
"19140","R_3g18M4zbTwAqVh1","fe",9,"fe","e","f",1
"19141","R_3G6sJVzV6kfEKOa","ab",3,"ab","b","a",7
"19142","R_3G6sJVzV6kfEKOa","ac",3,"ac","c","a",7
"19143","R_3G6sJVzV6kfEKOa","ad",4,"ad","d","a",6
"19144","R_3G6sJVzV6kfEKOa","ae",4,"ae","e","a",6
"19145","R_3G6sJVzV6kfEKOa","af",4,"af","f","a",6
"19146","R_3G6sJVzV6kfEKOa","bc",3,"bc","c","b",7
"19147","R_3G6sJVzV6kfEKOa","bd",4,"bd","d","b",6
"19148","R_3G6sJVzV6kfEKOa","be",6,"be","e","b",4
"19149","R_3G6sJVzV6kfEKOa","bf",4,"bf","f","b",6
"19150","R_3G6sJVzV6kfEKOa","cd",3,"cd","d","c",7
"19151","R_3G6sJVzV6kfEKOa","ce",4,"ce","e","c",6
"19152","R_3G6sJVzV6kfEKOa","cf",4,"cf","f","c",6
"19153","R_3G6sJVzV6kfEKOa","de",6,"de","e","d",4
"19154","R_3G6sJVzV6kfEKOa","df",7,"df","f","d",3
"19155","R_3G6sJVzV6kfEKOa","ef",6,"ef","f","e",4
"19156","R_3G6sJVzV6kfEKOa","fa",4,"fa","a","f",6
"19157","R_3G6sJVzV6kfEKOa","ea",4,"ea","a","e",6
"19158","R_3G6sJVzV6kfEKOa","da",4,"da","a","d",6
"19159","R_3G6sJVzV6kfEKOa","ca",3,"ca","a","c",7
"19160","R_3G6sJVzV6kfEKOa","ba",3,"ba","a","b",7
"19161","R_3G6sJVzV6kfEKOa","fb",4,"fb","b","f",6
"19162","R_3G6sJVzV6kfEKOa","eb",6,"eb","b","e",4
"19163","R_3G6sJVzV6kfEKOa","db",4,"db","b","d",6
"19164","R_3G6sJVzV6kfEKOa","cb",3,"cb","b","c",7
"19165","R_3G6sJVzV6kfEKOa","fc",4,"fc","c","f",6
"19166","R_3G6sJVzV6kfEKOa","ec",4,"ec","c","e",6
"19167","R_3G6sJVzV6kfEKOa","dc",3,"dc","c","d",7
"19168","R_3G6sJVzV6kfEKOa","fd",7,"fd","d","f",3
"19169","R_3G6sJVzV6kfEKOa","ed",6,"ed","d","e",4
"19170","R_3G6sJVzV6kfEKOa","fe",6,"fe","e","f",4
"19171","R_3G8I7WddfYMcMEJ","ab",5,"ab","b","a",5
"19172","R_3G8I7WddfYMcMEJ","ac",8,"ac","c","a",2
"19173","R_3G8I7WddfYMcMEJ","ad",6,"ad","d","a",4
"19174","R_3G8I7WddfYMcMEJ","ae",7,"ae","e","a",3
"19175","R_3G8I7WddfYMcMEJ","af",5,"af","f","a",5
"19176","R_3G8I7WddfYMcMEJ","bc",8,"bc","c","b",2
"19177","R_3G8I7WddfYMcMEJ","bd",5,"bd","d","b",5
"19178","R_3G8I7WddfYMcMEJ","be",7,"be","e","b",3
"19179","R_3G8I7WddfYMcMEJ","bf",6,"bf","f","b",4
"19180","R_3G8I7WddfYMcMEJ","cd",6,"cd","d","c",4
"19181","R_3G8I7WddfYMcMEJ","ce",7,"ce","e","c",3
"19182","R_3G8I7WddfYMcMEJ","cf",7,"cf","f","c",3
"19183","R_3G8I7WddfYMcMEJ","de",7,"de","e","d",3
"19184","R_3G8I7WddfYMcMEJ","df",8,"df","f","d",2
"19185","R_3G8I7WddfYMcMEJ","ef",4,"ef","f","e",6
"19186","R_3G8I7WddfYMcMEJ","fa",5,"fa","a","f",5
"19187","R_3G8I7WddfYMcMEJ","ea",7,"ea","a","e",3
"19188","R_3G8I7WddfYMcMEJ","da",6,"da","a","d",4
"19189","R_3G8I7WddfYMcMEJ","ca",8,"ca","a","c",2
"19190","R_3G8I7WddfYMcMEJ","ba",5,"ba","a","b",5
"19191","R_3G8I7WddfYMcMEJ","fb",6,"fb","b","f",4
"19192","R_3G8I7WddfYMcMEJ","eb",7,"eb","b","e",3
"19193","R_3G8I7WddfYMcMEJ","db",5,"db","b","d",5
"19194","R_3G8I7WddfYMcMEJ","cb",8,"cb","b","c",2
"19195","R_3G8I7WddfYMcMEJ","fc",7,"fc","c","f",3
"19196","R_3G8I7WddfYMcMEJ","ec",7,"ec","c","e",3
"19197","R_3G8I7WddfYMcMEJ","dc",6,"dc","c","d",4
"19198","R_3G8I7WddfYMcMEJ","fd",8,"fd","d","f",2
"19199","R_3G8I7WddfYMcMEJ","ed",7,"ed","d","e",3
"19200","R_3G8I7WddfYMcMEJ","fe",4,"fe","e","f",6
"19201","R_3GAGoyaBkjZ8A2V","ab",7,"ab","b","a",3
"19202","R_3GAGoyaBkjZ8A2V","ac",8,"ac","c","a",2
"19203","R_3GAGoyaBkjZ8A2V","ad",6,"ad","d","a",4
"19204","R_3GAGoyaBkjZ8A2V","ae",8,"ae","e","a",2
"19205","R_3GAGoyaBkjZ8A2V","af",4,"af","f","a",6
"19206","R_3GAGoyaBkjZ8A2V","bc",3,"bc","c","b",7
"19207","R_3GAGoyaBkjZ8A2V","bd",5,"bd","d","b",5
"19208","R_3GAGoyaBkjZ8A2V","be",7,"be","e","b",3
"19209","R_3GAGoyaBkjZ8A2V","bf",6,"bf","f","b",4
"19210","R_3GAGoyaBkjZ8A2V","cd",4,"cd","d","c",6
"19211","R_3GAGoyaBkjZ8A2V","ce",2,"ce","e","c",8
"19212","R_3GAGoyaBkjZ8A2V","cf",6,"cf","f","c",4
"19213","R_3GAGoyaBkjZ8A2V","de",2,"de","e","d",8
"19214","R_3GAGoyaBkjZ8A2V","df",4,"df","f","d",6
"19215","R_3GAGoyaBkjZ8A2V","ef",5,"ef","f","e",5
"19216","R_3GAGoyaBkjZ8A2V","fa",4,"fa","a","f",6
"19217","R_3GAGoyaBkjZ8A2V","ea",8,"ea","a","e",2
"19218","R_3GAGoyaBkjZ8A2V","da",6,"da","a","d",4
"19219","R_3GAGoyaBkjZ8A2V","ca",8,"ca","a","c",2
"19220","R_3GAGoyaBkjZ8A2V","ba",7,"ba","a","b",3
"19221","R_3GAGoyaBkjZ8A2V","fb",6,"fb","b","f",4
"19222","R_3GAGoyaBkjZ8A2V","eb",7,"eb","b","e",3
"19223","R_3GAGoyaBkjZ8A2V","db",5,"db","b","d",5
"19224","R_3GAGoyaBkjZ8A2V","cb",3,"cb","b","c",7
"19225","R_3GAGoyaBkjZ8A2V","fc",6,"fc","c","f",4
"19226","R_3GAGoyaBkjZ8A2V","ec",2,"ec","c","e",8
"19227","R_3GAGoyaBkjZ8A2V","dc",4,"dc","c","d",6
"19228","R_3GAGoyaBkjZ8A2V","fd",4,"fd","d","f",6
"19229","R_3GAGoyaBkjZ8A2V","ed",2,"ed","d","e",8
"19230","R_3GAGoyaBkjZ8A2V","fe",5,"fe","e","f",5
"19231","R_3GBwXjMcRyWH99O","ab",2,"ab","b","a",8
"19232","R_3GBwXjMcRyWH99O","ac",4,"ac","c","a",6
"19233","R_3GBwXjMcRyWH99O","ad",4,"ad","d","a",6
"19234","R_3GBwXjMcRyWH99O","ae",3,"ae","e","a",7
"19235","R_3GBwXjMcRyWH99O","af",4,"af","f","a",6
"19236","R_3GBwXjMcRyWH99O","bc",3,"bc","c","b",7
"19237","R_3GBwXjMcRyWH99O","bd",5,"bd","d","b",5
"19238","R_3GBwXjMcRyWH99O","be",6,"be","e","b",4
"19239","R_3GBwXjMcRyWH99O","bf",4,"bf","f","b",6
"19240","R_3GBwXjMcRyWH99O","cd",3,"cd","d","c",7
"19241","R_3GBwXjMcRyWH99O","ce",3,"ce","e","c",7
"19242","R_3GBwXjMcRyWH99O","cf",4,"cf","f","c",6
"19243","R_3GBwXjMcRyWH99O","de",3,"de","e","d",7
"19244","R_3GBwXjMcRyWH99O","df",6,"df","f","d",4
"19245","R_3GBwXjMcRyWH99O","ef",2,"ef","f","e",8
"19246","R_3GBwXjMcRyWH99O","fa",4,"fa","a","f",6
"19247","R_3GBwXjMcRyWH99O","ea",3,"ea","a","e",7
"19248","R_3GBwXjMcRyWH99O","da",4,"da","a","d",6
"19249","R_3GBwXjMcRyWH99O","ca",4,"ca","a","c",6
"19250","R_3GBwXjMcRyWH99O","ba",2,"ba","a","b",8
"19251","R_3GBwXjMcRyWH99O","fb",4,"fb","b","f",6
"19252","R_3GBwXjMcRyWH99O","eb",6,"eb","b","e",4
"19253","R_3GBwXjMcRyWH99O","db",5,"db","b","d",5
"19254","R_3GBwXjMcRyWH99O","cb",3,"cb","b","c",7
"19255","R_3GBwXjMcRyWH99O","fc",4,"fc","c","f",6
"19256","R_3GBwXjMcRyWH99O","ec",3,"ec","c","e",7
"19257","R_3GBwXjMcRyWH99O","dc",3,"dc","c","d",7
"19258","R_3GBwXjMcRyWH99O","fd",6,"fd","d","f",4
"19259","R_3GBwXjMcRyWH99O","ed",3,"ed","d","e",7
"19260","R_3GBwXjMcRyWH99O","fe",2,"fe","e","f",8
"19261","R_3gL5PLi3c3Tyn7l","ab",4,"ab","b","a",6
"19262","R_3gL5PLi3c3Tyn7l","ac",4,"ac","c","a",6
"19263","R_3gL5PLi3c3Tyn7l","ad",7,"ad","d","a",3
"19264","R_3gL5PLi3c3Tyn7l","ae",5,"ae","e","a",5
"19265","R_3gL5PLi3c3Tyn7l","af",8,"af","f","a",2
"19266","R_3gL5PLi3c3Tyn7l","bc",4,"bc","c","b",6
"19267","R_3gL5PLi3c3Tyn7l","bd",3,"bd","d","b",7
"19268","R_3gL5PLi3c3Tyn7l","be",5,"be","e","b",5
"19269","R_3gL5PLi3c3Tyn7l","bf",5,"bf","f","b",5
"19270","R_3gL5PLi3c3Tyn7l","cd",2,"cd","d","c",8
"19271","R_3gL5PLi3c3Tyn7l","ce",4,"ce","e","c",6
"19272","R_3gL5PLi3c3Tyn7l","cf",7,"cf","f","c",3
"19273","R_3gL5PLi3c3Tyn7l","de",5,"de","e","d",5
"19274","R_3gL5PLi3c3Tyn7l","df",3,"df","f","d",7
"19275","R_3gL5PLi3c3Tyn7l","ef",8,"ef","f","e",2
"19276","R_3gL5PLi3c3Tyn7l","fa",8,"fa","a","f",2
"19277","R_3gL5PLi3c3Tyn7l","ea",5,"ea","a","e",5
"19278","R_3gL5PLi3c3Tyn7l","da",7,"da","a","d",3
"19279","R_3gL5PLi3c3Tyn7l","ca",4,"ca","a","c",6
"19280","R_3gL5PLi3c3Tyn7l","ba",4,"ba","a","b",6
"19281","R_3gL5PLi3c3Tyn7l","fb",5,"fb","b","f",5
"19282","R_3gL5PLi3c3Tyn7l","eb",5,"eb","b","e",5
"19283","R_3gL5PLi3c3Tyn7l","db",3,"db","b","d",7
"19284","R_3gL5PLi3c3Tyn7l","cb",4,"cb","b","c",6
"19285","R_3gL5PLi3c3Tyn7l","fc",7,"fc","c","f",3
"19286","R_3gL5PLi3c3Tyn7l","ec",4,"ec","c","e",6
"19287","R_3gL5PLi3c3Tyn7l","dc",2,"dc","c","d",8
"19288","R_3gL5PLi3c3Tyn7l","fd",3,"fd","d","f",7
"19289","R_3gL5PLi3c3Tyn7l","ed",5,"ed","d","e",5
"19290","R_3gL5PLi3c3Tyn7l","fe",8,"fe","e","f",2
"19291","R_3GoDYngOwvRFlVe","ab",5,"ab","b","a",5
"19292","R_3GoDYngOwvRFlVe","ac",5,"ac","c","a",5
"19293","R_3GoDYngOwvRFlVe","ad",6,"ad","d","a",4
"19294","R_3GoDYngOwvRFlVe","ae",5,"ae","e","a",5
"19295","R_3GoDYngOwvRFlVe","af",5,"af","f","a",5
"19296","R_3GoDYngOwvRFlVe","bc",4,"bc","c","b",6
"19297","R_3GoDYngOwvRFlVe","bd",4,"bd","d","b",6
"19298","R_3GoDYngOwvRFlVe","be",6,"be","e","b",4
"19299","R_3GoDYngOwvRFlVe","bf",6,"bf","f","b",4
"19300","R_3GoDYngOwvRFlVe","cd",4,"cd","d","c",6
"19301","R_3GoDYngOwvRFlVe","ce",4,"ce","e","c",6
"19302","R_3GoDYngOwvRFlVe","cf",6,"cf","f","c",4
"19303","R_3GoDYngOwvRFlVe","de",6,"de","e","d",4
"19304","R_3GoDYngOwvRFlVe","df",5,"df","f","d",5
"19305","R_3GoDYngOwvRFlVe","ef",7,"ef","f","e",3
"19306","R_3GoDYngOwvRFlVe","fa",5,"fa","a","f",5
"19307","R_3GoDYngOwvRFlVe","ea",5,"ea","a","e",5
"19308","R_3GoDYngOwvRFlVe","da",6,"da","a","d",4
"19309","R_3GoDYngOwvRFlVe","ca",5,"ca","a","c",5
"19310","R_3GoDYngOwvRFlVe","ba",5,"ba","a","b",5
"19311","R_3GoDYngOwvRFlVe","fb",6,"fb","b","f",4
"19312","R_3GoDYngOwvRFlVe","eb",6,"eb","b","e",4
"19313","R_3GoDYngOwvRFlVe","db",4,"db","b","d",6
"19314","R_3GoDYngOwvRFlVe","cb",4,"cb","b","c",6
"19315","R_3GoDYngOwvRFlVe","fc",6,"fc","c","f",4
"19316","R_3GoDYngOwvRFlVe","ec",4,"ec","c","e",6
"19317","R_3GoDYngOwvRFlVe","dc",4,"dc","c","d",6
"19318","R_3GoDYngOwvRFlVe","fd",5,"fd","d","f",5
"19319","R_3GoDYngOwvRFlVe","ed",6,"ed","d","e",4
"19320","R_3GoDYngOwvRFlVe","fe",7,"fe","e","f",3
"19321","R_3GpNBQ5CgxNdsMz","ab",7,"ab","b","a",3
"19322","R_3GpNBQ5CgxNdsMz","ac",9,"ac","c","a",1
"19323","R_3GpNBQ5CgxNdsMz","ad",9,"ad","d","a",1
"19324","R_3GpNBQ5CgxNdsMz","ae",8,"ae","e","a",2
"19325","R_3GpNBQ5CgxNdsMz","af",3,"af","f","a",7
"19326","R_3GpNBQ5CgxNdsMz","bc",2,"bc","c","b",8
"19327","R_3GpNBQ5CgxNdsMz","bd",6,"bd","d","b",4
"19328","R_3GpNBQ5CgxNdsMz","be",5,"be","e","b",5
"19329","R_3GpNBQ5CgxNdsMz","bf",1,"bf","f","b",9
"19330","R_3GpNBQ5CgxNdsMz","cd",8,"cd","d","c",2
"19331","R_3GpNBQ5CgxNdsMz","ce",7,"ce","e","c",3
"19332","R_3GpNBQ5CgxNdsMz","cf",7,"cf","f","c",3
"19333","R_3GpNBQ5CgxNdsMz","de",9,"de","e","d",1
"19334","R_3GpNBQ5CgxNdsMz","df",9,"df","f","d",1
"19335","R_3GpNBQ5CgxNdsMz","ef",8,"ef","f","e",2
"19336","R_3GpNBQ5CgxNdsMz","fa",3,"fa","a","f",7
"19337","R_3GpNBQ5CgxNdsMz","ea",8,"ea","a","e",2
"19338","R_3GpNBQ5CgxNdsMz","da",9,"da","a","d",1
"19339","R_3GpNBQ5CgxNdsMz","ca",9,"ca","a","c",1
"19340","R_3GpNBQ5CgxNdsMz","ba",7,"ba","a","b",3
"19341","R_3GpNBQ5CgxNdsMz","fb",1,"fb","b","f",9
