"","ResponseId","m","Sum","gender","country","education","household_size","Duration.wave2","age","income.wave2","Minutes.wave2","Minutes","climate_concern","concern.scaled","percent","type","choice","A","B","priceA","priceB","energyA","energyB","trade.price","trade.energy","price.level","energy.level"
"3913","R_2zD6fkfpFXgQBFe",229409893614812,2,"female","Germany","middle school",2,968,32,"> 4'000€
>5'900 CHF",16,"okay",4.5,-0.140144230769231,0.285714285714286,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3914","R_2zekSp6SGlmdgC4",229255657946140,4,"female","Germany","obligatory school",2,2022,54,"2'500- 4'000€
<4'300- 5'899CHF",33,"okay",6,1.35985576923077,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3915","R_2zekSp6SGlmdgC4",229255657946140,4,"female","Germany","obligatory school",2,2022,54,"2'500- 4'000€
<4'300- 5'899CHF",33,"okay",6,1.35985576923077,0.571428571428571,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3916","R_2zekSp6SGlmdgC4",229255657946140,4,"female","Germany","obligatory school",2,2022,54,"2'500- 4'000€
<4'300- 5'899CHF",33,"okay",6,1.35985576923077,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3917","R_2zekSp6SGlmdgC4",229255657946140,4,"female","Germany","obligatory school",2,2022,54,"2'500- 4'000€
<4'300- 5'899CHF",33,"okay",6,1.35985576923077,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3918","R_2zekSp6SGlmdgC4",229255657946140,4,"female","Germany","obligatory school",2,2022,54,"2'500- 4'000€
<4'300- 5'899CHF",33,"okay",6,1.35985576923077,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3919","R_2zekSp6SGlmdgC4",229255657946140,4,"female","Germany","obligatory school",2,2022,54,"2'500- 4'000€
<4'300- 5'899CHF",33,"okay",6,1.35985576923077,0.571428571428571,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3920","R_2zekSp6SGlmdgC4",229255657946140,4,"female","Germany","obligatory school",2,2022,54,"2'500- 4'000€
<4'300- 5'899CHF",33,"okay",6,1.35985576923077,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3921","R_2ZJOTPwKV2KkrMS",229409893571812,3,"male","Germany","obligatory school",2,1539,51,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,1.10985576923077,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3922","R_2ZJOTPwKV2KkrMS",229409893571812,3,"male","Germany","obligatory school",2,1539,51,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,1.10985576923077,0.428571428571429,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3923","R_2ZJOTPwKV2KkrMS",229409893571812,3,"male","Germany","obligatory school",2,1539,51,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,1.10985576923077,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3924","R_2ZJOTPwKV2KkrMS",229409893571812,3,"male","Germany","obligatory school",2,1539,51,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,1.10985576923077,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3925","R_2ZJOTPwKV2KkrMS",229409893571812,3,"male","Germany","obligatory school",2,1539,51,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,1.10985576923077,0.428571428571429,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3926","R_2ZJOTPwKV2KkrMS",229409893571812,3,"male","Germany","obligatory school",2,1539,51,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,1.10985576923077,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3927","R_2ZJOTPwKV2KkrMS",229409893571812,3,"male","Germany","obligatory school",2,1539,51,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,1.10985576923077,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3928","R_2zkHxDkIP71xNiD",229677069755556,0,"female","Germany","degree",2,693,63,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",5,0.359855769230769,0,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3929","R_2zkHxDkIP71xNiD",229677069755556,0,"female","Germany","degree",2,693,63,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",5,0.359855769230769,0,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3930","R_2zkHxDkIP71xNiD",229677069755556,0,"female","Germany","degree",2,693,63,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",5,0.359855769230769,0,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3931","R_2zkHxDkIP71xNiD",229677069755556,0,"female","Germany","degree",2,693,63,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",5,0.359855769230769,0,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3932","R_2zkHxDkIP71xNiD",229677069755556,0,"female","Germany","degree",2,693,63,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",5,0.359855769230769,0,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3933","R_2zkHxDkIP71xNiD",229677069755556,0,"female","Germany","degree",2,693,63,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",5,0.359855769230769,0,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3934","R_2zkHxDkIP71xNiD",229677069755556,0,"female","Germany","degree",2,693,63,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",5,0.359855769230769,0,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3935","R_2zMd9bkt5QQ0oyj",229409893584066,4,"male","Germany","degree",1,835,30,"<1'500€
<3'100CHF",13,"okay",5.25,0.609855769230769,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3936","R_2zMd9bkt5QQ0oyj",229409893584066,4,"male","Germany","degree",1,835,30,"<1'500€
<3'100CHF",13,"okay",5.25,0.609855769230769,0.571428571428571,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3937","R_2zMd9bkt5QQ0oyj",229409893584066,4,"male","Germany","degree",1,835,30,"<1'500€
<3'100CHF",13,"okay",5.25,0.609855769230769,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3938","R_2zMd9bkt5QQ0oyj",229409893584066,4,"male","Germany","degree",1,835,30,"<1'500€
<3'100CHF",13,"okay",5.25,0.609855769230769,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3939","R_2zMd9bkt5QQ0oyj",229409893584066,4,"male","Germany","degree",1,835,30,"<1'500€
<3'100CHF",13,"okay",5.25,0.609855769230769,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3940","R_2zMd9bkt5QQ0oyj",229409893584066,4,"male","Germany","degree",1,835,30,"<1'500€
<3'100CHF",13,"okay",5.25,0.609855769230769,0.571428571428571,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3941","R_2zMd9bkt5QQ0oyj",229409893584066,4,"male","Germany","degree",1,835,30,"<1'500€
<3'100CHF",13,"okay",5.25,0.609855769230769,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3942","R_2ZOinPgmmbRwYkw",229409893587987,2,"male","Germany","middle school",4,874,31,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.359855769230769,0.285714285714286,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3943","R_2ZOinPgmmbRwYkw",229409893587987,2,"male","Germany","middle school",4,874,31,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.359855769230769,0.285714285714286,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3944","R_2ZOinPgmmbRwYkw",229409893587987,2,"male","Germany","middle school",4,874,31,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.359855769230769,0.285714285714286,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3945","R_2ZOinPgmmbRwYkw",229409893587987,2,"male","Germany","middle school",4,874,31,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.359855769230769,0.285714285714286,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3946","R_2ZOinPgmmbRwYkw",229409893587987,2,"male","Germany","middle school",4,874,31,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.359855769230769,0.285714285714286,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3947","R_2ZOinPgmmbRwYkw",229409893587987,2,"male","Germany","middle school",4,874,31,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.359855769230769,0.285714285714286,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3948","R_2ZOinPgmmbRwYkw",229409893587987,2,"male","Germany","middle school",4,874,31,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.359855769230769,0.285714285714286,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3949","R_2ZOLtO5eQcxaywi",229256171630718,4,"female","Switzerland","middle school",1,1590,64,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4.5,-0.140144230769231,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3950","R_2ZOLtO5eQcxaywi",229256171630718,4,"female","Switzerland","middle school",1,1590,64,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4.5,-0.140144230769231,0.571428571428571,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3951","R_2ZOLtO5eQcxaywi",229256171630718,4,"female","Switzerland","middle school",1,1590,64,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4.5,-0.140144230769231,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3952","R_2ZOLtO5eQcxaywi",229256171630718,4,"female","Switzerland","middle school",1,1590,64,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4.5,-0.140144230769231,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3953","R_2ZOLtO5eQcxaywi",229256171630718,4,"female","Switzerland","middle school",1,1590,64,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4.5,-0.140144230769231,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3954","R_2ZOLtO5eQcxaywi",229256171630718,4,"female","Switzerland","middle school",1,1590,64,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4.5,-0.140144230769231,0.571428571428571,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3955","R_2ZOLtO5eQcxaywi",229256171630718,4,"female","Switzerland","middle school",1,1590,64,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4.5,-0.140144230769231,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3956","R_2ZPOqSrWRiMJiEY",229256171564265,2,"male","Switzerland","no formal education",2,938,52,"> 4'000€
>5'900 CHF",15,"okay",6,1.35985576923077,0.285714285714286,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3957","R_2ZPOqSrWRiMJiEY",229256171564265,2,"male","Switzerland","no formal education",2,938,52,"> 4'000€
>5'900 CHF",15,"okay",6,1.35985576923077,0.285714285714286,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3958","R_2ZPOqSrWRiMJiEY",229256171564265,2,"male","Switzerland","no formal education",2,938,52,"> 4'000€
>5'900 CHF",15,"okay",6,1.35985576923077,0.285714285714286,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3959","R_2ZPOqSrWRiMJiEY",229256171564265,2,"male","Switzerland","no formal education",2,938,52,"> 4'000€
>5'900 CHF",15,"okay",6,1.35985576923077,0.285714285714286,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3960","R_2ZPOqSrWRiMJiEY",229256171564265,2,"male","Switzerland","no formal education",2,938,52,"> 4'000€
>5'900 CHF",15,"okay",6,1.35985576923077,0.285714285714286,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3961","R_2ZPOqSrWRiMJiEY",229256171564265,2,"male","Switzerland","no formal education",2,938,52,"> 4'000€
>5'900 CHF",15,"okay",6,1.35985576923077,0.285714285714286,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3962","R_2ZPOqSrWRiMJiEY",229256171564265,2,"male","Switzerland","no formal education",2,938,52,"> 4'000€
>5'900 CHF",15,"okay",6,1.35985576923077,0.285714285714286,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3963","R_2ZQ7wTpd75cOakt",229320606067831,4,"female","Germany","middle school",5,873,28,"> 4'000€
>5'900 CHF",14,"okay",3,-1.64014423076923,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3964","R_2ZQ7wTpd75cOakt",229320606067831,4,"female","Germany","middle school",5,873,28,"> 4'000€
>5'900 CHF",14,"okay",3,-1.64014423076923,0.571428571428571,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3965","R_2ZQ7wTpd75cOakt",229320606067831,4,"female","Germany","middle school",5,873,28,"> 4'000€
>5'900 CHF",14,"okay",3,-1.64014423076923,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3966","R_2ZQ7wTpd75cOakt",229320606067831,4,"female","Germany","middle school",5,873,28,"> 4'000€
>5'900 CHF",14,"okay",3,-1.64014423076923,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3967","R_2ZQ7wTpd75cOakt",229320606067831,4,"female","Germany","middle school",5,873,28,"> 4'000€
>5'900 CHF",14,"okay",3,-1.64014423076923,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3968","R_2ZQ7wTpd75cOakt",229320606067831,4,"female","Germany","middle school",5,873,28,"> 4'000€
>5'900 CHF",14,"okay",3,-1.64014423076923,0.571428571428571,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3969","R_2ZQ7wTpd75cOakt",229320606067831,4,"female","Germany","middle school",5,873,28,"> 4'000€
>5'900 CHF",14,"okay",3,-1.64014423076923,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3970","R_2zqhbgSs3QPYAx0",229410206717064,4,"male","Switzerland","obligatory school",1,1039,57,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4.25,-0.390144230769231,0.571428571428571,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3971","R_2zqhbgSs3QPYAx0",229410206717064,4,"male","Switzerland","obligatory school",1,1039,57,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4.25,-0.390144230769231,0.571428571428571,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3972","R_2zqhbgSs3QPYAx0",229410206717064,4,"male","Switzerland","obligatory school",1,1039,57,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4.25,-0.390144230769231,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3973","R_2zqhbgSs3QPYAx0",229410206717064,4,"male","Switzerland","obligatory school",1,1039,57,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4.25,-0.390144230769231,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3974","R_2zqhbgSs3QPYAx0",229410206717064,4,"male","Switzerland","obligatory school",1,1039,57,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4.25,-0.390144230769231,0.571428571428571,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3975","R_2zqhbgSs3QPYAx0",229410206717064,4,"male","Switzerland","obligatory school",1,1039,57,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4.25,-0.390144230769231,0.571428571428571,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3976","R_2zqhbgSs3QPYAx0",229410206717064,4,"male","Switzerland","obligatory school",1,1039,57,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4.25,-0.390144230769231,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3977","R_2ZQvMICyBHJJC25",229166066792658,4,"male","Germany","no formal education",1,1520,57,"<1'500€
<3'100CHF",25,"okay",5.25,0.609855769230769,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3978","R_2ZQvMICyBHJJC25",229166066792658,4,"male","Germany","no formal education",1,1520,57,"<1'500€
<3'100CHF",25,"okay",5.25,0.609855769230769,0.571428571428571,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3979","R_2ZQvMICyBHJJC25",229166066792658,4,"male","Germany","no formal education",1,1520,57,"<1'500€
<3'100CHF",25,"okay",5.25,0.609855769230769,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3980","R_2ZQvMICyBHJJC25",229166066792658,4,"male","Germany","no formal education",1,1520,57,"<1'500€
<3'100CHF",25,"okay",5.25,0.609855769230769,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3981","R_2ZQvMICyBHJJC25",229166066792658,4,"male","Germany","no formal education",1,1520,57,"<1'500€
<3'100CHF",25,"okay",5.25,0.609855769230769,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3982","R_2ZQvMICyBHJJC25",229166066792658,4,"male","Germany","no formal education",1,1520,57,"<1'500€
<3'100CHF",25,"okay",5.25,0.609855769230769,0.571428571428571,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3983","R_2ZQvMICyBHJJC25",229166066792658,4,"male","Germany","no formal education",1,1520,57,"<1'500€
<3'100CHF",25,"okay",5.25,0.609855769230769,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3984","R_2ZQxRHv46lId9eJ",230469412018328,6,"female","Switzerland","obligatory school",4,1331,55,"> 4'000€
>5'900 CHF",22,"okay",3.5,-1.14014423076923,0.857142857142857,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3985","R_2ZQxRHv46lId9eJ",230469412018328,6,"female","Switzerland","obligatory school",4,1331,55,"> 4'000€
>5'900 CHF",22,"okay",3.5,-1.14014423076923,0.857142857142857,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3986","R_2ZQxRHv46lId9eJ",230469412018328,6,"female","Switzerland","obligatory school",4,1331,55,"> 4'000€
>5'900 CHF",22,"okay",3.5,-1.14014423076923,0.857142857142857,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3987","R_2ZQxRHv46lId9eJ",230469412018328,6,"female","Switzerland","obligatory school",4,1331,55,"> 4'000€
>5'900 CHF",22,"okay",3.5,-1.14014423076923,0.857142857142857,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3988","R_2ZQxRHv46lId9eJ",230469412018328,6,"female","Switzerland","obligatory school",4,1331,55,"> 4'000€
>5'900 CHF",22,"okay",3.5,-1.14014423076923,0.857142857142857,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3989","R_2ZQxRHv46lId9eJ",230469412018328,6,"female","Switzerland","obligatory school",4,1331,55,"> 4'000€
>5'900 CHF",22,"okay",3.5,-1.14014423076923,0.857142857142857,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3990","R_2ZQxRHv46lId9eJ",230469412018328,6,"female","Switzerland","obligatory school",4,1331,55,"> 4'000€
>5'900 CHF",22,"okay",3.5,-1.14014423076923,0.857142857142857,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3991","R_2ZTsNN6kZ9cVYHV",229255657980998,0,"female","Germany","middle school",4,1553,22,"<1'500€
<3'100CHF",25,"okay",6,1.35985576923077,0,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3992","R_2ZTsNN6kZ9cVYHV",229255657980998,0,"female","Germany","middle school",4,1553,22,"<1'500€
<3'100CHF",25,"okay",6,1.35985576923077,0,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3993","R_2ZTsNN6kZ9cVYHV",229255657980998,0,"female","Germany","middle school",4,1553,22,"<1'500€
<3'100CHF",25,"okay",6,1.35985576923077,0,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3994","R_2ZTsNN6kZ9cVYHV",229255657980998,0,"female","Germany","middle school",4,1553,22,"<1'500€
<3'100CHF",25,"okay",6,1.35985576923077,0,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3995","R_2ZTsNN6kZ9cVYHV",229255657980998,0,"female","Germany","middle school",4,1553,22,"<1'500€
<3'100CHF",25,"okay",6,1.35985576923077,0,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3996","R_2ZTsNN6kZ9cVYHV",229255657980998,0,"female","Germany","middle school",4,1553,22,"<1'500€
<3'100CHF",25,"okay",6,1.35985576923077,0,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3997","R_2ZTsNN6kZ9cVYHV",229255657980998,0,"female","Germany","middle school",4,1553,22,"<1'500€
<3'100CHF",25,"okay",6,1.35985576923077,0,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3998","R_2zUzyVhtV3dKJKr",229409893605428,5,"female","Germany","obligatory school",3,818,40,"2'500- 4'000€
<4'300- 5'899CHF",13,"speeder",3.5,-1.14014423076923,0.714285714285714,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3999","R_2zUzyVhtV3dKJKr",229409893605428,5,"female","Germany","obligatory school",3,818,40,"2'500- 4'000€
<4'300- 5'899CHF",13,"speeder",3.5,-1.14014423076923,0.714285714285714,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"4000","R_2zUzyVhtV3dKJKr",229409893605428,5,"female","Germany","obligatory school",3,818,40,"2'500- 4'000€
<4'300- 5'899CHF",13,"speeder",3.5,-1.14014423076923,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"4001","R_2zUzyVhtV3dKJKr",229409893605428,5,"female","Germany","obligatory school",3,818,40,"2'500- 4'000€
<4'300- 5'899CHF",13,"speeder",3.5,-1.14014423076923,0.714285714285714,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"4002","R_2zUzyVhtV3dKJKr",229409893605428,5,"female","Germany","obligatory school",3,818,40,"2'500- 4'000€
<4'300- 5'899CHF",13,"speeder",3.5,-1.14014423076923,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"4003","R_2zUzyVhtV3dKJKr",229409893605428,5,"female","Germany","obligatory school",3,818,40,"2'500- 4'000€
<4'300- 5'899CHF",13,"speeder",3.5,-1.14014423076923,0.714285714285714,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"4004","R_2zUzyVhtV3dKJKr",229409893605428,5,"female","Germany","obligatory school",3,818,40,"2'500- 4'000€
<4'300- 5'899CHF",13,"speeder",3.5,-1.14014423076923,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"4005","R_2ZWyyPiiLyQJZv6",229242449961110,1,"female","Switzerland","obligatory school",2,881,60,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",6,1.35985576923077,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"4006","R_2ZWyyPiiLyQJZv6",229242449961110,1,"female","Switzerland","obligatory school",2,881,60,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",6,1.35985576923077,0.142857142857143,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"4007","R_2ZWyyPiiLyQJZv6",229242449961110,1,"female","Switzerland","obligatory school",2,881,60,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",6,1.35985576923077,0.142857142857143,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
