"","m","ResponseId.wave1.x","mean.est.bias.wave1","mean.abs.error.wave1","binary.x","ResponseId.wave2","ResponseId.x","mean.est.bias.wave2","mean.abs.error.wave2","binary.y","numeracy.f","error.diff","error.diff.2","error.diff.f","Duration.wave1","ResponseId.wave1.y","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"479",229320606050328,"R_2R3uPUNxfHg9N9J",0.102,0.437,"over","R_r8QppiO43q8p39f","R_r8QppiO43q8p39f",0.561,0.775,"over","numeracy low",-0.338,-0.3,"increased error",8593,"R_2R3uPUNxfHg9N9J","male","Germany","> 4'000€
>5'900 CHF","degree",4,10,836,"R_r8QppiO43q8p39f",29,"> 4'000€
>5'900 CHF",143,13,"okay"
"480",229320606061811,"R_zUaNyZkkwGn2pcl",-0.0727,0.495,"under","R_27UbqIBbAAvXtnO","R_27UbqIBbAAvXtnO",0.259,0.417,"over","numeracy high",0.078,0.1,"decreased error",533,"R_zUaNyZkkwGn2pcl","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,573,"R_27UbqIBbAAvXtnO",27,"2'500- 4'000€
<4'300- 5'899CHF",8,9,"okay"
"481",229320606066792,"R_3MbV6SP27Eiit2Z",-0.273,0.788,"under","R_2rTwpwnzTaksgxl","R_2rTwpwnzTaksgxl",-0.208,0.452,"under","numeracy low",0.336,0.3,"decreased error",1641,"R_3MbV6SP27Eiit2Z","male","Germany","> 4'000€
>5'900 CHF","middle school",2,4,932,"R_2rTwpwnzTaksgxl",28,"> 4'000€
>5'900 CHF",27,15,"okay"
"482",229320606067831,"R_XhSZc5iUmQptJWp",0.568,0.631,"over","R_2ZQ7wTpd75cOakt","R_2ZQ7wTpd75cOakt",-0.217,0.937,"under","numeracy low",-0.306,-0.3,"increased error",643,"R_XhSZc5iUmQptJWp","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",5,6,873,"R_2ZQ7wTpd75cOakt",28,"> 4'000€
>5'900 CHF",10,14,"okay"
"483",229320606074103,"R_3JsmifnazgApI1d",0.295,0.368,"over","R_zf0YMptxHj9kGVX","R_zf0YMptxHj9kGVX",0.00895,0.4,"over","numeracy high",-0.032,0,"no change",763,"R_3JsmifnazgApI1d","male","Germany","<1'500€
<3'100CHF","middle school",1,4,599,"R_zf0YMptxHj9kGVX",22,"<1'500€
<3'100CHF",12,9,"okay"
"484",229320606075132,"R_sGtv3I6l6YZ1GU1",0.18,0.802,"over","R_cJf9ziUSdIAPBv3","R_cJf9ziUSdIAPBv3",-0.00863,0.586,"under","numeracy high",0.216,0.2,"decreased error",11681,"R_sGtv3I6l6YZ1GU1","male","Germany","<1'500€
<3'100CHF","middle school",1,1,114151,"R_cJf9ziUSdIAPBv3",29,"<1'500€
<3'100CHF",194,1902,"okay"
"485",229320606076969,"R_3et0HZY9sIweyYf",-0.342,0.57,"under","R_Ojb00lbYS8tDBZf","R_Ojb00lbYS8tDBZf",-1.2,1.2,"under","numeracy high",-0.63,-0.6,"increased error",789,"R_3et0HZY9sIweyYf","male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,4,1290,"R_Ojb00lbYS8tDBZf",29,"2'500- 4'000€
<4'300- 5'899CHF",13,21,"okay"
"486",229320606076978,"R_2zjTX2XsTzvBOWe",-0.362,0.755,"under","R_3NHUcm0zOcTHaNl","R_3NHUcm0zOcTHaNl",0.417,0.701,"over","numeracy low",0.054,0.1,"decreased error",346,"R_2zjTX2XsTzvBOWe","female","Germany","> 4'000€
>5'900 CHF","degree",3,8,755,"R_3NHUcm0zOcTHaNl",27,"2'500- 4'000€
<4'300- 5'899CHF",5,12,"speeder"
"487",229320606079057,"R_1GvqnRMVr55yguh",-0.0257,0.516,"under","R_sGdr0V9h2Qv2Lmh","R_sGdr0V9h2Qv2Lmh",0.302,0.599,"over","numeracy low",-0.083,-0.1,"increased error",290,"R_1GvqnRMVr55yguh","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,9,487,"R_sGdr0V9h2Qv2Lmh",27,"2'500- 4'000€
<4'300- 5'899CHF",4,8,"speeder"
"488",229320606084260,"R_0OfdToodUAnFM6B",-1.08,1.08,"under","R_2OGwTX83fhyDNnI","R_2OGwTX83fhyDNnI",0.267,0.38,"over","numeracy low",0.7,0.7,"decreased error",601,"R_0OfdToodUAnFM6B","male","Germany","> 4'000€
>5'900 CHF","middle school",5,3,900,"R_2OGwTX83fhyDNnI",20,"> 4'000€
>5'900 CHF",10,15,"okay"
"489",229320606084261,"R_3jTCs69kJgN4GpI",0.238,0.617,"over","R_1hMYiqDBHmvx91P","R_1hMYiqDBHmvx91P",-0.126,0.906,"under","numeracy low",-0.289,-0.3,"increased error",3734,"R_3jTCs69kJgN4GpI","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,1003,"R_1hMYiqDBHmvx91P",28,"<1'500- 2'499€
3'100-4'299CHF",62,16,"okay"
"490",229321437507604,"R_2ONqk47gdZJglgM",-0.592,0.639,"under","R_1mn6nqlgVzfC7By","R_1mn6nqlgVzfC7By",-1.47,1.47,"under","numeracy low",-0.831,-0.8,"increased error",869,"R_2ONqk47gdZJglgM","female","Switzerland","<1'500€
<3'100CHF","no formal education",2,6,11501,"R_1mn6nqlgVzfC7By",50,"<1'500€
<3'100CHF",14,191,"okay"
"491",229321437509656,"R_3r21G8Nm7RsHkc0",-1.12,1.12,"under","R_3pik33O5ERDcnHu","R_3pik33O5ERDcnHu",0.27,0.431,"over","numeracy low",0.689,0.7,"decreased error",1844,"R_3r21G8Nm7RsHkc0","non-binary","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,2,1236,"R_3pik33O5ERDcnHu",59,"<1'500€
<3'100CHF",30,20,"okay"
"492",229321437514789,"R_D1qgzNrOqVcMgnf",-0.477,0.697,"under","R_12heOL3PzIhXWro","R_12heOL3PzIhXWro",-0.0826,0.726,"under","numeracy low",-0.029,0,"no change",2302,"R_D1qgzNrOqVcMgnf","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,5,3452,"R_12heOL3PzIhXWro",41,"<1'500€
<3'100CHF",38,57,"okay"
"493",229321437515815,"R_3DtC6f6iRqHYWHG",0.164,0.506,"over","R_1MS46DkDMSuh1PA","R_1MS46DkDMSuh1PA",0.196,0.486,"over","numeracy low",0.02,0,"no change",1267,"R_3DtC6f6iRqHYWHG","female","Switzerland","<1'500€
<3'100CHF","degree",1,4,2829,"R_1MS46DkDMSuh1PA",67,"<1'500- 2'499€
3'100-4'299CHF",21,47,"okay"
"494",229321437541463,"R_2V3zus3Kt0huqKu",0.395,0.479,"over","R_3MG5FAqJxElwWok","R_3MG5FAqJxElwWok",0.392,0.549,"over","numeracy low",-0.0700000000000001,-0.1,"increased error",747,"R_2V3zus3Kt0huqKu","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,3,1011,"R_3MG5FAqJxElwWok",36,"2'500- 4'000€
<4'300- 5'899CHF",12,16,"okay"
"495",229321437542488,"R_2wKp8LF2cWkXbfk",-0.0276,0.643,"under","R_C9p6GTOuQlnneOl","R_C9p6GTOuQlnneOl",-0.681,0.882,"under","numeracy low",-0.239,-0.2,"increased error",2249,"R_2wKp8LF2cWkXbfk","female","Switzerland","<1'500€
<3'100CHF","middle school",1,2,1367,"R_C9p6GTOuQlnneOl",68,"<1'500€
<3'100CHF",37,22,"okay"
"496",229321437546594,"R_tLIoSwk539fsYql",0.677,0.735,"over","R_1jxCmTjj4OJF6wA","R_1jxCmTjj4OJF6wA",-0.833,0.833,"under","numeracy low",-0.098,-0.1,"increased error",2384,"R_tLIoSwk539fsYql","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1553,"R_1jxCmTjj4OJF6wA",66,"<1'500€
<3'100CHF",39,25,"okay"
"497",229321437547620,"R_3NPSVGia8j1wETu",0.717,0.811,"over","R_2WCGRS3itljeTiz","R_2WCGRS3itljeTiz",0.598,0.616,"over","numeracy low",0.195,0.2,"decreased error",1454,"R_3NPSVGia8j1wETu","male","Switzerland","> 4'000€
>5'900 CHF","degree",3,5,1188,"R_2WCGRS3itljeTiz",53,"> 4'000€
>5'900 CHF",24,19,"okay"
"498",229321437554799,"R_3ITeahDbcDVDfZw",0.761,0.869,"over","R_uwsz0gXGHX7JS5b","R_uwsz0gXGHX7JS5b",0.424,0.542,"over","numeracy low",0.327,0.3,"decreased error",1384,"R_3ITeahDbcDVDfZw","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,1652,"R_uwsz0gXGHX7JS5b",46,"<1'500- 2'499€
3'100-4'299CHF",23,27,"okay"
"499",229321437563003,"R_1ODmDKBOsyXfRnU",-0.93,0.977,"under","R_dp33LjOAWCCGAO5","R_dp33LjOAWCCGAO5",-0.827,0.827,"under","numeracy low",0.15,0.2,"decreased error",475,"R_1ODmDKBOsyXfRnU","male","Switzerland","<1'500€
<3'100CHF","degree",1,2,382,"R_dp33LjOAWCCGAO5",43,"<1'500- 2'499€
3'100-4'299CHF",7,6,"speeder"
"500",229321437575305,"R_2OHnw7eiEYDNkMB",-0.39,0.62,"under","R_1g8sB1oxmSUbqac","R_1g8sB1oxmSUbqac",-0.0705,0.366,"under","numeracy high",0.254,0.3,"decreased error",1314,"R_2OHnw7eiEYDNkMB","male","Switzerland","<1'500€
<3'100CHF","degree",1,6,1588,"R_1g8sB1oxmSUbqac",73,"<1'500€
<3'100CHF",21,26,"okay"
"501",229321437583507,"R_1eItHzwa9LsrDs3",0.417,0.432,"over","R_2e8zf4yA6aADPCx","R_2e8zf4yA6aADPCx",-0.342,0.422,"under","numeracy low",0.01,0,"no change",1277,"R_1eItHzwa9LsrDs3","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",3,6,1079,"R_2e8zf4yA6aADPCx",54,"<1'500- 2'499€
3'100-4'299CHF",21,17,"okay"
"502",229321437584534,"R_zdHs0uya0KljHEJ",-0.144,0.724,"under","R_1fd2J5yU5aMILdN","R_1fd2J5yU5aMILdN",0.427,0.633,"over","numeracy high",0.091,0.1,"decreased error",1770,"R_zdHs0uya0KljHEJ","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,7,1325,"R_1fd2J5yU5aMILdN",30,"2'500- 4'000€
<4'300- 5'899CHF",29,22,"okay"
"503",229321437593760,"R_1F3UN9VUTkngmcC",0.671,0.867,"over","R_3oSBXjREfY2VK3k","R_3oSBXjREfY2VK3k",0.578,0.733,"over","numeracy low",0.134,0.1,"decreased error",1778,"R_1F3UN9VUTkngmcC","female","Switzerland","<1'500€
<3'100CHF","no formal education",2,5,1460,"R_3oSBXjREfY2VK3k",60,"<1'500- 2'499€
3'100-4'299CHF",29,24,"okay"
"504",229321437639901,"R_1Ne8a8XTmPpmQqY",-0.208,0.555,"under","R_1QJWXCsvAbjXUrY","R_1QJWXCsvAbjXUrY",-0.513,0.674,"under","numeracy low",-0.119,-0.1,"increased error",5469,"R_1Ne8a8XTmPpmQqY","female","Switzerland","<1'500€
<3'100CHF","degree",2,5,1433,"R_1QJWXCsvAbjXUrY",72,"<1'500€
<3'100CHF",91,23,"okay"
"505",229321437668352,"R_2S0OQ3IueOsiMy9",-0.804,0.852,"under","R_3KHlnf4QUvxSqJv","R_3KHlnf4QUvxSqJv",0.207,1.05,"over","numeracy low",-0.198,-0.2,"increased error",832,"R_2S0OQ3IueOsiMy9","male","Switzerland","<1'500€
<3'100CHF","no formal education",3,6,1080,"R_3KHlnf4QUvxSqJv",43,"<1'500- 2'499€
3'100-4'299CHF",13,18,"okay"
"506",229321437670402,"R_114x80EEaCoWOK0",0.0948,0.68,"over","R_3xe9GWONYDTpSKZ","R_3xe9GWONYDTpSKZ",0.336,0.548,"over","numeracy low",0.132,0.1,"decreased error",905,"R_114x80EEaCoWOK0","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,2,1519,"R_3xe9GWONYDTpSKZ",46,"2'500- 4'000€
<4'300- 5'899CHF",15,25,"okay"
"507",229321437677579,"R_1oImsaAeBtJQuJd",-0.315,0.569,"under","R_1FmtO0YnX1gLS41","R_1FmtO0YnX1gLS41",-1.74,1.74,"under","numeracy low",-1.171,-1.2,"increased error",2475,"R_1oImsaAeBtJQuJd","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,8,940,"R_1FmtO0YnX1gLS41",36,"<1'500- 2'499€
3'100-4'299CHF",41,15,"okay"
"508",229321437681681,"R_DP6oaIAjatZuWKR",-0.455,0.726,"under","R_2qvzPowbEHSePSC","R_2qvzPowbEHSePSC",-0.0366,0.586,"under","numeracy low",0.14,0.1,"decreased error",713,"R_DP6oaIAjatZuWKR","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,"R_2qvzPowbEHSePSC",23,"<1'500- 2'499€
3'100-4'299CHF",11,13,"okay"
"509",229321437693984,"R_7OnD4kny1NdaRW1",-0.0549,0.368,"under","R_3EfDN5A3uRRGMEJ","R_3EfDN5A3uRRGMEJ",0.0268,0.542,"over","numeracy low",-0.174,-0.2,"increased error",1323,"R_7OnD4kny1NdaRW1","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,8,1750,"R_3EfDN5A3uRRGMEJ",70,"<1'500€
<3'100CHF",22,29,"okay"
"510",229321437701161,"R_3DjQ9uCmrnB5ll3",-1.35,1.35,"under","R_qVCnJhMYPvHRTjz","R_qVCnJhMYPvHRTjz",-1.29,1.29,"under","numeracy low",0.06,0.1,"decreased error",670,"R_3DjQ9uCmrnB5ll3","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,"R_qVCnJhMYPvHRTjz",43,"<1'500€
<3'100CHF",11,34,"okay"
"511",229321437702186,"R_UtrsgPxZbqBZAiJ",0.317,0.495,"over","R_2wEsaaIEz52MMCN","R_2wEsaaIEz52MMCN",0.327,0.553,"over","numeracy low",-0.058,-0.1,"increased error",1594,"R_UtrsgPxZbqBZAiJ","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,4,1692,"R_2wEsaaIEz52MMCN",76,"<1'500€
<3'100CHF",26,28,"okay"
"512",229321437719617,"R_2Y37hooYg88WmXQ",0.68,0.712,"over","R_xDXbvT4HcZ1WQaB","R_xDXbvT4HcZ1WQaB",0.507,0.814,"over","numeracy low",-0.102,-0.1,"increased error",1108,"R_2Y37hooYg88WmXQ","female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,"R_xDXbvT4HcZ1WQaB",41,"> 4'000€
>5'900 CHF",18,16,"okay"
"513",229321437737054,"R_3IRbzcUp1vk5qmZ",0.285,0.503,"over","R_ctDsV86N4F35z6p","R_ctDsV86N4F35z6p",-0.149,0.477,"under","numeracy high",0.026,0,"no change",736,"R_3IRbzcUp1vk5qmZ","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,"R_ctDsV86N4F35z6p",23,"<1'500€
<3'100CHF",12,12,"okay"
"514",229321437739104,"R_2ahLJVgIViB6bu6",0.886,0.886,"over","R_1MK61RcnsRnWNLS","R_1MK61RcnsRnWNLS",-1.47,1.47,"under","numeracy low",-0.584,-0.6,"increased error",682,"R_2ahLJVgIViB6bu6","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,7,906,"R_1MK61RcnsRnWNLS",58,"2'500- 4'000€
<4'300- 5'899CHF",11,15,"okay"
"515",229321437752435,"R_2SwdYbVHCjrDGz1",-0.932,0.932,"under","R_O8bmxk3y8KPhce5","R_O8bmxk3y8KPhce5",-0.247,0.551,"under","numeracy low",0.381,0.4,"decreased error",512,"R_2SwdYbVHCjrDGz1","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,780,"R_O8bmxk3y8KPhce5",41,"<1'500- 2'499€
3'100-4'299CHF",8,13,"okay"
"516",229321437758588,"R_3F4LBaNf9XlC0U2",-1.38,1.38,"under","R_2DS6locshkb2hM4","R_2DS6locshkb2hM4",-0.218,0.49,"under","numeracy low",0.89,0.9,"decreased error",428,"R_3F4LBaNf9XlC0U2","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,7,348,"R_2DS6locshkb2hM4",34,"2'500- 4'000€
<4'300- 5'899CHF",7,5,"speeder"
"517",229321437762688,"R_3p4MHNZFv2QytI8",-0.909,0.909,"under","R_2zcJgAqnxH8Y4yS","R_2zcJgAqnxH8Y4yS",-0.493,0.964,"under","numeracy low",-0.0549999999999999,-0.1,"increased error",494,"R_3p4MHNZFv2QytI8","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,649,"R_2zcJgAqnxH8Y4yS",42,"<1'500- 2'499€
3'100-4'299CHF",8,10,"okay"
"518",229321437763714,"R_3hclMbURMmsEgfp",-0.44,0.543,"under","R_2QX1hhnet3fuiW3","R_2QX1hhnet3fuiW3",-0.803,1.35,"under","numeracy low",-0.807,-0.8,"increased error",1541,"R_3hclMbURMmsEgfp","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,5,1203,"R_2QX1hhnet3fuiW3",31,"2'500- 4'000€
<4'300- 5'899CHF",25,20,"okay"
"519",229321437768842,"R_3FRPo2Zf2GA2xHI",0.453,0.58,"over","R_9ZzhUuoYYB1pHK9","R_9ZzhUuoYYB1pHK9",-0.33,0.549,"under","numeracy high",0.0309999999999999,0,"no change",3592,"R_3FRPo2Zf2GA2xHI","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,4001,"R_9ZzhUuoYYB1pHK9",76,"<1'500€
<3'100CHF",59,66,"okay"
"520",229321437798583,"R_Tkgt6ocpFWc17Sp",0.457,0.605,"over","R_1i3c3kYUgGHTiAA","R_1i3c3kYUgGHTiAA",0.123,0.472,"over","numeracy low",0.133,0.1,"decreased error",739,"R_Tkgt6ocpFWc17Sp","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,10,1031,"R_1i3c3kYUgGHTiAA",55,"<1'500€
<3'100CHF",12,17,"okay"
"521",229321437839597,"R_3qe6UiGyjCwjMjT",0.426,0.633,"over","R_2rptQgetriC4VnC","R_2rptQgetriC4VnC",0.511,0.53,"over","numeracy low",0.103,0.1,"decreased error",708,"R_3qe6UiGyjCwjMjT","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,1256,"R_2rptQgetriC4VnC",28,"<1'500- 2'499€
3'100-4'299CHF",11,20,"okay"
"522",229321437858830,"R_1dtb3TlGOCmUA69",0.852,0.852,"over","R_3dWXqIgiMohp3v6","R_3dWXqIgiMohp3v6",0.527,0.915,"over","numeracy high",-0.063,-0.1,"increased error",618,"R_1dtb3TlGOCmUA69","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,3,528,"R_3dWXqIgiMohp3v6",19,"<1'500- 2'499€
3'100-4'299CHF",10,8,"okay"
"523",229321437877282,"R_2CwtHJNvVKqQxpK",0.155,0.677,"over","R_1rGjHoIhYHFANNu","R_1rGjHoIhYHFANNu",-1.28,1.28,"under","numeracy low",-0.603,-0.6,"increased error",1545,"R_2CwtHJNvVKqQxpK","female","Switzerland","<1'500€
<3'100CHF","no formal education",3,7,1694,"R_1rGjHoIhYHFANNu",50,"<1'500€
<3'100CHF",25,28,"okay"
"524",229321437898807,"R_3M0F6ZsdfqY3WWA",-0.869,1.2,"under","R_28GvFWAhL5jwFRe","R_28GvFWAhL5jwFRe",0.495,0.731,"over","numeracy low",0.469,0.5,"decreased error",452,"R_3M0F6ZsdfqY3WWA","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,6,947,"R_28GvFWAhL5jwFRe",33,"> 4'000€
>5'900 CHF",7,15,"speeder"
"525",229321437909061,"R_Q4EogjFdGALlXbz",-1.53,1.53,"under","R_2THwCnsFNqSSc1l","R_2THwCnsFNqSSc1l",-1.74,1.74,"under","numeracy low",-0.21,-0.2,"increased error",182,"R_Q4EogjFdGALlXbz","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,10,209,"R_2THwCnsFNqSSc1l",23,"> 4'000€
>5'900 CHF",3,3,"speeder"
"526",229321437918290,"R_1IuxERmIxlynZlW",-1.09,1.09,"under","R_32RVgxtiZnQ4qFn","R_32RVgxtiZnQ4qFn",-0.786,0.843,"under","numeracy low",0.247,0.2,"decreased error",817,"R_1IuxERmIxlynZlW","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",5,3,348,"R_32RVgxtiZnQ4qFn",45,"2'500- 4'000€
<4'300- 5'899CHF",13,5,"speeder"
"527",229321437921368,"R_1F94axNpIB5vuou",-0.247,0.798,"under","R_2Vr5HURfk3ALUOy","R_2Vr5HURfk3ALUOy",0.105,0.577,"over","numeracy low",0.221,0.2,"decreased error",506,"R_1F94axNpIB5vuou","male","Switzerland","<1'500€
<3'100CHF","obligatory school",4,4,967,"R_2Vr5HURfk3ALUOy",26,"<1'500- 2'499€
3'100-4'299CHF",8,16,"okay"
"528",229321437924445,"R_1dmLjHqAUZBBTQe",-0.928,1.08,"under","R_2dMk0oGfGhHGCcZ","R_2dMk0oGfGhHGCcZ",-0.842,0.842,"under","numeracy low",0.238,0.2,"decreased error",559,"R_1dmLjHqAUZBBTQe","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,7,570,"R_2dMk0oGfGhHGCcZ",27,"<1'500- 2'499€
3'100-4'299CHF",9,9,"okay"
"529",229321437924448,"R_ABDhvhN4xo1jJFD",0.759,0.759,"over","R_vwBxcGO3XV6CNqx","R_vwBxcGO3XV6CNqx",0.292,0.565,"over","numeracy low",0.194,0.2,"decreased error",2962,"R_ABDhvhN4xo1jJFD","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,3,1419,"R_vwBxcGO3XV6CNqx",37,"2'500- 4'000€
<4'300- 5'899CHF",49,23,"okay"
"530",229321437941882,"R_2TMIdZbXG8NWhBs",-0.856,0.961,"under","R_1Y2iKkxsibQMHVD","R_1Y2iKkxsibQMHVD",0.801,0.82,"over","numeracy low",0.141,0.1,"decreased error",2112,"R_2TMIdZbXG8NWhBs","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,5,1616,"R_1Y2iKkxsibQMHVD",41,"2'500- 4'000€
<4'300- 5'899CHF",35,26,"okay"
"531",229321437993153,"R_22Xt1KD0HlNaGb9",-1.74,1.74,"under","R_x5aTwvkEp5tEnF7","R_x5aTwvkEp5tEnF7",0.126,0.564,"over","numeracy low",1.176,1.2,"decreased error",9208,"R_22Xt1KD0HlNaGb9","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1376,"R_x5aTwvkEp5tEnF7",40,"> 4'000€
>5'900 CHF",153,22,"okay"
"532",229321437994179,"R_Z9veagVYQlL0vrH",-0.105,0.583,"under","R_2YEre5bJYfgYrBC","R_2YEre5bJYfgYrBC",0.596,0.596,"over","numeracy low",-0.013,0,"no change",684,"R_Z9veagVYQlL0vrH","male","Switzerland","<1'500€
<3'100CHF","degree",5,4,860,"R_2YEre5bJYfgYrBC",25,"2'500- 4'000€
<4'300- 5'899CHF",11,14,"okay"
"533",229321438035199,"R_PZZ2h2sjqA2zIdz",0.135,0.454,"over","R_stC3dwfSaL6cLBL","R_stC3dwfSaL6cLBL",-1.04,1.15,"under","numeracy low",-0.696,-0.7,"increased error",678,"R_PZZ2h2sjqA2zIdz","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,557,"R_stC3dwfSaL6cLBL",43,"2'500- 4'000€
<4'300- 5'899CHF",11,9,"okay"
"534",229321438062642,"R_6zAwIgHU25X9eBb",0.312,0.496,"over","R_xrWkVsrFyPmWMzn","R_xrWkVsrFyPmWMzn",0.311,0.851,"over","numeracy low",-0.355,-0.4,"increased error",511,"R_6zAwIgHU25X9eBb","male","Switzerland","<1'500€
<3'100CHF","no formal education",5,5,583,"R_xrWkVsrFyPmWMzn",21,"<1'500€
<3'100CHF",8,9,"okay"
"535",229321438072898,"R_3ir8n4NRfkgYQfY",0.62,0.643,"over","R_Q66WJgz1sXwZz33","R_Q66WJgz1sXwZz33",-0.743,0.743,"under","numeracy low",-0.1,-0.1,"increased error",1993,"R_3ir8n4NRfkgYQfY","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,8679,"R_Q66WJgz1sXwZz33",25,"2'500- 4'000€
<4'300- 5'899CHF",33,144,"okay"
"536",229321438075977,"R_OCnbvgwnPODfkGd",0.315,0.697,"over","R_73rmQ93Q7Rd36mZ","R_73rmQ93Q7Rd36mZ",-0.0784,0.808,"under","numeracy low",-0.111,-0.1,"increased error",6190,"R_OCnbvgwnPODfkGd","female","Switzerland","<1'500€
<3'100CHF","obligatory school",5,5,560,"R_73rmQ93Q7Rd36mZ",19,"<1'500€
<3'100CHF",103,9,"okay"
"537",229321438092389,"R_3khbPVC3A3Zr3d2",-1.14,1.14,"under","R_uh2VLGQIPdw2WLD","R_uh2VLGQIPdw2WLD",-1.67,1.67,"under","numeracy low",-0.53,-0.5,"increased error",276,"R_3khbPVC3A3Zr3d2","female","Switzerland","<1'500€
<3'100CHF","no formal education",1,7,527,"R_uh2VLGQIPdw2WLD",45,"<1'500€
<3'100CHF",4,8,"speeder"
"538",229321438098546,"R_26lt8YAsRBjSSkx",0.85,0.85,"over","R_ToAwS1lLBvXxWW5","R_ToAwS1lLBvXxWW5",0.283,0.466,"over","numeracy high",0.384,0.4,"decreased error",1015,"R_26lt8YAsRBjSSkx","female","Switzerland","> 4'000€
>5'900 CHF","middle school",5,7,903,"R_ToAwS1lLBvXxWW5",26,"> 4'000€
>5'900 CHF",16,15,"okay"
"539",229321438104706,"R_3Qo4RcpLrzI1Aul",0.864,0.864,"over","R_Dq0pgiK5mRsKU81","R_Dq0pgiK5mRsKU81",0.773,0.815,"over","numeracy low",0.049,0,"no change",1036,"R_3Qo4RcpLrzI1Aul","female","Switzerland","<1'500€
<3'100CHF","middle school",1,4,1157,"R_Dq0pgiK5mRsKU81",24,"<1'500€
<3'100CHF",17,19,"okay"
"540",229321438117027,"R_2dXyMLEkpgTNWbL",0.0849,0.527,"over","R_ODmyiItFBHWyQEh","R_ODmyiItFBHWyQEh",-0.823,1.02,"under","numeracy low",-0.493,-0.5,"increased error",376,"R_2dXyMLEkpgTNWbL","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,9,510,"R_ODmyiItFBHWyQEh",48,"2'500- 4'000€
<4'300- 5'899CHF",6,8,"speeder"
"541",229321438125234,"R_2ARWpxcD2tBg6mr",-0.217,0.605,"under","R_3lUpoBEtzy9drZD","R_3lUpoBEtzy9drZD",0.305,0.54,"over","numeracy low",0.065,0.1,"decreased error",807,"R_2ARWpxcD2tBg6mr","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,738,"R_3lUpoBEtzy9drZD",30,"> 4'000€
>5'900 CHF",13,12,"okay"
"542",229321438136512,"R_2rxw2YdEO9mgOyg",0.0182,0.335,"over","R_0Ah8ZQaBntW3RmN","R_0Ah8ZQaBntW3RmN",-0.363,0.829,"under","numeracy low",-0.494,-0.5,"increased error",1669,"R_2rxw2YdEO9mgOyg","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,3,1984,"R_0Ah8ZQaBntW3RmN",59,"<1'500- 2'499€
3'100-4'299CHF",27,33,"okay"
