m,(Intercept),co2-30% CO2,tax+6%,energieabhaengigkeit+20%,zeitpunktin 7 Jahren,ResponseId,gender,age,country,income.wave1,education,climate_concern,concern.scaled
229321437702186,-0.17449731171398764,0.7100118919059314,-1.4692548822221294,0.41218216148799447,0.7316430137587999,R_UtrsgPxZbqBZAiJ,female,76,Switzerland,"<1'500€
<3'100CHF",obligatory school,4.75,-0.012500000000000178
229321437719617,2.195405483186451,0.6304218153241002,-5.741702858087141,0.44025057784752797,-1.5777161181665136,R_2Y37hooYg88WmXQ,female,41,Switzerland,"> 4'000€
>5'900 CHF",degree,5.5,0.7374999999999998
229321437737054,3.8531092879174285,0.462553881856917,-1.7436664365481238,0.1506515411349584,-1.3616006296417,R_3IRbzcUp1vk5qmZ,female,23,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.2374999999999998
229321437739104,-0.6597664975030293,0.2717496945023792,-5.132686502937823,0.31096028236566553,2.3535604287264893,R_2ahLJVgIViB6bu6,female,58,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3,-1.7625000000000002
229321437752435,1.5607684422398584,0.8458670491636928,-2.6758800940649174,0.4695765915380227,-0.3335924711822076,R_2SwdYbVHCjrDGz1,female,41,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",no formal education,3.25,-1.5125000000000002
229321437755510,4.383795347522422,0.30509024564729037,-4.074097863468081,0.12345519112397424,-2.550408676940304,R_1lsfWITx9Y1GNaA,male,41,Switzerland,"<1'500€
<3'100CHF",middle school,5.5,0.7374999999999998
229321437758588,-0.22135238443028227,0.7731535312711388,-0.47768382832206413,0.408292907858846,-1.3408272362510274,R_3F4LBaNf9XlC0U2,male,34,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",no formal education,3.5,-1.2625000000000002
229321437762688,3.0644883196941617,0.31903708067138825,-0.41270600793891177,0.04489089481568148,-2.024846816302229,R_3p4MHNZFv2QytI8,female,42,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4.75,-0.012500000000000178
229321437763714,-2.1864874653063024,0.23654871917192366,-2.182606311550626,0.22393792884881011,-1.067328575328957,R_3hclMbURMmsEgfp,female,31,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,4,-0.7625000000000002
229321437768842,1.1085659795563758,0.5988227968818353,0.48889798509118787,0.2186035021186932,-4.868621995317854,R_3FRPo2Zf2GA2xHI,male,76,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,5.75,0.9874999999999998
229321437798583,2.638205631364143,0.5786409697107548,-6.573875871267577,0.4330648330730426,-0.3020284376745721,R_Tkgt6ocpFWc17Sp,female,55,Switzerland,"<1'500€
<3'100CHF",obligatory school,5.5,0.7374999999999998
229321437839597,-1.5389342185453132,0.10975811570987681,-5.000562827262248,0.24532590037433943,3.2259091806818554,R_3qe6UiGyjCwjMjT,female,28,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.2374999999999998
229321437858830,2.532859647846536,0.9456030603812358,-4.22906241082353,0.5664387771765909,0.5679624251412259,R_1dtb3TlGOCmUA69,female,19,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,5.5,0.7374999999999998
229321437877282,2.0920730397540472,-0.22382579297350225,-2.4277515810074703,-0.16353925295953609,-0.11451477118599063,R_2CwtHJNvVKqQxpK,female,50,Switzerland,"<1'500€
<3'100CHF",no formal education,4.5,-0.2625000000000002
229321437898807,0.18303119296670367,-0.08777447237312974,-0.891353689727667,-0.07841009250536213,1.2555879509913161,R_3M0F6ZsdfqY3WWA,male,33,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,4.5,-0.2625000000000002
229321437909061,-0.2795332643089721,0.8878419122616612,-0.46684502005673245,0.48122504030801483,-0.3068445697881177,R_Q4EogjFdGALlXbz,male,23,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,2.25,-2.5125
229321437918290,-0.17442950234813748,0.750601325869974,0.5890904220706759,0.3548392686791394,-1.291248714562709,R_1IuxERmIxlynZlW,male,45,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,4,-0.7625000000000002
229321437921368,2.9084930772199913,0.4589737480504318,-4.335925003079893,0.2739013659582655,-0.17844954497744614,R_1F94axNpIB5vuou,male,26,Switzerland,"<1'500€
<3'100CHF",obligatory school,5,0.23749999999999982
229321437924445,0.025927206523956192,0.5044992142638383,-0.41726333969202534,0.24617913286495846,0.6907928187152241,R_1dmLjHqAUZBBTQe,male,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,3.25,-1.5125000000000002
229321437924448,3.263468667365731,0.5595729487886607,-1.5806958378144027,0.21031921507474544,-4.742474775464316,R_ABDhvhN4xo1jJFD,male,37,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229321437941882,1.0053113808516674,0.36549244599180053,-2.0491150911137512,0.1973643158014987,2.565719199593427,R_2TMIdZbXG8NWhBs,male,41,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.2374999999999998
229321437993153,2.697081683342528,-0.16062036647409728,-2.6585528383792227,-0.14340082766370754,-3.4248442316807193,R_22Xt1KD0HlNaGb9,female,40,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.75,0.9874999999999998
229321437994179,2.6382056313641424,0.5786409697107547,-6.573875871267578,0.43306483307304267,-0.30202843767457166,R_Z9veagVYQlL0vrH,male,25,Switzerland,"<1'500€
<3'100CHF",degree,4,-0.7625000000000002
229321438035199,-0.6456798395427352,0.3958887355082629,-1.4266545894823168,0.24498995996118736,-1.0767866733556215,R_PZZ2h2sjqA2zIdz,female,43,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,4.5,-0.2625000000000002
229321438062642,0.9708111872620239,0.6214736455760547,1.5287202962014277,0.20753042936106372,-2.2101216924428986,R_6zAwIgHU25X9eBb,male,21,Switzerland,"<1'500€
<3'100CHF",no formal education,4.75,-0.012500000000000178
229321438072898,1.8054530717706405,0.15298902740910936,-3.755005622512643,0.10819214146934478,-0.22454267412561357,R_3ir8n4NRfkgYQfY,female,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,3.5,-1.2625000000000002
229321438075977,-2.186487465306303,0.236548719171924,-2.182606311550626,0.2239379288488103,-1.067328575328957,R_OCnbvgwnPODfkGd,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,3.5,-1.2625000000000002
229321438092389,-1.1071343379765288,0.09286954190036045,0.5752804439053802,0.01305843062193468,1.617557437607633,R_3khbPVC3A3Zr3d2,female,45,Switzerland,"<1'500€
<3'100CHF",no formal education,4,-0.7625000000000002
229321438098546,0.9092608326675025,1.3172485976863773,-1.0945019090598525,0.7016981711813552,-2.0482192794802474,R_26lt8YAsRBjSSkx,female,26,Switzerland,"> 4'000€
>5'900 CHF",middle school,4.25,-0.5125000000000002
229321438104706,2.626843113414721,0.9818859588896834,-2.4800454869514703,0.5020611897751149,-4.380016998895265,R_3Qo4RcpLrzI1Aul,female,24,Switzerland,"<1'500€
<3'100CHF",middle school,6,1.2374999999999998
229321438117027,1.5940215615389266,0.6110475678561439,-1.6969724516144054,0.3025698219736225,-2.4654628354803223,R_2dXyMLEkpgTNWbL,male,48,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,4.25,-0.5125000000000002
229321438125234,0.15484951863514862,0.9712564678972397,-0.4757166631539973,0.5133975035353926,-1.2949952645978566,R_2ARWpxcD2tBg6mr,female,30,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,4.75,-0.012500000000000178
229321438136512,0.4886483576248062,1.1682050181908084,-1.5643408385853474,0.6429791990752212,-4.225704964807333,R_2rxw2YdEO9mgOyg,female,59,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.2374999999999998
229321438155991,3.5493076476825722,0.5297585446265639,-0.8576500691768096,0.16557320504845383,-0.5256153059547233,R_3EW1frGAbS632mA,female,25,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,4,-0.7625000000000002
229321438159066,-0.5616668417998518,1.019213793400525,-3.140736045020719,0.6668682017414808,1.0064474700101718,R_2rkonJe65fP5KJc,female,20,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,4.75,-0.012500000000000178
229321438161117,2.1954054831864513,0.6304218153241,-5.741702858087141,0.44025057784752786,-1.5777161181665136,R_pT3EwTuf1SxdkTT,male,26,Switzerland,"> 4'000€
>5'900 CHF",degree,5.5,0.7374999999999998
229321438164192,2.6382056313641433,0.5786409697107548,-6.573875871267578,0.43306483307304267,-0.3020284376745719,R_qCSrsgKBELjoqFr,female,32,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,3.75,-1.0125000000000002
229321438195740,-0.9268133981258981,0.025052616644670622,-1.2111930689762307,0.038580691462838934,2.3849524534785016,R_246JZiZD8m7Qrfp,female,25,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4,-0.7625000000000002
229321438210114,2.6382056313641433,0.5786409697107547,-6.573875871267577,0.43306483307304255,-0.3020284376745721,R_1gNlZZdQIAPxbdw,female,27,Switzerland,"<1'500€
<3'100CHF",middle school,5.75,0.9874999999999998
229321438222424,0.20485939036862555,0.8917496724545353,-1.4189003706711154,0.49513702217436295,-0.3324414994170315,R_1gbcl27CKlKBalz,male,30,Switzerland,"<1'500€
<3'100CHF",middle school,3.75,-1.0125000000000002
229321438238833,-0.8592224737629435,0.05523835411429645,0.049453426545863266,0.004389152365260218,1.1420484821181889,R_XmFiz1C6jkMwUGR,female,51,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,2.75,-2.0125
229321438243967,0.17288929157722133,0.8611612854059776,-2.8691000691688853,0.536771704496273,-0.3665419407699231,R_1FBk1b6s6Ugkr97,female,22,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,6,1.2374999999999998
229321438246018,-2.186487465306302,0.23654871917192355,-2.182606311550626,0.22393792884881003,-1.067328575328957,R_7PQnhbeLoPc2ytz,male,26,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",no formal education,4,-0.7625000000000002
229321438287057,2.6382056313641424,0.5786409697107547,-6.573875871267577,0.4330648330730426,-0.3020284376745719,R_z2OjTI6ALu00OnD,male,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,4,-0.7625000000000002
229321438289110,1.2134177181149823,0.7091361201379149,-0.9375917591619625,0.339341571258573,-0.8473418427273353,R_2eVHaP99y0kDK1c,female,60,Switzerland,"<1'500€
<3'100CHF",obligatory school,5.75,0.9874999999999998
229321438291162,3.153131021888897,0.610559629641738,-2.491495409384493,0.2801105510597253,-0.28528408271826655,R_3j38lHPlwwyS4X2,female,26,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,5.25,0.4874999999999998
229321438291163,3.549307647682573,0.5297585446265638,-0.8576500691768087,0.16557320504845371,-0.5256153059547239,R_vVnQq2iaaEV95jb,female,21,Switzerland,"<1'500€
<3'100CHF",middle school,4.5,-0.2625000000000002
229321438308354,2.455908722731855,0.45333353422243555,-2.914037696541662,0.22628654888928632,-3.6860942074131544,R_5hdk4kV5oHaOu7D,female,18,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.75,-0.012500000000000178
229321438308355,2.2222616445123764,0.44925225547711056,-5.750555733371474,0.34111206834850893,-1.4634295913945183,R_2E6Tq5gpEy3lxsv,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,4.25,-0.5125000000000002
229321438312457,1.0477253034842648,0.4643776081339423,-5.699288013994298,0.385364953799892,0.8708641403818249,R_3mIZQ7fAUEXJsZ3,female,23,Switzerland,"> 4'000€
>5'900 CHF",middle school,4.75,-0.012500000000000178
229321438315541,1.9946435344261775,0.5230570449926153,-1.0055488833146509,0.21807888126482702,-1.9103115327247961,R_6KfWCtRpRvT3ggF,male,35,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.75,0.9874999999999998
229321438330936,3.5493076476825727,0.5297585446265638,-0.8576500691768105,0.16557320504845377,-0.5256153059547235,R_1H8LLFUTNt7leVR,female,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,6,1.2374999999999998
229321438343251,2.2414214169241813,1.2572777740531427,-4.451149983375947,0.7482326465639423,-3.155554476475075,R_2TKS87c4h8yApTA,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,6,1.2374999999999998
229321438357604,1.1098115630075698,0.2925077113592923,-0.3382121143515304,0.08507781350176097,-1.1964380378642017,R_3Rebv2X4IkAdmVF,male,27,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229321438363760,2.6382056313641433,0.5786409697107547,-6.573875871267578,0.43306483307304255,-0.3020284376745721,R_3JKoDCr9qlPtI5O,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4,-0.7625000000000002
229321438376071,2.654207127295785,1.0967175807566472,-3.3299626094773354,0.6110534265955456,0.47804129403033957,R_1rf8RkKm64iSMMO,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.2374999999999998
229321438387356,4.103352834510613,1.006890003805164,-2.4917806535245797,0.47605172857078604,-2.243928915825865,R_25tgtjEGT1tmYni,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,5.75,0.9874999999999998
229321438399669,4.10335283451061,1.006890003805164,-2.491780653524577,0.47605172857078604,-2.2439289158258635,R_30i8YfvSQK4XwGW,male,22,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,4.25,-0.5125000000000002
229321438413008,1.8600058216811668,0.07435335890748984,-0.40511658503131187,-0.06471375857195655,-3.4089227957491763,R_e9ec6tcEXyCZyoN,male,30,Switzerland,"<1'500€
<3'100CHF",obligatory school,6,1.2374999999999998
229409893551190,0.5826848810180502,1.0419278948839323,-5.366673616752699,0.719340134442916,-0.45814121972459576,R_3hg9rxVP0W2bBdv,female,54,Germany,"<1'500€
<3'100CHF",middle school,5.5,0.7374999999999998
229409893551191,1.5581580292725292,0.6124843049049287,-4.741323438235338,0.4091767017181281,-4.140011682471173,R_22tTxe5Wf46p8v3,female,62,Germany,"<1'500€
<3'100CHF",obligatory school,5,0.23749999999999982
229409893551197,2.934170186589273,0.12851901474683014,0.7149283418684265,-0.10636981508228249,-1.564896569766498,R_3FORg56rf1EKsyC,female,60,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229409893551200,-2.1864874653063024,0.23654871917192372,-2.1826063115506256,0.22393792884881014,-1.0673285753289568,R_3oYGk0oFoKvLtzl,female,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,4,-0.7625000000000002
229409893551202,2.6382056313641424,0.5786409697107547,-6.573875871267577,0.4330648330730426,-0.3020284376745721,R_yDycCxa8vqEdzm9,male,41,Germany,"> 4'000€
>5'900 CHF",degree,4.25,-0.5125000000000002
229409893552235,2.9795937270237745,-0.08226970177107618,-3.0576854201355568,-0.09375224062642917,-2.886762624144681,R_tPLRXslSCSIIrAZ,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,4,-0.7625000000000002
229409893552237,2.6301221838151365,0.6951164594987657,-0.7085614769155502,0.2706914854895932,-5.738869677798988,R_2uyor5CnrGzVwLP,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.2374999999999998
229409893552239,0.32610172772009904,1.0732120010795776,-4.631005765508702,0.7139033158241173,-2.19675506012322,R_3Dp4VdHBlp3rpk7,male,38,Germany,"> 4'000€
>5'900 CHF",degree,2.5,-2.2625
229409893553280,-0.1399398131847307,0.5878453918549528,-4.751308746218243,0.4604497167754868,0.47344092035230023,R_1MWyS3TUczp278V,female,62,Germany,"> 4'000€
>5'900 CHF",obligatory school,5.5,0.7374999999999998
229409893553285,-0.8386222277200277,0.5144385086971323,-5.340555079249502,0.46657520927534557,2.372644184143651,R_3rPydNfjakAlFnL,male,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.25,-0.5125000000000002
229409893554317,-1.339032827257153,0.6667288958855893,-2.9457655995822534,0.47056454043414075,-2.011311061200581,R_3QMJMcyzy6dK6Vo,male,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229409893554327,-0.33461668607307926,0.6379017596917541,-3.9146468049295216,0.4602072159262921,-1.2413956655119325,R_3IXf0a9j3FQb7yS,male,31,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229409893554332,3.350424735256495,0.30758556259328396,-1.4626819532236373,0.05588044720129465,-4.629785412963418,R_3EtMhQgNqG3dSW9,male,65,Germany,"> 4'000€
>5'900 CHF",obligatory school,5.25,0.4874999999999998
229409893555364,-2.1864874653063024,0.23654871917192383,-2.182606311550626,0.22393792884881022,-1.0673285753289574,R_3IRfQog8wLv6Z2l,male,64,Germany,"> 4'000€
>5'900 CHF",degree,5.25,0.4874999999999998
229409893555368,2.6301221838151374,0.6951164594987657,-0.7085614769155502,0.2706914854895932,-5.738869677798988,R_1ozl0QYygIw2niA,male,57,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229409893555379,2.6600258938668775,0.9515658503819093,-4.656469132248606,0.5687010849551947,-2.3593889930263323,R_3JeLqCpCZJ4m1X8,male,44,Germany,"> 4'000€
>5'900 CHF",degree,2.75,-2.0125
229409893556406,0.8127544836766242,1.1400967484560618,-3.1961777296859406,0.6800575687774622,-1.8926176627842393,R_1gv8g4BCMxmexh3,female,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229409893556407,2.638205631364143,0.5786409697107547,-6.573875871267577,0.43306483307304255,-0.3020284376745721,R_2SHT0z2Dz4ddbGe,female,58,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4,-0.7625000000000002
229409893556409,1.047725303484265,0.46437760813394247,-5.699288013994298,0.38536495379989205,0.8708641403818249,R_1dhFXt21F0rsBNx,female,64,Germany,"> 4'000€
>5'900 CHF",degree,3.25,-1.5125000000000002
229409893556412,2.6301221838151374,0.6951164594987657,-0.7085614769155493,0.2706914854895932,-5.738869677798988,R_3n7ordFES5aQFbd,female,60,Germany,"> 4'000€
>5'900 CHF",obligatory school,4.75,-0.012500000000000178
229409893556414,0.22791468182962515,-0.09630459847054629,1.1874141576186759,-0.17420110146835222,-0.7678665256097899,R_12DTHefOjls1akp,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229409893556415,0.2758711149668083,0.29355209728182324,-1.8740101323243477,0.1692604511801617,0.287277287080554,R_1rdfPw9w9wywNly,male,77,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.25,0.4874999999999998
229409893557466,2.542593982948738,0.0870550746393467,-5.149674516507291,0.1043882599247937,1.0594923870582087,R_bmjQH4KlClbZu7L,female,65,Germany,"<1'500€
<3'100CHF",obligatory school,5.25,0.4874999999999998
229409893558495,-2.1864874653063007,0.23654871917192344,-2.1826063115506265,0.22393792884880992,-1.0673285753289576,R_2q9IHqiHtkEFt79,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3.5,-1.2625000000000002
229409893558497,2.6301221838151374,0.6951164594987655,-0.7085614769155506,0.2706914854895932,-5.738869677798988,R_1F4k8KPay3Z7kp4,female,53,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.2374999999999998
229409893558499,2.3835631232107612,0.5254826022552033,-5.286738760938704,0.36366328627170036,0.9250495294479681,R_1l51CHacIzAAOYr,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229409893558502,2.455908722731855,0.4533335342224354,-2.9140376965416626,0.22628654888928623,-3.6860942074131544,R_122NLeAz7IQz6Db,male,73,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229409893558508,0.9042306096984216,0.7308543481806018,-5.9344456330832625,0.5544260951322003,0.8496910711302377,R_3L0GisV7UPsczlW,NA,63,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,6,1.2374999999999998
229409893558511,1.26143660118032,0.6872443378982809,0.24736938472486436,0.2813901462791685,-2.972325831957368,R_1pLnC2IuMZAbMvJ,male,54,Germany,"> 4'000€
>5'900 CHF",degree,5,0.23749999999999982
229409893559298,2.638205631364143,0.5786409697107547,-6.573875871267578,0.43306483307304255,-0.3020284376745721,R_3F51HV2oo6MXsOu,male,61,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4.25,-0.5125000000000002
229409893559543,0.5624262477026166,-0.31682542514857415,-0.3248375845284377,-0.24419921061665661,0.7942148695510505,R_1lmDzcpWCC7BhMm,male,53,Germany,"> 4'000€
>5'900 CHF",obligatory school,3.25,-1.5125000000000002
229409893559548,2.630122183815136,0.6951164594987655,-0.7085614769155484,0.2706914854895932,-5.738869677798988,R_QhTYlHh4BjieNG1,male,60,Germany,"> 4'000€
>5'900 CHF",middle school,5.25,0.4874999999999998
229409893560326,-1.8781422343968348,0.08647479933951568,-3.090588490928401,0.16816458429890926,0.5653208608769136,R_1CHdVbZbPKziApa,male,36,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.25,-0.5125000000000002
229409893560330,-0.6077933858283298,1.4938973423512478,-0.5175399252729531,0.828784366892787,-0.47273513198402095,R_1CpbbcLiMzHifTD,male,75,Germany,"> 4'000€
>5'900 CHF",degree,4.75,-0.012500000000000178
229409893560343,3.5493076476825736,0.5297585446265638,-0.8576500691768119,0.16557320504845377,-0.5256153059547239,R_3P6LarH1YOKrEnc,male,68,Germany,"<1'500€
<3'100CHF",no formal education,6,1.2374999999999998
229409893561373,2.6301221838151383,0.6951164594987655,-0.7085614769155506,0.2706914854895932,-5.738869677798988,R_3mJcyAkG7X9Gqel,male,36,Germany,"> 4'000€
>5'900 CHF",obligatory school,5.75,0.9874999999999998
229409893561379,-1.6530690984279235,-0.08168517426929967,-2.297521917042244,0.042945776638953104,2.5751305749560793,R_24MZMVl0HtIImjR,male,61,Germany,"<1'500€
<3'100CHF",obligatory school,3,-1.7625000000000002
229409893561380,0.5644464133881172,-0.6399343647224578,0.23457567515163635,-0.44914014144678005,1.4687044883347822,R_s5sc4G5506bL1Lz,female,67,Germany,"> 4'000€
>5'900 CHF",middle school,6,1.2374999999999998
229409893561381,1.5581580292725299,0.6124843049049287,-4.741323438235339,0.40917670171812814,-4.140011682471174,R_pQrbEXhp0JUxzQ5,female,67,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.2374999999999998
229409893562421,2.6382056313641433,0.5786409697107547,-6.573875871267578,0.4330648330730426,-0.3020284376745721,R_1daH5gUZnfipx6N,male,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,6,1.2374999999999998
229409893562422,2.2313944334987323,1.2689761410189115,-3.306099429443321,0.7105666443472449,-4.194858130154108,R_3ozNcUtSC2durX2,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.2374999999999998
229409893563457,-0.265398817904664,0.5735405110876333,-2.8922546476603865,0.3865564379712912,0.9941010776847423,R_3OqX5vWNaMqD2fp,female,53,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3.5,-1.2625000000000002
229409893563459,0.932609676918185,0.6219029577693002,-0.3743660730419194,0.2788063962717543,-1.277178220685647,R_56b3rzqNRgjfHXj,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.25,-0.5125000000000002
229409893563467,2.6862436997304897,0.7810435271560999,-4.583178568492685,0.47261360050186824,-2.265099496925835,R_3g5brc9bkrNMBRO,female,63,Germany,"> 4'000€
>5'900 CHF",middle school,5.75,0.9874999999999998
229409893563468,2.6301221838151374,0.6951164594987657,-0.7085614769155502,0.2706914854895932,-5.738869677798988,R_3jfzT7WP5HxcBKx,female,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229409893563472,-0.8811766724056707,-0.021472529511149308,-2.6470795533893448,0.04985611269583051,-1.7804709236460228,R_XLcXz2nCULrthT3,male,61,Germany,"> 4'000€
>5'900 CHF",obligatory school,4.25,-0.5125000000000002
229409893565554,-1.2867647537139453,0.45913153720574884,-1.4114313832025038,0.2990208703404962,0.2617181220523259,R_PNjSWAHzH1tsBfX,male,65,Germany,"<1'500€
<3'100CHF",degree,4,-0.7625000000000002
229409893565555,2.6382056313641433,0.5786409697107547,-6.573875871267578,0.4330648330730426,-0.3020284376745721,R_2CO2PyLQ0hXJVAk,male,70,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,4.25,-0.5125000000000002
229409893566597,2.6301221838151365,0.6951164594987655,-0.7085614769155484,0.27069148548959315,-5.738869677798988,R_3KoN0ess4bPK8mS,male,32,Germany,"> 4'000€
>5'900 CHF",obligatory school,5.75,0.9874999999999998
229409893566606,-2.1864874653063024,0.23654871917192366,-2.182606311550626,0.22393792884881014,-1.0673285753289572,R_tFfoFokuuvHNcLD,male,67,Germany,"> 4'000€
>5'900 CHF",no formal education,1,-3.7625
229409893567636,-0.8531560195025536,0.444893501544746,0.6121139913941791,0.20409724308951768,1.7213242287362567,R_31mf8TPRPJosl9e,male,73,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229409893567644,2.6301221838151374,0.6951164594987657,-0.7085614769155502,0.2706914854895932,-5.738869677798988,R_1Hi6v3EBgholEqM,male,68,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.2374999999999998
229409893567652,2.630122183815138,0.6951164594987655,-0.7085614769155493,0.2706914854895931,-5.738869677798988,R_31pjHuDWXWhorqU,female,65,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5.75,0.9874999999999998
229409893567654,-2.002649794276129,0.32722549164341436,2.798651232407103,0.0914875372128745,-0.5131767997956803,R_123mcZ5Ghsa8y8U,female,56,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229409893568680,2.6382056313641424,0.5786409697107548,-6.573875871267578,0.43306483307304267,-0.30202843767457144,R_1LBcVCh8pm4Wlva,male,46,Germany,"> 4'000€
>5'900 CHF",middle school,3.75,-1.0125000000000002
229409893568695,2.6301221838151365,0.6951164594987658,-0.7085614769155488,0.27069148548959326,-5.738869677798988,R_DC2Y31RhrgXdq2l,female,60,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229409893569726,1.8968277186592697,0.7879911210092438,-5.6067082684714435,0.5385895373617363,-2.3887447213383837,R_vkwQtf0JK6KmhZ7,male,45,Germany,"> 4'000€
>5'900 CHF",middle school,5.75,0.9874999999999998
229409893570762,2.2714601282077758,0.5222955306587209,-1.7371454295592064,0.22498843843427457,-5.007820618862773,R_3m9PmtY3H8o50hi,male,43,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.2374999999999998
229409893570765,3.18342383969618,0.4555449047596698,-1.0979660575453862,0.13869156734781257,-3.4425066999668674,R_2aRhgiVVw1l9p9F,female,64,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229409893570768,-1.5750282928460004,0.5767770774590724,-0.8308755363806313,0.34957693907922077,-0.5726494354836427,R_cGcZqyuNa9pLbdT,female,50,Germany,"<1'500€
<3'100CHF",obligatory school,5.5,0.7374999999999998
229409893570773,2.6382056313641433,0.5786409697107547,-6.573875871267578,0.4330648330730426,-0.3020284376745723,R_2qsd2l3wzm8UzIe,female,43,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.2374999999999998
