"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"528","R_3DuWsXOXRqlPJNe",229409893599427,5,378,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,9,"R_299MMOiAM0CwBhl",38,6,"speeder",5.25,0.4875,0,1,1,0,1,1,1,0.714285714285714
"529","R_3dVWb8y2Jw8tFrk",229410206643426,6,495,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,4,"R_27xmPUAjYoTlGbO",40,8,"okay",5.75,0.9875,0,1,1,1,1,1,1,0.857142857142857
"530","R_3Dw1D1pkDP6BenA",229256171971796,3,821,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,7,"R_3FJ4SXnN81puDee",21,13,"okay",2.75,-2.0125,0,0,1,0,1,0,1,0.428571428571429
"531","R_3e84hhl4sckQPFE",229677069775046,4,1451,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,3,"R_SObJB6oNtVkHEGJ",66,24,"okay",5.25,0.4875,1,0,1,0,1,0,1,0.571428571428571
"532","R_3EA57iob7rXBswf",229677069768795,1,689,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,"R_1f3YXfeCEsOPSlV",74,11,"okay",5.75,0.9875,0,0,0,0,0,0,1,0.142857142857143
"533","R_3EaFN06P2NHS6bC",229410206763230,1,854,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_2ClkLRn8oBGXLKv",51,14,"okay",4.75,-0.0125000000000002,0,0,1,0,0,0,0,0.142857142857143
"534","R_3eavi4Grn0LOQQz",229320605949033,7,1247,"female","Germany","<1'500€
<3'100CHF","obligatory school",2,6,"R_1q97VY7HVIAyFYv",65,20,"okay",4.25,-0.5125,1,1,1,1,1,1,1,1
"535","R_3ebnID09JFlJTeF",229678093260930,5,1815,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,"R_2t673KXh7dRiqrM",75,30,"okay",5.25,0.4875,0,1,1,0,1,1,1,0.714285714285714
"536","R_3EF4W42AP3JqbNQ",229242295759045,5,1454,"female","Germany","<1'500€
<3'100CHF","middle school",3,5,"R_2woYgEWJfj0UZPI",44,24,"okay",6,1.2375,0,1,1,0,1,1,1,0.714285714285714
"537","R_3EGccqupxv5YC29",229166416663673,5,1506,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,3,"R_31gXaeWDD8YXO0m",42,25,"okay",5,0.2375,0,1,1,0,1,1,1,0.714285714285714
"538","R_3egCMFrdwh16DEi",229937963274473,5,1571,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,8,"R_2xRFAHf3m984KjF",67,26,"okay",3.75,-1.0125,0,1,1,1,1,0,1,0.714285714285714
"539","R_3EhflsDKTC83CQE",229758454067427,2,1200,"female","Switzerland","<1'500€
<3'100CHF","degree",2,7,"R_3m32qTstvhmJ84V",58,20,"okay",3.75,-1.0125,0,0,1,0,0,0,1,0.285714285714286
"540","R_3ek309VHljstLtw",229320605936763,0,3486,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_2QtcKsYZWhhqqjS",53,58,"okay",3.5,-1.2625,0,0,0,0,0,0,0,0
"541","R_3em2IQx1ybTeZrd",229410206775296,1,16026,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,"R_21adMr6FTICq8w7",36,267,"okay",4,-0.7625,0,0,0,0,0,0,1,0.142857142857143
"542","R_3Emuny9GTE1FmCf",229242295738457,6,1101,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,8,"R_2dKehFZ6Q0ZuvKP",48,18,"okay",4.25,-0.5125,1,1,1,1,1,0,1,0.857142857142857
"543","R_3EnxvY3Ng7ZsNp3",229256171956357,3,479,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,9,"R_3xiQlLLXaUO4hpL",42,7,"speeder",5,0.2375,0,0,1,1,0,1,0,0.428571428571429
"544","R_3Eo4jX1Nnqba5Fj",229410207402117,4,2788,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,4,"R_12FvkBHjq90xjcH",45,46,"okay",5.75,0.9875,0,0,1,0,1,1,1,0.571428571428571
"545","R_3ergTTY9rUQZYUY",229242449960063,7,970,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,2,"R_1LexZBYJhPpiZjV",32,16,"okay",6,1.2375,1,1,1,1,1,1,1,1
"546","R_3erHi0xaIRt1tb6",229677069755556,4,588,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_2zkHxDkIP71xNiD",63,9,"okay",4.75,-0.0125000000000002,0,1,1,0,1,1,0,0.571428571428571
"547","R_3erVxLye9zFQbKQ",229678093098051,5,1046,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,"R_2yeC9fRUTFi5tqO",63,17,"okay",6,1.2375,0,1,1,1,1,1,0,0.714285714285714
"548","R_3et0HZY9sIweyYf",229320606076969,1,789,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,4,"R_Ojb00lbYS8tDBZf",29,13,"okay",6,1.2375,0,0,1,0,0,0,0,0.142857142857143
"549","R_3EtMhQgNqG3dSW9",229409893554332,2,905,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,3,"R_2tsOukjyCaVxQ9e",65,15,"okay",5.25,0.4875,0,0,1,0,1,0,0,0.285714285714286
"550","R_3Eu17CSWhkIYwbv",229320605945902,0,1980,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",3,1,"R_1FxPHFim5fqJQQ6",68,33,"okay",6,1.2375,0,0,0,0,0,0,0,0
"551","R_3EW1frGAbS632mA",229321438155991,2,386,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,5,"R_V3kGA2IGHML65wJ",25,6,"speeder",4,-0.7625,1,0,0,0,0,0,1,0.285714285714286
"552","R_3exy0uqptjVnF9F",229409893571812,5,905,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_2ZJOTPwKV2KkrMS",51,15,"okay",5.75,0.9875,0,1,1,1,1,0,1,0.714285714285714
"553","R_3EzmKs6aYLSYddF",229255657947177,6,345,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_1hL4QuHA0nQNs2o",30,5,"speeder",4,-0.7625,1,1,1,1,1,0,1,0.857142857142857
"554","R_3F4LBaNf9XlC0U2",229321437758588,3,428,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,7,"R_2DS6locshkb2hM4",34,7,"speeder",3.5,-1.2625,0,1,1,0,0,0,1,0.428571428571429
"555","R_3F51HV2oo6MXsOu",229409893559298,1,1004,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_ps0do9IuOyRiWQ1",61,16,"okay",4.25,-0.5125,0,0,1,0,0,0,0,0.142857142857143
"556","R_3faHxEgZR5K4AJH",229320605950078,4,3023,"male","Germany","<1'500€
<3'100CHF","degree",1,3,"R_12sVgKODDmKQl7T",25,50,"okay",5.75,0.9875,0,1,1,0,0,1,1,0.571428571428571
"557","R_3fAW9A9PUOTPSRY",229166416658444,7,874,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,"R_1mltiMTeFeXLWJB",49,14,"okay",6,1.2375,1,1,1,1,1,1,1,1
"558","R_3fCC8ucc5RnZ1VV",229255657932836,2,967,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,2,"R_vpKZaC6pOjVvcxr",26,16,"okay",3.75,-1.0125,0,0,1,0,0,0,1,0.285714285714286
"559","R_3ffPXWQN4a5pytn",229166066770991,3,697,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,"R_3nAgm8GpHtzVUDU",69,11,"okay",5,0.2375,0,0,1,0,1,0,1,0.428571428571429
"560","R_3fiTHcHYD6kYayJ",229678093336703,1,579,"female","Switzerland","<1'500€
<3'100CHF","degree",1,6,"R_2th9gAtAIbanbIK",44,9,"okay",2.5,-2.2625,0,0,1,0,0,0,0,0.142857142857143
"561","R_3FJbQ5OqKHz10jE",229409893602310,4,1279,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",5,7,"R_1gtGpBozpmrbv6x",49,21,"okay",6,1.2375,0,1,1,0,1,0,1,0.571428571428571
"562","R_3fk6vs8uR5E62Lj",229255657931784,5,803,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",4,7,"R_2THMWSSD3Kxxxy0",46,13,"okay",5.5,0.7375,0,1,1,0,1,1,1,0.714285714285714
"563","R_3fOb75fcNvI7EOb",229677069801542,6,862,"male","Germany","> 4'000€
>5'900 CHF","degree",4,2,"R_1loWPZTW4yf5XH7",54,14,"okay",6,1.2375,1,1,1,1,1,1,0,0.857142857142857
"564","R_3FORg56rf1EKsyC",229409893551197,3,1633,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_1mUwQ8WDbVXY7Bc",60,27,"okay",6,1.2375,0,1,1,0,0,0,1,0.428571428571429
"565","R_3fpCT6vXz1qo6e5",229242449957957,7,829,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,"R_3FLhPWrwM4sq1Rv",54,13,"speeder",4.75,-0.0125000000000002,1,1,1,1,1,1,1,1
"566","R_3FQecw6aCDx1shm",229678093326426,3,3536,"male","Switzerland","<1'500€
<3'100CHF","degree",1,4,"R_1Km3m54TPU3JKM1",59,58,"okay",6,1.2375,0,0,1,0,0,1,1,0.428571428571429
"567","R_3FRPo2Zf2GA2xHI",229321437768842,7,3592,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,"R_9ZzhUuoYYB1pHK9",76,59,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"568","R_3fT913iGhVJfLu9",229409893590069,7,1092,"female","Germany","> 4'000€
>5'900 CHF","degree",2,4,"R_3fV6xhcxV8bOpff",58,18,"okay",6,1.2375,1,1,1,1,1,1,1,1
"569","R_3fvpEgn6pnVLrgJ",229320605938843,2,1715,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_Oa2I8oxbxmFJgWd",51,28,"okay",5.25,0.4875,0,1,0,0,0,1,0,0.285714285714286
"570","R_3fW33TCtP6kVx1T",229242295775457,3,7394,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,5,"R_1QltThrqzdt4ppe",38,123,"okay",3.5,-1.2625,0,1,1,0,0,0,1,0.428571428571429
"571","R_3FWIowXYcQQuTtm",229678093426755,6,467,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,"R_3GoDYngOwvRFlVe",40,7,"speeder",5.25,0.4875,1,1,1,0,1,1,1,0.857142857142857
"572","R_3fxDHe5zipJwTU7",229255657931005,2,1040,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,"R_2ROlNuBvXLmCi1x",56,17,"okay",6,1.2375,0,0,0,0,0,1,1,0.285714285714286
"573","R_3g02bcIpWgCvGPQ",229255657941170,5,7128,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,4,"R_3L7muBEyUDuUPvc",22,118,"okay",6,1.2375,1,1,1,1,0,0,1,0.714285714285714
"574","R_3G1dEpQidltZ7UV",229678093439187,4,4695,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",3,3,"R_2yrOKnTx9VJIJYc",45,78,"okay",5.25,0.4875,0,0,1,0,1,1,1,0.571428571428571
"575","R_3G3WlwN39JkIQgE",229242449971312,5,1249,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",3,4,"R_3MF2TwU91RhiPHD",34,20,"okay",5.25,0.4875,1,1,0,0,1,1,1,0.714285714285714
"576","R_3g5brc9bkrNMBRO",229409893563467,0,1004,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,8,"R_3IXfO6cjcY5pjY5",63,16,"okay",5.75,0.9875,0,0,0,0,0,0,0,0
"577","R_3g7PdyeJYmUqgqL",229242449970265,7,1960,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,1,"R_1rP3xwHOfSB3Xfm",57,32,"okay",6,1.2375,1,1,1,1,1,1,1,1
"578","R_3G8pt8Wr04bbf0j",229242449975493,2,1102,"male","Switzerland","> 4'000€
>5'900 CHF","degree",1,4,"R_3lQDx1cB3wc76j8",44,18,"okay",4.5,-0.2625,0,0,1,0,0,0,1,0.285714285714286
"579","R_3GBUvUfh9Q3gNlv",229678093284551,4,2525,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,4,"R_3Qy41xx43VBVI2J",56,42,"okay",6,1.2375,0,0,1,0,1,1,1,0.571428571428571
"580","R_3GE294eZpd1Fd3b",229242449961107,1,1383,"male","Switzerland","> 4'000€
>5'900 CHF","degree",1,6,"R_9MQsh0tELQM4X1T",54,23,"okay",4.25,-0.5125,0,0,0,0,0,0,1,0.142857142857143
"581","R_3GfFGdrjJRUqybx",229166416666812,1,686,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,"R_3soja05ifxsWkQq",25,11,"okay",4,-0.7625,0,0,1,0,0,0,0,0.142857142857143
"582","R_3Gg0rh96RhxMnrW",229677069779187,4,979,"female","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_23eQRGUU63p5ape",53,16,"okay",2.5,-2.2625,0,0,0,1,1,1,1,0.571428571428571
"583","R_3GjRdkDUeZzBSiE",229242449962151,3,1146,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,6,"R_2q8jjB4POrxng1J",72,19,"okay",4.5,-0.2625,0,1,1,0,0,0,1,0.428571428571429
"584","R_3GkuEkULXiMZYtc",229256171715723,3,1270,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,5,"R_DOjumlkZTjVHRn3",61,21,"okay",3.75,-1.0125,0,0,1,0,0,1,1,0.428571428571429
"585","R_3GoztoHsxpKssWb",229242295766083,0,2862,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,"R_1obhGxLMCpTIdSk",46,47,"okay",6,1.2375,0,0,0,0,0,0,0,0
"586","R_3gUFyQf7Rr82fjq",229166066772029,1,1290,"male","Germany","> 4'000€
>5'900 CHF","middle school",4,2,"R_xsifixdM2f3FCTf",43,21,"okay",6,1.2375,0,0,0,0,1,0,0,0.142857142857143
"587","R_3gXXt1W2K8Pos3x",229166066778296,1,1123,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,"R_1Frcm9brNvhVz0E",59,18,"okay",6,1.2375,0,0,0,0,0,0,1,0.142857142857143
"588","R_3h48pm23ScLHRj8",229320605946954,2,583,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",5,8,"R_3QMf8uuRLtb0h5Y",30,9,"okay",4.5,-0.2625,1,1,0,0,0,0,0,0.285714285714286
"589","R_3haa92gLJ7b3TlA",229166066790561,3,957,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,7,"R_1P5chxMcINlG3fJ",33,15,"okay",4.25,-0.5125,0,1,1,0,0,0,1,0.428571428571429
"590","R_3HAg4bflYU3dIBZ",229255657958647,0,1082,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,"R_2BerMsevklfK0C6",28,18,"okay",3,-1.7625,0,0,0,0,0,0,0,0
"591","R_3hbHzzIb2p5LFeV",229242449970251,7,1188,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,"R_yjvkrUjn49WQFHj",75,19,"okay",5.25,0.4875,1,1,1,1,1,1,1,1
"592","R_3hclMbURMmsEgfp",229321437763714,7,1541,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,5,"R_2QX1hhnet3fuiW3",31,25,"okay",4,-0.7625,1,1,1,1,1,1,1,1
"593","R_3hg9rxVP0W2bBdv",229409893551190,0,798,"female","Germany","<1'500€
<3'100CHF","middle school",1,3,"R_d5Svv8gnZ7XR1PX",54,13,"okay",5.5,0.7375,0,0,0,0,0,0,0,0
"594","R_3Hh9qBdHRm0Ca0i",229937963365458,7,1746,"female","Switzerland","<1'500€
<3'100CHF","middle school",2,4,"R_2rBhEUCs1BqXxvI",55,29,"okay",6,1.2375,1,1,1,1,1,1,1,1
"595","R_3HXooKTTwVg4kvF",229677069783101,7,866,"female","Germany","> 4'000€
>5'900 CHF","degree",2,2,"R_1LU8zd8gVQJ9Ymv",33,14,"okay",6,1.2375,1,1,1,1,1,1,1,1
"596","R_3HYp55D45PFLzNr",229320605953210,4,786,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,"R_1pWi3TQiCGOmyri",37,13,"okay",4.25,-0.5125,0,1,1,0,1,0,1,0.571428571428571
"597","R_3HZXQEqTEPPcrCv",229166416661595,3,339,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,"R_21mI02FOGglKo1o",26,5,"speeder",3,-1.7625,1,0,1,1,0,0,0,0.428571428571429
"598","R_3I0IFRDlqrf2tcd",229677069769846,5,977,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,5,"R_3fK6spotRorDdrN",71,16,"okay",5.75,0.9875,0,1,1,1,1,0,1,0.714285714285714
"599","R_3IbFB1uZogY5uRE",229242449972339,3,659,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,5,"R_1LuhzYh0vCqcqBC",34,10,"okay",3.75,-1.0125,0,0,1,0,1,0,1,0.428571428571429
"600","R_3iD1T8NlCZIuSSn",229166066823206,6,1602,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,3,"R_wKMS5f4HdQYL8Zj",19,26,"okay",1,-3.7625,1,1,1,0,1,1,1,0.857142857142857
"601","R_3iIladJJr4E5gnV",229409893632013,2,1002,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,"R_2f7EYCGtNOb2AiY",64,16,"okay",6,1.2375,0,0,0,0,1,0,1,0.285714285714286
"602","R_3iOMuOrAkAbtEJ2",229409893579895,4,3852,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,"R_3PMmGs7hhZ3d5jS",66,64,"okay",6,1.2375,0,0,1,0,1,1,1,0.571428571428571
"603","R_3IQALOx3VPabIO9",229242449982547,5,2732,"male","Switzerland","<1'500€
<3'100CHF","degree",1,8,"R_BremVIKM3Mz3PEJ",59,45,"okay",3.75,-1.0125,0,1,1,1,1,0,1,0.714285714285714
"604","R_3ir8n4NRfkgYQfY",229321438072898,4,1993,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,"R_Q66WJgz1sXwZz33",25,33,"okay",3.5,-1.2625,0,1,1,0,0,1,1,0.571428571428571
"605","R_3iRaw3Ijg0YgqDl",229242450017359,0,2283,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,3,"R_3gXFwb5Rj3GeayC",38,38,"okay",6,1.2375,0,0,0,0,0,0,0,0
"606","R_3IRbzcUp1vk5qmZ",229321437737054,3,736,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,"R_ctDsV86N4F35z6p",23,12,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"607","R_3IRfQog8wLv6Z2l",229409893555364,7,620,"male","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_XOg10LwL1qoLu25",64,10,"okay",5.25,0.4875,1,1,1,1,1,1,1,1
"608","R_3isYhi6yhVinQCi",229678093384755,7,999,"female","Switzerland","<1'500€
<3'100CHF","degree",1,5,"R_2qlSogoBK0vIz2z",42,16,"okay",5,0.2375,1,1,1,1,1,1,1,1
"609","R_3ITeahDbcDVDfZw",229321437554799,2,1384,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,"R_uwsz0gXGHX7JS5b",46,23,"okay",5,0.2375,0,0,0,0,0,1,1,0.285714285714286
"610","R_3iUSBNvBL2gkwBY",229937963228341,2,1140,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,3,"R_2AFo5duAc0IHQXg",57,19,"okay",6,1.2375,0,0,1,0,1,0,0,0.285714285714286
"611","R_3ivSk5kamR28JsF",229255657999471,4,1133,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,5,"R_1rPu8GlUfBUaT1f",30,18,"okay",5.25,0.4875,0,0,1,0,1,1,1,0.571428571428571
"612","R_3iwZiFBbukhyafr",229166066809875,3,5059,"female","Germany","<1'500€
<3'100CHF","middle school",1,5,"R_6s6crm2aG0TsoBr",64,84,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"613","R_3IXf0a9j3FQb7yS",229409893554327,3,1473,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_2aDzGPVQbrKTR0S",31,24,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"614","R_3IYJzRZcDP54Yp0",229242449967117,4,2993,"female","Switzerland","<1'500€
<3'100CHF","no formal education",2,5,"R_3018SSHXTKbMgat",65,49,"okay",4.5,-0.2625,0,0,1,1,0,1,1,0.571428571428571
"615","R_3IYwnVTF85uo49u",229677069783094,4,11789,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,7,"R_2tAx8AHrtHNXHR4",65,196,"okay",2,-2.7625,0,0,1,1,0,1,1,0.571428571428571
"616","R_3j38lHPlwwyS4X2",229321438291162,3,2071,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,"R_1dyNNy7i0IogXjW",26,34,"okay",5.25,0.4875,0,0,1,0,1,1,0,0.428571428571429
"617","R_3J8Ey5kokLjd6Va",229677069760760,7,1702,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,5,"R_3iqYkjTK2CuJWp1",67,28,"okay",4.75,-0.0125000000000002,1,1,1,1,1,1,1,1
"618","R_3JbaF9oWzdacsv2",229320605941978,3,827,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,6,"R_1rpiIHP8GSUQVhO",28,13,"okay",3.75,-1.0125,0,0,1,0,1,0,1,0.428571428571429
"619","R_3jdnQRghXarRH6Q",229242295760097,1,524,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,"R_241qtOHjIALghwT",48,8,"okay",5.5,0.7375,0,0,0,0,1,0,0,0.142857142857143
"620","R_3jebqMrrxWLoj9G",229678093331563,4,2472,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_9XKo56LagUvx42d",78,41,"okay",6,1.2375,0,0,1,0,1,1,1,0.571428571428571
"621","R_3JeLqCpCZJ4m1X8",229409893555379,3,1235,"male","Germany","> 4'000€
>5'900 CHF","degree",1,7,"R_2s1MfU0zDpR0Jca",44,20,"okay",2.75,-2.0125,0,0,1,0,1,0,1,0.428571428571429
"622","R_3JEMbuOuhVgoqMu",229255657933882,5,191,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,6,"R_3ehwouC3ge2ORK8",28,3,"speeder",2.75,-2.0125,1,0,0,1,1,1,1,0.714285714285714
"623","R_3jfFKwL3nFTv5jm",229855352130795,7,1057,"female","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_qQGtOT7apnfrtvj",74,17,"okay",6,1.2375,1,1,1,1,1,1,1,1
"624","R_3jfzT7WP5HxcBKx",229409893563468,3,2067,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,"R_2RVM3Ml3yrbHgEd",68,34,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"625","R_3Jg5puDztd8OJ9N",229320605993125,6,889,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",4,8,"R_1mggJshNHrrIwQx",47,14,"okay",5.5,0.7375,1,1,0,1,1,1,1,0.857142857142857
"626","R_3JgBBxNJzTEfspb",229855351959799,7,1575,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_3rGmsRvbFb1g0f8",65,26,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"627","R_3JKoDCr9qlPtI5O",229321438363760,3,1649,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_1QlrekUmzTk0Wbq",27,27,"okay",4,-0.7625,1,0,1,0,0,0,1,0.428571428571429
"628","R_3JpYYmfMdkuZ36A",229256171972822,3,1204,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_3sz7qUavyfVdYmv",34,20,"okay",5.75,0.9875,0,0,1,0,1,0,1,0.428571428571429
"629","R_3JsmifnazgApI1d",229320606074103,3,763,"male","Germany","<1'500€
<3'100CHF","middle school",1,4,"R_zf0YMptxHj9kGVX",22,12,"okay",5.25,0.4875,0,0,1,0,1,0,1,0.428571428571429
"630","R_3jTCs69kJgN4GpI",229320606084261,2,3734,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,"R_1hMYiqDBHmvx91P",28,62,"okay",4,-0.7625,0,0,0,0,0,1,1,0.285714285714286
"631","R_3Jw0ghh6bZfhLaV",229242295742618,7,1017,"male","Germany","<1'500€
<3'100CHF","middle school",1,4,"R_sI3GYuk2zAy5U9X",52,16,"okay",6,1.2375,1,1,1,1,1,1,1,1
"632","R_3JyOgimkBE8Gpjf",229409893574681,7,895,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_8crnxAqp8zqKv2V",63,14,"okay",1,-3.7625,1,1,1,1,1,1,1,1
"633","R_3k012OMZ7fqwMMC",229409893589020,3,662,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_AGaw5ajbGRzKpwZ",59,11,"okay",6,1.2375,0,1,1,0,0,0,1,0.428571428571429
"634","R_3K1TMk6DxQbXkNX",229256171834554,3,970,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,5,"R_bBLqy1uPW2N3aQ9",25,16,"okay",5.5,0.7375,0,0,1,0,0,1,1,0.428571428571429
"635","R_3K4UUprvsDGkpuV",229320605999129,6,869,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,"R_2QysXoQZfxpV7Mw",26,14,"okay",4.5,-0.2625,1,1,1,0,1,1,1,0.857142857142857
"636","R_3KBbO4HrzSQov8h",229256171858967,1,926,"female","Switzerland","<1'500€
<3'100CHF","degree",3,2,"R_3qatyGZwQtBLs5f",20,15,"okay",3.25,-1.5125,0,0,1,0,0,0,0,0.142857142857143
"637","R_3KBneCX9IEzrDZP",229409893580933,3,966,"female","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_2B40DDGZ80mBEbc",35,16,"okay",5.75,0.9875,0,0,0,1,0,1,1,0.428571428571429
"638","R_3kdqI28TtxYBkTf",229256171747545,1,490,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,"R_3oFUF1QXe4YNcRL",49,8,"okay",5,0.2375,0,0,1,0,0,0,0,0.142857142857143
"639","R_3ke5ZDJpQBX1C0j",229166066780404,3,1365,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_1IGfF1abpdkWhLy",72,22,"okay",5.25,0.4875,0,1,1,0,0,0,1,0.428571428571429
"640","R_3khbPVC3A3Zr3d2",229321438092389,5,276,"female","Switzerland","<1'500€
<3'100CHF","no formal education",1,7,"R_uh2VLGQIPdw2WLD",45,4,"speeder",4,-0.7625,0,1,1,1,1,1,0,0.714285714285714
