"","ResponseId.wave1","verhalten","similarity","verhalten2","v2","v1","similarity.2"
"11369","R_3fvpEgn6pnVLrgJ","df",2,"df","f","d",8
"11370","R_3fvpEgn6pnVLrgJ","ef",9,"ef","f","e",1
"11371","R_3fvpEgn6pnVLrgJ","fa",8,"fa","a","f",2
"11372","R_3fvpEgn6pnVLrgJ","ea",7,"ea","a","e",3
"11373","R_3fvpEgn6pnVLrgJ","da",9,"da","a","d",1
"11374","R_3fvpEgn6pnVLrgJ","ba",7,"ba","a","b",3
"11375","R_3fvpEgn6pnVLrgJ","fb",7,"fb","b","f",3
"11376","R_3fvpEgn6pnVLrgJ","eb",6,"eb","b","e",4
"11377","R_3fvpEgn6pnVLrgJ","db",7,"db","b","d",3
"11378","R_3fvpEgn6pnVLrgJ","fd",2,"fd","d","f",8
"11379","R_3fvpEgn6pnVLrgJ","ed",3,"ed","d","e",7
"11380","R_3fvpEgn6pnVLrgJ","fe",9,"fe","e","f",1
"11381","R_3fW33TCtP6kVx1T","ab",4,"ab","b","a",6
"11382","R_3fW33TCtP6kVx1T","ad",4,"ad","d","a",6
"11383","R_3fW33TCtP6kVx1T","ae",3,"ae","e","a",7
"11384","R_3fW33TCtP6kVx1T","af",4,"af","f","a",6
"11385","R_3fW33TCtP6kVx1T","bd",6,"bd","d","b",4
"11386","R_3fW33TCtP6kVx1T","be",8,"be","e","b",2
"11387","R_3fW33TCtP6kVx1T","bf",7,"bf","f","b",3
"11388","R_3fW33TCtP6kVx1T","de",8,"de","e","d",2
"11389","R_3fW33TCtP6kVx1T","df",5,"df","f","d",5
"11390","R_3fW33TCtP6kVx1T","ef",8,"ef","f","e",2
"11391","R_3fW33TCtP6kVx1T","fa",4,"fa","a","f",6
"11392","R_3fW33TCtP6kVx1T","ea",3,"ea","a","e",7
"11393","R_3fW33TCtP6kVx1T","da",4,"da","a","d",6
"11394","R_3fW33TCtP6kVx1T","ba",4,"ba","a","b",6
"11395","R_3fW33TCtP6kVx1T","fb",7,"fb","b","f",3
"11396","R_3fW33TCtP6kVx1T","eb",8,"eb","b","e",2
"11397","R_3fW33TCtP6kVx1T","db",6,"db","b","d",4
"11398","R_3fW33TCtP6kVx1T","fd",5,"fd","d","f",5
"11399","R_3fW33TCtP6kVx1T","ed",8,"ed","d","e",2
"11400","R_3fW33TCtP6kVx1T","fe",8,"fe","e","f",2
"11401","R_3FWIowXYcQQuTtm","ab",7,"ab","b","a",3
"11402","R_3FWIowXYcQQuTtm","ad",5,"ad","d","a",5
"11403","R_3FWIowXYcQQuTtm","ae",6,"ae","e","a",4
"11404","R_3FWIowXYcQQuTtm","af",6,"af","f","a",4
"11405","R_3FWIowXYcQQuTtm","bd",6,"bd","d","b",4
"11406","R_3FWIowXYcQQuTtm","be",6,"be","e","b",4
"11407","R_3FWIowXYcQQuTtm","bf",7,"bf","f","b",3
"11408","R_3FWIowXYcQQuTtm","de",5,"de","e","d",5
"11409","R_3FWIowXYcQQuTtm","df",6,"df","f","d",4
"11410","R_3FWIowXYcQQuTtm","ef",7,"ef","f","e",3
"11411","R_3FWIowXYcQQuTtm","fa",6,"fa","a","f",4
"11412","R_3FWIowXYcQQuTtm","ea",6,"ea","a","e",4
"11413","R_3FWIowXYcQQuTtm","da",5,"da","a","d",5
"11414","R_3FWIowXYcQQuTtm","ba",7,"ba","a","b",3
"11415","R_3FWIowXYcQQuTtm","fb",7,"fb","b","f",3
"11416","R_3FWIowXYcQQuTtm","eb",6,"eb","b","e",4
"11417","R_3FWIowXYcQQuTtm","db",6,"db","b","d",4
"11418","R_3FWIowXYcQQuTtm","fd",6,"fd","d","f",4
"11419","R_3FWIowXYcQQuTtm","ed",5,"ed","d","e",5
"11420","R_3FWIowXYcQQuTtm","fe",7,"fe","e","f",3
"11421","R_3fxDHe5zipJwTU7","ab",1,"ab","b","a",9
"11422","R_3fxDHe5zipJwTU7","ad",1,"ad","d","a",9
"11423","R_3fxDHe5zipJwTU7","ae",9,"ae","e","a",1
"11424","R_3fxDHe5zipJwTU7","af",9,"af","f","a",1
"11425","R_3fxDHe5zipJwTU7","bd",1,"bd","d","b",9
"11426","R_3fxDHe5zipJwTU7","be",1,"be","e","b",9
"11427","R_3fxDHe5zipJwTU7","bf",9,"bf","f","b",1
"11428","R_3fxDHe5zipJwTU7","de",1,"de","e","d",9
"11429","R_3fxDHe5zipJwTU7","df",1,"df","f","d",9
"11430","R_3fxDHe5zipJwTU7","ef",9,"ef","f","e",1
"11431","R_3fxDHe5zipJwTU7","fa",9,"fa","a","f",1
"11432","R_3fxDHe5zipJwTU7","ea",9,"ea","a","e",1
"11433","R_3fxDHe5zipJwTU7","da",1,"da","a","d",9
"11434","R_3fxDHe5zipJwTU7","ba",1,"ba","a","b",9
"11435","R_3fxDHe5zipJwTU7","fb",9,"fb","b","f",1
"11436","R_3fxDHe5zipJwTU7","eb",1,"eb","b","e",9
"11437","R_3fxDHe5zipJwTU7","db",1,"db","b","d",9
"11438","R_3fxDHe5zipJwTU7","fd",1,"fd","d","f",9
"11439","R_3fxDHe5zipJwTU7","ed",1,"ed","d","e",9
"11440","R_3fxDHe5zipJwTU7","fe",9,"fe","e","f",1
"11441","R_3g02bcIpWgCvGPQ","ab",4,"ab","b","a",6
"11442","R_3g02bcIpWgCvGPQ","ad",4,"ad","d","a",6
"11443","R_3g02bcIpWgCvGPQ","ae",6,"ae","e","a",4
"11444","R_3g02bcIpWgCvGPQ","af",5,"af","f","a",5
"11445","R_3g02bcIpWgCvGPQ","bd",4,"bd","d","b",6
"11446","R_3g02bcIpWgCvGPQ","be",7,"be","e","b",3
"11447","R_3g02bcIpWgCvGPQ","bf",6,"bf","f","b",4
"11448","R_3g02bcIpWgCvGPQ","de",7,"de","e","d",3
"11449","R_3g02bcIpWgCvGPQ","df",3,"df","f","d",7
"11450","R_3g02bcIpWgCvGPQ","ef",6,"ef","f","e",4
"11451","R_3g02bcIpWgCvGPQ","fa",5,"fa","a","f",5
"11452","R_3g02bcIpWgCvGPQ","ea",6,"ea","a","e",4
"11453","R_3g02bcIpWgCvGPQ","da",4,"da","a","d",6
"11454","R_3g02bcIpWgCvGPQ","ba",4,"ba","a","b",6
"11455","R_3g02bcIpWgCvGPQ","fb",6,"fb","b","f",4
"11456","R_3g02bcIpWgCvGPQ","eb",7,"eb","b","e",3
"11457","R_3g02bcIpWgCvGPQ","db",4,"db","b","d",6
"11458","R_3g02bcIpWgCvGPQ","fd",3,"fd","d","f",7
"11459","R_3g02bcIpWgCvGPQ","ed",7,"ed","d","e",3
"11460","R_3g02bcIpWgCvGPQ","fe",6,"fe","e","f",4
"11461","R_3G1dEpQidltZ7UV","ab",7,"ab","b","a",3
"11462","R_3G1dEpQidltZ7UV","ad",5,"ad","d","a",5
"11463","R_3G1dEpQidltZ7UV","ae",5,"ae","e","a",5
"11464","R_3G1dEpQidltZ7UV","af",1,"af","f","a",9
"11465","R_3G1dEpQidltZ7UV","bd",1,"bd","d","b",9
"11466","R_3G1dEpQidltZ7UV","be",3,"be","e","b",7
"11467","R_3G1dEpQidltZ7UV","bf",1,"bf","f","b",9
"11468","R_3G1dEpQidltZ7UV","de",4,"de","e","d",6
"11469","R_3G1dEpQidltZ7UV","df",5,"df","f","d",5
"11470","R_3G1dEpQidltZ7UV","ef",3,"ef","f","e",7
"11471","R_3G1dEpQidltZ7UV","fa",1,"fa","a","f",9
"11472","R_3G1dEpQidltZ7UV","ea",5,"ea","a","e",5
"11473","R_3G1dEpQidltZ7UV","da",5,"da","a","d",5
"11474","R_3G1dEpQidltZ7UV","ba",7,"ba","a","b",3
"11475","R_3G1dEpQidltZ7UV","fb",1,"fb","b","f",9
"11476","R_3G1dEpQidltZ7UV","eb",3,"eb","b","e",7
"11477","R_3G1dEpQidltZ7UV","db",1,"db","b","d",9
"11478","R_3G1dEpQidltZ7UV","fd",5,"fd","d","f",5
"11479","R_3G1dEpQidltZ7UV","ed",4,"ed","d","e",6
"11480","R_3G1dEpQidltZ7UV","fe",3,"fe","e","f",7
"11481","R_3G3WlwN39JkIQgE","ab",4,"ab","b","a",6
"11482","R_3G3WlwN39JkIQgE","ad",5,"ad","d","a",5
"11483","R_3G3WlwN39JkIQgE","ae",4,"ae","e","a",6
"11484","R_3G3WlwN39JkIQgE","af",5,"af","f","a",5
"11485","R_3G3WlwN39JkIQgE","bd",4,"bd","d","b",6
"11486","R_3G3WlwN39JkIQgE","be",6,"be","e","b",4
"11487","R_3G3WlwN39JkIQgE","bf",6,"bf","f","b",4
"11488","R_3G3WlwN39JkIQgE","de",5,"de","e","d",5
"11489","R_3G3WlwN39JkIQgE","df",3,"df","f","d",7
"11490","R_3G3WlwN39JkIQgE","ef",7,"ef","f","e",3
"11491","R_3G3WlwN39JkIQgE","fa",5,"fa","a","f",5
"11492","R_3G3WlwN39JkIQgE","ea",4,"ea","a","e",6
"11493","R_3G3WlwN39JkIQgE","da",5,"da","a","d",5
"11494","R_3G3WlwN39JkIQgE","ba",4,"ba","a","b",6
"11495","R_3G3WlwN39JkIQgE","fb",6,"fb","b","f",4
"11496","R_3G3WlwN39JkIQgE","eb",6,"eb","b","e",4
"11497","R_3G3WlwN39JkIQgE","db",4,"db","b","d",6
"11498","R_3G3WlwN39JkIQgE","fd",3,"fd","d","f",7
"11499","R_3G3WlwN39JkIQgE","ed",5,"ed","d","e",5
"11500","R_3G3WlwN39JkIQgE","fe",7,"fe","e","f",3
"11501","R_3g5brc9bkrNMBRO","ab",2,"ab","b","a",8
"11502","R_3g5brc9bkrNMBRO","ad",5,"ad","d","a",5
"11503","R_3g5brc9bkrNMBRO","ae",3,"ae","e","a",7
"11504","R_3g5brc9bkrNMBRO","af",3,"af","f","a",7
"11505","R_3g5brc9bkrNMBRO","bd",4,"bd","d","b",6
"11506","R_3g5brc9bkrNMBRO","be",9,"be","e","b",1
"11507","R_3g5brc9bkrNMBRO","bf",5,"bf","f","b",5
"11508","R_3g5brc9bkrNMBRO","de",4,"de","e","d",6
"11509","R_3g5brc9bkrNMBRO","df",2,"df","f","d",8
"11510","R_3g5brc9bkrNMBRO","ef",4,"ef","f","e",6
"11511","R_3g5brc9bkrNMBRO","fa",3,"fa","a","f",7
"11512","R_3g5brc9bkrNMBRO","ea",3,"ea","a","e",7
"11513","R_3g5brc9bkrNMBRO","da",5,"da","a","d",5
"11514","R_3g5brc9bkrNMBRO","ba",2,"ba","a","b",8
"11515","R_3g5brc9bkrNMBRO","fb",5,"fb","b","f",5
"11516","R_3g5brc9bkrNMBRO","eb",9,"eb","b","e",1
"11517","R_3g5brc9bkrNMBRO","db",4,"db","b","d",6
"11518","R_3g5brc9bkrNMBRO","fd",2,"fd","d","f",8
"11519","R_3g5brc9bkrNMBRO","ed",4,"ed","d","e",6
"11520","R_3g5brc9bkrNMBRO","fe",4,"fe","e","f",6
"11521","R_3g7PdyeJYmUqgqL","ab",8,"ab","b","a",2
"11522","R_3g7PdyeJYmUqgqL","ad",4,"ad","d","a",6
"11523","R_3g7PdyeJYmUqgqL","ae",7,"ae","e","a",3
"11524","R_3g7PdyeJYmUqgqL","af",4,"af","f","a",6
"11525","R_3g7PdyeJYmUqgqL","bd",3,"bd","d","b",7
"11526","R_3g7PdyeJYmUqgqL","be",3,"be","e","b",7
"11527","R_3g7PdyeJYmUqgqL","bf",5,"bf","f","b",5
"11528","R_3g7PdyeJYmUqgqL","de",5,"de","e","d",5
"11529","R_3g7PdyeJYmUqgqL","df",3,"df","f","d",7
"11530","R_3g7PdyeJYmUqgqL","ef",6,"ef","f","e",4
"11531","R_3g7PdyeJYmUqgqL","fa",4,"fa","a","f",6
"11532","R_3g7PdyeJYmUqgqL","ea",7,"ea","a","e",3
"11533","R_3g7PdyeJYmUqgqL","da",4,"da","a","d",6
"11534","R_3g7PdyeJYmUqgqL","ba",8,"ba","a","b",2
"11535","R_3g7PdyeJYmUqgqL","fb",5,"fb","b","f",5
"11536","R_3g7PdyeJYmUqgqL","eb",3,"eb","b","e",7
"11537","R_3g7PdyeJYmUqgqL","db",3,"db","b","d",7
"11538","R_3g7PdyeJYmUqgqL","fd",3,"fd","d","f",7
"11539","R_3g7PdyeJYmUqgqL","ed",5,"ed","d","e",5
"11540","R_3g7PdyeJYmUqgqL","fe",6,"fe","e","f",4
"11541","R_3G8pt8Wr04bbf0j","ab",3,"ab","b","a",7
"11542","R_3G8pt8Wr04bbf0j","ad",4,"ad","d","a",6
"11543","R_3G8pt8Wr04bbf0j","ae",5,"ae","e","a",5
"11544","R_3G8pt8Wr04bbf0j","af",7,"af","f","a",3
"11545","R_3G8pt8Wr04bbf0j","bd",2,"bd","d","b",8
"11546","R_3G8pt8Wr04bbf0j","be",3,"be","e","b",7
"11547","R_3G8pt8Wr04bbf0j","bf",3,"bf","f","b",7
"11548","R_3G8pt8Wr04bbf0j","de",4,"de","e","d",6
"11549","R_3G8pt8Wr04bbf0j","df",4,"df","f","d",6
"11550","R_3G8pt8Wr04bbf0j","ef",6,"ef","f","e",4
"11551","R_3G8pt8Wr04bbf0j","fa",7,"fa","a","f",3
"11552","R_3G8pt8Wr04bbf0j","ea",5,"ea","a","e",5
"11553","R_3G8pt8Wr04bbf0j","da",4,"da","a","d",6
"11554","R_3G8pt8Wr04bbf0j","ba",3,"ba","a","b",7
"11555","R_3G8pt8Wr04bbf0j","fb",3,"fb","b","f",7
"11556","R_3G8pt8Wr04bbf0j","eb",3,"eb","b","e",7
"11557","R_3G8pt8Wr04bbf0j","db",2,"db","b","d",8
"11558","R_3G8pt8Wr04bbf0j","fd",4,"fd","d","f",6
"11559","R_3G8pt8Wr04bbf0j","ed",4,"ed","d","e",6
"11560","R_3G8pt8Wr04bbf0j","fe",6,"fe","e","f",4
"11561","R_3GBUvUfh9Q3gNlv","ab",5,"ab","b","a",5
"11562","R_3GBUvUfh9Q3gNlv","ad",6,"ad","d","a",4
"11563","R_3GBUvUfh9Q3gNlv","ae",7,"ae","e","a",3
"11564","R_3GBUvUfh9Q3gNlv","af",2,"af","f","a",8
"11565","R_3GBUvUfh9Q3gNlv","bd",7,"bd","d","b",3
"11566","R_3GBUvUfh9Q3gNlv","be",6,"be","e","b",4
"11567","R_3GBUvUfh9Q3gNlv","bf",5,"bf","f","b",5
"11568","R_3GBUvUfh9Q3gNlv","de",7,"de","e","d",3
"11569","R_3GBUvUfh9Q3gNlv","df",7,"df","f","d",3
"11570","R_3GBUvUfh9Q3gNlv","ef",7,"ef","f","e",3
"11571","R_3GBUvUfh9Q3gNlv","fa",2,"fa","a","f",8
"11572","R_3GBUvUfh9Q3gNlv","ea",7,"ea","a","e",3
"11573","R_3GBUvUfh9Q3gNlv","da",6,"da","a","d",4
"11574","R_3GBUvUfh9Q3gNlv","ba",5,"ba","a","b",5
"11575","R_3GBUvUfh9Q3gNlv","fb",5,"fb","b","f",5
"11576","R_3GBUvUfh9Q3gNlv","eb",6,"eb","b","e",4
"11577","R_3GBUvUfh9Q3gNlv","db",7,"db","b","d",3
"11578","R_3GBUvUfh9Q3gNlv","fd",7,"fd","d","f",3
"11579","R_3GBUvUfh9Q3gNlv","ed",7,"ed","d","e",3
"11580","R_3GBUvUfh9Q3gNlv","fe",7,"fe","e","f",3
"11581","R_3GE294eZpd1Fd3b","ab",1,"ab","b","a",9
"11582","R_3GE294eZpd1Fd3b","ad",1,"ad","d","a",9
"11583","R_3GE294eZpd1Fd3b","ae",9,"ae","e","a",1
"11584","R_3GE294eZpd1Fd3b","af",7,"af","f","a",3
"11585","R_3GE294eZpd1Fd3b","bd",7,"bd","d","b",3
"11586","R_3GE294eZpd1Fd3b","be",1,"be","e","b",9
"11587","R_3GE294eZpd1Fd3b","bf",1,"bf","f","b",9
"11588","R_3GE294eZpd1Fd3b","de",1,"de","e","d",9
"11589","R_3GE294eZpd1Fd3b","df",1,"df","f","d",9
"11590","R_3GE294eZpd1Fd3b","ef",7,"ef","f","e",3
"11591","R_3GE294eZpd1Fd3b","fa",7,"fa","a","f",3
"11592","R_3GE294eZpd1Fd3b","ea",9,"ea","a","e",1
"11593","R_3GE294eZpd1Fd3b","da",1,"da","a","d",9
"11594","R_3GE294eZpd1Fd3b","ba",1,"ba","a","b",9
"11595","R_3GE294eZpd1Fd3b","fb",1,"fb","b","f",9
"11596","R_3GE294eZpd1Fd3b","eb",1,"eb","b","e",9
"11597","R_3GE294eZpd1Fd3b","db",7,"db","b","d",3
"11598","R_3GE294eZpd1Fd3b","fd",1,"fd","d","f",9
"11599","R_3GE294eZpd1Fd3b","ed",1,"ed","d","e",9
"11600","R_3GE294eZpd1Fd3b","fe",7,"fe","e","f",3
"11601","R_3GfFGdrjJRUqybx","ab",5,"ab","b","a",5
"11602","R_3GfFGdrjJRUqybx","ad",5,"ad","d","a",5
"11603","R_3GfFGdrjJRUqybx","ae",5,"ae","e","a",5
"11604","R_3GfFGdrjJRUqybx","af",5,"af","f","a",5
"11605","R_3GfFGdrjJRUqybx","bd",5,"bd","d","b",5
"11606","R_3GfFGdrjJRUqybx","be",6,"be","e","b",4
"11607","R_3GfFGdrjJRUqybx","bf",6,"bf","f","b",4
"11608","R_3GfFGdrjJRUqybx","de",4,"de","e","d",6
"11609","R_3GfFGdrjJRUqybx","df",5,"df","f","d",5
"11610","R_3GfFGdrjJRUqybx","ef",6,"ef","f","e",4
"11611","R_3GfFGdrjJRUqybx","fa",5,"fa","a","f",5
"11612","R_3GfFGdrjJRUqybx","ea",5,"ea","a","e",5
"11613","R_3GfFGdrjJRUqybx","da",5,"da","a","d",5
"11614","R_3GfFGdrjJRUqybx","ba",5,"ba","a","b",5
"11615","R_3GfFGdrjJRUqybx","fb",6,"fb","b","f",4
"11616","R_3GfFGdrjJRUqybx","eb",6,"eb","b","e",4
"11617","R_3GfFGdrjJRUqybx","db",5,"db","b","d",5
"11618","R_3GfFGdrjJRUqybx","fd",5,"fd","d","f",5
"11619","R_3GfFGdrjJRUqybx","ed",4,"ed","d","e",6
"11620","R_3GfFGdrjJRUqybx","fe",6,"fe","e","f",4
"11621","R_3Gg0rh96RhxMnrW","ab",5,"ab","b","a",5
"11622","R_3Gg0rh96RhxMnrW","ad",1,"ad","d","a",9
"11623","R_3Gg0rh96RhxMnrW","ae",5,"ae","e","a",5
"11624","R_3Gg0rh96RhxMnrW","af",5,"af","f","a",5
"11625","R_3Gg0rh96RhxMnrW","bd",5,"bd","d","b",5
"11626","R_3Gg0rh96RhxMnrW","be",5,"be","e","b",5
"11627","R_3Gg0rh96RhxMnrW","bf",4,"bf","f","b",6
"11628","R_3Gg0rh96RhxMnrW","de",5,"de","e","d",5
"11629","R_3Gg0rh96RhxMnrW","df",1,"df","f","d",9
"11630","R_3Gg0rh96RhxMnrW","ef",5,"ef","f","e",5
"11631","R_3Gg0rh96RhxMnrW","fa",5,"fa","a","f",5
"11632","R_3Gg0rh96RhxMnrW","ea",5,"ea","a","e",5
"11633","R_3Gg0rh96RhxMnrW","da",1,"da","a","d",9
"11634","R_3Gg0rh96RhxMnrW","ba",5,"ba","a","b",5
"11635","R_3Gg0rh96RhxMnrW","fb",4,"fb","b","f",6
"11636","R_3Gg0rh96RhxMnrW","eb",5,"eb","b","e",5
"11637","R_3Gg0rh96RhxMnrW","db",5,"db","b","d",5
"11638","R_3Gg0rh96RhxMnrW","fd",1,"fd","d","f",9
"11639","R_3Gg0rh96RhxMnrW","ed",5,"ed","d","e",5
"11640","R_3Gg0rh96RhxMnrW","fe",5,"fe","e","f",5
"11641","R_3GjRdkDUeZzBSiE","ab",1,"ab","b","a",9
"11642","R_3GjRdkDUeZzBSiE","ad",1,"ad","d","a",9
"11643","R_3GjRdkDUeZzBSiE","ae",9,"ae","e","a",1
"11644","R_3GjRdkDUeZzBSiE","af",9,"af","f","a",1
"11645","R_3GjRdkDUeZzBSiE","bd",7,"bd","d","b",3
"11646","R_3GjRdkDUeZzBSiE","be",1,"be","e","b",9
"11647","R_3GjRdkDUeZzBSiE","bf",1,"bf","f","b",9
"11648","R_3GjRdkDUeZzBSiE","de",1,"de","e","d",9
"11649","R_3GjRdkDUeZzBSiE","df",1,"df","f","d",9
"11650","R_3GjRdkDUeZzBSiE","ef",9,"ef","f","e",1
"11651","R_3GjRdkDUeZzBSiE","fa",9,"fa","a","f",1
"11652","R_3GjRdkDUeZzBSiE","ea",9,"ea","a","e",1
"11653","R_3GjRdkDUeZzBSiE","da",1,"da","a","d",9
"11654","R_3GjRdkDUeZzBSiE","ba",1,"ba","a","b",9
"11655","R_3GjRdkDUeZzBSiE","fb",1,"fb","b","f",9
"11656","R_3GjRdkDUeZzBSiE","eb",1,"eb","b","e",9
"11657","R_3GjRdkDUeZzBSiE","db",7,"db","b","d",3
"11658","R_3GjRdkDUeZzBSiE","fd",1,"fd","d","f",9
"11659","R_3GjRdkDUeZzBSiE","ed",1,"ed","d","e",9
"11660","R_3GjRdkDUeZzBSiE","fe",9,"fe","e","f",1
"11661","R_3GkuEkULXiMZYtc","ab",3,"ab","b","a",7
"11662","R_3GkuEkULXiMZYtc","ad",3,"ad","d","a",7
"11663","R_3GkuEkULXiMZYtc","ae",2,"ae","e","a",8
"11664","R_3GkuEkULXiMZYtc","af",7,"af","f","a",3
"11665","R_3GkuEkULXiMZYtc","bd",2,"bd","d","b",8
"11666","R_3GkuEkULXiMZYtc","be",3,"be","e","b",7
"11667","R_3GkuEkULXiMZYtc","bf",5,"bf","f","b",5
"11668","R_3GkuEkULXiMZYtc","de",4,"de","e","d",6
"11669","R_3GkuEkULXiMZYtc","df",7,"df","f","d",3
"11670","R_3GkuEkULXiMZYtc","ef",3,"ef","f","e",7
"11671","R_3GkuEkULXiMZYtc","fa",7,"fa","a","f",3
"11672","R_3GkuEkULXiMZYtc","ea",2,"ea","a","e",8
"11673","R_3GkuEkULXiMZYtc","da",3,"da","a","d",7
"11674","R_3GkuEkULXiMZYtc","ba",3,"ba","a","b",7
"11675","R_3GkuEkULXiMZYtc","fb",5,"fb","b","f",5
"11676","R_3GkuEkULXiMZYtc","eb",3,"eb","b","e",7
"11677","R_3GkuEkULXiMZYtc","db",2,"db","b","d",8
"11678","R_3GkuEkULXiMZYtc","fd",7,"fd","d","f",3
"11679","R_3GkuEkULXiMZYtc","ed",4,"ed","d","e",6
"11680","R_3GkuEkULXiMZYtc","fe",3,"fe","e","f",7
"11681","R_3GoztoHsxpKssWb","ab",1,"ab","b","a",9
"11682","R_3GoztoHsxpKssWb","ad",1,"ad","d","a",9
"11683","R_3GoztoHsxpKssWb","ae",5,"ae","e","a",5
"11684","R_3GoztoHsxpKssWb","af",1,"af","f","a",9
"11685","R_3GoztoHsxpKssWb","bd",9,"bd","d","b",1
"11686","R_3GoztoHsxpKssWb","be",1,"be","e","b",9
"11687","R_3GoztoHsxpKssWb","bf",1,"bf","f","b",9
"11688","R_3GoztoHsxpKssWb","de",1,"de","e","d",9
"11689","R_3GoztoHsxpKssWb","df",1,"df","f","d",9
"11690","R_3GoztoHsxpKssWb","ef",5,"ef","f","e",5
"11691","R_3GoztoHsxpKssWb","fa",1,"fa","a","f",9
"11692","R_3GoztoHsxpKssWb","ea",5,"ea","a","e",5
"11693","R_3GoztoHsxpKssWb","da",1,"da","a","d",9
"11694","R_3GoztoHsxpKssWb","ba",1,"ba","a","b",9
"11695","R_3GoztoHsxpKssWb","fb",1,"fb","b","f",9
"11696","R_3GoztoHsxpKssWb","eb",1,"eb","b","e",9
"11697","R_3GoztoHsxpKssWb","db",9,"db","b","d",1
"11698","R_3GoztoHsxpKssWb","fd",1,"fd","d","f",9
"11699","R_3GoztoHsxpKssWb","ed",1,"ed","d","e",9
"11700","R_3GoztoHsxpKssWb","fe",5,"fe","e","f",5
"11701","R_3gUFyQf7Rr82fjq","ab",1,"ab","b","a",9
"11702","R_3gUFyQf7Rr82fjq","ad",1,"ad","d","a",9
"11703","R_3gUFyQf7Rr82fjq","ae",1,"ae","e","a",9
"11704","R_3gUFyQf7Rr82fjq","af",1,"af","f","a",9
"11705","R_3gUFyQf7Rr82fjq","bd",1,"bd","d","b",9
"11706","R_3gUFyQf7Rr82fjq","be",1,"be","e","b",9
"11707","R_3gUFyQf7Rr82fjq","bf",1,"bf","f","b",9
"11708","R_3gUFyQf7Rr82fjq","de",1,"de","e","d",9
"11709","R_3gUFyQf7Rr82fjq","df",1,"df","f","d",9
"11710","R_3gUFyQf7Rr82fjq","ef",2,"ef","f","e",8
"11711","R_3gUFyQf7Rr82fjq","fa",1,"fa","a","f",9
"11712","R_3gUFyQf7Rr82fjq","ea",1,"ea","a","e",9
"11713","R_3gUFyQf7Rr82fjq","da",1,"da","a","d",9
"11714","R_3gUFyQf7Rr82fjq","ba",1,"ba","a","b",9
"11715","R_3gUFyQf7Rr82fjq","fb",1,"fb","b","f",9
"11716","R_3gUFyQf7Rr82fjq","eb",1,"eb","b","e",9
"11717","R_3gUFyQf7Rr82fjq","db",1,"db","b","d",9
"11718","R_3gUFyQf7Rr82fjq","fd",1,"fd","d","f",9
"11719","R_3gUFyQf7Rr82fjq","ed",1,"ed","d","e",9
"11720","R_3gUFyQf7Rr82fjq","fe",2,"fe","e","f",8
"11721","R_3gXXt1W2K8Pos3x","ab",7,"ab","b","a",3
"11722","R_3gXXt1W2K8Pos3x","ad",3,"ad","d","a",7
"11723","R_3gXXt1W2K8Pos3x","ae",7,"ae","e","a",3
"11724","R_3gXXt1W2K8Pos3x","af",7,"af","f","a",3
"11725","R_3gXXt1W2K8Pos3x","bd",3,"bd","d","b",7
"11726","R_3gXXt1W2K8Pos3x","be",5,"be","e","b",5
"11727","R_3gXXt1W2K8Pos3x","bf",7,"bf","f","b",3
"11728","R_3gXXt1W2K8Pos3x","de",7,"de","e","d",3
"11729","R_3gXXt1W2K8Pos3x","df",7,"df","f","d",3
"11730","R_3gXXt1W2K8Pos3x","ef",8,"ef","f","e",2
"11731","R_3gXXt1W2K8Pos3x","fa",7,"fa","a","f",3
"11732","R_3gXXt1W2K8Pos3x","ea",7,"ea","a","e",3
"11733","R_3gXXt1W2K8Pos3x","da",3,"da","a","d",7
"11734","R_3gXXt1W2K8Pos3x","ba",7,"ba","a","b",3
"11735","R_3gXXt1W2K8Pos3x","fb",7,"fb","b","f",3
"11736","R_3gXXt1W2K8Pos3x","eb",5,"eb","b","e",5
"11737","R_3gXXt1W2K8Pos3x","db",3,"db","b","d",7
"11738","R_3gXXt1W2K8Pos3x","fd",7,"fd","d","f",3
"11739","R_3gXXt1W2K8Pos3x","ed",7,"ed","d","e",3
"11740","R_3gXXt1W2K8Pos3x","fe",8,"fe","e","f",2
"11741","R_3h48pm23ScLHRj8","ab",5,"ab","b","a",5
"11742","R_3h48pm23ScLHRj8","ad",3,"ad","d","a",7
"11743","R_3h48pm23ScLHRj8","ae",3,"ae","e","a",7
"11744","R_3h48pm23ScLHRj8","af",1,"af","f","a",9
"11745","R_3h48pm23ScLHRj8","bd",4,"bd","d","b",6
"11746","R_3h48pm23ScLHRj8","be",2,"be","e","b",8
"11747","R_3h48pm23ScLHRj8","bf",4,"bf","f","b",6
"11748","R_3h48pm23ScLHRj8","de",8,"de","e","d",2
"11749","R_3h48pm23ScLHRj8","df",1,"df","f","d",9
"11750","R_3h48pm23ScLHRj8","ef",1,"ef","f","e",9
"11751","R_3h48pm23ScLHRj8","fa",1,"fa","a","f",9
"11752","R_3h48pm23ScLHRj8","ea",3,"ea","a","e",7
"11753","R_3h48pm23ScLHRj8","da",3,"da","a","d",7
"11754","R_3h48pm23ScLHRj8","ba",5,"ba","a","b",5
"11755","R_3h48pm23ScLHRj8","fb",4,"fb","b","f",6
"11756","R_3h48pm23ScLHRj8","eb",2,"eb","b","e",8
"11757","R_3h48pm23ScLHRj8","db",4,"db","b","d",6
