"","m","Duration.wave1","ResponseId.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"239",229255657965656,2606,"R_YXN6D7S6HtYGyCR","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,4865,"R_1hQEo3eSrkO8U4m",67,"<1'500- 2'499€
3'100-4'299CHF",43,81,"okay"
"240",229255657966697,1549,"R_zeY2QpcRAsD3WlH","female","Germany","<1'500€
<3'100CHF","degree",1,6,1702,"R_1hPRfP2ZEnVS9MR",73,"<1'500€
<3'100CHF",25,28,"okay"
"241",229255657966698,888,"R_3M6iivw99fLhS17","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,936,"R_2VsQH2SgvmwEvPl",25,"<1'500- 2'499€
3'100-4'299CHF",14,15,"okay"
"242",229255657967727,1667,"R_2BmUGXI7GjyAitI","male","Germany","> 4'000€
>5'900 CHF","degree",3,8,762,"R_2zY0Z3F9933vCHh",23,"> 4'000€
>5'900 CHF",27,12,"okay"
"243",229255657980998,1489,"R_3nDwBXPS5qRtTye","female","Germany","<1'500€
<3'100CHF","middle school",4,5,1553,"R_2ZTsNN6kZ9cVYHV",22,"<1'500€
<3'100CHF",24,25,"okay"
"244",229255657984114,1227,"R_01khgozVq3awK6l","male","Germany","> 4'000€
>5'900 CHF","degree",2,3,1170,"R_3jTAW9uI1ykta3D",51,"> 4'000€
>5'900 CHF",20,19,"okay"
"245",229255657984125,926,"R_2Ce0NgCH6zpMRJb","female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,4114,"R_300O2DUnqnIyEq8",21,"> 4'000€
>5'900 CHF",15,68,"okay"
"246",229255657985168,1152,"R_ClS8HIF9JOBceZj","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,876,"R_1hMP27SWGSrmZoT",42,"<1'500- 2'499€
3'100-4'299CHF",19,14,"okay"
"247",229255657997387,1630,"R_0TmEasAMNDaTx73","female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,1415,"R_2uTLa7HMnc5Gs9E",28,"<1'500- 2'499€
3'100-4'299CHF",27,23,"okay"
"248",229255657999471,1133,"R_3ivSk5kamR28JsF","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,5,1099,"R_1rPu8GlUfBUaT1f",30,"2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay"
"249",229255658003638,3919,"R_1d9WC22juoRU6UJ","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,5,6672,"R_12ncLRlhWhSi4HC",40,"2'500- 4'000€
<4'300- 5'899CHF",65,111,"okay"
"250",229255658006771,1847,"R_2zhDlGtXXMot5i4","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",4,8,1353,"R_2QAl8xv15oRVtIC",31,"2'500- 4'000€
<4'300- 5'899CHF",30,22,"okay"
"251",229255658008611,1002,"R_RKdr7d2uoP6lDeF","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,3,1482,"R_XtFWVYjuD6Al5IJ",38,"2'500- 4'000€
<4'300- 5'899CHF",16,24,"okay"
"252",229255658040397,1497,"R_2bJDToiRAL3MEMM","female","Germany","> 4'000€
>5'900 CHF","degree",3,2,1517,"R_seaXQMZjWZEuFVv",42,"> 4'000€
>5'900 CHF",24,25,"okay"
"253",229255658041440,1089,"R_1dFaniBnw4OZYyy","female","Germany","<1'500€
<3'100CHF","middle school",2,6,875,"R_3eXIx145q24P5ct",23,"<1'500- 2'499€
3'100-4'299CHF",18,14,"okay"
"254",229255658041449,1353,"R_YaxFNmBVsljQcN3","male","Germany","> 4'000€
>5'900 CHF","degree",2,6,1047,"R_pbz6lXYpu64Zyut",29,"> 4'000€
>5'900 CHF",22,17,"okay"
"255",229256171549895,636,"R_6tYWl75MHmR54KB","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,6,999,"R_1Cl2SebPQbOFhuz",39,"> 4'000€
>5'900 CHF",10,16,"okay"
"256",229256171552970,847,"R_Ab6UGDbmjVtu3AZ","female","Switzerland","> 4'000€
>5'900 CHF","degree",5,9,769,"R_22re08dv5zyt3zy",45,"2'500- 4'000€
<4'300- 5'899CHF",14,12,"okay"
"257",229256171556050,1041,"R_1kNYEgfcdgcFO51","female","Switzerland","<1'500€
<3'100CHF","obligatory school",4,6,1261,"R_2OTsX0VoE5sGvbN",48,"<1'500- 2'499€
3'100-4'299CHF",17,21,"okay"
"258",229256171561183,724,"R_11bfomFynMxQ2HS","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,1,11181,"R_2e4gsRcT2FLvlEh",53,"<1'500- 2'499€
3'100-4'299CHF",12,186,"okay"
"259",229256171564265,963,"R_1hYa1lwZUPqom7F","male","Switzerland","> 4'000€
>5'900 CHF","no formal education",2,10,938,"R_2ZPOqSrWRiMJiEY",52,"> 4'000€
>5'900 CHF",16,15,"okay"
"260",229256171567352,808,"R_2ypy9ol4uFVDmgX","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,693,"R_pMXDxYiOWN0mZAB",55,"> 4'000€
>5'900 CHF",13,11,"okay"
"261",229256171569156,2583,"R_ZwTzFkXwgh0Fzyx","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,6,2958,"R_1DHhLExORVUMSTn",55,"2'500- 4'000€
<4'300- 5'899CHF",43,49,"okay"
"262",229256171575321,1748,"R_WdOv7WjyReZ2Izn","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,2398,"R_3JdS6G2oeyURtlh",63,"2'500- 4'000€
<4'300- 5'899CHF",29,39,"okay"
"263",229256171580455,2503,"R_1Q5zY16YdoZUa5y","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,10,1572,"R_Ze5kKE9z67vfMhb",48,"2'500- 4'000€
<4'300- 5'899CHF",41,26,"okay"
"264",229256171581480,1984,"R_Zxz7oQhXp9jYLIJ","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,2475,"R_1pYclIa7OYRv1ML",71,"> 4'000€
>5'900 CHF",33,41,"okay"
"265",229256171581482,626,"R_2ag9KO7neo6tVIm","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",3,3,948,"R_3khTb6ohZTEw1uj",56,"> 4'000€
>5'900 CHF",10,15,"okay"
"266",229256171582508,1724,"R_3siQFVhDI105wbQ","female","Switzerland","> 4'000€
>5'900 CHF","middle school",2,2,2318,"R_3rNS3W6jWnb4XA4",73,"> 4'000€
>5'900 CHF",28,38,"okay"
"267",229256171601985,1471,"R_3mgY6Y0UIN2HyQ8","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,1866,"R_ujE7f07IK4OOVxf",50,"2'500- 4'000€
<4'300- 5'899CHF",24,31,"okay"
"268",229256171609167,1242,"R_DNRyhi5gcPlwDRv","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,1733,"R_11Xg8JyRKok3DIm",47,"> 4'000€
>5'900 CHF",20,28,"okay"
"269",229256171622503,1595,"R_2aIvH7bEKgmeRSd","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,9,1116,"R_3pkY5QiTao68mOf",41,"> 4'000€
>5'900 CHF",26,18,"okay"
"270",229256171630718,1230,"R_1o1iNts3exPmieU","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,1590,"R_2ZOLtO5eQcxaywi",64,"2'500- 4'000€
<4'300- 5'899CHF",20,26,"okay"
"271",229256171632771,916,"R_3RxPwUixZH8gUCG","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,6,1131,"R_1eP2L8wV1THm3zI",59,"<1'500- 2'499€
3'100-4'299CHF",15,18,"okay"
"272",229256171634821,2023,"R_2fuJo4me5I910j7","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,6,1452,"R_2BkQ3ur5epxKfRW",53,"> 4'000€
>5'900 CHF",33,24,"okay"
"273",229256171636877,1663,"R_3s04VQwuwiRt0e2","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,2,2164,"R_TnJKPfSngzfmYhj",60,"2'500- 4'000€
<4'300- 5'899CHF",27,36,"okay"
"274",229256171644062,950,"R_1FDtuG3k56IdBXy","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,1455,"R_2s56lo4tG3fLjIQ",64,"> 4'000€
>5'900 CHF",15,24,"okay"
"275",229256171658438,1883,"R_2xxvAFqyH4RVpzq","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,7,1786,"R_1l0RIyAa9CP5bzP",76,"> 4'000€
>5'900 CHF",31,29,"okay"
"276",229256171660490,1004,"R_PtRAPkXLYtVoPRL","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,7,1213,"R_1n1JzBYizsP8rTM",68,"> 4'000€
>5'900 CHF",16,20,"okay"
"277",229256171670763,1985,"R_1LoIjURU32wpqKF","male","Switzerland","> 4'000€
>5'900 CHF","middle school",4,8,8266,"R_22DlIOA1QuwsRtH",44,"<1'500- 2'499€
3'100-4'299CHF",33,137,"okay"
"278",229256171671793,1540,"R_1jxNAbcEEMGNBkz","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,4537,"R_sZ5hFn2aGEar5K1",20,"<1'500- 2'499€
3'100-4'299CHF",25,75,"okay"
"279",229256171672827,1784,"R_12nkx2QU4KAOjzq","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,8,1773,"R_WetzP6sCYnlwhs5",57,"> 4'000€
>5'900 CHF",29,29,"okay"
"280",229256171674879,2002,"R_24dRrvyxoU59T4B","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",5,6,1436,"R_3LYlsetdO0jWCCR",34,"2'500- 4'000€
<4'300- 5'899CHF",33,23,"okay"
"281",229256171676680,578,"R_1JF7XaAKoJRpbIc","female","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,650,"R_1rq6oBNP3dfuJSh",45,"> 4'000€
>5'900 CHF",9,10,"okay"
"282",229256171677705,787,"R_3PYnhkLo2TXKK4D","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,4,1907,"R_3j6hQrSK7YQRpwX",48,"2'500- 4'000€
<4'300- 5'899CHF",13,31,"okay"
"283",229256171696202,934,"R_2qlwF1uzLoScQei","female","Switzerland","> 4'000€
>5'900 CHF","middle school",2,5,4719,"R_3Gw88RytBLzHXQc",25,"> 4'000€
>5'900 CHF",15,78,"okay"
"284",229256171697233,1227,"R_1IMZNh1qbXTSlrJ","female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,4,1269,"R_3iDXiFQbvXiCfFk",22,"<1'500€
<3'100CHF",20,21,"okay"
"285",229256171701343,2009,"R_1OSLfnCUehYs09o","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2572,"R_3JDfuMcUJTSqd7U",70,"<1'500- 2'499€
3'100-4'299CHF",33,42,"okay"
"286",229256171706482,1720,"R_3PdDif9u0ZvPaFj","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",3,5,994,"R_3h4p0qpGxWqX6Ki",38,"> 4'000€
>5'900 CHF",28,16,"okay"
"287",229256171707512,1828,"R_AAHKZ3vcmf71Pjj","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,5,1523,"R_3gL5PLi3c3Tyn7l",25,"> 4'000€
>5'900 CHF",30,25,"okay"
"288",229256171712646,6717,"R_Or1AiWB4eJhjZpD","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,3,10837,"R_1KjR9tFAM9YeB0x",47,"2'500- 4'000€
<4'300- 5'899CHF",111,180,"okay"
"289",229256171715723,1270,"R_3GkuEkULXiMZYtc","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,5,998,"R_DOjumlkZTjVHRn3",61,"<1'500- 2'499€
3'100-4'299CHF",21,16,"okay"
"290",229256171733167,2349,"R_3lWWBqWRXixfnYH","female","Switzerland","> 4'000€
>5'900 CHF","degree",3,4,1507,"R_1OOwSBX7GRf44TF",24,"2'500- 4'000€
<4'300- 5'899CHF",39,25,"okay"
"291",229256171741387,1169,"R_2AMhKoUk1l2B7aY","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,1519,"R_RCgfxvMaSTFEMEx",26,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"292",229256171742412,739,"R_1jdYlkrQYepVBTk","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,8,2683,"R_2EFd3V4EGqikFU1",34,"> 4'000€
>5'900 CHF",12,44,"okay"
"293",229256171743437,8887,"R_UutbqIVKMY6CypX","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,1343,"R_2X4FuYhXmC8ywIK",36,"> 4'000€
>5'900 CHF",148,22,"okay"
"294",229256171747545,490,"R_3kdqI28TtxYBkTf","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,606,"R_3oFUF1QXe4YNcRL",49,"2'500- 4'000€
<4'300- 5'899CHF",8,10,"okay"
"295",229256171754731,897,"R_2VO6QNbhe2MmBTA","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,8,1104,"R_2S0octCIzzOhicw",45,"<1'500- 2'499€
3'100-4'299CHF",14,18,"okay"
"296",229256171770896,1185,"R_9SwDxmdVRzn9FdL","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,8,1688,"R_3FRKYX9SsnpvlPA",38,"<1'500€
<3'100CHF",19,28,"okay"
"297",229256171776032,1090,"R_2wconsnovSxkAzJ","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,1086,"R_3exXU5InBRQRN4u",23,"<1'500€
<3'100CHF",18,18,"okay"
"298",229256171783216,710,"R_zcIOfFYEC8ro0Br","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,848,"R_3EtEBHJCy6a4Vs9",39,"> 4'000€
>5'900 CHF",11,14,"okay"
"299",229256171818133,704,"R_eKWYsNTk180LbDr","male","Switzerland","> 4'000€
>5'900 CHF","degree",5,4,1138,"R_2eWgxkI1ZcLlACS",29,"> 4'000€
>5'900 CHF",11,18,"okay"
"300",229256171834554,970,"R_3K1TMk6DxQbXkNX","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,5,1031,"R_bBLqy1uPW2N3aQ9",25,"2'500- 4'000€
<4'300- 5'899CHF",16,17,"okay"
"301",229256171835582,518,"R_3s6qPNlNN0k4mS0","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,1038,"R_2rwInOPZ1KueAnO",31,"<1'500- 2'499€
3'100-4'299CHF",8,17,"okay"
"302",229256171858967,926,"R_3KBbO4HrzSQov8h","female","Switzerland","<1'500€
<3'100CHF","degree",3,2,864,"R_3qatyGZwQtBLs5f",20,"<1'500€
<3'100CHF",15,14,"okay"
"303",229256171870273,1100,"R_2bWrFPxwlUFwasN","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,5,2319,"R_3J8CArQnsceZPxX",28,"2'500- 4'000€
<4'300- 5'899CHF",18,38,"okay"
"304",229256171870274,1090,"R_1Q3XRvqD5es3aBY","female","Switzerland","> 4'000€
>5'900 CHF","middle school",2,6,3416,"R_2t9ZLF6oFfMiMvl",51,"> 4'000€
>5'900 CHF",18,56,"okay"
"305",229256171892884,1180,"R_1BXgSc3k1bJf4ZS","female","Switzerland","> 4'000€
>5'900 CHF","no formal education",3,4,1956,"R_2cc7jn3CnyczBi6",36,"<1'500- 2'499€
3'100-4'299CHF",19,32,"okay"
"306",229256171900089,1978,"R_2uWhDV9m74Qx5XY","female","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,9003,"R_1QJUJ26SmMteltD",46,"> 4'000€
>5'900 CHF",32,150,"okay"
"307",229256171906265,922,"R_yPjecBYgKLBuysN","male","Switzerland","> 4'000€
>5'900 CHF","middle school",5,3,835,"R_25HpnGCVJmRDJeN",22,"> 4'000€
>5'900 CHF",15,13,"okay"
"308",229256171950188,873,"R_ux34WUoxkXoCzLz","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,2282,"R_zZhGQuBwm9PKEEh",30,"<1'500- 2'499€
3'100-4'299CHF",14,38,"okay"
"309",229256171951214,541,"R_Ah2SgjKYfhYCFzP","female","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,807,"R_2dg3EfUOU09B5o4",25,"> 4'000€
>5'900 CHF",9,13,"okay"
"310",229256171951216,7517,"R_3P6nIX6MCWT2rpO","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,5,1202,"R_241nEMMdhWumQoO",28,"2'500- 4'000€
<4'300- 5'899CHF",125,20,"okay"
"311",229256171959445,1692,"R_2YQUTHWSFbIAXfc","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,993,"R_3Rr91DNs3NWZo2R",42,"> 4'000€
>5'900 CHF",28,16,"okay"
"312",229256171962526,2707,"R_2dXrCgiGyoz4vxp","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,8281,"R_3O3nOZtgpHg6gaK",39,"> 4'000€
>5'900 CHF",45,138,"okay"
"313",229256171968702,971,"R_8iBn0zQMI1dvjmF","female","Switzerland","> 4'000€
>5'900 CHF","degree",2,4,756,"R_2S2hLsZH1WfTg51",43,"> 4'000€
>5'900 CHF",16,12,"okay"
"314",229256171971794,1576,"R_3PmG8C3JFoUQyIW","male","Switzerland","> 4'000€
>5'900 CHF","degree",3,10,2533,"R_2Uft2iwSo6pXJ8E",25,"> 4'000€
>5'900 CHF",26,42,"okay"
"315",229256171971796,821,"R_3Dw1D1pkDP6BenA","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,7,659,"R_3FJ4SXnN81puDee",21,"> 4'000€
>5'900 CHF",13,10,"okay"
"316",229256171972822,1204,"R_3JpYYmfMdkuZ36A","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,2289,"R_3sz7qUavyfVdYmv",34,"2'500- 4'000€
<4'300- 5'899CHF",20,38,"okay"
"317",229256171975909,844,"R_27U9ZJqGrlxlBEJ","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",1,5,2081,"R_xAvoffPJOr1jEZ3",18,"<1'500- 2'499€
3'100-4'299CHF",14,34,"okay"
"318",229256171978998,992,"R_1E400GON8iTHaf1","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,636,"R_22WdbouBXtdG6hr",36,"2'500- 4'000€
<4'300- 5'899CHF",16,10,"okay"
"319",229320605934668,1700,"R_2BzznLYXGk7FwkP","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,2,1193,"R_xGk5dztD7FbF3wJ",63,"<1'500- 2'499€
3'100-4'299CHF",28,19,"okay"
"320",229320605934675,7546,"R_bQHAFy2ZXhzmve1","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,3019,"R_9HsHrboM8bFA7Xb",46,"2'500- 4'000€
<4'300- 5'899CHF",125,50,"okay"
"321",229320605934677,1030,"R_b2ZcxCwv0pAfl4d","female","Germany","> 4'000€
>5'900 CHF","degree",3,4,1231,"R_1PT0N7jE8CEe4Om",61,"> 4'000€
>5'900 CHF",17,20,"okay"
"322",229320605934680,1113,"R_2WxaKGZe2s7GflR","male","Germany","<1'500€
<3'100CHF","obligatory school",1,6,635,"R_1Ih2ia6myVK2Eor",45,"<1'500€
<3'100CHF",18,10,"okay"
"323",229320605934683,1953,"R_33wCNEarcW1Pj0m","female","Germany","<1'500€
<3'100CHF","no formal education",1,3,2368,"R_3qHYqEwKsOQQyRT",37,"<1'500€
<3'100CHF",32,39,"okay"
"324",229320605935709,11448,"R_W6egCtuD4qEhQit","male","Germany","> 4'000€
>5'900 CHF","middle school",2,6,3013,"R_20Zr66Ok0cO2lzY",56,"> 4'000€
>5'900 CHF",190,50,"okay"
"325",229320605935711,567,"R_3NWHzCjCutDhTbe","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1340,"R_331Q8LFmRVzV6sG",58,"2'500- 4'000€
<4'300- 5'899CHF",9,22,"okay"
"326",229320605935713,882,"R_3CJUeH8CJCRwhB8","male","Germany","> 4'000€
>5'900 CHF","degree",2,5,1147,"R_eqviN3DlyEpm6iJ",69,"> 4'000€
>5'900 CHF",14,19,"okay"
"327",229320605935718,1459,"R_2CeJTzNjSsx2qQD","male","Germany","> 4'000€
>5'900 CHF","degree",2,6,1874,"R_2YJ3yYatdij6rX1",58,"> 4'000€
>5'900 CHF",24,31,"okay"
"328",229320605935722,671,"R_0Ccj6UbDeEIHB29","male","Germany","> 4'000€
>5'900 CHF","degree",5,6,525,"R_1pmuFdooAp2AmoL",49,"> 4'000€
>5'900 CHF",11,8,"okay"
"329",229320605935728,916,"R_2fuNpV3D3K5D2hH","male","Germany","> 4'000€
>5'900 CHF","degree",3,3,1235,"R_1FDpeUrcOgJSNxf",65,"> 4'000€
>5'900 CHF",15,20,"okay"
"330",229320605936754,921,"R_1mdW7cgT4seyyqQ","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,1466,"R_2xK4m6fzER4JIVP",55,"<1'500- 2'499€
3'100-4'299CHF",15,24,"okay"
"331",229320605936759,1247,"R_3lK2ZaE2Fr2bjp0","male","Germany","> 4'000€
>5'900 CHF","degree",3,5,544,"R_1oj0iGwz5gWx4EM",43,"> 4'000€
>5'900 CHF",20,9,"okay"
"332",229320605936763,3486,"R_3ek309VHljstLtw","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2288,"R_2QtcKsYZWhhqqjS",53,"> 4'000€
>5'900 CHF",58,38,"okay"
"333",229320605936769,1044,"R_bx4MDwAhY2SADXr","male","Germany","> 4'000€
>5'900 CHF","degree",4,5,966,"R_PO4Wl2GCAwaZpXr",57,"> 4'000€
>5'900 CHF",17,16,"okay"
"334",229320605936770,1994,"R_2YJM7Vy6fmCyYg3","female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,658,"R_3imMpTgiTh7IFze",52,"> 4'000€
>5'900 CHF",33,10,"okay"
"335",229320605937798,1857,"R_RLAVaQHCHLgHOhj","male","Germany","> 4'000€
>5'900 CHF","degree",5,6,11850,"R_C15NoNUfs7onvvr",45,"> 4'000€
>5'900 CHF",30,197,"okay"
"336",229320605937800,545,"R_27wlgEvlswXJirC","female","Germany","> 4'000€
>5'900 CHF","obligatory school",5,7,1301,"R_1jeTsNxm9GjoHSg",37,"> 4'000€
>5'900 CHF",9,21,"okay"
"337",229320605937806,1043,"R_XodnNQgdsehAQBb","male","Germany","> 4'000€
>5'900 CHF","degree",2,7,752,"R_2rwvaT72ZJEiKlI",50,"> 4'000€
>5'900 CHF",17,12,"okay"
"338",229320605937812,639,"R_pK3IbCdDNXHGK09","male","Germany","<1'500€
<3'100CHF","middle school",3,6,757,"R_1LGxDDuVAUkIzYT",38,"<1'500- 2'499€
3'100-4'299CHF",10,12,"okay"
"339",229320605937813,1300,"R_OqggQLH05HTXOpP","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,4,1500,"R_3EANhwxzA6ua1fo",61,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"340",229320605938843,1715,"R_3fvpEgn6pnVLrgJ","female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,1326,"R_Oa2I8oxbxmFJgWd",51,"<1'500€
<3'100CHF",28,22,"okay"
"341",229320605938844,6533,"R_poansW2BSwlbtFD","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,19549,"R_27QFTithUDmuyVZ",40,"<1'500- 2'499€
3'100-4'299CHF",108,325,"okay"
"342",229320605938847,885,"R_30oDinDGYObY41j","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",4,6,1051,"R_1CxeBJIPtyQYT9Z",50,"<1'500- 2'499€
3'100-4'299CHF",14,17,"okay"
"343",229320605938852,1627,"R_rdw8w7IoZs4Xvod","male","Germany","> 4'000€
>5'900 CHF","degree",1,7,1666,"R_3ku0qDr8bQu8PFW",75,"> 4'000€
>5'900 CHF",27,27,"okay"
"344",229320605938856,1055,"R_Dl5ozsei0qGHLbj","male","Germany","<1'500€
<3'100CHF","middle school",1,2,759,"R_3n0pwsbo2rmd09H",24,"<1'500- 2'499€
3'100-4'299CHF",17,12,"okay"
"345",229320605939886,1111,"R_11crUzIYPdbRfiF","female","Germany","> 4'000€
>5'900 CHF","degree",2,3,680,"R_stD5sQvmIeLJCtr",29,"> 4'000€
>5'900 CHF",18,11,"okay"
"346",229320605940935,1295,"R_2WVeoVieGVEqdKu","male","Germany","<1'500€
<3'100CHF","no formal education",1,8,1601,"R_yq3kMo5b5Izad4R",63,"<1'500€
<3'100CHF",21,26,"okay"
"347",229320605940944,500,"R_1gGgLAtf6daWkoB","male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,3,685,"R_1rJ1QlgXJMaeq34",48,"<1'500- 2'499€
3'100-4'299CHF",8,11,"okay"
"348",229320605941974,877,"R_QboUij4etgUFkrL","female","Germany","> 4'000€
>5'900 CHF","degree",3,5,1044,"R_ukdmrVJpeMHneX7",50,"2'500- 4'000€
<4'300- 5'899CHF",14,17,"okay"
"349",229320605941975,1983,"R_26a2znd7sCk8IH7","female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,1308,"R_2V42R9OiQnnVbuF",57,"<1'500€
<3'100CHF",33,21,"okay"
"350",229320605941978,827,"R_3JbaF9oWzdacsv2","male","Germany","> 4'000€
>5'900 CHF","middle school",2,6,689,"R_1rpiIHP8GSUQVhO",28,"> 4'000€
>5'900 CHF",13,11,"okay"
"351",229320605943020,5765,"R_3qx6ZwB18dmIdlO","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,6,3722,"R_vJPYL8Dz1HYmpb3",41,"<1'500- 2'499€
3'100-4'299CHF",96,62,"okay"
"352",229320605943813,1168,"R_26fku5eEp2Qj9zm","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,6,533,"R_2TR9UuVKt2Jw0Ai",40,"<1'500- 2'499€
3'100-4'299CHF",19,8,"okay"
"353",229320605944060,1326,"R_vGj9cy0Gr6Kvwxr","male","Germany","> 4'000€
>5'900 CHF","middle school",5,5,1238,"R_cISX2npTGNlLdvj",25,"> 4'000€
>5'900 CHF",22,20,"okay"
"354",229320605944858,1327,"R_vOJ77WLNm6DJcRP","male","Germany","> 4'000€
>5'900 CHF","degree",2,3,1361,"R_1hN2fFHEfAEgcbd",71,"> 4'000€
>5'900 CHF",22,22,"okay"
"355",229320605945902,1980,"R_3Eu17CSWhkIYwbv","male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",3,1,4271,"R_1FxPHFim5fqJQQ6",68,"<1'500- 2'499€
3'100-4'299CHF",33,71,"okay"
"356",229320605945910,2332,"R_vwb2p1SSSY50iJ3","male","Germany","<1'500€
<3'100CHF","middle school",2,5,1688,"R_e3uiGKeLlmlyjZL",28,"<1'500€
<3'100CHF",38,28,"okay"
"357",229320605946949,868,"R_cOX10zgwNe6cpj3","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,4,1455,"R_1mqjuQbjSc7zaz8",57,"> 4'000€
>5'900 CHF",14,24,"okay"
"358",229320605946953,494,"R_6h7YxHX6t3DRkv7","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,3085,"R_2yjdAFLcCtDMESm",43,"<1'500- 2'499€
3'100-4'299CHF",8,51,"okay"
