"","ResponseId","m","Sum","gender","country","education","household_size","Duration.wave2","age","income.wave2","Minutes.wave2","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"520","R_2WNnfEbzmLI06mJ",229855352035555,0,"female","Germany","no formal education",3,857,63,"> 4'000€
>5'900 CHF",14,"okay",4.25,-0.390144230769231,0,0,0,0,0,0,0,0
"521","R_2woYgEWJfj0UZPI",229242295759045,7,"female","Germany","middle school",3,2268,44,"<1'500€
<3'100CHF",37,"okay",5.5,0.859855769230769,1,1,1,1,1,1,1,1
"522","R_2wt1y2Xbl9pcLpW",229678093404309,1,"female","Switzerland","degree",3,573,40,"<1'500€
<3'100CHF",9,"okay",5.75,1.10985576923077,0,0,1,0,0,0,0,0.142857142857143
"523","R_2WTlibDKLH1wBQv",229242295739490,6,"male","Germany","middle school",1,2610,37,"<1'500- 2'499€
3'100-4'299CHF",43,"okay",4.5,-0.140144230769231,0,1,1,1,1,1,1,0.857142857142857
"524","R_2WUyQrSKvvE7wA9",229677069778159,2,"female","Germany","degree",2,1231,75,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",5.75,1.10985576923077,1,0,0,0,0,0,1,0.285714285714286
"525","R_2X0AOW6Gr2SyGP2",229409893561380,1,"female","Germany","middle school",3,618,67,"> 4'000€
>5'900 CHF",10,"okay",4.75,0.109855769230769,0,0,1,0,0,0,0,0.142857142857143
"526","R_2X4FuYhXmC8ywIK",229256171743437,7,"male","Switzerland","degree",4,1343,36,"> 4'000€
>5'900 CHF",22,"okay",5,0.359855769230769,1,1,1,1,1,1,1,1
"527","R_2X5rHnaGRBKVlOf",229937963518171,0,"female","Switzerland","obligatory school",1,1467,71,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",4.25,-0.390144230769231,0,0,0,0,0,0,0,0
"528","R_2Xc9Yrldu7ntYVA",229242295808010,3,"male","Germany","middle school",4,607,39,"2'500- 4'000€
<4'300- 5'899CHF",10,"okay",5.75,1.10985576923077,1,1,0,1,0,0,0,0.428571428571429
"529","R_2XiIXFvRQQWAgP4",229242449955882,3,"female","Switzerland","middle school",3,1000,42,"> 4'000€
>5'900 CHF",16,"okay",5,0.359855769230769,0,0,1,1,1,0,0,0.428571428571429
"530","R_2xJIRYg2UgQnxHJ",229678093438143,6,"male","Switzerland","obligatory school",1,393,31,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",4,-0.640144230769231,0,1,1,1,1,1,1,0.857142857142857
"531","R_2XjpeStwV0WDqqt",229320605982944,0,"female","Germany","degree",1,390,28,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",2,-2.64014423076923,0,0,0,0,0,0,0,0
"532","R_2Xjw9U7TeoUf9Zs",229678093176971,2,"male","Switzerland","degree",2,3406,69,"2'500- 4'000€
<4'300- 5'899CHF",56,"okay",5,0.359855769230769,0,0,1,0,0,0,1,0.285714285714286
"533","R_2xK4m6fzER4JIVP",229320605936754,2,"male","Germany","obligatory school",2,1466,55,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",4.75,0.109855769230769,0,0,1,0,1,0,0,0.285714285714286
"534","R_2xKs5ghlz6LAfp0",229242295754886,6,"male","Germany","obligatory school",3,1518,61,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5,0.359855769230769,1,0,1,1,1,1,1,0.857142857142857
"535","R_2XogjSrW9vqpdC3",230469411950672,3,"male","Switzerland","degree",2,1708,70,"> 4'000€
>5'900 CHF",28,"okay",6,1.35985576923077,0,0,1,0,0,1,1,0.428571428571429
"536","R_2Xolf7saPN8PSK6",229409893574680,5,"male","Germany","degree",1,337,33,"<1'500- 2'499€
3'100-4'299CHF",5,"speeder",3.5,-1.14014423076923,1,1,0,0,1,1,1,0.714285714285714
"537","R_2xPhBRgiLp0kQnn",229678093104221,5,"male","Switzerland","degree",1,1703,73,"> 4'000€
>5'900 CHF",28,"okay",5.25,0.609855769230769,0,1,1,0,1,1,1,0.714285714285714
"538","R_2xRFAHf3m984KjF",229937963274473,3,"male","Switzerland","middle school",1,1714,67,"<1'500- 2'499€
3'100-4'299CHF",28,"okay",3.75,-0.890144230769231,0,0,1,0,0,1,1,0.428571428571429
"539","R_2xS2aNnxwYu52vT",229678093440224,6,"female","Switzerland","middle school",3,809,31,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,0,1,1,1,1,1,1,0.857142857142857
"540","R_2xWTnHsjrYO8IcV",229678093213711,3,"female","Switzerland","middle school",2,1645,60,"2'500- 4'000€
<4'300- 5'899CHF",27,"okay",4.5,-0.140144230769231,0,1,1,0,0,0,1,0.428571428571429
"541","R_2Y5QqGLTg8vkS9M",229321438246018,5,"male","Switzerland","no formal education",3,1321,26,"<1'500- 2'499€
3'100-4'299CHF",22,"okay",3.5,-1.14014423076923,0,1,1,0,1,1,1,0.714285714285714
"542","R_2Y9WhVvkCDyq3KU",229758453882067,2,"male","Switzerland","obligatory school",1,1059,69,"<1'500- 2'499€
3'100-4'299CHF",17,"okay",5.5,0.859855769230769,0,0,1,0,1,0,0,0.285714285714286
"543","R_2ya14O4rS4r6z6L",229678093158445,4,"male","Switzerland","middle school",1,1171,41,"2'500- 4'000€
<4'300- 5'899CHF",19,"okay",5.5,0.859855769230769,0,0,1,0,1,1,1,0.571428571428571
"544","R_2yeC9fRUTFi5tqO",229678093098051,1,"male","Switzerland","degree",3,1258,63,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",4.75,0.109855769230769,0,0,0,0,0,0,1,0.142857142857143
"545","R_2YEre5bJYfgYrBC",229321437994179,1,"male","Switzerland","degree",5,860,25,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",3,-1.64014423076923,0,0,1,0,0,0,0,0.142857142857143
"546","R_2yeVJlifqE1mXtM",229677069770883,2,"male","Germany","obligatory school",3,647,58,"> 4'000€
>5'900 CHF",10,"okay",5,0.359855769230769,0,0,0,0,1,0,1,0.285714285714286
"547","R_2YJ3yYatdij6rX1",229320605935718,2,"male","Germany","degree",2,1874,58,"> 4'000€
>5'900 CHF",31,"okay",5,0.359855769230769,0,0,1,0,0,0,1,0.285714285714286
"548","R_2yj6iovXuhxIUFj",229937963207838,7,"female","Switzerland","degree",1,1464,68,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",5.75,1.10985576923077,1,1,1,1,1,1,1,1
"549","R_2yjdAFLcCtDMESm",229320605946953,0,"male","Germany","obligatory school",1,3085,43,"<1'500- 2'499€
3'100-4'299CHF",51,"okay",3,-1.64014423076923,0,0,0,0,0,0,0,0
"550","R_2YKwMWQVUVMr2UE",229410207207669,0,"male","Switzerland","middle school",2,980,31,"2'500- 4'000€
<4'300- 5'899CHF",16,"okay",6,1.35985576923077,0,0,0,0,0,0,0,0
"551","R_2YLoY951ZogozTf",229255657939099,0,"male","Germany","obligatory school",4,1244,22,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",6,1.35985576923077,0,0,0,0,0,0,0,0
"552","R_2YmNX6Oye45BteD",229678093252715,4,"female","Switzerland","obligatory school",1,1328,71,"<1'500- 2'499€
3'100-4'299CHF",22,"okay",6,1.35985576923077,0,1,1,0,1,0,1,0.571428571428571
"553","R_2YQxuPlsGNs1gax",230469411989522,1,"male","Switzerland","no formal education",2,1859,63,"> 4'000€
>5'900 CHF",30,"okay",4.25,-0.390144230769231,0,0,0,0,0,0,1,0.142857142857143
"554","R_2yrOKnTx9VJIJYc",229678093439187,2,"female","Switzerland","degree",3,1048,45,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",5.75,1.10985576923077,0,0,1,0,0,0,1,0.285714285714286
"555","R_2YSB2Ar1L0afUeM",229166416665777,7,"female","Switzerland","obligatory school",1,1164,56,"2'500- 4'000€
<4'300- 5'899CHF",19,"okay",4.75,0.109855769230769,1,1,1,1,1,1,1,1
"556","R_2YXHheCUdE9I5jp",229937963245768,0,"female","Switzerland","no formal education",3,543,47,"2'500- 4'000€
<4'300- 5'899CHF",9,"okay",2.75,-1.89014423076923,0,0,0,0,0,0,0,0
"557","R_2ZCBDZDzOb6z8WQ",229242449974438,1,"female","Switzerland","obligatory school",2,1468,41,"<1'500€
<3'100CHF",24,"okay",6,1.35985576923077,0,0,1,0,0,0,0,0.142857142857143
"558","R_2zcJgAqnxH8Y4yS",229321437762688,6,"female","Switzerland","obligatory school",2,649,42,"<1'500- 2'499€
3'100-4'299CHF",10,"okay",5,0.359855769230769,1,1,1,0,1,1,1,0.857142857142857
"559","R_2zD6fkfpFXgQBFe",229409893614812,2,"female","Germany","middle school",2,968,32,"> 4'000€
>5'900 CHF",16,"okay",4.5,-0.140144230769231,0,0,1,0,0,0,1,0.285714285714286
"560","R_2zekSp6SGlmdgC4",229255657946140,4,"female","Germany","obligatory school",2,2022,54,"2'500- 4'000€
<4'300- 5'899CHF",33,"okay",6,1.35985576923077,0,0,1,0,1,1,1,0.571428571428571
"561","R_2ZJOTPwKV2KkrMS",229409893571812,3,"male","Germany","obligatory school",2,1539,51,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,1.10985576923077,0,0,1,0,1,0,1,0.428571428571429
"562","R_2zkHxDkIP71xNiD",229677069755556,0,"female","Germany","degree",2,693,63,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",5,0.359855769230769,0,0,0,0,0,0,0,0
"563","R_2zMd9bkt5QQ0oyj",229409893584066,4,"male","Germany","degree",1,835,30,"<1'500€
<3'100CHF",13,"okay",5.25,0.609855769230769,0,0,1,0,1,1,1,0.571428571428571
"564","R_2ZOinPgmmbRwYkw",229409893587987,2,"male","Germany","middle school",4,874,31,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.359855769230769,0,0,1,0,0,0,1,0.285714285714286
"565","R_2ZOLtO5eQcxaywi",229256171630718,4,"female","Switzerland","middle school",1,1590,64,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4.5,-0.140144230769231,0,0,1,0,1,1,1,0.571428571428571
"566","R_2ZPOqSrWRiMJiEY",229256171564265,2,"male","Switzerland","no formal education",2,938,52,"> 4'000€
>5'900 CHF",15,"okay",6,1.35985576923077,0,1,1,0,0,0,0,0.285714285714286
"567","R_2ZQ7wTpd75cOakt",229320606067831,4,"female","Germany","middle school",5,873,28,"> 4'000€
>5'900 CHF",14,"okay",3,-1.64014423076923,0,1,1,0,1,0,1,0.571428571428571
"568","R_2zqhbgSs3QPYAx0",229410206717064,4,"male","Switzerland","obligatory school",1,1039,57,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4.25,-0.390144230769231,1,0,1,0,0,1,1,0.571428571428571
"569","R_2ZQvMICyBHJJC25",229166066792658,4,"male","Germany","no formal education",1,1520,57,"<1'500€
<3'100CHF",25,"okay",5.25,0.609855769230769,0,1,1,0,1,0,1,0.571428571428571
"570","R_2ZQxRHv46lId9eJ",230469412018328,6,"female","Switzerland","obligatory school",4,1331,55,"> 4'000€
>5'900 CHF",22,"okay",3.5,-1.14014423076923,1,0,1,1,1,1,1,0.857142857142857
"571","R_2ZTsNN6kZ9cVYHV",229255657980998,0,"female","Germany","middle school",4,1553,22,"<1'500€
<3'100CHF",25,"okay",6,1.35985576923077,0,0,0,0,0,0,0,0
"572","R_2zUzyVhtV3dKJKr",229409893605428,5,"female","Germany","obligatory school",3,818,40,"2'500- 4'000€
<4'300- 5'899CHF",13,"speeder",3.5,-1.14014423076923,1,0,1,1,1,0,1,0.714285714285714
"573","R_2ZWyyPiiLyQJZv6",229242449961110,1,"female","Switzerland","obligatory school",2,881,60,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",6,1.35985576923077,0,0,1,0,0,0,0,0.142857142857143
"574","R_2zx96JsJgGlf2Gl",229937963436224,7,"female","Switzerland","obligatory school",3,1803,45,"<1'500€
<3'100CHF",30,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"575","R_2zY0Z3F9933vCHh",229255657967727,4,"male","Germany","degree",3,762,23,"> 4'000€
>5'900 CHF",12,"okay",4.25,-0.390144230769231,0,1,0,0,1,1,1,0.571428571428571
"576","R_2zZpDihwUi4qSDo",229242295743670,5,"male","Germany","no formal education",2,1061,37,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",4,-0.640144230769231,0,0,1,1,1,1,1,0.714285714285714
"577","R_300O2DUnqnIyEq8",229255657984125,3,"female","Germany","middle school",4,4114,21,"> 4'000€
>5'900 CHF",68,"okay",6,1.35985576923077,0,0,1,0,1,0,1,0.428571428571429
"578","R_3018SSHXTKbMgat",229242449967117,7,"female","Switzerland","no formal education",2,1062,65,"<1'500€
<3'100CHF",17,"okay",5.5,0.859855769230769,1,1,1,1,1,1,1,1
"579","R_307T5nH5VTePCcQ",229242295770258,5,"female","Germany","obligatory school",3,785,26,"<1'500- 2'499€
3'100-4'299CHF",13,"okay",6,1.35985576923077,0,1,1,0,1,1,1,0.714285714285714
"580","R_30bGOYP8zubfggO",229678093404311,7,"male","Switzerland","middle school",2,2048,80,"<1'500- 2'499€
3'100-4'299CHF",34,"okay",5.75,1.10985576923077,1,1,1,1,1,1,1,1
"581","R_30fcPq6axMgBolc",229255657938040,7,"male","Germany","degree",2,917,51,"> 4'000€
>5'900 CHF",15,"okay",5.5,0.859855769230769,1,1,1,1,1,1,1,1
"582","R_30jwO1Q51T1Oqua",229678093115531,1,"male","Switzerland","obligatory school",1,866,52,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",5.75,1.10985576923077,0,0,0,0,0,0,1,0.142857142857143
"583","R_30kjJ6aflGnLwCZ",229855352053806,2,"female","Germany","degree",2,1964,67,"> 4'000€
>5'900 CHF",32,"okay",5.75,1.10985576923077,0,0,1,0,0,0,1,0.285714285714286
"584","R_31d46rHYvYh3VrS",229255657949260,7,"male","Germany","middle school",2,1115,49,"2'500- 4'000€
<4'300- 5'899CHF",18,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"585","R_31gXaeWDD8YXO0m",229166416663673,3,"male","Switzerland","obligatory school",4,1124,42,"> 4'000€
>5'900 CHF",18,"okay",4.25,-0.390144230769231,0,0,1,0,0,1,1,0.428571428571429
"586","R_31iyCv9npdvftbe",229242295766086,1,"female","Germany","middle school",2,744,55,"2'500- 4'000€
<4'300- 5'899CHF",12,"okay",5,0.359855769230769,0,0,1,0,0,0,0,0.142857142857143
"587","R_31nkaGKfULADQcy",229677069804668,2,"male","Germany","obligatory school",2,1259,59,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",5.25,0.609855769230769,0,0,1,0,0,0,1,0.285714285714286
"588","R_31szBB0IAUEKR80",230469411984631,6,"male","Switzerland","degree",3,805,66,"> 4'000€
>5'900 CHF",13,"okay",3.75,-0.890144230769231,0,1,1,1,1,1,1,0.857142857142857
"589","R_3257tFfOjV1jKwQ",229242295749654,1,"male","Germany","no formal education",2,840,56,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",3,-1.64014423076923,0,0,1,0,0,0,0,0.142857142857143
"590","R_32RVgxtiZnQ4qFn",229321437918290,5,"male","Switzerland","degree",5,348,45,"2'500- 4'000€
<4'300- 5'899CHF",5,"speeder",2.5,-2.14014423076923,0,1,1,1,0,1,1,0.714285714285714
"591","R_32S17SjzkpJDxv8",229242295826528,2,"female","Germany","obligatory school",2,1012,53,"> 4'000€
>5'900 CHF",16,"okay",4.5,-0.140144230769231,0,1,1,0,0,0,0,0.285714285714286
"592","R_331IDX0zbNRfPC5",229678093162569,1,"female","Switzerland","obligatory school",2,903,73,"<1'500- 2'499€
3'100-4'299CHF",15,"okay",5.75,1.10985576923077,0,0,1,0,0,0,0,0.142857142857143
"593","R_331Q8LFmRVzV6sG",229320605935711,4,"male","Germany","obligatory school",2,1340,58,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",3.75,-0.890144230769231,1,0,1,0,0,1,1,0.571428571428571
"594","R_333XzxdludLrUH2",229242295747839,4,"female","Germany","obligatory school",5,415,47,"2'500- 4'000€
<4'300- 5'899CHF",6,"speeder",3,-1.64014423076923,1,0,1,0,1,1,0,0.571428571428571
"595","R_33DNS6quldJesE7",229255657944311,2,"female","Germany","middle school",2,1026,27,"> 4'000€
>5'900 CHF",17,"okay",6,1.35985576923077,0,0,1,0,1,0,0,0.285714285714286
"596","R_33sDgCJtJ211JGG",229321438161117,3,"male","Switzerland","degree",3,1071,26,"> 4'000€
>5'900 CHF",17,"okay",5.25,0.609855769230769,0,1,1,0,1,0,0,0.428571428571429
"597","R_3CCMyHaSgcSVvmK",229242295758007,3,"female","Germany","no formal education",3,3316,46,"<1'500€
<3'100CHF",55,"okay",6,1.35985576923077,0,0,1,0,0,1,1,0.428571428571429
"598","R_3CINlYRwGPISJ35",229855352125597,7,"female","Germany","degree",2,1557,68,"> 4'000€
>5'900 CHF",25,"okay",3.5,-1.14014423076923,1,1,1,1,1,1,1,1
"599","R_3CZMqw8jM8kb7qB",229242295835661,4,"male","Germany","middle school",1,1073,50,"<1'500- 2'499€
3'100-4'299CHF",17,"okay",6,1.35985576923077,0,1,1,0,1,1,0,0.571428571428571
"600","R_3D22i7cfYJncBeS",229677069787271,3,"male","Germany","degree",2,1117,62,"<1'500- 2'499€
3'100-4'299CHF",18,"okay",5.5,0.859855769230769,0,0,1,0,1,0,1,0.428571428571429
"601","R_3D2zYtpdbhtT6vH",229166416657657,2,"female","Switzerland","obligatory school",2,1633,39,"> 4'000€
>5'900 CHF",27,"okay",6,1.35985576923077,0,0,0,0,1,0,1,0.285714285714286
"602","R_3D6L59mSw4oauWc",229409893587973,0,"male","Germany","obligatory school",1,2289,64,"2'500- 4'000€
<4'300- 5'899CHF",38,"okay",4.5,-0.140144230769231,0,0,0,0,0,0,0,0
"603","R_3D8h1NrjCM66rpq",229678093212684,1,"male","Switzerland","obligatory school",1,1338,45,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",2.75,-1.89014423076923,0,0,1,0,0,0,0,0.142857142857143
"604","R_3dEbgIR6ceLfyds",229320605966533,1,"male","Germany","no formal education",1,567,49,"<1'500€
<3'100CHF",9,"speeder",1,-3.64014423076923,0,0,0,0,0,0,1,0.142857142857143
"605","R_3dG2OSaM6IKem2B",229678093102160,4,"female","Switzerland","obligatory school",1,1748,64,"<1'500€
<3'100CHF",29,"okay",3.5,-1.14014423076923,0,1,1,0,1,0,1,0.571428571428571
"606","R_3Dv9CIgzor6PPpz",229409893574678,0,"female","Germany","degree",2,789,58,"> 4'000€
>5'900 CHF",13,"okay",3,-1.64014423076923,0,0,0,0,0,0,0,0
"607","R_3dWXqIgiMohp3v6",229321437858830,3,"female","Switzerland","no formal education",2,528,19,"<1'500- 2'499€
3'100-4'299CHF",8,"okay",6,1.35985576923077,0,0,1,0,0,1,1,0.428571428571429
"608","R_3DXC76trfhr0SVb",229242295759052,7,"male","Germany","obligatory school",2,1855,63,"<1'500- 2'499€
3'100-4'299CHF",30,"okay",3.5,-1.14014423076923,1,1,1,1,1,1,1,1
"609","R_3dYPKbL496JjTol",229677069752425,7,"female","Germany","obligatory school",2,1130,54,"2'500- 4'000€
<4'300- 5'899CHF",18,"okay",5.75,1.10985576923077,1,1,1,1,1,1,1,1
"610","R_3e1TqdtfLQhf4L2",229255657940131,2,"male","Germany","degree",2,858,28,"<1'500- 2'499€
3'100-4'299CHF",14,"speeder",6,1.35985576923077,0,0,1,0,0,0,1,0.285714285714286
"611","R_3eagtAH5SJ1436B",229410207311898,2,"male","Switzerland","degree",1,1070,46,"> 4'000€
>5'900 CHF",17,"okay",5.5,0.859855769230769,0,0,0,0,0,1,1,0.285714285714286
"612","R_3EANhwxzA6ua1fo",229320605937813,6,"female","Germany","no formal education",2,1500,61,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",6,1.35985576923077,1,1,1,1,1,1,0,0.857142857142857
"613","R_3EaPiC8QBqrdCzv",229677069756595,4,"female","Germany","middle school",1,568,61,"2'500- 4'000€
<4'300- 5'899CHF",9,"okay",5,0.359855769230769,0,0,0,1,1,1,1,0.571428571428571
"614","R_3EDOF5X2jihdhSP",229255657942218,4,"male","Germany","middle school",2,1384,50,"2'500- 4'000€
<4'300- 5'899CHF",23,"okay",3,-1.64014423076923,0,1,1,0,1,0,1,0.571428571428571
"615","R_3EfDN5A3uRRGMEJ",229321437693984,2,"female","Switzerland","obligatory school",1,1750,70,"<1'500€
<3'100CHF",29,"okay",5.25,0.609855769230769,0,0,1,0,1,0,0,0.285714285714286
"616","R_3EFEwrUIE8Kac63",229409893570768,7,"female","Germany","obligatory school",1,703,50,"<1'500€
<3'100CHF",11,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"617","R_3EgThIVtlqB8ZFN",229242450025714,6,"male","Switzerland","middle school",4,1486,51,"> 4'000€
>5'900 CHF",24,"okay",6,1.35985576923077,0,1,1,1,1,1,1,0.857142857142857
"618","R_3ehwouC3ge2ORK8",229255657933882,3,"female","Germany","degree",2,5477,28,"2'500- 4'000€
<4'300- 5'899CHF",91,"speeder",3,-1.64014423076923,0,1,1,0,0,0,1,0.428571428571429
"619","R_3elvnl1QahMydKj",229409893567652,1,"female","Germany","obligatory school",2,2354,65,"<1'500- 2'499€
3'100-4'299CHF",39,"okay",5,0.359855769230769,0,0,0,0,0,0,1,0.142857142857143
"620","R_3Em9MHqvHydeOH0",229409893565554,1,"male","Germany","degree",2,2388,65,"<1'500€
<3'100CHF",39,"okay",4.25,-0.390144230769231,0,0,0,0,0,0,1,0.142857142857143
"621","R_3EmcbAxB2fgWfm5",229678093294826,5,"female","Switzerland","degree",2,811,64,"2'500- 4'000€
<4'300- 5'899CHF",13,"okay",6,1.35985576923077,0,0,1,1,1,1,1,0.714285714285714
"622","R_3EMSyhqUCbKLNmr",229410207420614,4,"male","Switzerland","no formal education",1,8108,24,"<1'500- 2'499€
3'100-4'299CHF",135,"okay",4.25,-0.390144230769231,1,0,1,1,0,0,1,0.571428571428571
"623","R_3EtEBHJCy6a4Vs9",229256171783216,6,"male","Switzerland","degree",4,848,39,"> 4'000€
>5'900 CHF",14,"okay",4,-0.640144230769231,1,0,1,1,1,1,1,0.857142857142857
"624","R_3eXIx145q24P5ct",229255658041440,2,"female","Germany","middle school",2,875,23,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",3.25,-1.39014423076923,0,0,1,0,0,0,1,0.285714285714286
"625","R_3exXU5InBRQRN4u",229256171776032,5,"female","Switzerland","obligatory school",1,1086,23,"<1'500€
<3'100CHF",18,"okay",5.25,0.609855769230769,0,0,1,1,1,1,1,0.714285714285714
"626","R_3ezb65bsiSAO8jm",229409893583029,3,"male","Germany","no formal education",2,1296,66,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",5.75,1.10985576923077,0,1,1,0,0,0,1,0.428571428571429
"627","R_3F2swFsR2O01DGz",229409893587191,3,"male","Germany","obligatory school",1,4397,55,"<1'500€
<3'100CHF",73,"okay",3.75,-0.890144230769231,0,1,0,0,1,0,1,0.428571428571429
"628","R_3FJ4SXnN81puDee",229256171971796,3,"male","Switzerland","degree",2,659,21,"> 4'000€
>5'900 CHF",10,"okay",3.5,-1.14014423076923,0,0,1,0,1,0,1,0.428571428571429
"629","R_3fK6spotRorDdrN",229677069769846,1,"male","Germany","no formal education",2,1291,71,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",6,1.35985576923077,0,0,0,0,1,0,0,0.142857142857143
"630","R_3FLhPWrwM4sq1Rv",229242449957957,7,"male","Switzerland","obligatory school",1,348,54,"<1'500- 2'499€
3'100-4'299CHF",5,"speeder",4,-0.640144230769231,1,1,1,1,1,1,1,1
"631","R_3fpDyJOpJ1Eg7nH",229758454231173,0,"male","Switzerland","no formal education",1,1529,60,"<1'500€
<3'100CHF",25,"okay",3.75,-0.890144230769231,0,0,0,0,0,0,0,0
"632","R_3FRKYX9SsnpvlPA",229256171770896,5,"female","Switzerland","obligatory school",1,1688,38,"<1'500€
<3'100CHF",28,"okay",5,0.359855769230769,0,1,1,1,1,0,1,0.714285714285714
"633","R_3fTRdl9Y4HIzfQI",229242449966323,2,"male","Switzerland","degree",2,794,38,"2'500- 4'000€
<4'300- 5'899CHF",13,"okay",5.5,0.859855769230769,0,0,1,0,0,0,1,0.285714285714286
"634","R_3fUbnGBqSy0bvjw",229855352128725,7,"female","Germany","degree",1,724,69,"> 4'000€
>5'900 CHF",12,"okay",4.5,-0.140144230769231,1,1,1,1,1,1,1,1
"635","R_3fV6xhcxV8bOpff",229409893590069,6,"female","Germany","degree",2,4184,58,"> 4'000€
>5'900 CHF",69,"okay",6,1.35985576923077,0,1,1,1,1,1,1,0.857142857142857
"636","R_3fvEhgj92ikm5oc",229320605953219,3,"male","Germany","obligatory school",4,1522,32,"> 4'000€
>5'900 CHF",25,"okay",4.5,-0.140144230769231,0,0,1,0,1,0,1,0.428571428571429
"637","R_3fZs2X9Bkox4pig",229409893561373,7,"male","Germany","obligatory school",2,788,36,"2'500- 4'000€
<4'300- 5'899CHF",13,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"638","R_3g18M4zbTwAqVh1",229320606018720,2,"male","Germany","obligatory school",2,1831,26,"2'500- 4'000€
<4'300- 5'899CHF",30,"okay",6,1.35985576923077,0,0,1,0,1,0,0,0.285714285714286
"639","R_3G6sJVzV6kfEKOa",229255657932820,7,"female","Germany","degree",2,1819,54,"> 4'000€
>5'900 CHF",30,"okay",4.5,-0.140144230769231,1,1,1,1,1,1,1,1
"640","R_3G8I7WddfYMcMEJ",229255657938053,3,"male","Germany","middle school",2,293,24,"<1'500- 2'499€
3'100-4'299CHF",4,"speeder",3,-1.64014423076923,0,1,0,0,1,1,0,0.428571428571429
"641","R_3GAGoyaBkjZ8A2V",229678093270175,6,"male","Switzerland","obligatory school",1,949,31,"2'500- 4'000€
<4'300- 5'899CHF",15,"okay",5.25,0.609855769230769,1,1,1,1,1,0,1,0.857142857142857
"642","R_3GBwXjMcRyWH99O",229409893636180,5,"male","Germany","middle school",4,697,32,"<1'500- 2'499€
3'100-4'299CHF",11,"okay",3.5,-1.14014423076923,1,1,1,1,1,0,0,0.714285714285714
"643","R_3gL5PLi3c3Tyn7l",229256171707512,3,"male","Switzerland","degree",4,1523,25,"> 4'000€
>5'900 CHF",25,"okay",6,1.35985576923077,0,1,1,0,0,0,1,0.428571428571429
"644","R_3GoDYngOwvRFlVe",229678093426755,4,"male","Switzerland","middle school",1,408,40,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",5,0.359855769230769,0,1,1,1,0,1,0,0.571428571428571
"645","R_3GpNBQ5CgxNdsMz",229678093165654,3,"male","Switzerland","degree",1,1579,52,"<1'500- 2'499€
3'100-4'299CHF",26,"okay",3.75,-0.890144230769231,0,0,1,0,0,1,1,0.428571428571429
"646","R_3GvpTnsgO0dN7v3",229937962964147,1,"female","Switzerland","middle school",1,1053,71,"<1'500- 2'499€
3'100-4'299CHF",17,"okay",5.75,1.10985576923077,0,0,0,0,0,0,1,0.142857142857143
"647","R_3Gw88RytBLzHXQc",229256171696202,5,"female","Switzerland","middle school",2,4719,25,"> 4'000€
>5'900 CHF",78,"okay",5.25,0.609855769230769,0,1,1,1,1,0,1,0.714285714285714
"648","R_3gX8mzhYYFNQOO3",229409893554317,7,"male","Germany","obligatory school",2,1441,68,"2'500- 4'000€
<4'300- 5'899CHF",24,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"649","R_3gXFwb5Rj3GeayC",229242450017359,0,"female","Switzerland","obligatory school",3,1703,38,"<1'500- 2'499€
3'100-4'299CHF",28,"okay",6,1.35985576923077,0,0,0,0,0,0,0,0
