m,(Intercept),co2-30% CO2,tax+6%,energieabhaengigkeit+20%,zeitpunktin 7 Jahren,ResponseId.x,gender,age,country,income.wave1,education,climate_concern,concern.scaled
229320605938843,2.5059215961740993,1.2716937866120506,-6.062567604560478,0.6508612973772925,2.1270462289214533,R_3fvpEgn6pnVLrgJ,female,51,Germany,"<1'500€
<3'100CHF",obligatory school,5.25,0.3288177339901477
229320605938852,1.0142362302318446,0.8693929588168178,0.5958248262026515,0.4899563404346885,-5.754209047892303,R_rdw8w7IoZs4Xvod,male,75,Germany,"> 4'000€
>5'900 CHF",degree,5.25,0.3288177339901477
229320605938856,2.1334157465271426,1.6051083953427876,-4.731391772063699,1.0983651563111607,-4.577421880869943,R_Dl5ozsei0qGHLbj,male,24,Germany,"<1'500€
<3'100CHF",middle school,6,1.0788177339901477
229320605939886,0.07050311321455727,1.0098843228169787,-0.017811959264993682,0.36914645092743675,-0.9229092030630468,R_11crUzIYPdbRfiF,female,29,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229320605939889,2.7773072327370523,0.7247203699507704,-6.1659795535123925,0.4275042272515951,1.2696311989738787,R_1prs2kZZr8m54pO,female,28,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,4.25,-0.6711822660098523
229320605940935,-2.2581917590959906,0.2930855051980146,-3.355055047095475,0.34534673011262607,-1.618432375980524,R_2WVeoVieGVEqdKu,male,63,Germany,"<1'500€
<3'100CHF",no formal education,1.5,-3.4211822660098523
229320605940944,4.35052797866888,0.9479809712273131,-1.5383094083495088,0.3041408313065038,-0.9204125067226756,R_1gGgLAtf6daWkoB,male,48,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,5.75,0.8288177339901477
229320605941974,3.4820943602320726,1.7743021638810041,-3.44103974913088,0.8352206263078755,-0.47332598170299556,R_QboUij4etgUFkrL,female,50,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229320605943020,3.026453060269541,1.7027405697890536,-5.551336613752026,0.9478060412458057,-0.4016146255591797,R_3qx6ZwB18dmIdlO,female,41,Germany,"<1'500- 2'499€
3'100-4'299CHF",no formal education,6,1.0788177339901477
229320605943813,0.454560119417144,0.5945167277838052,1.2662167852003554,0.07519986055343986,-1.012181016627348,R_26fku5eEp2Qj9zm,male,40,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,1,-3.9211822660098523
229320605944858,3.6736051240808125,1.3712697977420945,-2.1290563953947914,0.8459008329147176,-6.054671365381456,R_vOJ77WLNm6DJcRP,male,71,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229320605945902,3.1941066306257344,0.4724507826021013,0.33003077815152704,0.16436889626929663,-4.246610256635111,R_3Eu17CSWhkIYwbv,male,68,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.0788177339901477
229320605946949,1.112529305731282,-0.052524241474005584,-5.637355863594437,0.25235456660540667,-2.2281241388987545,R_cOX10zgwNe6cpj3,female,57,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229320605949033,2.121302725814979,0.9572642623764951,-3.6419733531933476,0.531293629395868,-1.2247463594197863,R_3eavi4Grn0LOQQz,female,65,Germany,"<1'500€
<3'100CHF",obligatory school,4.25,-0.6711822660098523
229320605949036,-2.2581917590959897,0.2930855051980148,-3.355055047095475,0.34534673011262607,-1.618432375980524,R_9AWvGT7rU9cKGxH,male,49,Germany,"<1'500€
<3'100CHF",obligatory school,6,1.0788177339901477
229320605949038,2.484961234915251,0.2992889851367619,-2.3775133918943716,0.10275626395586418,-0.9798215622836071,R_3maauwgeLmyIafc,male,44,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5,0.07881773399014769
229320605950073,1.7989329072836462,-0.5055724083924322,-4.656233137587666,-0.3249317774460738,2.818242415118374,R_Y5okMSloOk3HkCB,male,43,Germany,"<1'500€
<3'100CHF",degree,1,-3.9211822660098523
229320605952170,4.793850955054199,0.569942973543316,-2.4018123570016066,0.2120637869633505,-1.86244876624838,R_2c57RvqIlGbiyW3,female,62,Germany,"<1'500€
<3'100CHF",degree,4.25,-0.6711822660098523
229320605953205,1.896851992541665,0.49936627314016946,-5.493187195566588,0.632681797409214,-4.919266024308936,R_31i7s8usroAcZbm,male,48,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,3.5,-1.4211822660098523
229320605953210,1.0645399458770624,1.0889530235266354,-2.109409359907189,0.5128749006248545,-0.9250000062970631,R_3HYp55D45PFLzNr,male,37,Germany,"<1'500€
<3'100CHF",no formal education,4.25,-0.6711822660098523
229320605953211,-2.258191759095989,0.2930855051980144,-3.355055047095476,0.34534673011262595,-1.6184323759805241,R_2VmAZKeowsEAaKf,male,36,Germany,"> 4'000€
>5'900 CHF",degree,1,-3.9211822660098523
229320605954251,1.5777359225027117,-0.3084759614298702,-6.879812564647736,0.0030636364346837697,1.3229528800317456,R_3qUld2GTlU0xNRr,female,52,Germany,"<1'500- 2'499€
3'100-4'299CHF",no formal education,6,1.0788177339901477
229320605955296,1.5596902742710401,-0.9054149318422731,-1.228319955385877,-0.6708766927112089,1.6021555187656085,R_ST3qQDWH8a2Z8wF,male,58,Germany,"<1'500€
<3'100CHF",no formal education,4.75,-0.1711822660098523
229320605958180,2.4508115896809857,0.6706485387182103,-6.460295934529741,0.5996043667286862,-1.888014443748437,R_1XjuiSN8BMQqvq9,female,59,Germany,"<1'500- 2'499€
3'100-4'299CHF",no formal education,5.75,0.8288177339901477
229320605958184,4.350527978668882,0.9479809712273125,-1.5383094083495106,0.3041408313065036,-0.9204125067226743,R_1o1EUzmkWnI0L6v,male,31,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,3.25,-1.6711822660098523
229320605959210,2.6326526926802742,1.1894202672436431,-6.425765903710623,0.6824018420927161,1.1550901805946454,R_12McFRO8avvy3pt,female,43,Germany,"<1'500€
<3'100CHF",no formal education,5.25,0.3288177339901477
229320605962358,4.641220052877847,1.5244764173846614,-2.9841755998771493,0.7681876815804999,-2.732019742051547,R_8jJinnm0a4ic5YB,female,30,Germany,"<1'500€
<3'100CHF",degree,6,1.0788177339901477
229320605966522,-2.258191759095988,0.29308550519801424,-3.355055047095476,0.34534673011262584,-1.6184323759805244,R_PAtIMaxymCs5uQp,female,22,Germany,"<1'500€
<3'100CHF",no formal education,3.5,-1.4211822660098523
229320605968605,-0.3905744790758221,-0.2415391367871642,-0.5210990173251799,-0.22838426232724263,-0.3193357828143921,R_W04oq5ANrIn86XL,male,25,Germany,"<1'500€
<3'100CHF",no formal education,3,-1.9211822660098523
229320605970439,-1.1172426540980713,1.8062758728371793,0.01613953904311316,0.8871823317042629,-2.6705258989056677,R_1mQvIIkrYWPyK9D,male,44,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.0788177339901477
229320605973564,3.0916875100122763,0.5757110025053399,-7.572619039276161,0.5265484707498557,-0.4140043439607215,R_3P7RzAy13Y0ZyPe,male,24,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,4.5,-0.4211822660098523
229320605974599,0.35580912031290945,1.0905863723568041,-5.025267979670972,0.8026563835049518,-2.3663052041187878,R_cZILximj914t2mJ,female,28,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.75,-0.1711822660098523
229320605976689,2.3976742345031328,0.23027961331231805,-6.1049315121868934,0.45558908840407153,-3.6195691060743878,R_2SxHYjyVP763k5m,female,27,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,5.75,0.8288177339901477
229320605989990,3.438865812794767,1.3349784015493642,-3.000006675587022,0.5242457338472923,0.8089973076817318,R_3QGIueGaks8cgn3,male,23,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5,0.07881773399014769
229320606000189,4.641220052877845,1.5244764173846623,-2.9841755998771466,0.7681876815805002,-2.732019742051549,R_31mjGicLNt7ZzRN,male,23,Germany,"<1'500€
<3'100CHF",middle school,6,1.0788177339901477
229320606005406,-2.2581917590959897,0.2930855051980148,-3.3550550470954756,0.34534673011262607,-1.618432375980524,R_21HBUv3fiehWFkD,male,28,Germany,"<1'500€
<3'100CHF",middle school,4,-0.9211822660098523
229320606006452,-2.258191759095988,0.29308550519801413,-3.355055047095476,0.34534673011262573,-1.6184323759805246,R_6DwJDuYylAf74sN,male,37,Germany,"<1'500€
<3'100CHF",degree,1,-3.9211822660098523
229320606011397,1.814900437039063,-0.9584599210800302,-5.757183323840141,-0.2612560401202453,-1.1776239050806838,R_231rtRsvBjO69aO,male,67,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,4.25,-0.6711822660098523
229320606018720,3.0769408099066977,0.8611694124386513,-1.0247072533476804,0.5882959121813466,-6.89706890304609,R_1q7E4y4PrqP1PL6,male,26,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,6,1.0788177339901477
229320606027862,0.7414626112859932,0.8719809561958135,-2.7479169476575445,0.5476032073212121,-2.5913911223238686,R_ugMJIMUpAOB2oUh,female,27,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229320606061811,1.3051999640826437,0.13426129414539334,-7.09876888977583,0.24999194367467836,1.1814888119848126,R_zUaNyZkkwGn2pcl,male,27,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,4.5,-0.4211822660098523
229320606066792,3.648113995877294,-0.034237057824292316,-4.599271406950675,-0.04250300446572497,0.7049007604330249,R_3MbV6SP27Eiit2Z,male,28,Germany,"> 4'000€
>5'900 CHF",middle school,6,1.0788177339901477
229320606074103,0.7749311304000572,0.8741140422279986,-0.6040397435684852,0.5321518592602084,-4.903874556208189,R_3JsmifnazgApI1d,male,22,Germany,"<1'500€
<3'100CHF",middle school,5.25,0.3288177339901477
229320606075132,3.0769408099066973,0.8611694124386517,-1.0247072533476813,0.5882959121813468,-6.89706890304609,R_sGtv3I6l6YZ1GU1,male,29,Germany,"<1'500€
<3'100CHF",middle school,6,1.0788177339901477
229320606084260,0.286538213335078,1.327411667375882,-0.6872176236071681,0.4669952767162927,0.8356128755346437,R_0OfdToodUAnFM6B,male,20,Germany,"> 4'000€
>5'900 CHF",middle school,5.25,0.3288177339901477
229321437507604,-0.1270347797813276,1.2700972224722187,0.04263564354296534,0.49876540376231115,-0.925808510663851,R_2ONqk47gdZJglgM,female,50,Switzerland,"<1'500€
<3'100CHF",no formal education,4,-0.9211822660098523
229321437509656,2.8076737081115235,1.966930438474026,0.4796272576435987,0.8801316734772582,-3.9185159269591052,R_3r21G8Nm7RsHkc0,non-binary,59,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.0788177339901477
229321437515815,1.837386425067814,0.4593399476727876,-0.35919054039257237,0.1514144259498964,-2.501333548548964,R_3DtC6f6iRqHYWHG,female,67,Switzerland,"<1'500€
<3'100CHF",degree,6,1.0788177339901477
229321437541463,3.091687510012277,0.5757110025053399,-7.572619039276162,0.5265484707498557,-0.4140043439607215,R_2V3zus3Kt0huqKu,male,36,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,3.75,-1.1711822660098523
229321437542488,2.3976742345031314,0.23027961331231828,-6.104931512186893,0.45558908840407153,-3.619569106074387,R_2wKp8LF2cWkXbfk,female,68,Switzerland,"<1'500€
<3'100CHF",middle school,6,1.0788177339901477
229321437547620,1.938438600187031,1.1375449746297668,-4.071976648475426,0.8919960353189378,-5.681325969272154,R_3NPSVGia8j1wETu,male,53,Switzerland,"> 4'000€
>5'900 CHF",degree,2.25,-2.6711822660098523
229321437554799,1.3299484149249374,1.7421322515950033,-0.718821749557085,0.9307357130548908,-4.600418647296026,R_3ITeahDbcDVDfZw,female,46,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,5,0.07881773399014769
229321437575305,0.8189855202344625,1.3373930401696215,0.5264367751712005,0.7494920710122474,-6.1267632144858934,R_2OHnw7eiEYDNkMB,male,73,Switzerland,"<1'500€
<3'100CHF",degree,4.75,-0.1711822660098523
229321437583507,1.2981808217507205,-0.06864913733429479,-6.472165045307618,0.1949593719204405,-0.39944392672752893,R_1eItHzwa9LsrDs3,female,54,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,4.25,-0.6711822660098523
229321437584534,1.8968519925416651,0.49936627314016946,-5.493187195566588,0.632681797409214,-4.919266024308934,R_zdHs0uya0KljHEJ,male,30,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229321437668352,-2.2581917590959915,0.2930855051980149,-3.355055047095475,0.3453467301126262,-1.6184323759805228,R_2S0OQ3IueOsiMy9,male,43,Switzerland,"<1'500€
<3'100CHF",no formal education,2,-2.9211822660098523
229321437670402,3.0769408099066973,0.8611694124386514,-1.0247072533476804,0.5882959121813466,-6.89706890304609,R_114x80EEaCoWOK0,male,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.75,0.8288177339901477
229321437677579,-2.258191759095989,0.2930855051980143,-3.3550550470954756,0.3453467301126259,-1.6184323759805244,R_1oImsaAeBtJQuJd,male,36,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,2.75,-2.1711822660098523
229321437681681,3.0916875100122763,0.57571100250534,-7.572619039276162,0.5265484707498557,-0.41400434396072106,R_DP6oaIAjatZuWKR,male,23,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,4.75,-0.1711822660098523
229321437701161,0.33509707313903214,-0.049263850432755274,-1.0601312057441143,-0.20527867760039498,1.2376666443090771,R_3DjQ9uCmrnB5ll3,female,43,Switzerland,"<1'500€
<3'100CHF",obligatory school,5.5,0.5788177339901477
229321437719617,2.450811589680986,0.6706485387182104,-6.460295934529741,0.5996043667286863,-1.8880144437484383,R_2Y37hooYg88WmXQ,female,41,Switzerland,"> 4'000€
>5'900 CHF",degree,5.5,0.5788177339901477
229321437737054,4.793850955054197,0.569942973543315,-2.4018123570016034,0.21206378696334982,-1.862448766248379,R_3IRbzcUp1vk5qmZ,female,23,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.0788177339901477
229321437739104,-0.786388275464557,0.4044659051247083,-6.350555443058186,0.3102934059214093,2.8302634531746502,R_2ahLJVgIViB6bu6,female,58,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3,-1.9211822660098523
229321437762688,3.895393453673034,0.3281468930782122,-0.6662992868367592,0.05864418258544013,-2.789533647788554,R_3p4MHNZFv2QytI8,female,42,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4.75,-0.1711822660098523
229321437763714,-2.258191759095988,0.29308550519801335,-3.355055047095476,0.3453467301126254,-1.6184323759805248,R_3hclMbURMmsEgfp,female,31,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,4,-0.9211822660098523
229321437858830,3.0322307151792764,1.407094955009729,-5.118462603526756,0.7218276517301739,0.5882773395598511,R_1dtb3TlGOCmUA69,female,19,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,5.5,0.5788177339901477
229321437921368,3.521561787366784,0.5176496339414551,-5.023882783276089,0.31020745460109694,-0.2499442257861355,R_1F94axNpIB5vuou,male,26,Switzerland,"<1'500€
<3'100CHF",obligatory school,5,0.07881773399014769
229321437924448,4.090096979020542,0.5155086436828131,-2.181450414653393,0.39832445323209953,-5.6926879631210205,R_ABDhvhN4xo1jJFD,male,37,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.0788177339901477
229321437941882,1.0219294039044304,0.8056974592657828,-2.4643968045456033,0.1892018336081912,2.9842552074489284,R_2TMIdZbXG8NWhBs,male,41,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.0788177339901477
229321437994179,3.0916875100122767,0.5757110025053399,-7.572619039276161,0.5265484707498557,-0.4140043439607217,R_Z9veagVYQlL0vrH,male,25,Switzerland,"<1'500€
<3'100CHF",degree,4,-0.9211822660098523
229321438035199,-0.5613491324379645,0.5188535878502067,-1.7178901386845427,0.2856461980715348,-1.4161241006836192,R_PZZ2h2sjqA2zIdz,female,43,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,4.5,-0.4211822660098523
229321438075977,-2.2581917590959897,0.29308550519801435,-3.355055047095476,0.34534673011262595,-1.618432375980523,R_OCnbvgwnPODfkGd,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,3.5,-1.4211822660098523
229321438098546,0.6618822045496138,2.0984619286479544,-1.2176549581734823,1.040778882036441,-2.4082926141517413,R_26lt8YAsRBjSSkx,female,26,Switzerland,"> 4'000€
>5'900 CHF",middle school,4.25,-0.6711822660098523
229321438104706,2.871094085624864,1.302264265984146,-2.9100679908425073,0.8352734141639085,-5.072309680178584,R_3Qo4RcpLrzI1Aul,female,24,Switzerland,"<1'500€
<3'100CHF",middle school,6,1.0788177339901477
229321438125234,0.0341221314029303,1.4627365746549092,-0.5904130444008766,0.6634928846752275,-1.5655839680655776,R_2ARWpxcD2tBg6mr,female,30,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,4.75,-0.1711822660098523
229321438159066,-0.84942762394614,1.6612422337402544,-3.579906137843169,0.8429831023289851,1.0384099029618117,R_2rkonJe65fP5KJc,female,20,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,4.75,-0.1711822660098523
229321438161117,2.4508115896809857,0.6706485387182103,-6.460295934529741,0.5996043667286862,-1.8880144437484376,R_pT3EwTuf1SxdkTT,male,26,Switzerland,"> 4'000€
>5'900 CHF",degree,5.5,0.5788177339901477
229321438164192,3.091687510012277,0.5757110025053398,-7.572619039276162,0.5265484707498556,-0.4140043439607217,R_qCSrsgKBELjoqFr,female,32,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,3.75,-1.1711822660098523
229321438210114,3.0916875100122763,0.5757110025053399,-7.5726190392761605,0.5265484707498556,-0.41400434396072106,R_1gNlZZdQIAPxbdw,female,27,Switzerland,"<1'500€
<3'100CHF",middle school,5.75,0.8288177339901477
229321438243967,0.025601969123714596,1.3051966460604496,-3.17831210274542,0.697089753600356,-0.48606669452616513,R_1FBk1b6s6Ugkr97,female,22,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,6,1.0788177339901477
229321438287057,3.0916875100122767,0.5757110025053398,-7.572619039276161,0.5265484707498556,-0.4140043439607215,R_z2OjTI6ALu00OnD,male,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,4,-0.9211822660098523
229321438289110,1.1261757044097336,1.116191797244615,-1.0522116805310264,0.4560036620622462,-0.9338386091314523,R_2eVHaP99y0kDK1c,female,60,Switzerland,"<1'500€
<3'100CHF",obligatory school,5.75,0.8288177339901477
229321438291162,3.5848933734417985,0.9594372367719126,-3.122665748352647,0.40154791889025665,-0.2665779578726195,R_3j38lHPlwwyS4X2,female,26,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,5.25,0.3288177339901477
229321438291163,4.350527978668878,0.9479809712273131,-1.5383094083495075,0.3041408313065037,-0.9204125067226738,R_vVnQq2iaaEV95jb,female,21,Switzerland,"<1'500€
<3'100CHF",middle school,4.5,-0.4211822660098523
229321438308355,2.8046785329830373,0.2495548929240829,-6.807367876095127,0.411388374216288,-2.0033280512441674,R_2E6Tq5gpEy3lxsv,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,4.25,-0.6711822660098523
229321438312457,1.0188773901117136,0.5800055847069322,-6.654901030140591,0.4476295833515499,1.1892680968437128,R_3mIZQ7fAUEXJsZ3,female,23,Switzerland,"> 4'000€
>5'900 CHF",middle school,4.75,-0.1711822660098523
229321438315541,2.315040340929507,0.6443547867734666,-1.245105637090759,0.2730226444965401,-2.2817409581095864,R_6KfWCtRpRvT3ggF,male,35,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.75,0.8288177339901477
229321438330936,4.350527978668877,0.9479809712273135,-1.538309408349508,0.30414083130650404,-0.9204125067226734,R_1H8LLFUTNt7leVR,female,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,6,1.0788177339901477
229321438343251,2.2997153769827623,1.7394719269559495,-5.024329516521563,1.1288058437206057,-3.6608046728931862,R_2TKS87c4h8yApTA,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,6,1.0788177339901477
229321438363760,3.0916875100122763,0.5757110025053398,-7.5726190392761605,0.5265484707498554,-0.41400434396072106,R_3JKoDCr9qlPtI5O,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4,-0.9211822660098523
229321438376071,2.9655860496737043,1.7987594095631774,-4.106929589111725,0.8484967639960297,0.6100867135647365,R_1rf8RkKm64iSMMO,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.0788177339901477
229321438387356,4.641220052877843,1.5244764173846626,-2.9841755998771466,0.7681876815805003,-2.7320197420515457,R_25tgtjEGT1tmYni,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,5.75,0.8288177339901477
229409893551190,0.41282601953690157,1.5224979604137916,-6.205369454673338,0.9924711893407068,-0.5663833889289012,R_3hg9rxVP0W2bBdv,female,54,Germany,"<1'500€
<3'100CHF",middle school,5.5,0.5788177339901477
229409893551191,1.8968519925416658,0.49936627314016935,-5.4931871955665885,0.6326817974092142,-4.919266024308937,R_22tTxe5Wf46p8v3,female,62,Germany,"<1'500€
<3'100CHF",obligatory school,5,0.07881773399014769
229409893551197,3.6317404746640753,0.1768052717023184,0.5325594504424256,-0.1151656045257119,-2.2303137976529395,R_3FORg56rf1EKsyC,female,60,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229409893551200,-2.2581917590959897,0.2930855051980148,-3.3550550470954765,0.3453467301126262,-1.6184323759805244,R_3oYGk0oFoKvLtzl,female,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,4,-0.9211822660098523
229409893552235,3.864660646476702,-0.5218364738152756,-3.722824209245812,-0.11721507276014942,-3.541138398963392,R_tPLRXslSCSIIrAZ,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,4,-0.9211822660098523
229409893552237,3.076940809906697,0.8611694124386512,-1.0247072533476786,0.5882959121813464,-6.897068903046089,R_2uyor5CnrGzVwLP,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.0788177339901477
229409893553280,-0.2502130110599099,0.784620182105433,-5.773791060046585,0.566747102513972,0.503973191902642,R_1MWyS3TUczp278V,female,62,Germany,"> 4'000€
>5'900 CHF",obligatory school,5.5,0.5788177339901477
229409893553285,-1.05945346156981,0.8001725159665632,-6.641436615558426,0.5333613186017918,2.7923129375177664,R_3rPydNfjakAlFnL,male,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.25,-0.6711822660098523
229409893555364,-2.258191759095988,0.2930855051980137,-3.3550550470954765,0.34534673011262557,-1.618432375980524,R_3IRfQog8wLv6Z2l,male,64,Germany,"> 4'000€
>5'900 CHF",degree,5.25,0.3288177339901477
229409893555368,3.0769408099066977,0.8611694124386512,-1.024707253347679,0.5882959121813464,-6.89706890304609,R_1ozl0QYygIw2niA,male,57,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.0788177339901477
229409893555379,2.8900997705347056,1.2421112381159392,-5.210557759988092,0.8317919021402365,-2.776116950428527,R_3JeLqCpCZJ4m1X8,male,44,Germany,"> 4'000€
>5'900 CHF",degree,2.75,-2.1711822660098523
229409893556412,3.0769408099066964,0.8611694124386517,-1.0247072533476782,0.5882959121813467,-6.89706890304609,R_3n7ordFES5aQFbd,female,60,Germany,"> 4'000€
>5'900 CHF",obligatory school,4.75,-0.1711822660098523
229409893556414,0.2481049031071827,-0.0019382792156559248,1.1354827616428578,-0.21332557621558212,-0.7953560438647376,R_12DTHefOjls1akp,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.0788177339901477
229409893556415,0.27547477858157143,0.4626341878106896,-2.022828807050348,0.16159604180077924,0.2669761142257028,R_1rdfPw9w9wywNly,male,77,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.25,0.3288177339901477
229409893557466,3.288410830814338,-0.1416863941868839,-6.116051420938062,-0.022333315353772365,1.3974556194211223,R_bmjQH4KlClbZu7L,female,65,Germany,"<1'500€
<3'100CHF",obligatory school,5.25,0.3288177339901477
229409893558495,-2.2581917590959897,0.293085505198014,-3.3550550470954756,0.3453467301126257,-1.618432375980523,R_2q9IHqiHtkEFt79,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3.5,-1.4211822660098523
229409893558497,3.076940809906697,0.8611694124386516,-1.0247072533476795,0.5882959121813467,-6.89706890304609,R_1F4k8KPay3Z7kp4,female,53,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.0788177339901477
229409893558499,2.777307232737051,0.7247203699507707,-6.165979553512392,0.4275042272515952,1.2696311989738795,R_1l51CHacIzAAOYr,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.0788177339901477
229409893558502,3.1856775542820746,0.3153593412470382,-3.6486491444802382,0.36100946176463516,-4.517012950611607,R_122NLeAz7IQz6Db,male,73,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229409893559298,3.0916875100122763,0.5757110025053398,-7.5726190392761605,0.5265484707498556,-0.41400434396072106,R_3F51HV2oo6MXsOu,male,61,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4.25,-0.6711822660098523
229409893559548,3.0769408099066977,0.8611694124386514,-1.0247072533476813,0.5882959121813466,-6.8970689030460886,R_QhTYlHh4BjieNG1,male,60,Germany,"> 4'000€
>5'900 CHF",middle school,5.25,0.3288177339901477
229409893560330,-1.222810852861739,2.5360167921457784,-0.5658671555594772,1.1697398686804776,-0.5161900365324659,R_1CpbbcLiMzHifTD,male,75,Germany,"> 4'000€
>5'900 CHF",degree,4.75,-0.1711822660098523
229409893561373,3.0769408099066973,0.8611694124386512,-1.0247072533476795,0.5882959121813464,-6.897068903046089,R_3mJcyAkG7X9Gqel,male,36,Germany,"> 4'000€
>5'900 CHF",obligatory school,5.75,0.8288177339901477
229409893561381,1.8968519925416658,0.49936627314016924,-5.493187195566588,0.6326817974092139,-4.919266024308936,R_pQrbEXhp0JUxzQ5,female,67,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229409893562422,2.2937720266780217,1.771427493796129,-3.7765757005594063,1.1299409583520392,-4.900832085488451,R_3ozNcUtSC2durX2,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.0788177339901477
229409893563459,0.8898007660467069,0.9446656564184008,-0.46157858361588744,0.3674944110158696,-1.426622395398986,R_56b3rzqNRgjfHXj,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.25,-0.6711822660098523
229409893563467,3.2681884448747276,0.8806403043735561,-5.331029335556627,0.6611792841794896,-2.9647277074341263,R_3g5brc9bkrNMBRO,female,63,Germany,"> 4'000€
>5'900 CHF",middle school,5.75,0.8288177339901477
229409893563468,3.076940809906697,0.8611694124386515,-1.0247072533476795,0.5882959121813466,-6.897068903046089,R_3jfzT7WP5HxcBKx,female,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.0788177339901477
229409893565555,3.0916875100122763,0.5757110025053398,-7.5726190392761605,0.5265484707498556,-0.4140043439607215,R_2CO2PyLQ0hXJVAk,male,70,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,4.25,-0.6711822660098523
229409893566597,3.076940809906697,0.8611694124386513,-1.0247072533476786,0.5882959121813464,-6.897068903046089,R_3KoN0ess4bPK8mS,male,32,Germany,"> 4'000€
>5'900 CHF",obligatory school,5.75,0.8288177339901477
