"","ResponseId.wave1","verhalten","similarity","verhalten2","v2","v1","similarity.2"
"6051","R_3DuWsXOXRqlPJNe","fa",9,"fa","a","f",1
"6052","R_3DuWsXOXRqlPJNe","ea",3,"ea","a","e",7
"6053","R_3DuWsXOXRqlPJNe","da",9,"da","a","d",1
"6054","R_3DuWsXOXRqlPJNe","ba",9,"ba","a","b",1
"6055","R_3DuWsXOXRqlPJNe","fb",6,"fb","b","f",4
"6056","R_3DuWsXOXRqlPJNe","eb",6,"eb","b","e",4
"6057","R_3DuWsXOXRqlPJNe","db",7,"db","b","d",3
"6058","R_3DuWsXOXRqlPJNe","fd",8,"fd","d","f",2
"6059","R_3DuWsXOXRqlPJNe","ed",8,"ed","d","e",2
"6060","R_3DuWsXOXRqlPJNe","fe",9,"fe","e","f",1
"6061","R_3dVWb8y2Jw8tFrk","ab",1,"ab","b","a",9
"6062","R_3dVWb8y2Jw8tFrk","ad",1,"ad","d","a",9
"6063","R_3dVWb8y2Jw8tFrk","ae",1,"ae","e","a",9
"6064","R_3dVWb8y2Jw8tFrk","af",1,"af","f","a",9
"6065","R_3dVWb8y2Jw8tFrk","bd",1,"bd","d","b",9
"6066","R_3dVWb8y2Jw8tFrk","be",1,"be","e","b",9
"6067","R_3dVWb8y2Jw8tFrk","bf",1,"bf","f","b",9
"6068","R_3dVWb8y2Jw8tFrk","de",1,"de","e","d",9
"6069","R_3dVWb8y2Jw8tFrk","df",1,"df","f","d",9
"6070","R_3dVWb8y2Jw8tFrk","ef",1,"ef","f","e",9
"6071","R_3dVWb8y2Jw8tFrk","fa",1,"fa","a","f",9
"6072","R_3dVWb8y2Jw8tFrk","ea",1,"ea","a","e",9
"6073","R_3dVWb8y2Jw8tFrk","da",1,"da","a","d",9
"6074","R_3dVWb8y2Jw8tFrk","ba",1,"ba","a","b",9
"6075","R_3dVWb8y2Jw8tFrk","fb",1,"fb","b","f",9
"6076","R_3dVWb8y2Jw8tFrk","eb",1,"eb","b","e",9
"6077","R_3dVWb8y2Jw8tFrk","db",1,"db","b","d",9
"6078","R_3dVWb8y2Jw8tFrk","fd",1,"fd","d","f",9
"6079","R_3dVWb8y2Jw8tFrk","ed",1,"ed","d","e",9
"6080","R_3dVWb8y2Jw8tFrk","fe",1,"fe","e","f",9
"6081","R_3EA57iob7rXBswf","ab",5,"ab","b","a",5
"6082","R_3EA57iob7rXBswf","ad",4,"ad","d","a",6
"6083","R_3EA57iob7rXBswf","ae",7,"ae","e","a",3
"6084","R_3EA57iob7rXBswf","af",7,"af","f","a",3
"6085","R_3EA57iob7rXBswf","bd",3,"bd","d","b",7
"6086","R_3EA57iob7rXBswf","be",6,"be","e","b",4
"6087","R_3EA57iob7rXBswf","bf",3,"bf","f","b",7
"6088","R_3EA57iob7rXBswf","de",7,"de","e","d",3
"6089","R_3EA57iob7rXBswf","df",3,"df","f","d",7
"6090","R_3EA57iob7rXBswf","ef",6,"ef","f","e",4
"6091","R_3EA57iob7rXBswf","fa",7,"fa","a","f",3
"6092","R_3EA57iob7rXBswf","ea",7,"ea","a","e",3
"6093","R_3EA57iob7rXBswf","da",4,"da","a","d",6
"6094","R_3EA57iob7rXBswf","ba",5,"ba","a","b",5
"6095","R_3EA57iob7rXBswf","fb",3,"fb","b","f",7
"6096","R_3EA57iob7rXBswf","eb",6,"eb","b","e",4
"6097","R_3EA57iob7rXBswf","db",3,"db","b","d",7
"6098","R_3EA57iob7rXBswf","fd",3,"fd","d","f",7
"6099","R_3EA57iob7rXBswf","ed",7,"ed","d","e",3
"6100","R_3EA57iob7rXBswf","fe",6,"fe","e","f",4
"6101","R_3eavi4Grn0LOQQz","ab",5,"ab","b","a",5
"6102","R_3eavi4Grn0LOQQz","ad",4,"ad","d","a",6
"6103","R_3eavi4Grn0LOQQz","ae",3,"ae","e","a",7
"6104","R_3eavi4Grn0LOQQz","af",6,"af","f","a",4
"6105","R_3eavi4Grn0LOQQz","bd",1,"bd","d","b",9
"6106","R_3eavi4Grn0LOQQz","be",6,"be","e","b",4
"6107","R_3eavi4Grn0LOQQz","bf",5,"bf","f","b",5
"6108","R_3eavi4Grn0LOQQz","de",4,"de","e","d",6
"6109","R_3eavi4Grn0LOQQz","df",6,"df","f","d",4
"6110","R_3eavi4Grn0LOQQz","ef",3,"ef","f","e",7
"6111","R_3eavi4Grn0LOQQz","fa",6,"fa","a","f",4
"6112","R_3eavi4Grn0LOQQz","ea",3,"ea","a","e",7
"6113","R_3eavi4Grn0LOQQz","da",4,"da","a","d",6
"6114","R_3eavi4Grn0LOQQz","ba",5,"ba","a","b",5
"6115","R_3eavi4Grn0LOQQz","fb",5,"fb","b","f",5
"6116","R_3eavi4Grn0LOQQz","eb",6,"eb","b","e",4
"6117","R_3eavi4Grn0LOQQz","db",1,"db","b","d",9
"6118","R_3eavi4Grn0LOQQz","fd",6,"fd","d","f",4
"6119","R_3eavi4Grn0LOQQz","ed",4,"ed","d","e",6
"6120","R_3eavi4Grn0LOQQz","fe",3,"fe","e","f",7
"6121","R_3ebnID09JFlJTeF","ab",4,"ab","b","a",6
"6122","R_3ebnID09JFlJTeF","ad",5,"ad","d","a",5
"6123","R_3ebnID09JFlJTeF","ae",5,"ae","e","a",5
"6124","R_3ebnID09JFlJTeF","af",5,"af","f","a",5
"6125","R_3ebnID09JFlJTeF","bd",4,"bd","d","b",6
"6126","R_3ebnID09JFlJTeF","be",4,"be","e","b",6
"6127","R_3ebnID09JFlJTeF","bf",4,"bf","f","b",6
"6128","R_3ebnID09JFlJTeF","de",4,"de","e","d",6
"6129","R_3ebnID09JFlJTeF","df",4,"df","f","d",6
"6130","R_3ebnID09JFlJTeF","ef",4,"ef","f","e",6
"6131","R_3ebnID09JFlJTeF","fa",5,"fa","a","f",5
"6132","R_3ebnID09JFlJTeF","ea",5,"ea","a","e",5
"6133","R_3ebnID09JFlJTeF","da",5,"da","a","d",5
"6134","R_3ebnID09JFlJTeF","ba",4,"ba","a","b",6
"6135","R_3ebnID09JFlJTeF","fb",4,"fb","b","f",6
"6136","R_3ebnID09JFlJTeF","eb",4,"eb","b","e",6
"6137","R_3ebnID09JFlJTeF","db",4,"db","b","d",6
"6138","R_3ebnID09JFlJTeF","fd",4,"fd","d","f",6
"6139","R_3ebnID09JFlJTeF","ed",4,"ed","d","e",6
"6140","R_3ebnID09JFlJTeF","fe",4,"fe","e","f",6
"6141","R_3EF4W42AP3JqbNQ","ab",4,"ab","b","a",6
"6142","R_3EF4W42AP3JqbNQ","ad",3,"ad","d","a",7
"6143","R_3EF4W42AP3JqbNQ","ae",4,"ae","e","a",6
"6144","R_3EF4W42AP3JqbNQ","af",4,"af","f","a",6
"6145","R_3EF4W42AP3JqbNQ","bd",3,"bd","d","b",7
"6146","R_3EF4W42AP3JqbNQ","be",5,"be","e","b",5
"6147","R_3EF4W42AP3JqbNQ","bf",5,"bf","f","b",5
"6148","R_3EF4W42AP3JqbNQ","de",4,"de","e","d",6
"6149","R_3EF4W42AP3JqbNQ","df",6,"df","f","d",4
"6150","R_3EF4W42AP3JqbNQ","ef",7,"ef","f","e",3
"6151","R_3EF4W42AP3JqbNQ","fa",4,"fa","a","f",6
"6152","R_3EF4W42AP3JqbNQ","ea",4,"ea","a","e",6
"6153","R_3EF4W42AP3JqbNQ","da",3,"da","a","d",7
"6154","R_3EF4W42AP3JqbNQ","ba",4,"ba","a","b",6
"6155","R_3EF4W42AP3JqbNQ","fb",5,"fb","b","f",5
"6156","R_3EF4W42AP3JqbNQ","eb",5,"eb","b","e",5
"6157","R_3EF4W42AP3JqbNQ","db",3,"db","b","d",7
"6158","R_3EF4W42AP3JqbNQ","fd",6,"fd","d","f",4
"6159","R_3EF4W42AP3JqbNQ","ed",4,"ed","d","e",6
"6160","R_3EF4W42AP3JqbNQ","fe",7,"fe","e","f",3
"6161","R_3EGccqupxv5YC29","ab",4,"ab","b","a",6
"6162","R_3EGccqupxv5YC29","ad",6,"ad","d","a",4
"6163","R_3EGccqupxv5YC29","ae",6,"ae","e","a",4
"6164","R_3EGccqupxv5YC29","af",3,"af","f","a",7
"6165","R_3EGccqupxv5YC29","bd",3,"bd","d","b",7
"6166","R_3EGccqupxv5YC29","be",9,"be","e","b",1
"6167","R_3EGccqupxv5YC29","bf",3,"bf","f","b",7
"6168","R_3EGccqupxv5YC29","de",9,"de","e","d",1
"6169","R_3EGccqupxv5YC29","df",3,"df","f","d",7
"6170","R_3EGccqupxv5YC29","ef",2,"ef","f","e",8
"6171","R_3EGccqupxv5YC29","fa",3,"fa","a","f",7
"6172","R_3EGccqupxv5YC29","ea",6,"ea","a","e",4
"6173","R_3EGccqupxv5YC29","da",6,"da","a","d",4
"6174","R_3EGccqupxv5YC29","ba",4,"ba","a","b",6
"6175","R_3EGccqupxv5YC29","fb",3,"fb","b","f",7
"6176","R_3EGccqupxv5YC29","eb",9,"eb","b","e",1
"6177","R_3EGccqupxv5YC29","db",3,"db","b","d",7
"6178","R_3EGccqupxv5YC29","fd",3,"fd","d","f",7
"6179","R_3EGccqupxv5YC29","ed",9,"ed","d","e",1
"6180","R_3EGccqupxv5YC29","fe",2,"fe","e","f",8
"6181","R_3egCMFrdwh16DEi","ab",3,"ab","b","a",7
"6182","R_3egCMFrdwh16DEi","ad",7,"ad","d","a",3
"6183","R_3egCMFrdwh16DEi","ae",3,"ae","e","a",7
"6184","R_3egCMFrdwh16DEi","af",3,"af","f","a",7
"6185","R_3egCMFrdwh16DEi","bd",2,"bd","d","b",8
"6186","R_3egCMFrdwh16DEi","be",7,"be","e","b",3
"6187","R_3egCMFrdwh16DEi","bf",2,"bf","f","b",8
"6188","R_3egCMFrdwh16DEi","de",7,"de","e","d",3
"6189","R_3egCMFrdwh16DEi","df",3,"df","f","d",7
"6190","R_3egCMFrdwh16DEi","ef",3,"ef","f","e",7
"6191","R_3egCMFrdwh16DEi","fa",3,"fa","a","f",7
"6192","R_3egCMFrdwh16DEi","ea",3,"ea","a","e",7
"6193","R_3egCMFrdwh16DEi","da",7,"da","a","d",3
"6194","R_3egCMFrdwh16DEi","ba",3,"ba","a","b",7
"6195","R_3egCMFrdwh16DEi","fb",2,"fb","b","f",8
"6196","R_3egCMFrdwh16DEi","eb",7,"eb","b","e",3
"6197","R_3egCMFrdwh16DEi","db",2,"db","b","d",8
"6198","R_3egCMFrdwh16DEi","fd",3,"fd","d","f",7
"6199","R_3egCMFrdwh16DEi","ed",7,"ed","d","e",3
"6200","R_3egCMFrdwh16DEi","fe",3,"fe","e","f",7
"6201","R_3EhflsDKTC83CQE","ab",1,"ab","b","a",9
"6202","R_3EhflsDKTC83CQE","ad",4,"ad","d","a",6
"6203","R_3EhflsDKTC83CQE","ae",4,"ae","e","a",6
"6204","R_3EhflsDKTC83CQE","af",7,"af","f","a",3
"6205","R_3EhflsDKTC83CQE","bd",4,"bd","d","b",6
"6206","R_3EhflsDKTC83CQE","be",3,"be","e","b",7
"6207","R_3EhflsDKTC83CQE","bf",3,"bf","f","b",7
"6208","R_3EhflsDKTC83CQE","de",3,"de","e","d",7
"6209","R_3EhflsDKTC83CQE","df",3,"df","f","d",7
"6210","R_3EhflsDKTC83CQE","ef",2,"ef","f","e",8
"6211","R_3EhflsDKTC83CQE","fa",7,"fa","a","f",3
"6212","R_3EhflsDKTC83CQE","ea",4,"ea","a","e",6
"6213","R_3EhflsDKTC83CQE","da",4,"da","a","d",6
"6214","R_3EhflsDKTC83CQE","ba",1,"ba","a","b",9
"6215","R_3EhflsDKTC83CQE","fb",3,"fb","b","f",7
"6216","R_3EhflsDKTC83CQE","eb",3,"eb","b","e",7
"6217","R_3EhflsDKTC83CQE","db",4,"db","b","d",6
"6218","R_3EhflsDKTC83CQE","fd",3,"fd","d","f",7
"6219","R_3EhflsDKTC83CQE","ed",3,"ed","d","e",7
"6220","R_3EhflsDKTC83CQE","fe",2,"fe","e","f",8
"6221","R_3ek309VHljstLtw","ab",5,"ab","b","a",5
"6222","R_3ek309VHljstLtw","ad",4,"ad","d","a",6
"6223","R_3ek309VHljstLtw","ae",3,"ae","e","a",7
"6224","R_3ek309VHljstLtw","af",6,"af","f","a",4
"6225","R_3ek309VHljstLtw","bd",4,"bd","d","b",6
"6226","R_3ek309VHljstLtw","be",7,"be","e","b",3
"6227","R_3ek309VHljstLtw","bf",3,"bf","f","b",7
"6228","R_3ek309VHljstLtw","de",4,"de","e","d",6
"6229","R_3ek309VHljstLtw","df",3,"df","f","d",7
"6230","R_3ek309VHljstLtw","ef",4,"ef","f","e",6
"6231","R_3ek309VHljstLtw","fa",6,"fa","a","f",4
"6232","R_3ek309VHljstLtw","ea",3,"ea","a","e",7
"6233","R_3ek309VHljstLtw","da",4,"da","a","d",6
"6234","R_3ek309VHljstLtw","ba",5,"ba","a","b",5
"6235","R_3ek309VHljstLtw","fb",3,"fb","b","f",7
"6236","R_3ek309VHljstLtw","eb",7,"eb","b","e",3
"6237","R_3ek309VHljstLtw","db",4,"db","b","d",6
"6238","R_3ek309VHljstLtw","fd",3,"fd","d","f",7
"6239","R_3ek309VHljstLtw","ed",4,"ed","d","e",6
"6240","R_3ek309VHljstLtw","fe",4,"fe","e","f",6
"6241","R_3em2IQx1ybTeZrd","ab",7,"ab","b","a",3
"6242","R_3em2IQx1ybTeZrd","ad",1,"ad","d","a",9
"6243","R_3em2IQx1ybTeZrd","ae",1,"ae","e","a",9
"6244","R_3em2IQx1ybTeZrd","af",4,"af","f","a",6
"6245","R_3em2IQx1ybTeZrd","bd",1,"bd","d","b",9
"6246","R_3em2IQx1ybTeZrd","be",6,"be","e","b",4
"6247","R_3em2IQx1ybTeZrd","bf",6,"bf","f","b",4
"6248","R_3em2IQx1ybTeZrd","de",2,"de","e","d",8
"6249","R_3em2IQx1ybTeZrd","df",6,"df","f","d",4
"6250","R_3em2IQx1ybTeZrd","ef",7,"ef","f","e",3
"6251","R_3em2IQx1ybTeZrd","fa",4,"fa","a","f",6
"6252","R_3em2IQx1ybTeZrd","ea",1,"ea","a","e",9
"6253","R_3em2IQx1ybTeZrd","da",1,"da","a","d",9
"6254","R_3em2IQx1ybTeZrd","ba",7,"ba","a","b",3
"6255","R_3em2IQx1ybTeZrd","fb",6,"fb","b","f",4
"6256","R_3em2IQx1ybTeZrd","eb",6,"eb","b","e",4
"6257","R_3em2IQx1ybTeZrd","db",1,"db","b","d",9
"6258","R_3em2IQx1ybTeZrd","fd",6,"fd","d","f",4
"6259","R_3em2IQx1ybTeZrd","ed",2,"ed","d","e",8
"6260","R_3em2IQx1ybTeZrd","fe",7,"fe","e","f",3
"6261","R_3Emuny9GTE1FmCf","ab",2,"ab","b","a",8
"6262","R_3Emuny9GTE1FmCf","ad",5,"ad","d","a",5
"6263","R_3Emuny9GTE1FmCf","ae",5,"ae","e","a",5
"6264","R_3Emuny9GTE1FmCf","af",5,"af","f","a",5
"6265","R_3Emuny9GTE1FmCf","bd",2,"bd","d","b",8
"6266","R_3Emuny9GTE1FmCf","be",4,"be","e","b",6
"6267","R_3Emuny9GTE1FmCf","bf",2,"bf","f","b",8
"6268","R_3Emuny9GTE1FmCf","de",5,"de","e","d",5
"6269","R_3Emuny9GTE1FmCf","df",2,"df","f","d",8
"6270","R_3Emuny9GTE1FmCf","ef",2,"ef","f","e",8
"6271","R_3Emuny9GTE1FmCf","fa",5,"fa","a","f",5
"6272","R_3Emuny9GTE1FmCf","ea",5,"ea","a","e",5
"6273","R_3Emuny9GTE1FmCf","da",5,"da","a","d",5
"6274","R_3Emuny9GTE1FmCf","ba",2,"ba","a","b",8
"6275","R_3Emuny9GTE1FmCf","fb",2,"fb","b","f",8
"6276","R_3Emuny9GTE1FmCf","eb",4,"eb","b","e",6
"6277","R_3Emuny9GTE1FmCf","db",2,"db","b","d",8
"6278","R_3Emuny9GTE1FmCf","fd",2,"fd","d","f",8
"6279","R_3Emuny9GTE1FmCf","ed",5,"ed","d","e",5
"6280","R_3Emuny9GTE1FmCf","fe",2,"fe","e","f",8
"6281","R_3ergTTY9rUQZYUY","ab",2,"ab","b","a",8
"6282","R_3ergTTY9rUQZYUY","ad",1,"ad","d","a",9
"6283","R_3ergTTY9rUQZYUY","ae",4,"ae","e","a",6
"6284","R_3ergTTY9rUQZYUY","af",2,"af","f","a",8
"6285","R_3ergTTY9rUQZYUY","bd",1,"bd","d","b",9
"6286","R_3ergTTY9rUQZYUY","be",1,"be","e","b",9
"6287","R_3ergTTY9rUQZYUY","bf",1,"bf","f","b",9
"6288","R_3ergTTY9rUQZYUY","de",1,"de","e","d",9
"6289","R_3ergTTY9rUQZYUY","df",1,"df","f","d",9
"6290","R_3ergTTY9rUQZYUY","ef",6,"ef","f","e",4
"6291","R_3ergTTY9rUQZYUY","fa",2,"fa","a","f",8
"6292","R_3ergTTY9rUQZYUY","ea",4,"ea","a","e",6
"6293","R_3ergTTY9rUQZYUY","da",1,"da","a","d",9
"6294","R_3ergTTY9rUQZYUY","ba",2,"ba","a","b",8
"6295","R_3ergTTY9rUQZYUY","fb",1,"fb","b","f",9
"6296","R_3ergTTY9rUQZYUY","eb",1,"eb","b","e",9
"6297","R_3ergTTY9rUQZYUY","db",1,"db","b","d",9
"6298","R_3ergTTY9rUQZYUY","fd",1,"fd","d","f",9
"6299","R_3ergTTY9rUQZYUY","ed",1,"ed","d","e",9
"6300","R_3ergTTY9rUQZYUY","fe",6,"fe","e","f",4
"6301","R_3erVxLye9zFQbKQ","ab",8,"ab","b","a",2
"6302","R_3erVxLye9zFQbKQ","ad",2,"ad","d","a",8
"6303","R_3erVxLye9zFQbKQ","ae",8,"ae","e","a",2
"6304","R_3erVxLye9zFQbKQ","af",2,"af","f","a",8
"6305","R_3erVxLye9zFQbKQ","bd",8,"bd","d","b",2
"6306","R_3erVxLye9zFQbKQ","be",2,"be","e","b",8
"6307","R_3erVxLye9zFQbKQ","bf",8,"bf","f","b",2
"6308","R_3erVxLye9zFQbKQ","de",3,"de","e","d",7
"6309","R_3erVxLye9zFQbKQ","df",2,"df","f","d",8
"6310","R_3erVxLye9zFQbKQ","ef",8,"ef","f","e",2
"6311","R_3erVxLye9zFQbKQ","fa",2,"fa","a","f",8
"6312","R_3erVxLye9zFQbKQ","ea",8,"ea","a","e",2
"6313","R_3erVxLye9zFQbKQ","da",2,"da","a","d",8
"6314","R_3erVxLye9zFQbKQ","ba",8,"ba","a","b",2
"6315","R_3erVxLye9zFQbKQ","fb",8,"fb","b","f",2
"6316","R_3erVxLye9zFQbKQ","eb",2,"eb","b","e",8
"6317","R_3erVxLye9zFQbKQ","db",8,"db","b","d",2
"6318","R_3erVxLye9zFQbKQ","fd",2,"fd","d","f",8
"6319","R_3erVxLye9zFQbKQ","ed",3,"ed","d","e",7
"6320","R_3erVxLye9zFQbKQ","fe",8,"fe","e","f",2
"6321","R_3Eu17CSWhkIYwbv","ab",1,"ab","b","a",9
"6322","R_3Eu17CSWhkIYwbv","ad",1,"ad","d","a",9
"6323","R_3Eu17CSWhkIYwbv","ae",9,"ae","e","a",1
"6324","R_3Eu17CSWhkIYwbv","af",9,"af","f","a",1
"6325","R_3Eu17CSWhkIYwbv","bd",9,"bd","d","b",1
"6326","R_3Eu17CSWhkIYwbv","be",1,"be","e","b",9
"6327","R_3Eu17CSWhkIYwbv","bf",1,"bf","f","b",9
"6328","R_3Eu17CSWhkIYwbv","de",1,"de","e","d",9
"6329","R_3Eu17CSWhkIYwbv","df",1,"df","f","d",9
"6330","R_3Eu17CSWhkIYwbv","ef",9,"ef","f","e",1
"6331","R_3Eu17CSWhkIYwbv","fa",9,"fa","a","f",1
"6332","R_3Eu17CSWhkIYwbv","ea",9,"ea","a","e",1
"6333","R_3Eu17CSWhkIYwbv","da",1,"da","a","d",9
"6334","R_3Eu17CSWhkIYwbv","ba",1,"ba","a","b",9
"6335","R_3Eu17CSWhkIYwbv","fb",1,"fb","b","f",9
"6336","R_3Eu17CSWhkIYwbv","eb",1,"eb","b","e",9
"6337","R_3Eu17CSWhkIYwbv","db",9,"db","b","d",1
"6338","R_3Eu17CSWhkIYwbv","fd",1,"fd","d","f",9
"6339","R_3Eu17CSWhkIYwbv","ed",1,"ed","d","e",9
"6340","R_3Eu17CSWhkIYwbv","fe",9,"fe","e","f",1
"6341","R_3F51HV2oo6MXsOu","ab",4,"ab","b","a",6
"6342","R_3F51HV2oo6MXsOu","ad",5,"ad","d","a",5
"6343","R_3F51HV2oo6MXsOu","ae",6,"ae","e","a",4
"6344","R_3F51HV2oo6MXsOu","af",5,"af","f","a",5
"6345","R_3F51HV2oo6MXsOu","bd",6,"bd","d","b",4
"6346","R_3F51HV2oo6MXsOu","be",9,"be","e","b",1
"6347","R_3F51HV2oo6MXsOu","bf",7,"bf","f","b",3
"6348","R_3F51HV2oo6MXsOu","de",6,"de","e","d",4
"6349","R_3F51HV2oo6MXsOu","df",6,"df","f","d",4
"6350","R_3F51HV2oo6MXsOu","ef",8,"ef","f","e",2
"6351","R_3F51HV2oo6MXsOu","fa",5,"fa","a","f",5
"6352","R_3F51HV2oo6MXsOu","ea",6,"ea","a","e",4
"6353","R_3F51HV2oo6MXsOu","da",5,"da","a","d",5
"6354","R_3F51HV2oo6MXsOu","ba",4,"ba","a","b",6
"6355","R_3F51HV2oo6MXsOu","fb",7,"fb","b","f",3
"6356","R_3F51HV2oo6MXsOu","eb",9,"eb","b","e",1
"6357","R_3F51HV2oo6MXsOu","db",6,"db","b","d",4
"6358","R_3F51HV2oo6MXsOu","fd",6,"fd","d","f",4
"6359","R_3F51HV2oo6MXsOu","ed",6,"ed","d","e",4
"6360","R_3F51HV2oo6MXsOu","fe",8,"fe","e","f",2
"6361","R_3fAW9A9PUOTPSRY","ab",7,"ab","b","a",3
"6362","R_3fAW9A9PUOTPSRY","ad",8,"ad","d","a",2
"6363","R_3fAW9A9PUOTPSRY","ae",6,"ae","e","a",4
"6364","R_3fAW9A9PUOTPSRY","af",8,"af","f","a",2
"6365","R_3fAW9A9PUOTPSRY","bd",9,"bd","d","b",1
"6366","R_3fAW9A9PUOTPSRY","be",8,"be","e","b",2
"6367","R_3fAW9A9PUOTPSRY","bf",8,"bf","f","b",2
"6368","R_3fAW9A9PUOTPSRY","de",8,"de","e","d",2
"6369","R_3fAW9A9PUOTPSRY","df",8,"df","f","d",2
"6370","R_3fAW9A9PUOTPSRY","ef",8,"ef","f","e",2
"6371","R_3fAW9A9PUOTPSRY","fa",8,"fa","a","f",2
"6372","R_3fAW9A9PUOTPSRY","ea",6,"ea","a","e",4
"6373","R_3fAW9A9PUOTPSRY","da",8,"da","a","d",2
"6374","R_3fAW9A9PUOTPSRY","ba",7,"ba","a","b",3
"6375","R_3fAW9A9PUOTPSRY","fb",8,"fb","b","f",2
"6376","R_3fAW9A9PUOTPSRY","eb",8,"eb","b","e",2
"6377","R_3fAW9A9PUOTPSRY","db",9,"db","b","d",1
"6378","R_3fAW9A9PUOTPSRY","fd",8,"fd","d","f",2
"6379","R_3fAW9A9PUOTPSRY","ed",8,"ed","d","e",2
"6380","R_3fAW9A9PUOTPSRY","fe",8,"fe","e","f",2
"6381","R_3ffPXWQN4a5pytn","ab",6,"ab","b","a",4
"6382","R_3ffPXWQN4a5pytn","ad",1,"ad","d","a",9
"6383","R_3ffPXWQN4a5pytn","ae",8,"ae","e","a",2
"6384","R_3ffPXWQN4a5pytn","af",1,"af","f","a",9
"6385","R_3ffPXWQN4a5pytn","bd",1,"bd","d","b",9
"6386","R_3ffPXWQN4a5pytn","be",6,"be","e","b",4
"6387","R_3ffPXWQN4a5pytn","bf",1,"bf","f","b",9
"6388","R_3ffPXWQN4a5pytn","de",8,"de","e","d",2
"6389","R_3ffPXWQN4a5pytn","df",1,"df","f","d",9
"6390","R_3ffPXWQN4a5pytn","ef",1,"ef","f","e",9
"6391","R_3ffPXWQN4a5pytn","fa",1,"fa","a","f",9
"6392","R_3ffPXWQN4a5pytn","ea",8,"ea","a","e",2
"6393","R_3ffPXWQN4a5pytn","da",1,"da","a","d",9
"6394","R_3ffPXWQN4a5pytn","ba",6,"ba","a","b",4
"6395","R_3ffPXWQN4a5pytn","fb",1,"fb","b","f",9
"6396","R_3ffPXWQN4a5pytn","eb",6,"eb","b","e",4
"6397","R_3ffPXWQN4a5pytn","db",1,"db","b","d",9
"6398","R_3ffPXWQN4a5pytn","fd",1,"fd","d","f",9
"6399","R_3ffPXWQN4a5pytn","ed",8,"ed","d","e",2
"6400","R_3ffPXWQN4a5pytn","fe",1,"fe","e","f",9
"6401","R_3fiTHcHYD6kYayJ","ab",5,"ab","b","a",5
"6402","R_3fiTHcHYD6kYayJ","ad",5,"ad","d","a",5
"6403","R_3fiTHcHYD6kYayJ","ae",5,"ae","e","a",5
"6404","R_3fiTHcHYD6kYayJ","af",5,"af","f","a",5
"6405","R_3fiTHcHYD6kYayJ","bd",5,"bd","d","b",5
"6406","R_3fiTHcHYD6kYayJ","be",5,"be","e","b",5
"6407","R_3fiTHcHYD6kYayJ","bf",6,"bf","f","b",4
"6408","R_3fiTHcHYD6kYayJ","de",5,"de","e","d",5
"6409","R_3fiTHcHYD6kYayJ","df",5,"df","f","d",5
"6410","R_3fiTHcHYD6kYayJ","ef",5,"ef","f","e",5
"6411","R_3fiTHcHYD6kYayJ","fa",5,"fa","a","f",5
"6412","R_3fiTHcHYD6kYayJ","ea",5,"ea","a","e",5
"6413","R_3fiTHcHYD6kYayJ","da",5,"da","a","d",5
"6414","R_3fiTHcHYD6kYayJ","ba",5,"ba","a","b",5
"6415","R_3fiTHcHYD6kYayJ","fb",6,"fb","b","f",4
"6416","R_3fiTHcHYD6kYayJ","eb",5,"eb","b","e",5
"6417","R_3fiTHcHYD6kYayJ","db",5,"db","b","d",5
"6418","R_3fiTHcHYD6kYayJ","fd",5,"fd","d","f",5
"6419","R_3fiTHcHYD6kYayJ","ed",5,"ed","d","e",5
"6420","R_3fiTHcHYD6kYayJ","fe",5,"fe","e","f",5
"6421","R_3fk6vs8uR5E62Lj","ab",1,"ab","b","a",9
"6422","R_3fk6vs8uR5E62Lj","ad",1,"ad","d","a",9
"6423","R_3fk6vs8uR5E62Lj","ae",9,"ae","e","a",1
"6424","R_3fk6vs8uR5E62Lj","af",9,"af","f","a",1
"6425","R_3fk6vs8uR5E62Lj","bd",9,"bd","d","b",1
"6426","R_3fk6vs8uR5E62Lj","be",1,"be","e","b",9
"6427","R_3fk6vs8uR5E62Lj","bf",1,"bf","f","b",9
"6428","R_3fk6vs8uR5E62Lj","de",1,"de","e","d",9
"6429","R_3fk6vs8uR5E62Lj","df",1,"df","f","d",9
"6430","R_3fk6vs8uR5E62Lj","ef",9,"ef","f","e",1
"6431","R_3fk6vs8uR5E62Lj","fa",9,"fa","a","f",1
"6432","R_3fk6vs8uR5E62Lj","ea",9,"ea","a","e",1
"6433","R_3fk6vs8uR5E62Lj","da",1,"da","a","d",9
"6434","R_3fk6vs8uR5E62Lj","ba",1,"ba","a","b",9
"6435","R_3fk6vs8uR5E62Lj","fb",1,"fb","b","f",9
"6436","R_3fk6vs8uR5E62Lj","eb",1,"eb","b","e",9
"6437","R_3fk6vs8uR5E62Lj","db",9,"db","b","d",1
"6438","R_3fk6vs8uR5E62Lj","fd",1,"fd","d","f",9
"6439","R_3fk6vs8uR5E62Lj","ed",1,"ed","d","e",9
"6440","R_3fk6vs8uR5E62Lj","fe",9,"fe","e","f",1
"6441","R_3fOb75fcNvI7EOb","ab",9,"ab","b","a",1
"6442","R_3fOb75fcNvI7EOb","ad",1,"ad","d","a",9
"6443","R_3fOb75fcNvI7EOb","ae",6,"ae","e","a",4
"6444","R_3fOb75fcNvI7EOb","af",8,"af","f","a",2
"6445","R_3fOb75fcNvI7EOb","bd",1,"bd","d","b",9
